,PPV,TPR,F1,INF
7B9V_5,0.608,0.633,0.62,0.62
7BG9_B,0.288,0.279,0.284,0.284
7BGB_B,0.926,0.962,0.943,0.944
7BHP_L7,0.944,0.944,0.944,0.944
7BL2_B,0.273,0.237,0.254,0.254
7BL3_B,0.278,0.25,0.263,0.264
7BL4_B,0.278,0.25,0.263,0.264
7BL5_B,0.323,0.278,0.299,0.299
7BL6_B,0.278,0.25,0.263,0.264
7BT6_3,0.655,0.633,0.644,0.644
7BTB_3,0.733,0.688,0.71,0.71
7BV8_B,0.278,0.25,0.263,0.264
7C79_A,0.753,0.735,0.744,0.744
7C7A_A,0.707,0.682,0.695,0.695
7CHD_I,0.524,0.5,0.512,0.512
7CHD_J,0.524,0.5,0.512,0.512
7CPJ_9,0.571,0.545,0.558,0.558
7CPJ_B,0.265,0.243,0.254,0.254
7CPU_L7,0.944,0.944,0.944,0.944
7CPV_L7,0.944,0.944,0.944,0.944
7D4I_3A,0.727,0.865,0.79,0.793
7D6Z_2,0.0,0.0,0.0,0.0
7D6Z_3,0.579,0.55,0.564,0.564
7D6Z_4,0.765,0.722,0.743,0.743
7D6Z_B,0.257,0.231,0.243,0.244
7D7V_A,0.842,1.0,0.914,0.918
7D80_a,0.273,0.243,0.257,0.258
7D80_X,0.167,0.125,0.143,0.144
7D80_y,0.667,0.625,0.645,0.645
7D80_Z,0.556,0.417,0.476,0.481
7DCO_B,0.66,0.66,0.66,0.66
7E8O_X,0.364,0.421,0.39,0.391
7EAF_A,0.767,0.885,0.821,0.824
7ELP_A,0.8,1.0,0.889,0.894
7ELP_B,0.8,1.0,0.889,0.894
7ELQ_A,0.8,1.0,0.889,0.894
7ELQ_B,0.8,1.0,0.889,0.894
7ELR_A,0.8,1.0,0.889,0.894
7ELR_B,0.8,1.0,0.889,0.894
7ELS_A,0.8,1.0,0.889,0.894
7ELS_B,0.8,1.0,0.889,0.894
7EQJ_A,0.318,0.389,0.35,0.352
7EQJ_B,0.318,0.389,0.35,0.352
7EZ0_N,0.698,0.759,0.727,0.728
7F36_E,0.682,0.714,0.698,0.698
7F36_F,0.652,0.625,0.638,0.638
7F36_G,0.682,0.652,0.667,0.667
7JIL_3,0.323,0.357,0.339,0.339
7JQC_i,0.5,0.421,0.457,0.459
7JQL_1B,0.763,0.763,0.763,0.763
7JQL_1x,0.952,1.0,0.976,0.976
7JQL_2B,0.758,0.758,0.758,0.758
7JQL_2x,0.952,1.0,0.976,0.976
7JQM_1B,0.763,0.763,0.763,0.763
7JQM_1x,0.952,1.0,0.976,0.976
7JQM_2B,0.743,0.743,0.743,0.743
7JQM_2x,0.95,1.0,0.974,0.975
7JQQ_K,1.0,1.0,1.0,1.0
7JQQ_L,0.931,0.9,0.915,0.915
7JQQ_M,0.97,0.97,0.97,0.97
7JQQ_N,0.971,0.971,0.971,0.971
7JQQ_O,0.968,0.968,0.968,0.968
7JSS_2,0.286,0.263,0.274,0.274
7JSS_5,1.0,1.0,1.0,1.0
7JSW_2,0.257,0.231,0.243,0.244
7JSW_5,1.0,1.0,1.0,1.0
7JSZ_2,0.257,0.231,0.243,0.244
7JSZ_5,1.0,1.0,1.0,1.0
7JT1_2,0.265,0.243,0.254,0.254
7JT1_5,0.952,1.0,0.976,0.976
7JT2_2,0.265,0.243,0.254,0.254
7JT2_5,0.952,1.0,0.976,0.976
7JT3_2,0.257,0.231,0.243,0.244
7JT3_5,1.0,1.0,1.0,1.0
7K00_b,0.278,0.25,0.263,0.264
7K00_Y,0.35,0.438,0.389,0.391
7K00_Z,0.952,1.0,0.976,0.976
7K50_2,0.265,0.243,0.254,0.254
7K50_5,0.952,1.0,0.976,0.976
7K50_6,1.0,1.0,1.0,1.0
7K50_7,0.952,1.0,0.976,0.976
7K51_2,0.278,0.25,0.263,0.264
7K51_5,0.95,1.0,0.974,0.975
7K51_6,1.0,1.0,1.0,1.0
7K52_2,0.286,0.263,0.274,0.274
7K52_5,0.952,1.0,0.976,0.976
7K52_6,0.95,1.0,0.974,0.975
7K53_2,0.278,0.25,0.263,0.264
7K53_5,0.952,1.0,0.976,0.976
7K53_6,1.0,1.0,1.0,1.0
7K53_7,0.952,1.0,0.976,0.976
7K54_2,0.286,0.263,0.274,0.274
7K54_5,0.952,1.0,0.976,0.976
7K54_6,0.952,1.0,0.976,0.976
7K55_2,0.235,0.211,0.222,0.223
7K55_5,0.95,1.0,0.974,0.975
7K55_6,0.95,1.0,0.974,0.975
7K98_C,0.955,1.0,0.977,0.977
7K98_F,0.955,1.0,0.977,0.977
7KD1_A,0.667,0.8,0.727,0.73
7KGA_A,0.75,1.0,0.857,0.866
7KGA_B,0.724,1.0,0.84,0.851
7KGB_B,0.933,1.0,0.966,0.966
7KGB_y,0.95,1.0,0.974,0.975
7LH5_AW,1.0,1.0,1.0,1.0
7LH5_BB,0.743,0.743,0.743,0.743
7LH5_CW,1.0,1.0,1.0,1.0
7LH5_DB,0.735,0.735,0.735,0.735
7LJ3_A,0.524,0.55,0.537,0.537
7LJ3_B,0.524,0.55,0.537,0.537
7LJ3_C,0.524,0.55,0.537,0.537
7LMB_B,0.694,0.714,0.704,0.704
7LS1_B2,0.914,0.889,0.901,0.901
7LS2_B2,0.914,0.889,0.901,0.901
7LV0_2,0.286,0.25,0.267,0.267
7LV0_5,0.952,1.0,0.976,0.976
7LV0_6,1.0,1.0,1.0,1.0
7LVA_A,0.697,0.793,0.742,0.743
7LVK_J,0.257,0.231,0.243,0.244
7LYF_A,0.932,0.953,0.943,0.943
7M4V_B,0.719,0.742,0.73,0.73
7M4W_B,0.727,0.75,0.738,0.739
7M4X_B,0.742,0.767,0.754,0.754
7M4X_v,0.8,0.842,0.821,0.821
7M4Y_B,0.727,0.75,0.738,0.739
7M4Y_v,0.8,0.842,0.821,0.821
7M4Z_B,0.71,0.733,0.721,0.721
7MD7_1B,0.757,0.757,0.757,0.757
7MD7_2B,0.757,0.757,0.757,0.757
7MDZ_2,1.0,1.0,1.0,1.0
7MDZ_7,0.944,0.944,0.944,0.944
7MQ8_L0,0.379,0.367,0.373,0.373
7MQ8_L2,0.927,0.884,0.905,0.905
7MQ9_L0,0.379,0.367,0.373,0.373
7MQ9_L2,0.925,0.881,0.902,0.903
7MQA_L2,0.93,0.889,0.909,0.909
7MRL_A,0.96,1.0,0.98,0.98
7MSC_B,0.903,1.0,0.949,0.95
7MSC_y,1.0,1.0,1.0,1.0
7MSH_B,0.926,1.0,0.962,0.962
7MSH_y,0.944,1.0,0.971,0.972
7MSM_B,0.903,1.0,0.949,0.95
7MSM_y,0.952,1.0,0.976,0.976
7MSZ_B,0.964,1.0,0.982,0.982
7MSZ_y,1.0,1.0,1.0,1.0
7MT2_B,0.903,1.0,0.949,0.95
7MT2_y,1.0,1.0,1.0,1.0
7MT3_B,0.933,1.0,0.966,0.966
7MT3_y,1.0,1.0,1.0,1.0
7MT7_B,0.903,1.0,0.949,0.95
7MT7_x,0.947,1.0,0.973,0.973
7MT7_y,0.952,1.0,0.976,0.976
7N1P_5,0.278,0.25,0.263,0.264
7N1P_Dt,0.952,1.0,0.976,0.976
7N2C_5,0.278,0.25,0.263,0.264
7N2C_Dt,0.286,0.3,0.293,0.293
7N2U_5,0.278,0.25,0.263,0.264
7N2U_Dt,0.286,0.3,0.293,0.293
7N2U_Pt,0.762,0.842,0.8,0.801
7N2V_5,0.278,0.25,0.263,0.264
7N2V_Dt,0.286,0.3,0.293,0.293
7N2V_Pt,0.81,0.85,0.829,0.83
7N30_5,0.278,0.25,0.263,0.264
7N30_Dt,0.286,0.3,0.293,0.293
7N31_5,0.278,0.25,0.263,0.264
7N31_Dt,0.952,1.0,0.976,0.976
7N31_Pt,0.762,0.842,0.8,0.801
7NBU_b,0.278,0.25,0.263,0.264
7NBU_V,0.524,0.5,0.512,0.512
7NFX_1,0.583,0.575,0.579,0.579
7NFX_7,0.944,0.944,0.944,0.944
7NHK_B,0.879,0.906,0.892,0.892
7NHL_B,0.258,0.258,0.258,0.258
7NHM_B,0.258,0.258,0.258,0.258
7NHN_B,0.576,0.543,0.559,0.559
7NRC_LB,0.703,0.684,0.693,0.693
7NRC_Sm,0.81,0.81,0.81,0.81
7NRC_Sn,0.81,0.773,0.791,0.791
7NRD_LB,0.686,0.649,0.667,0.667
7NRD_Sm,0.95,1.0,0.974,0.975
7NRD_Sn,0.81,0.773,0.791,0.791
7NSO_8,0.44,0.423,0.431,0.431
7NSO_B,0.278,0.25,0.263,0.264
7NSP_8,0.423,0.423,0.423,0.423
7NSP_B,0.286,0.263,0.274,0.274
7NSP_v,0.85,0.85,0.85,0.85
7NSQ_8,0.423,0.423,0.423,0.423
7NSQ_B,0.278,0.25,0.263,0.264
7NSQ_v,0.81,0.773,0.791,0.791
7NWG_33,0.2,0.143,0.167,0.169
7NWG_71,1.0,1.0,1.0,1.0
7NWG_q3,0.0,0.0,0.0,0.0
7NWH_7,0.944,0.944,0.944,0.944
7NWI_2,0.0,0.0,0.0,0.0
7NWI_7,0.944,0.944,0.944,0.944
7NWT_3,0.278,0.25,0.263,0.264
7NWW_3,0.278,0.25,0.263,0.264
7NWW_z,0.64,0.64,0.64,0.64
7O19_B8,0.545,0.545,0.545,0.545
7O19_BB,0.278,0.25,0.263,0.264
7O1A_B8,0.955,1.0,0.977,0.977
7O1A_BB,0.278,0.25,0.263,0.264
7O1C_B8,0.545,0.545,0.545,0.545
7O1C_BB,0.278,0.25,0.263,0.264
7O5B_Y,0.71,0.688,0.698,0.699
7O7Y_B7,0.914,0.941,0.928,0.928
7O7Z_AH,0.692,0.9,0.783,0.789
7O7Z_B7,0.914,0.941,0.928,0.928
7O80_AT,0.957,1.0,0.978,0.978
7O80_B7,0.914,0.941,0.928,0.928
7O81_AJ,0.952,1.0,0.976,0.976
7O81_AT,0.727,0.762,0.744,0.744
7O81_B7,0.914,0.941,0.928,0.928
7OBQ_1,0.302,0.302,0.302,0.302
7OBR_1,0.568,0.56,0.564,0.564
7OBR_7,0.944,0.944,0.944,0.944
7OH3_3,0.694,0.658,0.676,0.676
7OHQ_3,0.667,0.649,0.658,0.658
7OIF_3,0.278,0.25,0.263,0.264
7OIF_z,0.667,0.667,0.667,0.667
7OIG_3,0.278,0.25,0.263,0.264
7OIG_z,0.6,0.6,0.6,0.6
7OII_3,0.278,0.25,0.263,0.264
7OII_z,0.421,0.4,0.41,0.41
7OIZ_b,0.278,0.25,0.263,0.264
7OJ0_b,0.278,0.25,0.263,0.264
7OLC_3,0.297,0.306,0.301,0.301
7OLD_3,0.297,0.306,0.301,0.301
7OLD_5,0.933,0.875,0.903,0.904
7OPE_2,0.3,0.353,0.324,0.325
7OPE_B,0.71,0.688,0.698,0.699
7OSA_AB,0.703,0.667,0.684,0.684
7OSA_PSIT,1.0,1.0,1.0,1.0
7OSM_AB,0.743,0.667,0.703,0.704
7OSM_ASIT,0.923,0.857,0.889,0.889
7OSM_PSIT,0.947,1.0,0.973,0.973
7OT5_3,0.278,0.25,0.263,0.264
7OT5_z,0.421,0.4,0.41,0.41
7P3K_b,0.278,0.25,0.263,0.264
7P3K_V,0.952,1.0,0.976,0.976
7P48_5,0.952,1.0,0.976,0.976
7P48_B,0.233,0.233,0.233,0.233
7P7Q_B,0.879,0.906,0.892,0.892
7P7R_B,0.879,0.906,0.892,0.892
7P7S_B,0.879,0.906,0.892,0.892
7P7T_B,0.879,0.906,0.892,0.892
7P7T_C,0.762,0.889,0.821,0.823
7P7U_B,0.879,0.906,0.892,0.892
7PJS_B,0.278,0.25,0.263,0.264
7PJT_B,0.265,0.231,0.247,0.247
7PJT_v,0.524,0.5,0.512,0.512
7PJT_w,0.952,1.0,0.976,0.976
7PJU_B,0.294,0.278,0.286,0.286
7PJU_v,0.524,0.5,0.512,0.512
7PJU_w,0.952,1.0,0.976,0.976
7PJV_B,0.286,0.263,0.274,0.274
7PJV_v,0.524,0.5,0.512,0.512
7PJV_w,0.952,1.0,0.976,0.976
7PJW_B,0.303,0.294,0.299,0.299
7PJW_v,0.524,0.5,0.512,0.512
7PJW_w,0.952,1.0,0.976,0.976
7PJX_B,0.286,0.263,0.274,0.274
7PJX_v,0.524,0.5,0.512,0.512
7PJX_w,0.952,1.0,0.976,0.976
7PJY_B,0.273,0.257,0.265,0.265
7PJY_v,0.524,0.5,0.512,0.512
7PJY_w,0.952,1.0,0.976,0.976
7PJZ_B,0.278,0.25,0.263,0.264
7PJZ_v,0.524,0.5,0.512,0.512
7PJZ_w,0.95,1.0,0.974,0.975
7PWG_3,0.971,0.971,0.971,0.971
7PWO_3,0.971,0.971,0.971,0.971
7Q3L_2,0.0,0.0,0.0,0.0
7QEP_2,0.943,0.943,0.943,0.943
7QG8_A,0.955,1.0,0.977,0.977
7QG8_M,0.952,1.0,0.976,0.976
7QG8_O,0.257,0.231,0.243,0.244
7QGH_M,0.952,1.0,0.976,0.976
7QGH_O,0.257,0.231,0.243,0.244
7QGH_u,0.955,1.0,0.977,0.977
7QGN_A,0.955,1.0,0.977,0.977
7QGN_M,0.952,1.0,0.976,0.976
7QGN_O,0.257,0.231,0.243,0.244
7QGU_B,0.71,0.688,0.698,0.699
7QH4_B,0.71,0.688,0.698,0.699
7QV1_B,0.71,0.688,0.698,0.699
7QV2_B,0.71,0.688,0.698,0.699
7QV3_B,0.71,0.688,0.698,0.699
7QWQ_1,0.357,0.326,0.341,0.341
7QWQ_7,0.943,0.943,0.943,0.943
7QWR_7,0.944,0.944,0.944,0.944
7QWS_7,0.944,0.944,0.944,0.944
7QXA_B,0.281,0.273,0.277,0.277
7QXB_B,0.273,0.269,0.271,0.271
7QXS_B,0.273,0.269,0.271,0.271
7R6L_A,0.5,0.566,0.531,0.532
7R6M_A,0.471,0.51,0.49,0.49
7R6N_A,0.529,0.624,0.573,0.575
7R81_B1,0.917,0.943,0.93,0.93
7R81_t1,0.75,0.789,0.769,0.769
7R81_u1,0.75,0.789,0.769,0.769
7RQ8_1B,0.763,0.763,0.763,0.763
7RQ8_1w,0.286,0.3,0.293,0.293
7RQ8_1x,0.952,1.0,0.976,0.976
7RQ8_1y,0.286,0.3,0.293,0.293
7RQ8_2B,0.75,0.75,0.75,0.75
7RQ8_2x,0.952,1.0,0.976,0.976
7RQ9_1B,0.757,0.757,0.757,0.757
7RQ9_1w,0.286,0.3,0.293,0.293
7RQ9_1x,0.952,1.0,0.976,0.976
7RQ9_1y,0.3,0.316,0.308,0.308
7RQ9_2B,0.757,0.757,0.757,0.757
7RQ9_2x,0.952,1.0,0.976,0.976
7RQA_1B,0.757,0.757,0.757,0.757
7RQA_2B,0.757,0.757,0.757,0.757
7RQB_1B,0.757,0.757,0.757,0.757
7RQB_2B,0.763,0.763,0.763,0.763
7RQC_1B,0.757,0.757,0.757,0.757
7RQC_2B,0.757,0.757,0.757,0.757
7RQD_1B,0.757,0.757,0.757,0.757
7RQD_2B,0.763,0.763,0.763,0.763
7RQE_1B,0.757,0.757,0.757,0.757
7RQE_2B,0.763,0.763,0.763,0.763
7RR5_A,0.526,0.455,0.488,0.489
7RR5_C4,0.703,0.667,0.684,0.684
7RR5_P,0.2,0.2,0.2,0.2
7RYF_B,0.733,0.759,0.746,0.746
7RYF_v,0.8,0.842,0.821,0.821
7RYG_B,0.719,0.742,0.73,0.73
7RYG_v,0.8,0.842,0.821,0.821
7RYH_B,0.733,0.759,0.746,0.746
7S0S_i,0.97,1.0,0.985,0.985
7S1G_A,0.933,1.0,0.966,0.966
7S1G_J,0.257,0.231,0.243,0.244
7S1H_J,0.257,0.231,0.243,0.244
7S1I_A,0.933,1.0,0.966,0.966
7S1I_J,0.257,0.231,0.243,0.244
7S1J_J,0.257,0.231,0.243,0.244
7S1K_A,0.933,1.0,0.966,0.966
7S1K_J,0.257,0.231,0.243,0.244
7SAM_A,0.923,0.923,0.923,0.923
7SC6_C,0.887,0.922,0.904,0.904
7SCQ_C,0.882,0.918,0.9,0.9
7SS9_2,0.25,0.222,0.235,0.236
7SS9_5,1.0,1.0,1.0,1.0
7SS9_6,1.0,1.0,1.0,1.0
7SSD_2,0.278,0.25,0.263,0.264
7SSD_5,1.0,1.0,1.0,1.0
7SSD_6,1.0,1.0,1.0,1.0
7SSL_2,0.265,0.243,0.254,0.254
7SSL_5,1.0,1.0,1.0,1.0
7SSL_6,1.0,1.0,1.0,1.0
7SSN_2,0.278,0.25,0.263,0.264
7SSN_5,0.947,1.0,0.973,0.973
7SSN_6,1.0,1.0,1.0,1.0
7SSO_2,0.286,0.263,0.274,0.274
7SSO_5,0.952,1.0,0.976,0.976
7SSO_6,1.0,1.0,1.0,1.0
7SSW_2,0.25,0.235,0.242,0.243
7SSW_5,1.0,1.0,1.0,1.0
7SSW_6,1.0,1.0,1.0,1.0
7ST2_2,0.278,0.25,0.263,0.264
7ST2_5,0.952,1.0,0.976,0.976
7ST2_6,1.0,1.0,1.0,1.0
7ST6_2,0.278,0.25,0.263,0.264
7ST6_5,0.955,1.0,0.977,0.977
7ST6_6,0.952,1.0,0.976,0.976
7ST6_7,0.846,0.846,0.846,0.846
7ST7_2,0.242,0.222,0.232,0.232
7ST7_5,0.952,1.0,0.976,0.976
7ST7_6,1.0,1.0,1.0,1.0
7TDA_A,0.81,0.895,0.85,0.851
7TDB_A,0.81,0.895,0.85,0.851
7TDC_A,0.81,0.895,0.85,0.851
7TRC_B,0.962,1.0,0.98,0.981
7TRD_B,0.403,0.455,0.427,0.428
7TRE_B,0.387,0.444,0.414,0.415
7TRF_B,0.397,0.455,0.424,0.425
7V99_R,0.06,0.06,0.06,0.06
7V9A_R,0.353,0.316,0.333,0.334
7VNV_A,0.294,0.313,0.303,0.303
7VNV_B,0.294,0.313,0.303,0.303
7VNW_A,0.824,0.737,0.778,0.779
7VNW_B,0.824,0.737,0.778,0.779
1M5K_B,0.944,0.895,0.919,0.919
1M5K_E,0.952,0.909,0.93,0.93
1M5O_B,0.95,0.905,0.927,0.927
1M5O_E,0.952,0.909,0.93,0.93
1M5P_B,0.947,0.9,0.923,0.923
1M5P_E,0.95,0.905,0.927,0.927
1M5V_B,0.947,0.9,0.923,0.923
1M5V_E,0.947,0.9,0.923,0.923
3IZZ_D,0.0,0.0,0.0,0.0
4V9I_AY,0.0,0.0,0.0,0.0
4V9I_CY,0.0,0.0,0.0,0.0
5T5A_A,0.238,0.278,0.256,0.257
6JQ6_U,0.947,0.947,0.947,0.947
6LKQ_u,0.265,0.237,0.25,0.25
6LQM_5,0.944,0.944,0.944,0.944
6LSR_5,0.944,0.944,0.944,0.944
6LSS_5,0.944,0.944,0.944,0.944
6LU8_5,0.944,0.944,0.944,0.944
6M62_3,0.741,0.714,0.727,0.727
6NSH_RB,0.75,0.75,0.75,0.75
6NSH_YB,0.75,0.75,0.75,0.75
6NTA_RB,0.75,0.75,0.75,0.75
6NTA_YB,0.75,0.75,0.75,0.75
6NUO_QV,0.55,0.524,0.537,0.537
6NUO_RB,0.771,0.771,0.771,0.771
6NUO_XV,0.571,0.545,0.558,0.558
6NUO_YB,0.269,0.226,0.246,0.247
6NWY_QV,0.571,0.545,0.558,0.558
6NWY_RB,0.788,0.788,0.788,0.788
6NWY_XV,0.556,0.5,0.526,0.527
6NWY_YB,0.778,0.778,0.778,0.778
6O3M_QV,0.571,0.545,0.558,0.558
6O3M_RB,0.75,0.75,0.75,0.75
6O3M_XV,0.571,0.545,0.558,0.558
6O3M_YB,0.75,0.75,0.75,0.75
6O8W_B,0.852,0.885,0.868,0.868
6O8W_u,1.0,1.0,1.0,1.0
6O8X_B,0.862,0.893,0.877,0.877
6O8Y_B,0.893,0.926,0.909,0.909
6O8Z_B,0.897,0.897,0.897,0.897
6O90_B,0.9,0.931,0.915,0.915
6OF6_QV,0.952,1.0,0.976,0.976
6OF6_QW,0.938,0.882,0.909,0.91
6OF6_QY,0.714,0.714,0.714,0.714
6OF6_RB,0.743,0.743,0.743,0.743
6OF6_XV,0.952,1.0,0.976,0.976
6OF6_XW,0.909,0.833,0.87,0.87
6OF6_XY,0.538,0.438,0.483,0.485
6OF6_YB,0.757,0.757,0.757,0.757
6OJ2_QV,0.95,1.0,0.974,0.975
6OJ2_QW,0.824,0.824,0.824,0.824
6OJ2_QY,0.714,0.714,0.714,0.714
6OJ2_RB,0.75,0.75,0.75,0.75
6OJ2_XV,0.952,1.0,0.976,0.976
6OJ2_XW,1.0,1.0,1.0,1.0
6OJ2_XY,0.556,0.476,0.513,0.514
6OJ2_YB,0.757,0.757,0.757,0.757
6OM6_3,0.273,0.243,0.257,0.258
6OPE_QV,0.952,1.0,0.976,0.976
6OPE_QY,0.2,0.167,0.182,0.183
6OPE_RB,0.75,0.75,0.75,0.75
6OPE_XV,0.952,1.0,0.976,0.976
6OPE_XY,0.091,0.077,0.083,0.084
6OPE_YB,0.757,0.757,0.757,0.757
6ORD_QV,0.952,1.0,0.976,0.976
6ORD_QY,0.737,0.7,0.718,0.718
6ORD_RB,0.757,0.757,0.757,0.757
6ORD_XV,0.952,1.0,0.976,0.976
6ORD_XY,0.722,0.684,0.703,0.703
6ORD_YB,0.757,0.757,0.757,0.757
6OSI_QV,0.842,0.8,0.821,0.821
6OSI_RB,0.788,0.788,0.788,0.788
6OSI_XV,0.875,0.824,0.848,0.849
6OSI_YB,0.757,0.757,0.757,0.757
6PC5_J,0.265,0.243,0.254,0.254
6PC6_J,0.265,0.243,0.254,0.254
6PC7_J,0.265,0.243,0.254,0.254
6PC8_J,0.257,0.231,0.243,0.244
6PCH_J,0.273,0.257,0.265,0.265
6PCQ_J,0.265,0.243,0.254,0.254
6PCR_J,0.257,0.231,0.243,0.244
6PCS_J,0.265,0.243,0.254,0.254
6PCT_J,0.265,0.243,0.254,0.254
6SKF_BB,0.973,1.0,0.986,0.986
6SKG_BB,0.946,0.946,0.946,0.946
6SWA_s,0.931,0.931,0.931,0.931
6T3K_A,0.892,1.0,0.943,0.944
6T3S_A,0.881,1.0,0.937,0.939
6TB7_A,0.85,0.944,0.895,0.896
6TF1_A,0.85,0.944,0.895,0.896
6TF2_A,0.85,0.944,0.895,0.896
6TF3_A,0.85,0.944,0.895,0.896
6TFE_A,0.85,0.944,0.895,0.896
6TFF_A,0.85,0.944,0.895,0.896
6TFG_A,0.85,0.944,0.895,0.896
6TH6_BB,0.949,0.949,0.949,0.949
6TNN_V,0.655,0.594,0.623,0.624
6VMY_A,0.651,0.737,0.691,0.693
6VU3_A,0.55,0.5,0.524,0.524
6VU3_B,0.5,0.45,0.474,0.474
6VU3_d,0.257,0.231,0.243,0.244
6VVJ_A,0.863,0.978,0.917,0.918
6VWL_3,0.286,0.263,0.274,0.274
6VWL_5,0.55,0.579,0.564,0.564
6VWM_3,0.313,0.286,0.299,0.299
6VWM_5,0.444,0.444,0.444,0.444
6VWN_3,0.313,0.286,0.299,0.299
6VWN_5,0.944,1.0,0.971,0.972
6VWT_A,0.84,1.0,0.913,0.917
6VWT_B,0.84,1.0,0.913,0.917
6VWV_A,0.84,1.0,0.913,0.917
6VWV_B,0.84,1.0,0.913,0.917
6VYQ_A,0.55,0.5,0.524,0.524
6VYQ_B,0.5,0.45,0.474,0.474
6VYQ_d,0.257,0.231,0.243,0.244
6VYR_A,0.55,0.5,0.524,0.524
6VYR_B,0.5,0.45,0.474,0.474
6VYR_d,0.257,0.231,0.243,0.244
6VYS_A,0.55,0.5,0.524,0.524
6VYS_B,0.5,0.45,0.474,0.474
6VYS_d,0.257,0.231,0.243,0.244
6VYT_A,0.55,0.5,0.524,0.524
6VYT_B,0.5,0.45,0.474,0.474
6VYT_d,0.257,0.231,0.243,0.244
6VYU_A,0.55,0.5,0.524,0.524
6VYU_B,0.5,0.45,0.474,0.474
6VYU_d,0.257,0.231,0.243,0.244
6VYW_A,0.55,0.5,0.524,0.524
6VYW_B,0.5,0.45,0.474,0.474
6VYW_d,0.257,0.231,0.243,0.244
6VYX_A,0.55,0.5,0.524,0.524
6VYX_B,0.5,0.45,0.474,0.474
6VYX_d,0.257,0.231,0.243,0.244
6VYY_A,0.55,0.5,0.524,0.524
6VYY_B,0.5,0.45,0.474,0.474
6VYY_d,0.257,0.231,0.243,0.244
6VYZ_A,0.55,0.5,0.524,0.524
6VYZ_B,0.5,0.45,0.474,0.474
6VYZ_d,0.257,0.231,0.243,0.244
6VZ2_A,0.55,0.5,0.524,0.524
6VZ2_B,0.5,0.45,0.474,0.474
6VZ2_d,0.257,0.231,0.243,0.244
6VZ3_A,0.55,0.5,0.524,0.524
6VZ3_B,0.5,0.45,0.474,0.474
6VZ3_d,0.257,0.231,0.243,0.244
6VZ5_A,0.55,0.5,0.524,0.524
6VZ5_B,0.5,0.45,0.474,0.474
6VZ5_d,0.257,0.231,0.243,0.244
6VZ7_A,0.55,0.5,0.524,0.524
6VZ7_B,0.5,0.45,0.474,0.474
6VZ7_d,0.257,0.231,0.243,0.244
6VZJ_A,0.55,0.5,0.524,0.524
6VZJ_B,0.5,0.45,0.474,0.474
6VZJ_d,0.257,0.231,0.243,0.244
6W6L_E,0.941,0.941,0.941,0.941
6W6L_u,1.0,1.0,1.0,1.0
6W6L_v,0.611,0.611,0.611,0.611
6W6P_B,0.897,0.897,0.897,0.897
6W6V_A,0.6,0.628,0.614,0.614
6WD0_2,0.278,0.25,0.263,0.264
6WD0_5,1.0,1.0,1.0,1.0
6WD0_6,1.0,1.0,1.0,1.0
