,PPV,TPR,F1,INF
7JQQ_N,0.676,0.885,0.767,0.774
7JQQ_O,0.71,0.917,0.8,0.807
7JSS_2,0.943,1.0,0.971,0.971
7JSS_5,1.0,1.0,1.0,1.0
7JSW_2,0.943,1.0,0.971,0.971
7JSW_5,1.0,1.0,1.0,1.0
7JSZ_2,0.943,1.0,0.971,0.971
7JSZ_5,1.0,1.0,1.0,1.0
7JT1_2,0.941,1.0,0.97,0.97
7JT1_5,0.952,1.0,0.976,0.976
7JT2_2,0.941,1.0,0.97,0.97
7JT2_5,0.952,1.0,0.976,0.976
7JT3_2,0.943,1.0,0.971,0.971
7JT3_5,1.0,1.0,1.0,1.0
7K00_b,0.944,1.0,0.971,0.972
7K00_Y,0.95,1.0,0.974,0.975
7K00_Z,0.952,1.0,0.976,0.976
7K50_2,0.941,1.0,0.97,0.97
7K50_5,0.952,1.0,0.976,0.976
7K50_6,1.0,1.0,1.0,1.0
7K50_7,0.952,1.0,0.976,0.976
7K51_2,0.944,1.0,0.971,0.972
7K51_5,0.95,1.0,0.974,0.975
7K51_6,1.0,1.0,1.0,1.0
7K52_2,0.943,1.0,0.971,0.971
7K52_5,0.952,1.0,0.976,0.976
7K52_6,0.95,1.0,0.974,0.975
7K53_2,0.944,1.0,0.971,0.972
7K53_5,0.952,1.0,0.976,0.976
7K53_6,1.0,1.0,1.0,1.0
7K53_7,0.952,1.0,0.976,0.976
7K54_2,0.943,1.0,0.971,0.971
7K54_5,0.952,1.0,0.976,0.976
7K54_6,0.952,1.0,0.976,0.976
7K55_2,0.941,1.0,0.97,0.97
7K55_5,0.95,1.0,0.974,0.975
7K55_6,0.95,1.0,0.974,0.975
7K98_C,0.955,1.0,0.977,0.977
7K98_F,0.955,1.0,0.977,0.977
7KD1_A,0.367,0.579,0.449,0.461
7KGA_A,0.607,1.0,0.756,0.779
7KGA_B,0.586,1.0,0.739,0.766
7KGB_B,0.933,0.966,0.949,0.949
7KGB_y,0.95,1.0,0.974,0.975
7LH5_AW,1.0,1.0,1.0,1.0
7LH5_BB,0.943,1.0,0.971,0.971
7LH5_CW,1.0,1.0,1.0,1.0
7LH5_DB,0.941,1.0,0.97,0.97
7LJ3_A,0.952,1.0,0.976,0.976
7LJ3_B,0.952,1.0,0.976,0.976
7LJ3_C,0.952,1.0,0.976,0.976
7LMB_B,0.528,0.704,0.603,0.609
7LS1_B2,0.914,0.941,0.928,0.928
7LS2_B2,0.914,0.941,0.928,0.928
7LV0_2,0.971,1.0,0.986,0.986
7LV0_5,0.952,1.0,0.976,0.976
7LV0_6,1.0,1.0,1.0,1.0
7LVA_A,0.697,0.821,0.754,0.757
7LVK_J,0.943,1.0,0.971,0.971
7LYF_A,0.909,0.952,0.93,0.93
7M4V_B,0.906,1.0,0.951,0.952
7M4W_B,0.909,1.0,0.952,0.953
7M4X_B,0.903,1.0,0.949,0.95
7M4X_v,0.8,0.941,0.865,0.868
7M4Y_B,0.909,1.0,0.952,0.953
7M4Y_v,0.8,0.941,0.865,0.868
7M4Z_B,0.903,1.0,0.949,0.95
7MD7_1B,0.946,1.0,0.972,0.973
7MD7_2B,0.946,1.0,0.972,0.973
7MDZ_2,1.0,1.0,1.0,1.0
7MDZ_7,0.944,1.0,0.971,0.972
7MQ8_L0,0.328,0.413,0.365,0.368
7MQ8_L2,0.561,0.605,0.582,0.583
7MQ9_L0,0.328,0.413,0.365,0.368
7MQ9_L2,0.55,0.595,0.571,0.572
7MQA_L2,0.442,0.5,0.469,0.47
7MRL_A,0.96,1.0,0.98,0.98
7MSC_B,0.935,1.0,0.967,0.967
7MSC_y,1.0,1.0,1.0,1.0
7MSH_B,0.926,1.0,0.962,0.962
7MSH_y,0.944,1.0,0.971,0.972
7MSM_B,0.935,1.0,0.967,0.967
7MSM_y,0.952,1.0,0.976,0.976
7MSZ_B,0.964,1.0,0.982,0.982
7MSZ_y,1.0,1.0,1.0,1.0
7MT2_B,0.935,1.0,0.967,0.967
7MT2_y,1.0,1.0,1.0,1.0
7MT3_B,0.933,0.966,0.949,0.949
7MT3_y,1.0,1.0,1.0,1.0
7MT7_B,0.935,1.0,0.967,0.967
7MT7_x,0.947,1.0,0.973,0.973
7MT7_y,0.952,1.0,0.976,0.976
7N1P_5,0.944,1.0,0.971,0.972
7N1P_Dt,0.952,1.0,0.976,0.976
7N2C_5,0.944,1.0,0.971,0.972
7N2C_Dt,0.952,1.0,0.976,0.976
7N2U_5,0.944,1.0,0.971,0.972
7N2U_Dt,0.952,1.0,0.976,0.976
7N2U_Pt,0.762,0.889,0.821,0.823
7N2V_5,0.944,1.0,0.971,0.972
7N2V_Dt,0.952,1.0,0.976,0.976
7N2V_Pt,0.714,1.0,0.833,0.845
7N30_5,0.944,1.0,0.971,0.972
7N30_Dt,0.952,1.0,0.976,0.976
7N31_5,0.944,1.0,0.971,0.972
7N31_Dt,0.952,1.0,0.976,0.976
7N31_Pt,0.762,0.889,0.821,0.823
7NBU_b,0.944,1.0,0.971,0.972
7NBU_V,0.524,0.579,0.55,0.551
7NFX_1,0.847,0.859,0.853,0.853
7NFX_7,0.944,1.0,0.971,0.972
7NHK_B,0.97,1.0,0.985,0.985
7NHL_B,0.903,1.0,0.949,0.95
7NHM_B,0.903,1.0,0.949,0.95
7NHN_B,0.939,1.0,0.969,0.969
7NRC_LB,0.811,0.882,0.845,0.846
7NRC_Sm,1.0,1.0,1.0,1.0
7NRC_Sn,0.81,0.944,0.872,0.874
7NRD_LB,0.829,0.906,0.866,0.867
7NRD_Sm,0.95,1.0,0.974,0.975
7NRD_Sn,0.81,0.944,0.872,0.874
7NSO_8,0.96,1.0,0.98,0.98
7NSO_B,0.944,1.0,0.971,0.972
7NSP_8,0.962,1.0,0.98,0.981
7NSP_B,0.943,1.0,0.971,0.971
7NSP_v,1.0,1.0,1.0,1.0
7NSQ_8,0.962,1.0,0.98,0.981
7NSQ_B,0.944,1.0,0.971,0.972
7NSQ_v,1.0,1.0,1.0,1.0
7NWG_33,0.2,0.125,0.154,0.158
7NWG_71,0.917,1.0,0.957,0.957
7NWG_q3,0.467,0.583,0.519,0.522
7NWH_7,0.944,1.0,0.971,0.972
7NWI_2,0.526,0.769,0.625,0.636
7NWI_7,0.944,1.0,0.971,0.972
7NWT_3,0.944,1.0,0.971,0.972
7NWW_3,0.944,1.0,0.971,0.972
7NWW_z,0.96,1.0,0.98,0.98
7O19_B8,0.955,1.0,0.977,0.977
7O19_BB,0.944,1.0,0.971,0.972
7O1A_B8,0.955,1.0,0.977,0.977
7O1A_BB,0.944,1.0,0.971,0.972
7O1C_B8,0.955,1.0,0.977,0.977
7O1C_BB,0.944,1.0,0.971,0.972
7O5B_Y,0.968,1.0,0.984,0.984
7O7Y_B7,0.914,1.0,0.955,0.956
7O7Z_AH,0.154,0.235,0.186,0.19
7O7Z_B7,0.914,1.0,0.955,0.956
7O80_AT,0.609,0.667,0.636,0.637
7O80_B7,0.914,1.0,0.955,0.956
7O81_AJ,0.952,1.0,0.976,0.976
7O81_AT,0.818,0.947,0.878,0.88
7O81_B7,0.914,1.0,0.955,0.956
7OBQ_1,0.977,0.977,0.977,0.977
7OBR_1,0.865,0.877,0.871,0.871
7OBR_7,0.944,1.0,0.971,0.972
7OH3_3,0.833,0.909,0.87,0.87
7OHQ_3,0.806,0.906,0.853,0.854
7OIF_3,0.944,1.0,0.971,0.972
7OIF_z,0.958,1.0,0.979,0.979
7OIG_3,0.944,1.0,0.971,0.972
7OIG_z,0.92,0.958,0.939,0.939
7OII_3,0.944,1.0,0.971,0.972
7OII_z,0.421,0.444,0.432,0.433
7OIZ_b,0.944,1.0,0.971,0.972
7OJ0_b,0.944,1.0,0.971,0.972
7OLC_3,0.892,0.971,0.93,0.93
7OLD_3,0.892,0.971,0.93,0.93
7OLD_5,0.933,0.875,0.903,0.904
7OPE_2,1.0,1.0,1.0,1.0
7OPE_B,0.968,1.0,0.984,0.984
7OSA_AB,0.838,0.912,0.873,0.874
7OSA_PSIT,1.0,1.0,1.0,1.0
7OSM_AB,0.857,0.909,0.882,0.883
7OSM_ASIT,0.923,0.857,0.889,0.889
7OSM_PSIT,0.947,1.0,0.973,0.973
7OT5_3,0.944,1.0,0.971,0.972
7OT5_z,0.421,0.444,0.432,0.433
7P3K_b,0.944,1.0,0.971,0.972
7P3K_V,0.952,1.0,0.976,0.976
7P48_5,0.952,1.0,0.976,0.976
7P48_B,0.9,1.0,0.947,0.949
7P7Q_B,0.97,1.0,0.985,0.985
7P7R_B,0.97,1.0,0.985,0.985
7P7S_B,0.97,1.0,0.985,0.985
7P7T_B,0.97,1.0,0.985,0.985
7P7T_C,0.571,0.706,0.632,0.635
7P7U_B,0.97,1.0,0.985,0.985
7PJS_B,0.944,1.0,0.971,0.972
7PJT_B,0.941,1.0,0.97,0.97
7PJT_v,0.524,0.579,0.55,0.551
7PJT_w,0.952,1.0,0.976,0.976
7PJU_B,0.941,1.0,0.97,0.97
7PJU_v,0.524,0.579,0.55,0.551
7PJU_w,0.952,1.0,0.976,0.976
7PJV_B,0.943,1.0,0.971,0.971
7PJV_v,0.524,0.579,0.55,0.551
7PJV_w,0.952,1.0,0.976,0.976
7PJW_B,0.939,1.0,0.969,0.969
7PJW_v,0.524,0.579,0.55,0.551
7PJW_w,0.952,1.0,0.976,0.976
7PJX_B,0.943,1.0,0.971,0.971
7PJX_v,0.524,0.579,0.55,0.551
7PJX_w,0.952,1.0,0.976,0.976
7PJY_B,0.939,1.0,0.969,0.969
7PJY_v,0.524,0.579,0.55,0.551
7PJY_w,0.952,1.0,0.976,0.976
7PJZ_B,0.944,1.0,0.971,0.972
7PJZ_v,0.524,0.579,0.55,0.551
7PJZ_w,0.95,1.0,0.974,0.975
7PWG_3,0.943,0.971,0.957,0.957
7PWO_3,0.941,0.97,0.955,0.955
7Q3L_2,0.727,0.8,0.762,0.763
7QEP_2,0.971,1.0,0.986,0.986
7QG8_A,0.955,1.0,0.977,0.977
7QG8_M,0.952,1.0,0.976,0.976
7QG8_O,0.943,1.0,0.971,0.971
7QGH_M,0.952,1.0,0.976,0.976
7QGH_O,0.943,1.0,0.971,0.971
7QGH_u,0.955,1.0,0.977,0.977
7QGN_A,0.955,1.0,0.977,0.977
7QGN_M,0.952,1.0,0.976,0.976
7QGN_O,0.943,1.0,0.971,0.971
7QGU_B,0.968,1.0,0.984,0.984
7QH4_B,0.968,1.0,0.984,0.984
7QV1_B,0.968,1.0,0.984,0.984
7QV2_B,0.968,1.0,0.984,0.984
7QV3_B,0.968,1.0,0.984,0.984
7QWQ_1,0.857,0.8,0.828,0.828
7QWQ_7,0.943,1.0,0.971,0.971
7QWR_7,0.944,1.0,0.971,0.972
7QWS_7,0.944,1.0,0.971,0.972
7QXA_B,0.141,0.15,0.145,0.145
7QXB_B,0.212,0.233,0.222,0.222
7QXS_B,0.212,0.233,0.222,0.222
7R6L_A,0.777,0.906,0.837,0.839
7R6M_A,0.663,0.831,0.738,0.743
7R6N_A,0.664,0.849,0.745,0.751
7R81_B1,0.833,0.909,0.87,0.87
7R81_t1,0.8,0.8,0.8,0.8
7R81_u1,0.8,0.8,0.8,0.8
7RQ8_1B,0.947,1.0,0.973,0.973
7RQ8_1w,0.952,1.0,0.976,0.976
7RQ8_1x,0.524,0.611,0.564,0.566
7RQ8_1y,0.952,1.0,0.976,0.976
7RQ8_2B,0.944,1.0,0.971,0.972
7RQ8_2x,0.524,0.611,0.564,0.566
7RQ9_1B,0.946,1.0,0.972,0.973
7RQ9_1w,0.952,1.0,0.976,0.976
7RQ9_1x,0.524,0.611,0.564,0.566
7RQ9_1y,1.0,1.0,1.0,1.0
7RQ9_2B,0.946,1.0,0.972,0.973
7RQ9_2x,0.524,0.611,0.564,0.566
7RQA_1B,0.946,1.0,0.972,0.973
7RQA_2B,0.946,1.0,0.972,0.973
7RQB_1B,0.946,1.0,0.972,0.973
7RQB_2B,0.947,1.0,0.973,0.973
7RQC_1B,0.946,1.0,0.972,0.973
7RQC_2B,0.946,1.0,0.972,0.973
7RQD_1B,0.946,1.0,0.972,0.973
7RQD_2B,0.947,1.0,0.973,0.973
7RQE_1B,0.946,1.0,0.972,0.973
7RQE_2B,0.947,1.0,0.973,0.973
7RR5_A,1.0,1.0,1.0,1.0
7RR5_C4,0.838,0.912,0.873,0.874
7RR5_P,0.8,0.8,0.8,0.8
7RYF_B,0.9,1.0,0.947,0.949
7RYF_v,0.8,0.941,0.865,0.868
7RYG_B,0.906,1.0,0.951,0.952
7RYG_v,0.8,0.941,0.865,0.868
7RYH_B,0.9,1.0,0.947,0.949
7S0S_i,0.97,1.0,0.985,0.985
7S1G_A,0.933,1.0,0.966,0.966
7S1G_J,0.943,1.0,0.971,0.971
7S1H_J,0.943,1.0,0.971,0.971
7S1I_A,0.933,1.0,0.966,0.966
7S1I_J,0.943,1.0,0.971,0.971
7S1J_J,0.943,1.0,0.971,0.971
7S1K_A,0.933,1.0,0.966,0.966
7S1K_J,0.943,1.0,0.971,0.971
7SAM_A,0.692,0.818,0.75,0.753
7SC6_C,0.642,0.791,0.708,0.712
7SCQ_C,0.667,0.791,0.723,0.726
7SS9_2,0.969,1.0,0.984,0.984
7SS9_5,1.0,1.0,1.0,1.0
7SS9_6,1.0,1.0,1.0,1.0
7SSD_2,0.944,1.0,0.971,0.972
7SSD_5,1.0,1.0,1.0,1.0
7SSD_6,1.0,1.0,1.0,1.0
7SSL_2,0.941,1.0,0.97,0.97
7SSL_5,1.0,1.0,1.0,1.0
7SSL_6,1.0,1.0,1.0,1.0
7SSN_2,0.944,1.0,0.971,0.972
7SSN_5,0.947,1.0,0.973,0.973
7SSN_6,1.0,1.0,1.0,1.0
7SSO_2,0.943,1.0,0.971,0.971
7SSO_5,0.952,1.0,0.976,0.976
7SSO_6,1.0,1.0,1.0,1.0
7SSW_2,0.938,1.0,0.968,0.968
7SSW_5,1.0,1.0,1.0,1.0
7SSW_6,1.0,1.0,1.0,1.0
7ST2_2,0.944,1.0,0.971,0.972
7ST2_5,0.952,1.0,0.976,0.976
7ST2_6,1.0,1.0,1.0,1.0
7ST6_2,0.944,1.0,0.971,0.972
7ST6_5,0.955,1.0,0.977,0.977
7ST6_6,0.952,1.0,0.976,0.976
7ST6_7,0.846,0.846,0.846,0.846
7ST7_2,0.939,1.0,0.969,0.969
7ST7_5,0.952,1.0,0.976,0.976
7ST7_6,1.0,1.0,1.0,1.0
7TDA_A,0.905,1.0,0.95,0.951
7TDB_A,0.905,1.0,0.95,0.951
7TDC_A,0.905,1.0,0.95,0.951
7TRC_B,0.846,0.957,0.898,0.9
7TRD_B,0.323,0.4,0.357,0.359
7TRE_B,0.355,0.44,0.393,0.395
7TRF_B,0.333,0.412,0.368,0.37
7V99_R,0.269,0.327,0.295,0.297
7V9A_R,0.206,0.194,0.2,0.2
7VNV_A,0.235,0.25,0.242,0.243
7VNV_B,0.235,0.25,0.242,0.243
7VNW_A,0.824,0.737,0.778,0.779
7VNW_B,0.824,0.737,0.778,0.779
1M5K_B,0.944,0.895,0.919,0.919
1M5K_E,0.952,0.909,0.93,0.93
1M5O_B,0.95,0.905,0.927,0.927
1M5O_E,0.952,0.909,0.93,0.93
1M5P_B,0.947,0.9,0.923,0.923
1M5P_E,0.95,0.905,0.927,0.927
1M5V_B,0.947,0.9,0.923,0.923
1M5V_E,0.947,0.9,0.923,0.923
3IZZ_D,0.0,0.0,0.0,0.0
4V9I_AY,0.0,0.0,0.0,0.0
4V9I_CY,0.0,0.0,0.0,0.0
5T5A_A,0.524,0.611,0.564,0.566
6JQ6_U,0.789,0.882,0.833,0.835
6LKQ_u,0.941,1.0,0.97,0.97
6LQM_5,0.944,1.0,0.971,0.972
6LSR_5,0.944,1.0,0.971,0.972
6LSS_5,0.944,1.0,0.971,0.972
6LU8_5,0.944,1.0,0.971,0.972
6M62_3,0.815,0.88,0.846,0.847
6NSH_RB,0.944,1.0,0.971,0.972
6NSH_YB,0.944,1.0,0.971,0.972
6NTA_RB,0.944,1.0,0.971,0.972
6NTA_YB,0.944,1.0,0.971,0.972
6NUO_QV,1.0,1.0,1.0,1.0
6NUO_RB,0.943,1.0,0.971,0.971
6NUO_XV,0.952,1.0,0.976,0.976
6NUO_YB,0.577,0.5,0.536,0.537
6NWY_QV,1.0,1.0,1.0,1.0
6NWY_RB,0.939,1.0,0.969,0.969
6NWY_XV,1.0,1.0,1.0,1.0
6NWY_YB,0.944,1.0,0.971,0.972
6O3M_QV,0.952,1.0,0.976,0.976
6O3M_RB,0.944,1.0,0.971,0.972
6O3M_XV,0.952,1.0,0.976,0.976
6O3M_YB,0.944,1.0,0.971,0.972
6O8W_B,0.963,1.0,0.981,0.981
6O8W_u,1.0,1.0,1.0,1.0
6O8X_B,0.966,1.0,0.982,0.983
6O8Y_B,0.964,1.0,0.982,0.982
6O8Z_B,0.966,1.0,0.982,0.983
6O90_B,0.967,1.0,0.983,0.983
6OF6_QV,0.952,1.0,0.976,0.976
6OF6_QW,0.875,0.875,0.875,0.875
6OF6_QY,0.929,0.867,0.897,0.897
6OF6_RB,0.943,1.0,0.971,0.971
6OF6_XV,0.952,1.0,0.976,0.976
6OF6_XW,0.909,0.833,0.87,0.87
6OF6_XY,0.846,0.786,0.815,0.815
6OF6_YB,0.946,1.0,0.972,0.973
6OJ2_QV,0.95,1.0,0.974,0.975
6OJ2_QW,0.941,1.0,0.97,0.97
6OJ2_QY,1.0,1.0,1.0,1.0
6OJ2_RB,0.944,1.0,0.971,0.972
6OJ2_XV,0.952,1.0,0.976,0.976
6OJ2_XW,0.929,1.0,0.963,0.964
6OJ2_XY,0.944,1.0,0.971,0.972
6OJ2_YB,0.946,1.0,0.972,0.973
6OM6_3,0.939,1.0,0.969,0.969
6OPE_QV,0.952,1.0,0.976,0.976
6OPE_QY,1.0,1.0,1.0,1.0
6OPE_RB,0.944,1.0,0.971,0.972
6OPE_XV,0.952,1.0,0.976,0.976
6OPE_XY,1.0,1.0,1.0,1.0
6OPE_YB,0.946,1.0,0.972,0.973
6ORD_QV,0.952,1.0,0.976,0.976
6ORD_QY,0.947,1.0,0.973,0.973
6ORD_RB,0.946,1.0,0.972,0.973
6ORD_XV,0.952,1.0,0.976,0.976
6ORD_XY,0.944,1.0,0.971,0.972
6ORD_YB,0.946,1.0,0.972,0.973
6OSI_QV,0.842,1.0,0.914,0.918
6OSI_RB,0.939,1.0,0.969,0.969
6OSI_XV,0.875,1.0,0.933,0.935
6OSI_YB,0.946,1.0,0.972,0.973
6PC5_J,0.941,1.0,0.97,0.97
6PC6_J,0.941,1.0,0.97,0.97
6PC7_J,0.941,1.0,0.97,0.97
6PC8_J,0.943,1.0,0.971,0.971
6PCH_J,0.939,1.0,0.969,0.969
6PCQ_J,0.941,1.0,0.97,0.97
6PCR_J,0.943,1.0,0.971,0.971
6PCS_J,0.941,1.0,0.97,0.97
6PCT_J,0.941,1.0,0.97,0.97
6SKF_BB,0.973,0.973,0.973,0.973
6SKG_BB,0.973,1.0,0.986,0.986
6SWA_s,0.931,1.0,0.964,0.965
6T3K_A,0.658,0.798,0.721,0.725
6T3S_A,0.661,0.804,0.726,0.729
6TB7_A,0.8,0.941,0.865,0.868
6TF1_A,0.8,0.941,0.865,0.868
6TF2_A,0.8,0.941,0.865,0.868
6TF3_A,0.8,0.941,0.865,0.868
6TFE_A,0.8,0.941,0.865,0.868
6TFF_A,0.8,0.941,0.865,0.868
6TFG_A,0.8,0.941,0.865,0.868
6TH6_BB,0.974,1.0,0.987,0.987
6TNN_V,0.897,0.867,0.881,0.881
6VMY_A,0.0,0.0,0.0,0.0
6VU3_A,1.0,1.0,1.0,1.0
6VU3_B,1.0,1.0,1.0,1.0
6VU3_d,0.943,1.0,0.971,0.971
6VVJ_A,0.765,0.975,0.857,0.863
6VWL_3,0.943,1.0,0.971,0.971
6VWL_5,1.0,1.0,1.0,1.0
6VWM_3,0.938,1.0,0.968,0.968
6VWM_5,0.944,1.0,0.971,0.972
6VWN_3,0.938,1.0,0.968,0.968
6VWN_5,0.944,1.0,0.971,0.972
6VWT_A,0.84,1.0,0.913,0.917
6VWT_B,0.84,1.0,0.913,0.917
6VWV_A,0.84,1.0,0.913,0.917
6VWV_B,0.84,1.0,0.913,0.917
6VYQ_A,1.0,1.0,1.0,1.0
6VYQ_B,1.0,1.0,1.0,1.0
6VYQ_d,0.943,1.0,0.971,0.971
6VYR_A,1.0,1.0,1.0,1.0
6VYR_B,1.0,1.0,1.0,1.0
6VYR_d,0.943,1.0,0.971,0.971
6VYS_A,1.0,1.0,1.0,1.0
6VYS_B,1.0,1.0,1.0,1.0
6VYS_d,0.943,1.0,0.971,0.971
6VYT_A,1.0,1.0,1.0,1.0
6VYT_B,1.0,1.0,1.0,1.0
6VYT_d,0.943,1.0,0.971,0.971
6VYU_A,1.0,1.0,1.0,1.0
6VYU_B,1.0,1.0,1.0,1.0
6VYU_d,0.943,1.0,0.971,0.971
6VYW_A,1.0,1.0,1.0,1.0
6VYW_B,1.0,1.0,1.0,1.0
6VYW_d,0.943,1.0,0.971,0.971
6VYX_A,1.0,1.0,1.0,1.0
6VYX_B,1.0,1.0,1.0,1.0
6VYX_d,0.943,1.0,0.971,0.971
6VYY_A,1.0,1.0,1.0,1.0
6VYY_B,1.0,1.0,1.0,1.0
6VYY_d,0.943,1.0,0.971,0.971
6VYZ_A,1.0,1.0,1.0,1.0
6VYZ_B,1.0,1.0,1.0,1.0
6VYZ_d,0.943,1.0,0.971,0.971
6VZ2_A,1.0,1.0,1.0,1.0
6VZ2_B,1.0,1.0,1.0,1.0
6VZ2_d,0.943,1.0,0.971,0.971
6VZ3_A,1.0,1.0,1.0,1.0
6VZ3_B,1.0,1.0,1.0,1.0
6VZ3_d,0.943,1.0,0.971,0.971
6VZ5_A,1.0,1.0,1.0,1.0
6VZ5_B,1.0,1.0,1.0,1.0
6VZ5_d,0.943,1.0,0.971,0.971
6VZ7_A,1.0,1.0,1.0,1.0
6VZ7_B,1.0,1.0,1.0,1.0
6VZ7_d,0.943,1.0,0.971,0.971
6VZJ_A,1.0,1.0,1.0,1.0
6VZJ_B,1.0,1.0,1.0,1.0
6VZJ_d,0.943,1.0,0.971,0.971
6W6L_E,0.941,1.0,0.97,0.97
6W6L_u,1.0,1.0,1.0,1.0
6W6L_v,0.611,0.786,0.688,0.693
6W6P_B,0.966,1.0,0.982,0.983
6W6V_A,0.511,0.657,0.575,0.58
6WD0_2,0.944,1.0,0.971,0.972
6WD0_5,1.0,1.0,1.0,1.0
6WD0_6,1.0,1.0,1.0,1.0
