,PPV,TPR,F1,INF
2A43_1_A,0.4,1.0,0.571,0.632
2ANN_1_B,0.0,0.0,0.0,0.0
3LA5_1_A,0.739,0.85,0.791,0.793
3SN2_1_B,0.909,1.0,0.952,0.953
4NLF_1_A,0.8,0.571,0.667,0.676
3KFU_1_L,0.696,0.889,0.78,0.786
6AJK_1_B,0.889,0.667,0.762,0.77
2AZX_1_D,0.625,0.556,0.588,0.589
6WJR_1_X,0.438,0.56,0.491,0.495
6XN5_1_R,0.0,0.0,0.0,0.0
6AAX_1_B,0.9,0.75,0.818,0.822
4LGT_1_E,0.75,0.6,0.667,0.671
6XA1_1_Bv,0.292,0.368,0.326,0.328
6YAL_1_1,0.652,0.75,0.698,0.699
5B63_1_D,0.765,0.813,0.788,0.788
