,PPV,TPR,F1,INF
2I82_1_F,0.0,0.0,0.0,0.0
3HJW_1_D,0.778,0.875,0.824,0.825
5LYS_1_B,0.9,0.857,0.878,0.878
7O7Y_1_B7,0.333,0.583,0.424,0.441
5HC9_1_D,0.667,0.8,0.727,0.73
7RYG_1_v,0.563,0.5,0.529,0.53
6PMO_1_B,0.706,0.632,0.667,0.668
4K50_1_B,0.857,1.0,0.923,0.926
3AM1_1_B,0.92,0.852,0.885,0.885
3NDB_1_M,0.767,0.702,0.733,0.734
1ET4_1_A,0.222,0.5,0.308,0.333
6F4H_1_B,1.0,0.833,0.909,0.913
5T16_1_H,1.0,0.538,0.7,0.734
6TQB_1_B,1.0,1.0,1.0,1.0
3SIU_1_F,0.5,0.6,0.545,0.548
6ZM6_1_w,0.12,0.158,0.136,0.138
7EL1_1_B,0.684,0.722,0.703,0.703
3ZGZ_1_B,0.682,0.789,0.732,0.734
4PR6_1_B,0.483,1.0,0.651,0.695
6H9H_1_D,0.0,0.0,0.0,0.0
7B5K_1_z,0.727,0.8,0.762,0.763
4V99_1_C2,0.8,1.0,0.889,0.894
6HC5_1_A,0.75,1.0,0.857,0.866
5WTK_1_B,0.5,0.333,0.4,0.408
1ZL3_1_B,1.0,0.857,0.923,0.926
7OL0_1_P,0.0,0.0,0.0,0.0
6E8T_1_D,0.5,0.714,0.588,0.598
1XOK_1_A,1.0,0.667,0.8,0.816
5UD5_1_C,0.783,0.783,0.783,0.783
6E8T_1_A,0.455,0.833,0.588,0.615
4Z0C_1_C,0.0,0.0,0.0,0.0
5XTM_1_B,0.077,0.125,0.095,0.098
4L8H_1_R,1.0,0.625,0.769,0.791
2ZZN_1_D,0.842,0.762,0.8,0.801
7OBR_1_1,0.614,0.623,0.619,0.619
6SZV_1_V,0.5,1.0,0.667,0.707
6WOO_1_3,0.773,0.85,0.81,0.81
1JID_1_B,0.5,0.5,0.5,0.5
5X2G_1_B,0.731,0.826,0.776,0.777
4AY2_1_C,1.0,0.857,0.923,0.926
3OIN_1_C,1.0,1.0,1.0,1.0
7OX8_1_A,0.769,0.667,0.714,0.716
3RW6_1_H,0.762,0.842,0.8,0.801
5HO4_1_B,0.0,0.0,0.0,0.0
5ZW4_1_D,1.0,0.6,0.75,0.775
4ENC_1_A,0.333,0.417,0.37,0.373
7R81_1_B1,0.533,0.865,0.66,0.679
7MKY_1_A,0.731,0.95,0.826,0.833
6VQV_1_L,0.0,0.0,0.0,0.0
6SY6_1_D,0.4,0.8,0.533,0.566
5SWD_1_B,0.455,0.625,0.526,0.533
5HR7_1_D,0.8,0.8,0.8,0.8
6JOO_1_B,0.783,0.667,0.72,0.722
7OB9_1_R,0.0,0.0,0.0,0.0
5H9F_1_L,1.0,0.8,0.889,0.894
6YS3_1_v,0.364,0.308,0.333,0.334
4JF2_1_A,0.667,0.9,0.766,0.775
6TC3_1_PTR1,0.138,0.19,0.16,0.162
5F5H_1_D,0.667,1.0,0.8,0.816
5V3F_1_A,0.3,0.75,0.429,0.474
1SDS_1_D,0.0,0.0,0.0,0.0
6TQA_1_G,1.0,0.75,0.857,0.866
6M0X_1_B,0.714,0.714,0.714,0.714
6AZ3_1_4,0.5,0.592,0.542,0.544
6YDP_1_BB,0.4,0.75,0.522,0.548
6YYM_1_B,0.0,0.0,0.0,0.0
5ID6_1_G,0.714,1.0,0.833,0.845
1S03_1_A,0.875,0.824,0.848,0.849
5D8H_1_A,0.571,0.842,0.681,0.694
7RQB_1_1B,0.576,0.95,0.717,0.74
6AZ3_1_3,0.382,0.583,0.462,0.472
5T5H_1_D,0.357,0.536,0.429,0.437
6AZ3_1_8,0.55,0.629,0.587,0.588
7AQC_1_B,0.487,0.613,0.543,0.546
2VPL_1_B,0.938,0.938,0.938,0.938
3QJJ_1_Q,0.0,0.0,0.0,0.0
5BTM_1_A,0.45,1.0,0.621,0.671
6H9H_1_E,0.0,0.0,0.0,0.0
6MSF_1_S,1.0,0.5,0.667,0.707
6PRV_1_A,0.688,0.733,0.71,0.71
6B44_1_M,0.0,0.0,0.0,0.0
6UFG_1_B,0.706,0.6,0.649,0.651
6JJH_1_B,0.0,0.0,0.0,0.0
5XJ2_1_G,0.75,1.0,0.857,0.866
7ONU_1_T,0.762,0.8,0.78,0.781
7JNH_1_B,0.875,0.808,0.84,0.841
3JCS_1_5,0.143,0.19,0.163,0.165
6QW6_1_5,0.895,0.567,0.694,0.712
4AL5_1_B,1.0,0.75,0.857,0.866
3JCS_1_3,0.333,0.528,0.409,0.419
2HW8_1_B,0.857,1.0,0.923,0.926
1HMH_1_E,0.25,0.333,0.286,0.289
1EC6_1_D,0.8,1.0,0.889,0.894
4PKD_1_V,0.417,0.455,0.435,0.435
5TBW_1_AS,0.422,0.675,0.519,0.534
1RLG_1_D,1.0,0.5,0.667,0.707
5NDI_1_B,0.833,1.0,0.909,0.913
7O7Z_1_AH,0.545,0.632,0.585,0.587
4QOZ_1_A,1.0,0.5,0.667,0.707
7JIL_1_3,0.385,0.6,0.469,0.48
6LTU_1_B,1.0,1.0,1.0,1.0
6ZP4_1_1,0.739,0.85,0.791,0.793
6DB9_1_R,0.75,0.706,0.727,0.728
4V9F_1_9,0.286,0.343,0.312,0.313
3SKL_1_B,0.895,0.895,0.895,0.895
6SY4_1_C,0.455,0.714,0.556,0.57
5WZI_1_B,0.0,0.0,0.0,0.0
4YAZ_1_R,0.37,0.588,0.455,0.467
4BW0_1_A,0.857,1.0,0.923,0.926
6FQL_1_B,1.0,0.75,0.857,0.866
6DCC_1_B,0.857,0.75,0.8,0.802
5M0J_1_F,0.833,0.833,0.833,0.833
6R5Q_1_3,0.708,0.85,0.773,0.776
1GAX_1_D,0.778,0.7,0.737,0.738
6E8U_1_B,0.4,1.0,0.571,0.632
4W5N_1_B,0.0,0.0,0.0,0.0
1XJR_1_A,0.765,0.929,0.839,0.843
5UZ6_1_A,1.0,1.0,1.0,1.0
6QW6_1_4,0.421,0.4,0.41,0.41
6H0R_1_A,0.923,0.923,0.923,0.923
1KXK_1_A,0.762,0.696,0.727,0.728
5XUZ_1_B,0.0,0.0,0.0,0.0
2OZB_1_C,0.75,0.667,0.706,0.707
4IFD_1_R,0.0,0.0,0.0,0.0
6AZ3_1_6,0.444,0.5,0.471,0.471
1OOA_1_C,0.727,1.0,0.842,0.853
7D7W_1_A,0.765,0.765,0.765,0.765
3TRZ_1_U,1.0,1.0,1.0,1.0
3FOZ_1_D,0.75,0.833,0.789,0.791
5WWE_1_B,0.0,0.0,0.0,0.0
6E1S_1_A,0.0,0.0,0.0,0.0
5E81_1_3L,0.606,1.0,0.755,0.778
1QTQ_1_B,0.789,0.833,0.811,0.811
4XWF_1_A,0.722,0.765,0.743,0.743
1M5K_1_B,0.571,0.8,0.667,0.676
6MSF_1_R,1.0,0.5,0.667,0.707
4C4W_1_H,0.875,0.778,0.824,0.825
5Y58_1_X,0.8,0.889,0.842,0.843
5M0I_1_F,0.833,0.833,0.833,0.833
5IBB_1_1L,0.516,0.762,0.615,0.627
4JXZ_1_B,0.81,0.895,0.85,0.851
6YL5_1_I,0.4,0.25,0.308,0.316
2A43_1_A,0.4,1.0,0.571,0.632
2ANN_1_B,0.0,0.0,0.0,0.0
3LA5_1_A,0.739,0.85,0.791,0.793
3SN2_1_B,0.909,0.909,0.909,0.909
4NLF_1_A,0.8,0.571,0.667,0.676
3KFU_1_L,0.739,0.895,0.81,0.813
6AJK_1_B,0.889,0.667,0.762,0.77
2AZX_1_D,0.625,0.556,0.588,0.589
6WJR_1_X,0.438,0.636,0.519,0.528
6XN5_1_R,0.0,0.0,0.0,0.0
6AAX_1_B,0.9,0.75,0.818,0.822
4LGT_1_E,0.75,0.75,0.75,0.75
6XA1_1_Bv,0.292,0.35,0.318,0.32
6YAL_1_1,0.696,0.762,0.727,0.728
5B63_1_D,0.765,0.813,0.788,0.788
