,PPV,TPR,F1,INF
2A43_1_A,0.4,1.0,0.571,0.632
2ANN_1_B,0.0,0.0,0.0,0.0
3LA5_1_A,0.739,0.85,0.791,0.793
3SN2_1_B,0.909,0.909,0.909,0.909
4NLF_1_A,0.8,0.571,0.667,0.676
3KFU_1_L,0.739,0.895,0.81,0.813
6AJK_1_B,0.889,0.667,0.762,0.77
2AZX_1_D,0.438,0.412,0.424,0.424
6WJR_1_X,0.531,0.567,0.548,0.549
6XN5_1_R,0.0,0.0,0.0,0.0
6AAX_1_B,0.9,0.75,0.818,0.822
4LGT_1_E,0.75,0.75,0.75,0.75
6XA1_1_Bv,0.292,0.333,0.311,0.312
6YAL_1_1,0.391,0.45,0.419,0.42
5B63_1_D,0.765,0.813,0.788,0.788
