,PPV,TPR,F1,INF
5ID6_1_G,0.714,1.0,0.833,0.845
1S03_1_A,0.75,0.8,0.774,0.775
5D8H_1_A,0.5,0.667,0.571,0.577
7RQB_1_1B,0.47,0.738,0.574,0.589
6AZ3_1_3,0.291,0.4,0.337,0.341
5T5H_1_D,0.0,0.0,0.0,0.0
6AZ3_1_8,0.375,0.405,0.39,0.39
7AQC_1_B,0.41,0.533,0.464,0.468
2VPL_1_B,0.875,0.875,0.875,0.875
3QJJ_1_Q,0.0,0.0,0.0,0.0
5BTM_1_A,0.5,1.0,0.667,0.707
6H9H_1_E,0.0,0.0,0.0,0.0
6MSF_1_S,0.0,0.0,0.0,0.0
6PRV_1_A,0.625,0.667,0.645,0.645
6B44_1_M,0.0,0.0,0.0,0.0
6UFG_1_B,0.706,0.6,0.649,0.651
6JJH_1_B,0.0,0.0,0.0,0.0
5XJ2_1_G,1.0,0.8,0.889,0.894
7ONU_1_T,0.762,0.842,0.8,0.801
7JNH_1_B,0.875,0.808,0.84,0.841
3JCS_1_5,0.143,0.16,0.151,0.151
6QW6_1_5,0.895,0.567,0.694,0.712
4AL5_1_B,1.0,0.75,0.857,0.866
3JCS_1_3,0.246,0.424,0.311,0.323
2HW8_1_B,0.857,1.0,0.923,0.926
1HMH_1_E,0.25,0.333,0.286,0.289
1EC6_1_D,0.8,1.0,0.889,0.894
4PKD_1_V,1.0,0.75,0.857,0.866
5TBW_1_AS,0.516,0.846,0.641,0.661
1RLG_1_D,0.0,0.0,0.0,0.0
5NDI_1_B,0.333,0.667,0.444,0.471
7O7Z_1_AH,0.818,0.75,0.783,0.783
4QOZ_1_A,1.0,0.5,0.667,0.707
7JIL_1_3,0.41,0.552,0.471,0.476
6LTU_1_B,1.0,1.0,1.0,1.0
6ZP4_1_1,0.652,0.714,0.682,0.683
6DB9_1_R,0.688,0.611,0.647,0.648
4V9F_1_9,0.286,0.353,0.316,0.318
3SKL_1_B,0.895,0.81,0.85,0.851
6SY4_1_C,0.273,0.75,0.4,0.452
5WZI_1_B,0.0,0.0,0.0,0.0
4YAZ_1_R,0.444,0.632,0.522,0.53
4BW0_1_A,0.857,1.0,0.923,0.926
6FQL_1_B,1.0,0.75,0.857,0.866
6DCC_1_B,0.857,0.75,0.8,0.802
5M0J_1_F,0.833,0.833,0.833,0.833
6R5Q_1_3,0.708,0.85,0.773,0.776
1GAX_1_D,0.778,0.7,0.737,0.738
6E8U_1_B,0.4,0.857,0.545,0.586
4W5N_1_B,0.0,0.0,0.0,0.0
1XJR_1_A,0.647,0.733,0.688,0.689
5UZ6_1_A,1.0,1.0,1.0,1.0
6QW6_1_4,0.526,0.4,0.455,0.459
6H0R_1_A,0.923,0.923,0.923,0.923
1KXK_1_A,0.762,0.727,0.744,0.744
5XUZ_1_B,0.0,0.0,0.0,0.0
2OZB_1_C,0.875,0.778,0.824,0.825
4IFD_1_R,0.0,0.0,0.0,0.0
6AZ3_1_6,0.667,0.857,0.75,0.756
1OOA_1_C,0.727,1.0,0.842,0.853
7D7W_1_A,0.765,0.765,0.765,0.765
3TRZ_1_U,1.0,1.0,1.0,1.0
3FOZ_1_D,0.5,0.588,0.541,0.542
5WWE_1_B,0.0,0.0,0.0,0.0
6E1S_1_A,0.0,0.0,0.0,0.0
5E81_1_3L,0.636,1.0,0.778,0.798
1QTQ_1_B,0.789,0.833,0.811,0.811
4XWF_1_A,0.778,0.737,0.757,0.757
1M5K_1_B,0.571,0.727,0.64,0.645
6MSF_1_R,0.0,0.0,0.0,0.0
4C4W_1_H,0.0,0.0,0.0,0.0
5Y58_1_X,0.9,0.9,0.9,0.9
5M0I_1_F,0.833,0.833,0.833,0.833
5IBB_1_1L,0.452,0.667,0.538,0.549
4JXZ_1_B,0.667,0.7,0.683,0.683
6YL5_1_I,0.4,0.286,0.333,0.338
2A43_1_A,0.4,1.0,0.571,0.632
2ANN_1_B,0.0,0.0,0.0,0.0
3LA5_1_A,0.739,0.85,0.791,0.793
3SN2_1_B,0.909,0.909,0.909,0.909
4NLF_1_A,0.8,0.571,0.667,0.676
3KFU_1_L,0.739,0.895,0.81,0.813
6AJK_1_B,0.889,0.667,0.762,0.77
2AZX_1_D,0.625,0.556,0.588,0.589
6WJR_1_X,0.5,0.516,0.508,0.508
6XN5_1_R,0.0,0.0,0.0,0.0
6AAX_1_B,0.9,0.75,0.818,0.822
4LGT_1_E,0.75,0.6,0.667,0.671
6XA1_1_Bv,0.292,0.333,0.311,0.312
6YAL_1_1,0.565,0.591,0.578,0.578
5B63_1_D,0.765,0.765,0.765,0.765
