,PPV,TPR,F1,INF
7B5K_9,0.267,0.444,0.333,0.344
7B5K_B,0.333,0.533,0.41,0.422
7B5K_x,0.556,0.556,0.556,0.556
7B5K_z,0.364,0.5,0.421,0.426
7B7D_LB,0.13,0.2,0.158,0.162
7B7D_Sm,0.417,0.714,0.526,0.546
7B7D_Sn,0.5,0.75,0.6,0.612
7B9V_5,0.0,0.0,0.0,0.0
7BG9_B,0.0,0.0,0.0,0.0
7BGB_B,0.0,0.0,0.0,0.0
7BHP_L7,0.28,0.318,0.298,0.298
7BL2_B,0.348,0.533,0.421,0.431
7BL3_B,0.348,0.533,0.421,0.431
7BL4_B,0.333,0.533,0.41,0.422
7BL5_B,0.32,0.533,0.4,0.413
7BL6_B,0.32,0.5,0.39,0.4
7BT6_3,0.12,0.176,0.143,0.146
7BTB_3,0.12,0.188,0.146,0.15
7BV8_B,0.333,0.533,0.41,0.422
7C79_A,0.028,0.042,0.033,0.034
7C7A_A,0.053,0.083,0.065,0.066
7CHD_I,0.25,0.333,0.286,0.289
7CHD_J,0.2,0.333,0.25,0.258
7CPJ_9,0.4,0.5,0.444,0.447
7CPJ_B,0.308,0.471,0.372,0.381
7CPU_L7,0.32,0.4,0.356,0.358
7CPV_L7,0.32,0.4,0.356,0.358
7D4I_3A,0.04,0.125,0.061,0.071
7D6Z_2,0.273,0.462,0.343,0.355
7D6Z_3,0.3,0.3,0.3,0.3
7D6Z_4,0.182,0.2,0.19,0.191
7D6Z_B,0.296,0.444,0.356,0.363
7D7V_A,0.0,0.0,0.0,0.0
7D80_a,0.235,0.348,0.281,0.286
7D80_X,0.25,0.462,0.324,0.34
7D80_y,0.2,0.273,0.231,0.234
7D80_Z,0.375,0.462,0.414,0.416
7DCO_B,0.056,0.143,0.08,0.089
7E8O_X,0.333,0.333,0.333,0.333
7EAF_A,0.2,0.273,0.231,0.234
7ELP_A,0.2,0.333,0.25,0.258
7ELP_B,0.143,0.2,0.167,0.169
7ELQ_A,0.167,0.333,0.222,0.236
7ELQ_B,0.125,0.333,0.182,0.204
7ELR_A,0.167,0.333,0.222,0.236
7ELR_B,0.167,0.333,0.222,0.236
7ELS_A,0.2,0.333,0.25,0.258
7ELS_B,0.143,0.2,0.167,0.169
7EQJ_A,0.455,0.556,0.5,0.503
7EQJ_B,0.455,0.556,0.5,0.503
7EZ0_N,0.059,0.148,0.084,0.093
7F36_E,0.385,0.5,0.435,0.439
7F36_F,0.5,0.571,0.533,0.535
7F36_G,0.455,0.5,0.476,0.477
7JIL_3,0.296,0.444,0.356,0.363
7JQC_i,0.157,0.471,0.235,0.272
7JQL_1B,0.286,0.4,0.333,0.338
7JQL_1x,0.333,0.4,0.364,0.365
7JQL_2B,0.267,0.308,0.286,0.286
7JQL_2x,0.286,0.286,0.286,0.286
7JQM_1B,0.276,0.381,0.32,0.324
7JQM_1x,0.4,0.5,0.444,0.447
7JQM_2B,0.267,0.296,0.281,0.281
7JQM_2x,0.333,0.4,0.364,0.365
7JQQ_K,0.08,0.077,0.078,0.078
7JQQ_L,0.16,0.167,0.163,0.163
7JQQ_M,0.111,0.118,0.114,0.114
7JQQ_N,0.038,0.045,0.042,0.042
7JQQ_O,0.037,0.043,0.04,0.04
7JSS_2,0.364,0.5,0.421,0.426
7JSS_5,0.417,0.625,0.5,0.51
7JSW_2,0.346,0.45,0.391,0.395
7JSW_5,0.462,0.667,0.545,0.555
7JSZ_2,0.364,0.533,0.432,0.44
7JSZ_5,0.417,0.556,0.476,0.481
7JT1_2,0.308,0.444,0.364,0.37
7JT1_5,0.714,0.714,0.714,0.714
7JT2_2,0.364,0.471,0.41,0.414
7JT2_5,0.455,0.625,0.526,0.533
7JT3_2,0.333,0.471,0.39,0.396
7JT3_5,0.636,0.778,0.7,0.704
7K00_b,0.296,0.5,0.372,0.385
7K00_Y,0.357,0.455,0.4,0.403
7K00_Z,0.5,0.714,0.588,0.598
7K50_2,0.333,0.533,0.41,0.422
7K50_5,0.556,0.714,0.625,0.63
7K50_6,0.462,0.5,0.48,0.48
7K50_7,0.417,0.5,0.455,0.456
7K51_2,0.4,0.5,0.444,0.447
7K51_5,0.455,0.556,0.5,0.503
7K51_6,0.364,0.5,0.421,0.426
7K52_2,0.381,0.471,0.421,0.423
7K52_5,0.556,0.714,0.625,0.63
7K52_6,0.545,0.75,0.632,0.64
7K53_2,0.333,0.471,0.39,0.396
7K53_5,0.5,0.625,0.556,0.559
7K53_6,0.364,0.444,0.4,0.402
7K53_7,0.385,0.556,0.455,0.462
7K54_2,0.333,0.471,0.39,0.396
7K54_5,0.385,0.556,0.455,0.462
7K54_6,0.417,0.625,0.5,0.51
7K55_2,0.333,0.5,0.4,0.408
7K55_5,0.462,0.6,0.522,0.526
7K55_6,0.4,0.667,0.5,0.516
7K98_C,0.333,0.444,0.381,0.385
7K98_F,0.308,0.444,0.364,0.37
7KD1_A,0.231,0.5,0.316,0.34
7KGA_A,0.0,0.0,0.0,0.0
7KGA_B,0.0,0.0,0.0,0.0
7KGB_B,0.345,0.588,0.435,0.45
7KGB_y,0.5,0.667,0.571,0.577
7LH5_AW,0.44,0.5,0.468,0.469
7LH5_BB,0.276,0.364,0.314,0.317
7LH5_CW,0.308,0.381,0.34,0.342
7LH5_DB,0.333,0.435,0.377,0.381
7LJ3_A,0.2,0.308,0.242,0.248
7LJ3_B,0.211,0.267,0.235,0.237
7LJ3_C,0.211,0.333,0.258,0.265
7LMB_B,0.0,0.0,0.0,0.0
7LS1_B2,0.348,0.421,0.381,0.383
7LS2_B2,0.32,0.364,0.34,0.341
7LV0_2,0.364,0.571,0.444,0.456
7LV0_5,0.6,0.75,0.667,0.671
7LV0_6,0.545,0.667,0.6,0.603
7LVA_A,0.125,1.0,0.222,0.354
7LVK_J,0.333,0.5,0.4,0.408
7LYF_A,0.333,0.714,0.455,0.488
7M4V_B,0.28,0.412,0.333,0.34
7M4W_B,0.28,0.5,0.359,0.374
7M4X_B,0.28,0.412,0.333,0.34
7M4X_v,0.333,0.4,0.364,0.365
7M4Y_B,0.292,0.389,0.333,0.337
7M4Y_v,0.3,0.6,0.4,0.424
7M4Z_B,0.318,0.412,0.359,0.362
7MD7_1B,0.296,0.4,0.34,0.344
7MD7_2B,0.304,0.368,0.333,0.335
7MDZ_2,0.5,0.714,0.588,0.598
7MDZ_7,0.348,0.4,0.372,0.373
7MQ8_L0,0.0,0.0,0.0,0.0
7MQ8_L2,0.0,0.0,0.0,0.0
7MQ9_L0,0.0,0.0,0.0,0.0
7MQ9_L2,0.0,0.0,0.0,0.0
7MQA_L2,0.0,0.0,0.0,0.0
7MRL_A,0.364,0.444,0.4,0.402
7MSC_B,0.333,0.45,0.383,0.387
7MSC_y,0.538,0.636,0.583,0.585
7MSH_B,0.345,0.455,0.392,0.396
7MSH_y,0.467,0.636,0.538,0.545
7MSM_B,0.29,0.474,0.36,0.371
7MSM_y,0.545,0.75,0.632,0.64
7MSZ_B,0.375,0.529,0.439,0.446
7MSZ_y,0.5,0.538,0.519,0.519
7MT2_B,0.321,0.5,0.391,0.401
7MT2_y,0.5,0.583,0.538,0.54
7MT3_B,0.333,0.526,0.408,0.419
7MT3_y,0.429,0.5,0.462,0.463
7MT7_B,0.323,0.476,0.385,0.392
7MT7_x,0.538,0.636,0.583,0.585
7MT7_y,0.462,0.6,0.522,0.526
7N1P_5,0.296,0.471,0.364,0.373
7N1P_Dt,0.333,0.667,0.444,0.471
7N2C_5,0.333,0.5,0.4,0.408
7N2C_Dt,0.143,0.5,0.222,0.267
7N2U_5,0.276,0.471,0.348,0.36
7N2U_Dt,0.167,0.5,0.25,0.289
7N2U_Pt,0.125,0.333,0.182,0.204
7N2V_5,0.296,0.5,0.372,0.385
7N2V_Dt,0.167,0.333,0.222,0.236
7N2V_Pt,0.333,0.5,0.4,0.408
7N30_5,0.308,0.471,0.372,0.381
7N30_Dt,0.167,0.5,0.25,0.289
7N31_5,0.308,0.5,0.381,0.392
7N31_Dt,0.222,0.5,0.308,0.333
7N31_Pt,0.111,0.333,0.167,0.192
7NBU_b,0.333,0.5,0.4,0.408
7NBU_V,0.3,0.375,0.333,0.335
7NFX_1,0.0,0.0,0.0,0.0
7NFX_7,0.4,0.471,0.432,0.434
7NHK_B,0.286,0.364,0.32,0.322
7NHL_B,0.321,0.429,0.367,0.371
7NHM_B,0.286,0.364,0.32,0.322
7NHN_B,0.321,0.429,0.367,0.371
7NRC_LB,0.08,0.143,0.103,0.107
7NRC_Sm,0.286,0.4,0.333,0.338
7NRC_Sn,0.545,0.857,0.667,0.684
7NRD_LB,0.083,0.143,0.105,0.109
7NRD_Sm,0.545,0.545,0.545,0.545
7NRD_Sn,0.353,0.545,0.429,0.439
7NSO_8,0.444,0.8,0.571,0.596
7NSO_B,0.296,0.444,0.356,0.363
7NSP_8,0.273,0.333,0.3,0.302
7NSP_B,0.296,0.4,0.34,0.344
7NSP_v,0.556,0.714,0.625,0.63
7NSQ_8,0.364,0.8,0.5,0.539
7NSQ_B,0.333,0.5,0.4,0.408
7NSQ_v,0.417,0.556,0.476,0.481
7NWG_33,0.217,0.25,0.233,0.233
7NWG_71,0.29,0.31,0.3,0.3
7NWG_q3,0.353,0.3,0.324,0.325
7NWH_7,0.333,0.429,0.375,0.378
7NWI_2,0.429,0.6,0.5,0.507
7NWI_7,0.381,0.471,0.421,0.423
7NWT_3,0.32,0.471,0.381,0.388
7NWW_3,0.32,0.5,0.39,0.4
7NWW_z,0.188,0.3,0.231,0.237
7O19_B8,0.364,0.444,0.4,0.402
7O19_BB,0.333,0.5,0.4,0.408
7O1A_B8,0.273,0.375,0.316,0.32
7O1A_BB,0.308,0.5,0.381,0.392
7O1C_B8,0.333,0.4,0.364,0.365
7O1C_BB,0.32,0.5,0.39,0.4
7O5B_Y,0.125,0.15,0.136,0.137
7O7Y_B7,0.32,0.4,0.356,0.358
7O7Z_AH,0.0,0.0,0.0,0.0
7O7Z_B7,0.308,0.381,0.34,0.342
7O80_AT,0.067,0.111,0.083,0.086
7O80_B7,0.308,0.381,0.34,0.342
7O81_AJ,0.154,0.333,0.211,0.226
7O81_AT,0.091,0.167,0.118,0.123
7O81_B7,0.333,0.421,0.372,0.375
7OBQ_1,0.0,0.0,0.0,0.0
7OBR_1,0.0,0.0,0.0,0.0
7OBR_7,0.381,0.444,0.41,0.411
7OH3_3,0.1,0.167,0.125,0.129
7OHQ_3,0.12,0.188,0.146,0.15
7OIF_3,0.32,0.471,0.381,0.388
7OIF_z,0.214,0.375,0.273,0.283
7OIG_3,0.296,0.444,0.356,0.363
7OIG_z,0.333,0.444,0.381,0.385
7OII_3,0.348,0.5,0.41,0.417
7OII_z,0.0,0.0,0.0,0.0
7OIZ_b,0.308,0.5,0.381,0.392
7OJ0_b,0.308,0.471,0.372,0.381
7OLC_3,0.211,0.333,0.258,0.265
7OLD_3,0.267,0.444,0.333,0.344
7OLD_5,0.071,0.077,0.074,0.074
7OPE_2,0.3,0.5,0.375,0.387
7OPE_B,0.286,0.333,0.308,0.309
7OSA_AB,0.12,0.2,0.15,0.155
7OSA_PSIT,0.462,0.75,0.571,0.588
7OSM_AB,0.13,0.25,0.171,0.181
7OSM_ASIT,0.235,0.267,0.25,0.25
7OSM_PSIT,0.385,0.5,0.435,0.439
7OT5_3,0.32,0.471,0.381,0.388
7OT5_z,0.0,0.0,0.0,0.0
7P3K_b,0.308,0.5,0.381,0.392
7P3K_V,0.273,0.375,0.316,0.32
7P48_5,0.222,0.333,0.267,0.272
7P48_B,0.346,0.391,0.367,0.368
7P7Q_B,0.258,0.348,0.296,0.3
7P7R_B,0.296,0.381,0.333,0.336
7P7S_B,0.296,0.4,0.34,0.344
7P7T_B,0.296,0.381,0.333,0.336
7P7T_C,0.143,0.2,0.167,0.169
7P7U_B,0.308,0.421,0.356,0.36
7PJS_B,0.308,0.471,0.372,0.381
7PJT_B,0.276,0.421,0.333,0.341
7PJT_v,0.125,0.133,0.129,0.129
7PJT_w,0.143,0.167,0.154,0.154
7PJU_B,0.348,0.5,0.41,0.417
7PJU_v,0.3,0.429,0.353,0.359
7PJU_w,0.167,0.222,0.19,0.192
7PJV_B,0.333,0.471,0.39,0.396
7PJV_v,0.167,0.333,0.222,0.236
7PJV_w,0.182,0.222,0.2,0.201
7PJW_B,0.364,0.5,0.421,0.426
7PJW_v,0.0,0.0,0.0,0.0
7PJW_w,0.2,0.4,0.267,0.283
7PJX_B,0.333,0.471,0.39,0.396
7PJX_v,0.167,0.333,0.222,0.236
7PJX_w,0.182,0.222,0.2,0.201
7PJY_B,0.296,0.471,0.364,0.373
7PJY_v,0.25,0.286,0.267,0.267
7PJY_w,0.222,0.4,0.286,0.298
7PJZ_B,0.242,0.308,0.271,0.273
7PJZ_v,0.333,0.333,0.333,0.333
7PJZ_w,0.143,0.182,0.16,0.161
7PWG_3,0.318,0.389,0.35,0.352
7PWO_3,0.318,0.389,0.35,0.352
7Q3L_2,0.0,0.0,0.0,0.0
7QEP_2,0.25,0.294,0.27,0.271
7QG8_A,0.364,0.444,0.4,0.402
7QG8_M,0.364,0.667,0.471,0.492
7QG8_O,0.348,0.471,0.4,0.405
7QGH_M,0.364,0.667,0.471,0.492
7QGH_O,0.348,0.471,0.4,0.405
7QGH_u,0.364,0.444,0.4,0.402
7QGN_A,0.364,0.444,0.4,0.402
7QGN_M,0.364,0.667,0.471,0.492
7QGN_O,0.348,0.471,0.4,0.405
7QGU_B,0.2,0.25,0.222,0.224
7QH4_B,0.2,0.25,0.222,0.224
7QV1_B,0.259,0.35,0.298,0.301
7QV2_B,0.28,0.35,0.311,0.313
7QV3_B,0.259,0.35,0.298,0.301
7QWQ_1,0.03,0.043,0.036,0.036
7QWQ_7,0.333,0.381,0.356,0.356
7QWR_7,0.333,0.421,0.372,0.375
7QWS_7,0.32,0.364,0.34,0.341
7QXA_B,0.0,0.0,0.0,0.0
7QXB_B,0.0,0.0,0.0,0.0
7QXS_B,0.0,0.0,0.0,0.0
7R6L_A,0.073,0.167,0.101,0.11
7R6M_A,0.057,0.129,0.079,0.086
7R6N_A,0.022,0.063,0.032,0.037
7R81_B1,0.3,0.4,0.343,0.346
7R81_t1,0.364,0.571,0.444,0.456
7R81_u1,0.429,0.6,0.5,0.507
7RQ8_1B,0.286,0.4,0.333,0.338
7RQ8_1w,0.25,0.25,0.25,0.25
7RQ8_1x,0.4,0.5,0.444,0.447
7RQ8_1y,0.167,0.167,0.167,0.167
7RQ8_2B,0.258,0.308,0.281,0.282
7RQ8_2x,0.333,0.4,0.364,0.365
7RQ9_1B,0.308,0.421,0.356,0.36
7RQ9_1w,0.143,0.167,0.154,0.154
7RQ9_1x,0.333,0.333,0.333,0.333
7RQ9_1y,0.143,0.143,0.143,0.143
7RQ9_2B,0.296,0.421,0.348,0.353
7RQ9_2x,0.333,0.333,0.333,0.333
7RQA_1B,0.296,0.381,0.333,0.336
7RQA_2B,0.286,0.348,0.314,0.315
7RQB_1B,0.296,0.4,0.34,0.344
7RQB_2B,0.296,0.4,0.34,0.344
7RQC_1B,0.276,0.4,0.327,0.332
7RQC_2B,0.276,0.348,0.308,0.31
7RQD_1B,0.286,0.4,0.333,0.338
7RQD_2B,0.286,0.364,0.32,0.322
7RQE_1B,0.276,0.4,0.327,0.332
7RQE_2B,0.308,0.364,0.333,0.334
7RR5_A,0.333,0.455,0.385,0.389
7RR5_C4,0.167,0.273,0.207,0.213
7RR5_P,0.4,0.571,0.471,0.478
7RYF_B,0.318,0.438,0.368,0.373
7RYF_v,0.3,0.375,0.333,0.335
7RYG_B,0.292,0.467,0.359,0.369
7RYG_v,0.273,0.375,0.316,0.32
7RYH_B,0.35,0.467,0.4,0.404
7S0S_i,0.219,0.304,0.255,0.258
7S1G_A,0.5,0.6,0.545,0.548
7S1G_J,0.308,0.471,0.372,0.381
7S1H_J,0.32,0.471,0.381,0.388
7S1I_A,0.5,0.6,0.545,0.548
7S1I_J,0.296,0.471,0.364,0.373
7S1J_J,0.308,0.5,0.381,0.392
7S1K_A,0.529,0.6,0.563,0.564
7S1K_J,0.296,0.5,0.372,0.385
7SAM_A,0.188,0.429,0.261,0.283
7SC6_C,0.154,0.286,0.2,0.21
7SCQ_C,0.077,0.143,0.1,0.105
7SS9_2,0.4,0.471,0.432,0.434
7SS9_5,0.455,0.455,0.455,0.455
7SS9_6,0.5,0.571,0.533,0.535
7SSD_2,0.348,0.5,0.41,0.417
7SSD_5,0.5,0.571,0.533,0.535
7SSD_6,0.6,0.75,0.667,0.671
7SSL_2,0.381,0.5,0.432,0.436
7SSL_5,0.385,0.556,0.455,0.462
7SSL_6,0.5,0.667,0.571,0.577
7SSN_2,0.348,0.471,0.4,0.405
7SSN_5,0.389,0.467,0.424,0.426
7SSN_6,0.5,0.583,0.538,0.54
7SSO_2,0.364,0.533,0.432,0.44
7SSO_5,0.364,0.4,0.381,0.381
7SSO_6,0.636,0.7,0.667,0.667
7SSW_2,0.364,0.533,0.432,0.44
7SSW_5,0.5,0.583,0.538,0.54
7SSW_6,0.4,0.4,0.4,0.4
7ST2_2,0.308,0.5,0.381,0.392
7ST2_5,0.417,0.5,0.455,0.456
7ST2_6,0.5,0.556,0.526,0.527
7ST6_2,0.348,0.5,0.41,0.417
7ST6_5,0.357,0.385,0.37,0.371
7ST6_6,0.545,0.75,0.632,0.64
7ST6_7,0.476,0.714,0.571,0.583
7ST7_2,0.385,0.588,0.465,0.476
7ST7_5,0.385,0.455,0.417,0.418
7ST7_6,0.5,0.583,0.538,0.54
7TDA_A,0.2,0.3,0.24,0.245
7TDB_A,0.214,0.3,0.25,0.254
7TDC_A,0.2,0.3,0.24,0.245
7TRC_B,0.0,0.0,0.0,0.0
7TRD_B,0.0,0.0,0.0,0.0
7TRE_B,0.0,0.0,0.0,0.0
7TRF_B,0.0,0.0,0.0,0.0
7V99_R,0.0,0.0,0.0,0.0
7V9A_R,0.071,0.143,0.095,0.101
7VNV_A,0.0,0.0,0.0,0.0
7VNV_B,0.0,0.0,0.0,0.0
7VNW_A,0.0,0.0,0.0,0.0
7VNW_B,0.0,0.0,0.0,0.0
1M5K_B,0.0,0.0,0.0,0.0
1M5K_E,0.0,0.0,0.0,0.0
1M5O_B,0.0,0.0,0.0,0.0
1M5O_E,0.0,0.0,0.0,0.0
1M5P_B,0.0,0.0,0.0,0.0
1M5P_E,0.0,0.0,0.0,0.0
1M5V_B,0.0,0.0,0.0,0.0
1M5V_E,0.0,0.0,0.0,0.0
3IZZ_D,0.0,0.0,0.0,0.0
4V9I_AY,0.053,0.077,0.063,0.064
4V9I_CY,0.053,0.077,0.063,0.064
5T5A_A,0.0,0.0,0.0,0.0
6JQ6_U,0.0,0.0,0.0,0.0
6LKQ_u,0.375,0.563,0.45,0.459
6LQM_5,0.364,0.421,0.39,0.391
6LSR_5,0.348,0.421,0.381,0.383
6LSS_5,0.364,0.421,0.39,0.391
6LU8_5,0.364,0.4,0.381,0.381
6M62_3,0.114,0.143,0.127,0.128
6NSH_RB,0.318,0.35,0.333,0.334
6NSH_YB,0.296,0.381,0.333,0.336
6NTA_RB,0.296,0.381,0.333,0.336
6NTA_YB,0.32,0.421,0.364,0.367
6NUO_QV,0.308,0.571,0.4,0.419
6NUO_RB,0.276,0.381,0.32,0.324
6NUO_XV,0.364,0.5,0.421,0.426
6NUO_YB,0.056,0.059,0.057,0.057
6NWY_QV,0.25,0.25,0.25,0.25
6NWY_RB,0.185,0.208,0.196,0.196
6NWY_XV,0.2,0.25,0.222,0.224
6NWY_YB,0.28,0.333,0.304,0.306
6O3M_QV,0.364,0.5,0.421,0.426
6O3M_RB,0.226,0.318,0.264,0.268
6O3M_XV,0.4,0.5,0.444,0.447
6O3M_YB,0.222,0.286,0.25,0.252
6O8W_B,0.235,0.235,0.235,0.235
6O8W_u,0.5,0.556,0.526,0.527
6O8X_B,0.25,0.318,0.28,0.282
6O8Y_B,0.179,0.227,0.2,0.201
6O8Z_B,0.292,0.318,0.304,0.305
6O90_B,0.286,0.316,0.3,0.3
6OF6_QV,0.556,0.714,0.625,0.63
6OF6_QW,0.231,0.3,0.261,0.263
6OF6_QY,0.25,0.333,0.286,0.289
6OF6_RB,0.296,0.364,0.327,0.328
6OF6_XV,0.5,0.667,0.571,0.577
6OF6_XW,0.267,0.364,0.308,0.311
6OF6_XY,0.545,0.5,0.522,0.522
6OF6_YB,0.296,0.381,0.333,0.336
6OJ2_QV,0.5,0.714,0.588,0.598
6OJ2_QW,0.313,0.556,0.4,0.417
6OJ2_QY,0.467,0.7,0.56,0.572
6OJ2_RB,0.348,0.4,0.372,0.373
6OJ2_XV,0.556,0.714,0.625,0.63
6OJ2_XW,0.19,0.267,0.222,0.225
6OJ2_XY,0.231,0.375,0.286,0.294
6OJ2_YB,0.308,0.4,0.348,0.351
6OM6_3,0.25,0.368,0.298,0.303
6OPE_QV,0.556,0.714,0.625,0.63
6OPE_QY,0.438,0.7,0.538,0.553
6OPE_RB,0.32,0.4,0.356,0.358
6OPE_XV,0.556,0.714,0.625,0.63
6OPE_XY,0.538,0.636,0.583,0.585
6OPE_YB,0.286,0.364,0.32,0.322
6ORD_QV,0.5,0.714,0.588,0.598
6ORD_QY,0.444,0.444,0.444,0.444
6ORD_RB,0.259,0.333,0.292,0.294
6ORD_XV,0.556,0.714,0.625,0.63
6ORD_XY,0.4,0.4,0.4,0.4
6ORD_YB,0.269,0.35,0.304,0.307
6OSI_QV,0.125,0.167,0.143,0.144
6OSI_RB,0.222,0.273,0.245,0.246
6OSI_XV,0.111,0.2,0.143,0.149
6OSI_YB,0.269,0.333,0.298,0.3
6PC5_J,0.333,0.471,0.39,0.396
6PC6_J,0.333,0.471,0.39,0.396
6PC7_J,0.32,0.471,0.381,0.388
6PC8_J,0.364,0.471,0.41,0.414
6PCH_J,0.346,0.474,0.4,0.405
6PCQ_J,0.381,0.444,0.41,0.411
6PCR_J,0.32,0.471,0.381,0.388
6PCS_J,0.348,0.471,0.4,0.405
6PCT_J,0.296,0.471,0.364,0.373
6SKF_BB,0.238,0.333,0.278,0.282
6SKG_BB,0.259,0.412,0.318,0.327
6SWA_s,0.286,0.364,0.32,0.322
6T3K_A,0.12,0.205,0.151,0.157
6T3S_A,0.118,0.178,0.142,0.145
6TB7_A,0.333,0.5,0.4,0.408
6TF1_A,0.333,0.5,0.4,0.408
6TF2_A,0.333,0.5,0.4,0.408
6TF3_A,0.333,0.5,0.4,0.408
6TFE_A,0.333,0.5,0.4,0.408
6TFF_A,0.333,0.5,0.4,0.408
6TFG_A,0.333,0.5,0.4,0.408
6TH6_BB,0.318,0.5,0.389,0.399
6TNN_V,0.233,0.269,0.25,0.251
6VMY_A,0.043,0.143,0.067,0.079
6VU3_A,0.2,0.375,0.261,0.274
6VU3_B,0.235,0.333,0.276,0.28
6VU3_d,0.346,0.529,0.419,0.428
6VVJ_A,0.0,0.0,0.0,0.0
6VWL_3,0.333,0.421,0.372,0.375
6VWL_5,0.222,0.25,0.235,0.236
6VWM_3,0.296,0.381,0.333,0.336
6VWM_5,0.2,0.231,0.214,0.215
6VWN_3,0.286,0.364,0.32,0.322
6VWN_5,0.235,0.286,0.258,0.259
6VWT_A,0.0,0.0,0.0,0.0
6VWT_B,0.0,0.0,0.0,0.0
6VWV_A,0.0,0.0,0.0,0.0
6VWV_B,0.0,0.0,0.0,0.0
6VYQ_A,0.2,0.375,0.261,0.274
6VYQ_B,0.235,0.333,0.276,0.28
6VYQ_d,0.346,0.529,0.419,0.428
6VYR_A,0.188,0.333,0.24,0.25
6VYR_B,0.235,0.333,0.276,0.28
6VYR_d,0.346,0.529,0.419,0.428
6VYS_A,0.2,0.375,0.261,0.274
6VYS_B,0.25,0.364,0.296,0.302
6VYS_d,0.346,0.529,0.419,0.428
6VYT_A,0.2,0.375,0.261,0.274
6VYT_B,0.235,0.333,0.276,0.28
6VYT_d,0.346,0.529,0.419,0.428
6VYU_A,0.2,0.375,0.261,0.274
6VYU_B,0.235,0.333,0.276,0.28
6VYU_d,0.346,0.529,0.419,0.428
6VYW_A,0.2,0.375,0.261,0.274
6VYW_B,0.235,0.333,0.276,0.28
6VYW_d,0.346,0.529,0.419,0.428
6VYX_A,0.188,0.333,0.24,0.25
6VYX_B,0.235,0.364,0.286,0.293
6VYX_d,0.346,0.529,0.419,0.428
6VYY_A,0.188,0.333,0.24,0.25
6VYY_B,0.235,0.364,0.286,0.293
6VYY_d,0.346,0.529,0.419,0.428
6VYZ_A,0.188,0.333,0.24,0.25
6VYZ_B,0.235,0.364,0.286,0.293
6VYZ_d,0.346,0.529,0.419,0.428
6VZ2_A,0.188,0.333,0.24,0.25
6VZ2_B,0.235,0.364,0.286,0.293
6VZ2_d,0.346,0.529,0.419,0.428
6VZ3_A,0.2,0.375,0.261,0.274
6VZ3_B,0.235,0.364,0.286,0.293
6VZ3_d,0.346,0.529,0.419,0.428
6VZ5_A,0.188,0.333,0.24,0.25
6VZ5_B,0.235,0.364,0.286,0.293
6VZ5_d,0.346,0.529,0.419,0.428
6VZ7_A,0.2,0.375,0.261,0.274
6VZ7_B,0.235,0.333,0.276,0.28
6VZ7_d,0.346,0.529,0.419,0.428
6VZJ_A,0.188,0.333,0.24,0.25
6VZJ_B,0.235,0.333,0.276,0.28
6VZJ_d,0.346,0.529,0.419,0.428
6W6L_E,0.37,0.455,0.408,0.41
6W6L_u,0.333,0.5,0.4,0.408
6W6L_v,0.148,0.333,0.205,0.222
6W6P_B,0.364,0.421,0.39,0.391
6W6V_A,0.0,0.0,0.0,0.0
6WD0_2,0.32,0.5,0.39,0.4
6WD0_5,0.5,0.714,0.588,0.598
6WD0_6,0.467,0.583,0.519,0.522
