,PPV,TPR,F1,INF
4QQB_1_P,0.0,0.0,0.0,0.0
7D81_1_A,0.636,1.0,0.778,0.798
4V90_1_AV,0.677,1.0,0.808,0.823
4C4W_1_H,0.571,1.0,0.727,0.756
3SKL_1_B,0.667,1.0,0.8,0.816
2OEU_1_A,0.444,0.8,0.571,0.596
6E1S_1_A,0.0,0.0,0.0,0.0
3JCS_1_6,0.0,0.0,0.0,0.0
3HAX_1_E,0.762,1.0,0.865,0.873
6QW6_1_4,0.455,0.714,0.556,0.57
1HMH_1_E,0.5,1.0,0.667,0.707
5AH5_1_D,0.395,0.833,0.536,0.574
6UFJ_1_C,0.208,0.5,0.294,0.323
4ENC_1_A,0.429,1.0,0.6,0.655
5ZTM_1_C,0.9,1.0,0.947,0.949
7LYT_1_B,0.714,1.0,0.833,0.845
6AAY_1_B,0.0,0.0,0.0,0.0
1F1T_1_A,0.429,1.0,0.6,0.655
6ERI_1_Ax,0.5,0.968,0.659,0.696
7OAX_1_A,0.448,0.867,0.591,0.623
1B7F_1_Q,0.0,0.0,0.0,0.0
6AZ4_1_A,0.556,1.0,0.714,0.745
7EOG_1_A,0.0,0.0,0.0,0.0
3G9C_1_Q,0.475,0.718,0.571,0.584
7JNH_1_B,0.848,0.966,0.903,0.905
2I82_1_F,0.0,0.0,0.0,0.0
6TQB_1_B,0.875,1.0,0.933,0.935
6F4G_1_C,0.0,0.0,0.0,0.0
5L2L_1_D,0.0,0.0,0.0,0.0
3GS5_1_C,0.381,0.8,0.516,0.552
7ELQ_1_A,0.478,1.0,0.647,0.692
6WOO_1_3,0.636,1.0,0.778,0.798
6P7M_1_B,0.556,0.625,0.588,0.589
6AZ3_1_8,0.524,0.971,0.68,0.713
3IBK_1_A,0.0,0.0,0.0,0.0
2Y8W_1_B,1.0,1.0,1.0,1.0
6SVS_1_A,0.5,1.0,0.667,0.707
2PJP_1_B,0.9,1.0,0.947,0.949
6R5Q_1_3,0.677,1.0,0.808,0.823
6XA1_1_Bv,0.458,0.733,0.564,0.58
4X4U_1_G,0.7,1.0,0.824,0.837
6SKG_1_BB,0.582,0.975,0.729,0.753
7KGA_1_A,0.515,0.944,0.667,0.698
6N2V_1_A,0.6,0.931,0.73,0.747
1GAX_1_D,0.677,1.0,0.808,0.823
5UDZ_1_W,0.857,1.0,0.923,0.926
6AZ3_1_3,0.453,0.85,0.591,0.621
7EL1_1_B,0.65,0.684,0.667,0.667
4QEI_1_C,0.514,0.947,0.667,0.698
4K27_1_U,0.654,1.0,0.791,0.809
1MJI_1_D,0.529,1.0,0.692,0.728
3DD2_1_B,0.0,0.0,0.0,0.0
4QIL_1_C,0.833,1.0,0.909,0.913
4NLF_1_A,0.455,1.0,0.625,0.674
4LGT_1_E,0.571,0.8,0.667,0.676
7CPU_1_L7,0.531,0.971,0.687,0.718
4YCO_1_D,0.6,1.0,0.75,0.775
3NVI_1_F,0.286,1.0,0.444,0.535
5BTM_1_A,0.455,1.0,0.625,0.674
4JF2_1_A,0.361,0.765,0.491,0.525
5ZQ8_1_D,0.667,1.0,0.8,0.816
6N5P_1_A,0.491,0.966,0.651,0.689
3RG5_1_B,0.7,1.0,0.824,0.837
1OOA_1_C,0.615,1.0,0.762,0.784
3SNP_1_D,0.0,0.0,0.0,0.0
7OB9_1_R,0.6,1.0,0.75,0.775
4V8B_1_AB,0.658,1.0,0.794,0.811
4PWD_1_T,0.0,0.0,0.0,0.0
6UFM_1_A,0.618,1.0,0.764,0.786
6HC5_1_A,0.833,0.833,0.833,0.833
7K16_1_P,0.208,0.417,0.278,0.295
4N0T_1_B,0.636,1.0,0.778,0.798
5LYS_1_B,0.483,0.824,0.609,0.631
6ERI_1_AB,0.45,0.857,0.59,0.621
5FJ4_1_H,0.667,1.0,0.8,0.816
6F4H_1_B,0.857,1.0,0.923,0.926
6YDP_1_BB,0.567,0.944,0.708,0.732
7MQA_1_L0,0.0,0.0,0.0,0.0
5WWE_1_B,0.0,0.0,0.0,0.0
2Y9H_1_J,1.0,1.0,1.0,1.0
5WZG_1_B,0.0,0.0,0.0,0.0
6FQ3_1_B,0.8,1.0,0.889,0.894
1XOK_1_A,0.714,1.0,0.833,0.845
6UFG_1_A,0.213,0.356,0.267,0.275
6UFM_1_B,0.574,1.0,0.73,0.758
5WTI_1_B,0.444,0.667,0.533,0.544
6LT7_1_C,0.857,1.0,0.923,0.926
5F5H_1_D,0.5,1.0,0.667,0.707
5IB7_1_3L,0.583,0.955,0.724,0.746
5T5H_1_D,0.338,0.815,0.478,0.525
3MJA_1_B,0.75,0.9,0.818,0.822
2XLK_1_C,0.833,1.0,0.909,0.913
5MSF_1_R,0.429,1.0,0.6,0.655
5VJ9_1_C,1.0,1.0,1.0,1.0
4PKD_1_V,0.0,0.0,0.0,0.0
4P5J_1_A,0.324,0.6,0.421,0.441
3V7E_1_C,0.463,0.705,0.559,0.571
3X1L_1_I,0.0,0.0,0.0,0.0
7OSM_1_ASIT,0.389,0.7,0.5,0.522
3GS5_1_A,0.25,0.429,0.316,0.327
6B44_1_M,0.0,0.0,0.0,0.0
1SDS_1_D,0.0,0.0,0.0,0.0
5NFV_1_B,0.0,0.0,0.0,0.0
4TUW_1_C,1.0,1.0,1.0,1.0
1L9A_1_B,0.597,1.0,0.748,0.773
2ATW_1_B,0.0,0.0,0.0,0.0
5T5A_1_A,0.414,0.632,0.5,0.511
5W1H_1_B,0.571,1.0,0.727,0.756
6SQN_1_Y,0.8,1.0,0.889,0.894
3TS2_1_U,1.0,1.0,1.0,1.0
7RYG_1_v,0.5,0.941,0.653,0.686
6CFJ_1_1x,0.423,0.611,0.5,0.508
3P22_1_A,0.917,1.0,0.957,0.957
6VRB_1_B,0.8,1.0,0.889,0.894
6E8U_1_B,0.154,0.667,0.25,0.32
6YAL_1_1,0.459,0.895,0.607,0.641
3AKZ_1_E,0.595,1.0,0.746,0.771
1SER_1_T,0.346,0.5,0.409,0.416
6CB3_1_B,0.574,0.844,0.684,0.696
6YL5_1_I,0.333,1.0,0.5,0.577
6TFF_1_A,0.696,0.941,0.8,0.809
1S03_1_A,0.636,0.875,0.737,0.746
5JBG_1_X,0.7,1.0,0.824,0.837
1JID_1_B,0.4,0.5,0.444,0.447
5V3F_1_A,0.167,1.0,0.286,0.408
7OX9_1_A,0.348,0.421,0.381,0.383
2DRA_1_B,0.923,1.0,0.96,0.961
1EC6_1_D,0.8,1.0,0.889,0.894
7EQJ_1_B,0.618,1.0,0.764,0.786
2AZX_1_D,0.545,1.0,0.706,0.739
5UZ6_1_A,0.857,1.0,0.923,0.926
6OL3_1_C,0.811,1.0,0.896,0.901
5VW1_1_C,0.333,0.5,0.4,0.408
6ZMI_1_L7,0.531,0.971,0.687,0.718
3OVB_1_C,0.923,1.0,0.96,0.961
1EC6_1_C,0.667,1.0,0.8,0.816
7R81_1_t1,0.529,0.783,0.632,0.644
2UWM_1_D,0.75,1.0,0.857,0.866
5X2G_1_B,0.5,0.75,0.6,0.612
6XRQ_1_A,0.0,0.0,0.0,0.0
361D_1_A,0.875,1.0,0.933,0.935
1U0B_1_A,0.472,0.81,0.596,0.618
3NKB_1_B,0.25,0.5,0.333,0.354
6MSF_1_R,0.0,0.0,0.0,0.0
5WZK_1_B,0.0,0.0,0.0,0.0
1B23_1_R,0.156,0.333,0.213,0.228
4QLM_1_A,0.377,0.909,0.533,0.586
6DME_1_A,0.463,0.962,0.625,0.667
7OIF_1_z,0.634,1.0,0.776,0.796
6RJA_1_D,0.0,0.0,0.0,0.0
3AGV_1_S,0.0,0.0,0.0,0.0
6AJK_1_B,0.857,1.0,0.923,0.926
4FEN_1_B,0.514,1.0,0.679,0.717
3HHN_1_E,0.557,0.872,0.68,0.697
4RUM_1_A,0.65,0.963,0.776,0.791
2ASB_1_B,0.0,0.0,0.0,0.0
6E8S_1_A,0.321,0.9,0.474,0.538
4C8Z_1_C,0.75,1.0,0.857,0.866
7O1A_1_B8,0.636,1.0,0.778,0.798
5HR7_1_D,0.606,1.0,0.755,0.778
6FZ0_1_A,0.04,0.167,0.065,0.082
5XH7_1_B,0.0,0.0,0.0,0.0
6R5Q_1_2,0.417,0.833,0.556,0.589
6AZ3_1_5,0.289,0.52,0.371,0.388
3HJW_1_D,0.727,1.0,0.842,0.853
5F5F_1_B,0.625,0.833,0.714,0.722
4X4N_1_D,0.786,1.0,0.88,0.886
5M0H_1_A,0.632,1.0,0.774,0.795
3EPH_1_E,0.441,1.0,0.612,0.664
6H9H_1_E,0.0,0.0,0.0,0.0
1F7U_1_B,0.0,0.0,0.0,0.0
7O7Y_1_B7,0.508,0.97,0.667,0.702
4L81_1_A,0.447,0.84,0.583,0.613
1MMS_1_C,0.433,0.765,0.553,0.576
3TS2_1_V,1.0,1.0,1.0,1.0
3VJR_1_B,0.857,1.0,0.923,0.926
7K98_1_C,0.6,0.955,0.737,0.757
5F5H_1_C,0.6,1.0,0.75,0.775
6DB9_1_R,0.615,0.941,0.744,0.761
7DCO_1_B,0.357,0.641,0.459,0.478
6SY6_1_D,0.375,1.0,0.545,0.612
6PMO_1_B,0.625,1.0,0.769,0.791
1Q96_1_A,0.385,1.0,0.556,0.62
4X4V_1_B,0.917,1.0,0.957,0.957
2ANN_1_B,0.0,0.0,0.0,0.0
4C8Y_1_C,0.6,1.0,0.75,0.775
3RKF_1_C,0.571,1.0,0.727,0.756
3BOY_1_D,0.0,0.0,0.0,0.0
7L0Z_1_G,0.27,0.417,0.328,0.336
5O7H_1_A,0.625,0.714,0.667,0.668
6AAX_1_B,0.923,1.0,0.96,0.961
6XJQ_1_A,0.324,0.8,0.462,0.509
6PMO_1_A,0.731,1.0,0.844,0.855
6T4Q_1_6,0.031,0.045,0.037,0.038
7KKV_1_B,0.593,0.941,0.727,0.747
7D3J_1_B,0.714,1.0,0.833,0.845
5DH6_1_A,0.0,0.0,0.0,0.0
4QOZ_1_A,1.0,1.0,1.0,1.0
4RGE_1_C,0.0,0.0,0.0,0.0
2R8S_1_R,0.584,0.918,0.714,0.733
6BHJ_1_E,0.0,0.0,0.0,0.0
6ZDQ_1_C,0.182,0.444,0.258,0.284
6PIJ_1_1,0.0,0.0,0.0,0.0
5XJ2_1_G,0.6,1.0,0.75,0.775
7EU9_1_B,0.714,1.0,0.833,0.845
7NHN_1_B,0.516,1.0,0.68,0.718
5HC9_1_D,0.583,1.0,0.737,0.764
1G2E_1_B,0.0,0.0,0.0,0.0
7R81_1_B1,0.5,0.882,0.638,0.664
5Y85_1_D,0.556,0.909,0.69,0.711
5T5H_1_H,0.109,0.179,0.135,0.139
2F8K_1_B,0.714,1.0,0.833,0.845
6LAX_1_A,0.64,1.0,0.78,0.8
6X5M_1_r,0.9,1.0,0.947,0.949
6DVK_1_H,0.667,1.0,0.8,0.816
3MIJ_1_A,0.0,0.0,0.0,0.0
6JJH_1_B,0.0,0.0,0.0,0.0
6GSJ_1_1K,0.517,0.789,0.625,0.639
6Q8V_1_A,0.375,1.0,0.545,0.612
1A9N_1_Q,0.714,1.0,0.833,0.845
1M5K_1_B,0.556,0.87,0.678,0.695
7MQA_1_L2,0.328,0.463,0.384,0.39
4Z31_1_E,0.667,1.0,0.8,0.816
1RLG_1_D,0.0,0.0,0.0,0.0
6AZ3_1_4,0.25,0.4,0.308,0.316
7AQC_1_T,0.656,1.0,0.792,0.81
7D7V_1_A,0.0,0.0,0.0,0.0
3IBK_1_B,0.0,0.0,0.0,0.0
2QWY_1_C,0.207,1.0,0.343,0.455
1HMH_1_A,0.444,1.0,0.615,0.667
5AOX_1_C,0.585,1.0,0.738,0.765
4YYE_1_C,0.541,1.0,0.702,0.735
1L2X_1_A,0.313,0.833,0.455,0.51
6Y2L_1_B4,0.553,1.0,0.712,0.743
6RFL_1_U,0.467,0.933,0.622,0.66
6XRQ_1_B,0.0,0.0,0.0,0.0
5XUZ_1_B,0.455,1.0,0.625,0.674
6AZ3_1_6,0.5,0.636,0.56,0.564
4ZT0_1_D,0.435,1.0,0.606,0.659
6DU4_1_B,0.7,1.0,0.824,0.837
2OIU_1_Q,0.645,1.0,0.784,0.803
4KR6_1_D,0.818,0.9,0.857,0.858
3SIU_1_F,0.727,1.0,0.842,0.853
6ZDP_1_B,0.267,0.444,0.333,0.344
7MJW_1_G,0.75,1.0,0.857,0.866
5MGA_1_B,0.5,1.0,0.667,0.707
5SWD_1_B,0.436,1.0,0.607,0.66
5E81_1_1K,0.438,0.824,0.571,0.6
2ZY6_1_A,0.438,0.583,0.5,0.505
3EGZ_1_B,0.533,0.941,0.681,0.708
5ZW4_1_D,1.0,1.0,1.0,1.0
3LA5_1_A,0.568,1.0,0.724,0.753
7NQ4_1_C,0.833,1.0,0.909,0.913
5FQ5_1_A,0.56,1.0,0.718,0.748
4FRG_1_B,0.486,0.9,0.632,0.662
6YS3_1_v,0.214,0.4,0.279,0.293
1S03_1_B,0.609,0.875,0.718,0.73
5M0I_1_F,0.5,1.0,0.667,0.707
7OLC_1_3,0.559,0.943,0.702,0.726
2QUW_1_B,0.429,0.643,0.514,0.525
6UFG_1_B,0.677,1.0,0.808,0.823
3K1V_1_A,0.182,1.0,0.308,0.426
7KGB_1_B,0.492,0.968,0.652,0.69
7KGA_1_B,0.515,1.0,0.68,0.718
3ADD_1_C,0.816,1.0,0.899,0.903
5HO4_1_B,0.0,0.0,0.0,0.0
1YLS_1_B,0.0,0.0,0.0,0.0
5E81_1_3L,0.6,1.0,0.75,0.775
6YWE_1_bb,0.647,1.0,0.786,0.804
4W5N_1_B,0.0,0.0,0.0,0.0
3DIL_1_A,0.553,0.945,0.698,0.723
7MSF_1_R,0.8,1.0,0.889,0.894
3OXE_1_A,0.605,0.958,0.742,0.762
6YML_1_A,0.3,1.0,0.462,0.548
4ATO_1_G,0.0,0.0,0.0,0.0
6MWN_1_B,0.561,0.719,0.63,0.635
7OX8_1_A,0.364,0.471,0.41,0.414
7A9W_1_B,0.0,0.0,0.0,0.0
361D_1_B,0.778,1.0,0.875,0.882
6P2H_1_A,0.167,0.429,0.24,0.267
7C79_1_A,0.524,0.733,0.611,0.62
4L8H_1_R,1.0,1.0,1.0,1.0
5WLH_1_B,0.667,1.0,0.8,0.816
5TBW_1_AS,0.5,0.914,0.646,0.676
5CCB_1_N,0.568,1.0,0.724,0.753
5AXM_1_P,0.563,1.0,0.72,0.75
5D5L_1_A,0.316,0.75,0.444,0.487
5WTK_1_B,0.667,1.0,0.8,0.816
6UGI_1_A,0.923,1.0,0.96,0.961
6ZM6_1_w,0.231,0.563,0.327,0.36
6DCC_1_B,0.636,0.875,0.737,0.746
2QUX_1_F,0.9,1.0,0.947,0.949
5J7L_1_DB,0.563,1.0,0.72,0.75
6IFN_1_N,0.0,0.0,0.0,0.0
5NWQ_1_A,0.0,0.0,0.0,0.0
7P3K_1_V,0.606,1.0,0.755,0.778
6WJR_1_X,0.154,0.308,0.205,0.218
6E8T_1_A,0.24,0.857,0.375,0.454
7CPU_1_S6,0.471,0.842,0.604,0.63
6YYM_1_B,0.0,0.0,0.0,0.0
4OOG_1_D,0.929,1.0,0.963,0.964
3AM1_1_B,0.8,1.0,0.889,0.894
5D0B_1_F,0.625,1.0,0.769,0.791
4XWF_1_A,0.48,0.75,0.585,0.6
1ZBH_1_F,0.857,1.0,0.923,0.926
5WWF_1_B,0.0,0.0,0.0,0.0
5M0I_1_E,0.5,1.0,0.667,0.707
6KWR_1_B,0.0,0.0,0.0,0.0
2OZB_1_C,0.833,1.0,0.909,0.913
3CUL_1_C,0.765,1.0,0.867,0.874
7QEP_1_2,0.603,1.0,0.753,0.777
3IEV_1_D,0.0,0.0,0.0,0.0
5ID6_1_G,0.455,1.0,0.625,0.674
1KUQ_1_B,0.517,0.938,0.667,0.696
7B5K_1_z,0.618,1.0,0.764,0.786
6FQL_1_B,0.8,1.0,0.889,0.894
7OBR_1_1,0.575,0.841,0.683,0.696
4JRC_1_B,0.483,1.0,0.651,0.695
4ZLD_1_B,0.833,1.0,0.909,0.913
4YAZ_1_R,0.318,0.737,0.444,0.484
1N78_1_C,0.6,1.0,0.75,0.775
2JLT_1_A,0.571,1.0,0.727,0.756
6KC8_1_B,0.469,0.639,0.541,0.548
3TRZ_1_U,0.0,0.0,0.0,0.0
5B63_1_D,0.593,1.0,0.744,0.77
7MJV_1_E,0.75,1.0,0.857,0.866
4AOB_1_A,0.37,0.68,0.479,0.501
7OT5_1_z,0.296,0.421,0.348,0.353
7B5K_1_x,0.613,0.95,0.745,0.763
4P95_1_A,0.172,0.37,0.234,0.252
4AY2_1_C,0.875,1.0,0.933,0.935
6XU8_1_A7,0.446,0.906,0.598,0.636
4C9D_1_D,0.6,1.0,0.75,0.775
1R3E_1_C,0.714,1.0,0.833,0.845
5IBB_1_1L,0.387,0.6,0.471,0.482
4M6D_1_H,0.333,0.778,0.467,0.509
7REX_1_A,0.217,0.714,0.333,0.394
4V8D_1_CD,0.455,0.952,0.615,0.658
5NS3_1_C,0.471,1.0,0.64,0.686
5U30_1_B,0.343,0.5,0.407,0.414
6ASO_1_I,0.458,0.846,0.595,0.623
3BT7_1_D,1.0,1.0,1.0,1.0
7O7Y_1_AT,0.333,0.438,0.378,0.382
6IV9_1_B,0.8,0.889,0.842,0.843
6GSJ_1_3L,0.571,0.952,0.714,0.738
5UD5_1_C,0.613,1.0,0.76,0.783
6T4Q_1_7,0.5,0.773,0.607,0.622
4JXZ_1_B,0.613,1.0,0.76,0.783
6O16_1_C,0.0,0.0,0.0,0.0
6VQV_1_L,0.0,0.0,0.0,0.0
5NDH_1_A,0.0,0.0,0.0,0.0
5NDI_1_B,0.5,0.8,0.615,0.632
5H9F_1_L,0.625,0.714,0.667,0.668
2BH2_1_D,0.0,0.0,0.0,0.0
3SUX_1_X,0.525,0.778,0.627,0.639
2BTE_1_B,0.579,1.0,0.733,0.761
5D8H_1_A,0.421,0.762,0.542,0.566
3LQX_1_B,0.714,1.0,0.833,0.845
1U9S_1_A,0.529,0.938,0.677,0.705
7ODF_1_F,0.714,0.833,0.769,0.772
2Y9H_1_H,1.0,1.0,1.0,1.0
6S0Z_1_B,0.474,0.964,0.635,0.676
1IL2_1_C,0.406,0.722,0.52,0.542
7OJN_1_D,0.0,0.0,0.0,0.0
2B3J_1_E,0.5,1.0,0.667,0.707
4K50_1_B,0.75,1.0,0.857,0.866
5DM6_1_Y,0.46,0.806,0.586,0.609
2Y9H_1_F,1.0,1.0,1.0,1.0
4V99_1_C2,0.8,1.0,0.889,0.894
3RW6_1_H,0.414,0.8,0.545,0.575
4V9F_1_9,0.418,0.875,0.566,0.605
2ZZN_1_D,0.636,0.955,0.764,0.779
1KXK_1_A,0.742,1.0,0.852,0.861
7D8O_1_B,0.0,0.0,0.0,0.0
3NPQ_1_A,0.333,0.667,0.444,0.471
5Y58_1_X,0.727,0.889,0.8,0.804
3QJJ_1_Q,0.0,0.0,0.0,0.0
2C4Q_1_R,0.833,1.0,0.909,0.913
7MKY_1_A,0.529,0.9,0.667,0.69
5M0J_1_F,0.5,1.0,0.667,0.707
3D0U_1_A,0.571,0.941,0.711,0.733
5T83_1_A,0.333,0.667,0.444,0.471
2HW8_1_B,0.706,1.0,0.828,0.84
7OS0_1_F,0.625,0.833,0.714,0.722
