,PPV,TPR,F1,INF
4QQB_1_P,0.0,0.0,0.0,0.0
7D81_1_A,0.818,1.0,0.9,0.905
4V90_1_AV,0.677,0.84,0.75,0.754
4C4W_1_H,0.0,0.0,0.0,0.0
3SKL_1_B,0.667,0.909,0.769,0.778
2OEU_1_A,0.444,0.8,0.571,0.596
6E1S_1_A,0.0,0.0,0.0,0.0
3JCS_1_6,0.0,0.0,0.0,0.0
3HAX_1_E,0.762,1.0,0.865,0.873
6QW6_1_4,0.606,0.667,0.635,0.636
1HMH_1_E,0.5,1.0,0.667,0.707
5AH5_1_D,0.316,0.462,0.375,0.382
6UFJ_1_C,0.208,0.385,0.27,0.283
4ENC_1_A,0.524,1.0,0.688,0.724
5ZTM_1_C,0.9,1.0,0.947,0.949
7LYT_1_B,0.714,0.833,0.769,0.772
6AAY_1_B,0.786,1.0,0.88,0.886
1F1T_1_A,0.5,0.875,0.636,0.661
6ERI_1_Ax,0.55,0.846,0.667,0.682
7OAX_1_A,0.483,0.875,0.622,0.65
1B7F_1_Q,0.0,0.0,0.0,0.0
6AZ4_1_A,0.444,1.0,0.615,0.667
7EOG_1_A,0.0,0.0,0.0,0.0
3G9C_1_Q,0.593,0.854,0.7,0.712
7JNH_1_B,0.848,0.966,0.903,0.905
2I82_1_F,0.0,0.0,0.0,0.0
6TQB_1_B,1.0,1.0,1.0,1.0
6F4G_1_C,1.0,1.0,1.0,1.0
5L2L_1_D,0.0,0.0,0.0,0.0
3GS5_1_C,0.476,0.909,0.625,0.658
7ELQ_1_A,0.478,1.0,0.647,0.692
6WOO_1_3,0.636,1.0,0.778,0.798
6P7M_1_B,0.556,1.0,0.714,0.745
6AZ3_1_8,0.349,0.55,0.427,0.438
3IBK_1_A,0.0,0.0,0.0,0.0
2Y8W_1_B,1.0,1.0,1.0,1.0
6SVS_1_A,0.528,1.0,0.691,0.726
2PJP_1_B,0.9,0.9,0.9,0.9
6R5Q_1_3,0.677,1.0,0.808,0.823
6XA1_1_Bv,0.292,0.333,0.311,0.312
4X4U_1_G,0.9,1.0,0.947,0.949
6SKG_1_BB,0.522,0.833,0.642,0.66
7KGA_1_A,0.636,1.0,0.778,0.798
6N2V_1_A,0.556,0.833,0.667,0.68
1GAX_1_D,0.677,1.0,0.808,0.823
5UDZ_1_W,0.857,1.0,0.923,0.926
6AZ3_1_3,0.253,0.442,0.322,0.335
7EL1_1_B,0.8,1.0,0.889,0.894
4QEI_1_C,0.486,0.708,0.576,0.587
4K27_1_U,0.654,1.0,0.791,0.809
1MJI_1_D,0.529,1.0,0.692,0.728
3DD2_1_B,0.0,0.0,0.0,0.0
4QIL_1_C,1.0,1.0,1.0,1.0
4NLF_1_A,0.636,0.875,0.737,0.746
4LGT_1_E,0.714,1.0,0.833,0.845
7CPU_1_L7,0.484,0.738,0.585,0.598
4YCO_1_D,0.371,0.5,0.426,0.431
3NVI_1_F,0.286,1.0,0.444,0.535
5BTM_1_A,0.455,1.0,0.625,0.674
4JF2_1_A,0.528,1.0,0.691,0.726
5ZQ8_1_D,0.667,1.0,0.8,0.816
6N5P_1_A,0.404,0.657,0.5,0.515
3RG5_1_B,0.7,1.0,0.824,0.837
1OOA_1_C,0.692,1.0,0.818,0.832
3SNP_1_D,0.833,1.0,0.909,0.913
7OB9_1_R,0.0,0.0,0.0,0.0
4V8B_1_AB,0.316,0.387,0.348,0.35
4PWD_1_T,0.0,0.0,0.0,0.0
6UFM_1_A,0.618,1.0,0.764,0.786
6HC5_1_A,0.833,0.833,0.833,0.833
7K16_1_P,0.25,0.5,0.333,0.354
4N0T_1_B,0.364,0.571,0.444,0.456
5LYS_1_B,0.552,0.842,0.667,0.682
6ERI_1_AB,0.575,0.885,0.697,0.713
5FJ4_1_H,0.0,0.0,0.0,0.0
6F4H_1_B,0.857,1.0,0.923,0.926
6YDP_1_BB,0.6,1.0,0.75,0.775
7MQA_1_L0,0.0,0.0,0.0,0.0
5WWE_1_B,0.0,0.0,0.0,0.0
2Y9H_1_J,1.0,1.0,1.0,1.0
5WZG_1_B,0.0,0.0,0.0,0.0
6FQ3_1_B,1.0,1.0,1.0,1.0
1XOK_1_A,0.857,1.0,0.923,0.926
6UFG_1_A,0.387,0.604,0.472,0.483
6UFM_1_B,0.574,0.931,0.711,0.731
5WTI_1_B,0.6,0.931,0.73,0.747
6LT7_1_C,0.929,1.0,0.963,0.964
5F5H_1_D,0.5,0.857,0.632,0.655
5IB7_1_3L,0.583,0.955,0.724,0.746
5T5H_1_D,0.0,0.0,0.0,0.0
3MJA_1_B,0.833,0.833,0.833,0.833
2XLK_1_C,0.833,1.0,0.909,0.913
5MSF_1_R,0.714,1.0,0.833,0.845
5VJ9_1_C,1.0,1.0,1.0,1.0
4PKD_1_V,0.789,0.938,0.857,0.86
4P5J_1_A,0.432,0.762,0.552,0.574
3V7E_1_C,0.612,1.0,0.759,0.782
3X1L_1_I,0.0,0.0,0.0,0.0
7OSM_1_ASIT,0.306,0.423,0.355,0.36
3GS5_1_A,0.667,0.8,0.727,0.73
6B44_1_M,0.0,0.0,0.0,0.0
1SDS_1_D,0.0,0.0,0.0,0.0
5NFV_1_B,0.0,0.0,0.0,0.0
4TUW_1_C,1.0,1.0,1.0,1.0
1L9A_1_B,0.552,0.881,0.679,0.697
2ATW_1_B,0.0,0.0,0.0,0.0
5T5A_1_A,0.414,0.632,0.5,0.511
5W1H_1_B,0.571,0.8,0.667,0.676
6SQN_1_Y,0.8,1.0,0.889,0.894
3TS2_1_U,1.0,1.0,1.0,1.0
7RYG_1_v,0.5,0.762,0.604,0.617
6CFJ_1_1x,0.423,0.478,0.449,0.45
3P22_1_A,0.917,1.0,0.957,0.957
6VRB_1_B,0.8,1.0,0.889,0.894
6E8U_1_B,0.231,0.857,0.364,0.445
6YAL_1_1,0.459,0.773,0.576,0.596
3AKZ_1_E,0.297,0.407,0.344,0.348
1SER_1_T,0.077,0.105,0.089,0.09
6CB3_1_B,0.702,1.0,0.825,0.838
6YL5_1_I,0.333,0.375,0.353,0.354
6TFF_1_A,0.739,0.944,0.829,0.836
1S03_1_A,0.636,0.824,0.718,0.724
5JBG_1_X,0.9,1.0,0.947,0.949
1JID_1_B,0.4,0.5,0.444,0.447
5V3F_1_A,0.0,0.0,0.0,0.0
7OX9_1_A,0.609,0.737,0.667,0.67
2DRA_1_B,0.923,1.0,0.96,0.961
1EC6_1_D,0.8,1.0,0.889,0.894
7EQJ_1_B,0.441,0.652,0.526,0.536
2AZX_1_D,0.576,1.0,0.731,0.759
5UZ6_1_A,0.857,1.0,0.923,0.926
6OL3_1_C,0.811,0.977,0.887,0.89
5VW1_1_C,0.667,0.941,0.78,0.792
6ZMI_1_L7,0.484,0.738,0.585,0.598
3OVB_1_C,0.923,1.0,0.96,0.961
1EC6_1_C,0.667,1.0,0.8,0.816
7R81_1_t1,0.441,0.625,0.517,0.525
2UWM_1_D,0.75,0.818,0.783,0.783
5X2G_1_B,0.556,0.833,0.667,0.68
6XRQ_1_A,0.0,0.0,0.0,0.0
361D_1_A,0.875,1.0,0.933,0.935
1U0B_1_A,0.472,0.773,0.586,0.604
3NKB_1_B,0.361,0.591,0.448,0.462
6MSF_1_R,0.0,0.0,0.0,0.0
5WZK_1_B,0.0,0.0,0.0,0.0
1B23_1_R,0.375,0.571,0.453,0.463
4QLM_1_A,0.491,1.0,0.658,0.7
6DME_1_A,0.519,0.966,0.675,0.708
7OIF_1_z,0.439,0.72,0.545,0.562
6RJA_1_D,0.625,0.75,0.682,0.685
3AGV_1_S,0.0,0.0,0.0,0.0
6AJK_1_B,0.857,1.0,0.923,0.926
4FEN_1_B,0.514,0.905,0.655,0.682
3HHN_1_E,0.557,0.895,0.687,0.706
4RUM_1_A,0.7,0.966,0.812,0.822
2ASB_1_B,0.0,0.0,0.0,0.0
6E8S_1_A,0.286,1.0,0.444,0.535
4C8Z_1_C,0.75,1.0,0.857,0.866
7O1A_1_B8,0.667,0.917,0.772,0.782
5HR7_1_D,0.606,0.87,0.714,0.726
6FZ0_1_A,0.0,0.0,0.0,0.0
5XH7_1_B,0.167,0.25,0.2,0.204
6R5Q_1_2,0.222,0.471,0.302,0.323
6AZ3_1_5,0.133,0.207,0.162,0.166
3HJW_1_D,0.727,1.0,0.842,0.853
5F5F_1_B,0.625,1.0,0.769,0.791
4X4N_1_D,0.786,1.0,0.88,0.886
5M0H_1_A,0.789,1.0,0.882,0.889
3EPH_1_E,0.588,0.909,0.714,0.731
6H9H_1_E,0.0,0.0,0.0,0.0
1F7U_1_B,0.0,0.0,0.0,0.0
7O7Y_1_B7,0.476,0.769,0.588,0.605
4L81_1_A,0.574,0.931,0.711,0.731
1MMS_1_C,0.433,0.765,0.553,0.576
3TS2_1_V,1.0,1.0,1.0,1.0
3VJR_1_B,0.857,1.0,0.923,0.926
7K98_1_C,0.6,0.955,0.737,0.757
5F5H_1_C,0.7,1.0,0.824,0.837
6DB9_1_R,0.577,0.789,0.667,0.675
7DCO_1_B,0.457,0.653,0.538,0.546
6SY6_1_D,0.188,1.0,0.316,0.433
6PMO_1_B,0.156,0.238,0.189,0.193
1Q96_1_A,0.385,1.0,0.556,0.62
4X4V_1_B,0.917,1.0,0.957,0.957
2ANN_1_B,0.0,0.0,0.0,0.0
4C8Y_1_C,0.8,1.0,0.889,0.894
3RKF_1_C,0.571,0.909,0.702,0.721
3BOY_1_D,0.0,0.0,0.0,0.0
7L0Z_1_G,0.486,0.9,0.632,0.662
5O7H_1_A,0.625,1.0,0.769,0.791
6AAX_1_B,0.923,1.0,0.96,0.961
6XJQ_1_A,0.405,0.882,0.556,0.598
6PMO_1_A,0.808,0.955,0.875,0.878
6T4Q_1_6,0.031,0.043,0.036,0.037
7KKV_1_B,0.481,0.684,0.565,0.574
7D3J_1_B,0.714,1.0,0.833,0.845
5DH6_1_A,0.455,1.0,0.625,0.674
4QOZ_1_A,1.0,1.0,1.0,1.0
4RGE_1_C,0.0,0.0,0.0,0.0
2R8S_1_R,0.532,0.804,0.641,0.654
6BHJ_1_E,0.0,0.0,0.0,0.0
6ZDQ_1_C,0.818,1.0,0.9,0.905
6PIJ_1_1,0.0,0.0,0.0,0.0
5XJ2_1_G,1.0,1.0,1.0,1.0
7EU9_1_B,0.714,1.0,0.833,0.845
7NHN_1_B,0.328,0.568,0.416,0.432
5HC9_1_D,0.583,0.955,0.724,0.746
1G2E_1_B,0.0,0.0,0.0,0.0
7R81_1_B1,0.567,0.944,0.708,0.732
5Y85_1_D,0.556,0.833,0.667,0.68
5T5H_1_H,0.087,0.143,0.108,0.111
2F8K_1_B,0.714,1.0,0.833,0.845
6LAX_1_A,0.4,0.588,0.476,0.485
6X5M_1_r,0.9,1.0,0.947,0.949
6DVK_1_H,0.711,0.914,0.8,0.806
3MIJ_1_A,0.0,0.0,0.0,0.0
6JJH_1_B,0.0,0.0,0.0,0.0
6GSJ_1_1K,0.448,0.65,0.531,0.54
6Q8V_1_A,0.375,1.0,0.545,0.612
1A9N_1_Q,0.714,0.625,0.667,0.668
1M5K_1_B,0.556,0.87,0.678,0.695
7MQA_1_L2,0.672,0.83,0.743,0.747
4Z31_1_E,0.833,1.0,0.909,0.913
1RLG_1_D,0.0,0.0,0.0,0.0
6AZ3_1_4,0.5,0.702,0.584,0.592
7AQC_1_T,0.656,0.955,0.778,0.791
7D7V_1_A,0.727,1.0,0.842,0.853
3IBK_1_B,0.0,0.0,0.0,0.0
2QWY_1_C,0.207,1.0,0.343,0.455
1HMH_1_A,0.444,1.0,0.615,0.667
5AOX_1_C,0.683,0.933,0.789,0.798
4YYE_1_C,0.486,0.857,0.621,0.646
1L2X_1_A,0.313,1.0,0.476,0.559
6Y2L_1_B4,0.368,0.519,0.431,0.437
6RFL_1_U,0.467,0.933,0.622,0.66
6XRQ_1_B,0.0,0.0,0.0,0.0
5XUZ_1_B,0.0,0.0,0.0,0.0
6AZ3_1_6,0.5,0.875,0.636,0.661
4ZT0_1_D,0.609,0.875,0.718,0.73
6DU4_1_B,0.7,1.0,0.824,0.837
2OIU_1_Q,0.613,0.864,0.717,0.728
4KR6_1_D,0.909,0.909,0.909,0.909
3SIU_1_F,0.636,0.875,0.737,0.746
6ZDP_1_B,0.4,0.545,0.462,0.467
7MJW_1_G,0.75,1.0,0.857,0.866
5MGA_1_B,0.5,0.833,0.625,0.645
5SWD_1_B,0.308,0.8,0.444,0.496
5E81_1_1K,0.594,0.95,0.731,0.751
2ZY6_1_A,0.438,0.583,0.5,0.505
3EGZ_1_B,0.567,0.944,0.708,0.732
5ZW4_1_D,1.0,1.0,1.0,1.0
3LA5_1_A,0.568,1.0,0.724,0.753
7NQ4_1_C,1.0,1.0,1.0,1.0
5FQ5_1_A,0.64,0.941,0.762,0.776
4FRG_1_B,0.486,0.818,0.61,0.631
6YS3_1_v,0.214,0.273,0.24,0.242
1S03_1_B,0.609,0.778,0.683,0.688
5M0I_1_F,0.75,1.0,0.857,0.866
7OLC_1_3,0.508,0.811,0.625,0.642
2QUW_1_B,0.286,0.5,0.364,0.378
6UFG_1_B,0.677,1.0,0.808,0.823
3K1V_1_A,0.227,1.0,0.37,0.477
7KGB_1_B,0.508,0.939,0.66,0.691
7KGA_1_B,0.636,1.0,0.778,0.798
3ADD_1_C,0.842,1.0,0.914,0.918
5HO4_1_B,0.0,0.0,0.0,0.0
1YLS_1_B,0.0,0.0,0.0,0.0
5E81_1_3L,0.6,1.0,0.75,0.775
6YWE_1_bb,0.647,0.917,0.759,0.77
4W5N_1_B,0.0,0.0,0.0,0.0
3DIL_1_A,0.574,0.931,0.711,0.731
7MSF_1_R,1.0,1.0,1.0,1.0
3OXE_1_A,0.658,0.962,0.781,0.795
6YML_1_A,0.3,0.375,0.333,0.335
4ATO_1_G,0.333,0.5,0.4,0.408
6MWN_1_B,0.634,0.813,0.712,0.718
7OX8_1_A,0.636,0.778,0.7,0.704
7A9W_1_B,0.0,0.0,0.0,0.0
361D_1_B,0.778,0.875,0.824,0.825
6P2H_1_A,0.333,0.75,0.462,0.5
7C79_1_A,0.516,0.67,0.583,0.588
4L8H_1_R,1.0,1.0,1.0,1.0
5WLH_1_B,0.667,0.8,0.727,0.73
5TBW_1_AS,0.516,0.846,0.641,0.661
5CCB_1_N,0.432,0.696,0.533,0.548
5AXM_1_P,0.156,0.217,0.182,0.184
5D5L_1_A,0.5,1.0,0.667,0.707
5WTK_1_B,0.667,1.0,0.8,0.816
6UGI_1_A,0.923,1.0,0.96,0.961
6ZM6_1_w,0.154,0.333,0.211,0.226
6DCC_1_B,0.636,0.875,0.737,0.746
2QUX_1_F,0.9,1.0,0.947,0.949
5J7L_1_DB,0.156,0.27,0.198,0.205
6IFN_1_N,0.0,0.0,0.0,0.0
5NWQ_1_A,0.259,0.7,0.378,0.426
7P3K_1_V,0.606,1.0,0.755,0.778
6WJR_1_X,0.481,0.806,0.602,0.623
6E8T_1_A,0.28,1.0,0.438,0.529
7CPU_1_S6,0.471,0.696,0.561,0.572
6YYM_1_B,0.0,0.0,0.0,0.0
4OOG_1_D,1.0,1.0,1.0,1.0
3AM1_1_B,0.629,0.759,0.688,0.691
5D0B_1_F,0.625,1.0,0.769,0.791
4XWF_1_A,0.64,0.8,0.711,0.716
1ZBH_1_F,0.857,1.0,0.923,0.926
5WWF_1_B,0.0,0.0,0.0,0.0
5M0I_1_E,0.75,1.0,0.857,0.866
6KWR_1_B,0.0,0.0,0.0,0.0
2OZB_1_C,0.833,1.0,0.909,0.913
3CUL_1_C,0.794,0.931,0.857,0.86
7QEP_1_2,0.569,0.825,0.673,0.685
3IEV_1_D,0.0,0.0,0.0,0.0
5ID6_1_G,0.455,1.0,0.625,0.674
1KUQ_1_B,0.379,0.688,0.489,0.511
7B5K_1_z,0.118,0.154,0.133,0.135
6FQL_1_B,1.0,1.0,1.0,1.0
7OBR_1_1,0.058,0.096,0.073,0.075
4JRC_1_B,0.241,0.389,0.298,0.306
4ZLD_1_B,1.0,1.0,1.0,1.0
4YAZ_1_R,0.386,0.81,0.523,0.559
1N78_1_C,0.6,0.955,0.737,0.757
2JLT_1_A,0.0,0.0,0.0,0.0
6KC8_1_B,0.796,1.0,0.886,0.892
3TRZ_1_U,0.8,1.0,0.889,0.894
5B63_1_D,0.593,0.842,0.696,0.706
7MJV_1_E,0.75,1.0,0.857,0.866
4AOB_1_A,0.326,0.556,0.411,0.426
7OT5_1_z,0.185,0.25,0.213,0.215
7B5K_1_x,0.452,0.7,0.549,0.562
4P95_1_A,0.354,0.7,0.47,0.497
4AY2_1_C,0.875,1.0,0.933,0.935
6XU8_1_A7,0.292,0.528,0.376,0.393
4C9D_1_D,0.6,1.0,0.75,0.775
1R3E_1_C,0.714,1.0,0.833,0.845
5IBB_1_1L,0.452,0.667,0.538,0.549
4M6D_1_H,0.429,0.9,0.581,0.621
7REX_1_A,0.13,0.5,0.207,0.255
4V8D_1_CD,0.455,0.909,0.606,0.643
5NS3_1_C,0.529,1.0,0.692,0.728
5U30_1_B,0.343,0.522,0.414,0.423
6ASO_1_I,0.5,1.0,0.667,0.707
3BT7_1_D,1.0,1.0,1.0,1.0
7O7Y_1_AT,0.333,0.389,0.359,0.36
6IV9_1_B,0.8,0.889,0.842,0.843
6GSJ_1_3L,0.629,0.957,0.759,0.775
5UD5_1_C,0.742,1.0,0.852,0.861
6T4Q_1_7,0.5,0.81,0.618,0.636
4JXZ_1_B,0.516,0.727,0.604,0.613
6O16_1_C,0.0,0.0,0.0,0.0
6VQV_1_L,0.0,0.0,0.0,0.0
5NDH_1_A,0.0,0.0,0.0,0.0
5NDI_1_B,0.5,0.8,0.615,0.632
5H9F_1_L,0.625,0.714,0.667,0.668
2BH2_1_D,0.714,1.0,0.833,0.845
3SUX_1_X,0.55,0.667,0.603,0.606
2BTE_1_B,0.421,0.696,0.525,0.541
5D8H_1_A,0.395,0.682,0.5,0.519
3LQX_1_B,0.714,1.0,0.833,0.845
1U9S_1_A,0.365,0.674,0.473,0.496
7ODF_1_F,0.714,0.833,0.769,0.772
2Y9H_1_H,1.0,1.0,1.0,1.0
6S0Z_1_B,0.263,0.429,0.326,0.336
1IL2_1_C,0.344,0.647,0.449,0.472
7OJN_1_D,0.0,0.0,0.0,0.0
2B3J_1_E,0.167,1.0,0.286,0.408
4K50_1_B,0.75,1.0,0.857,0.866
5DM6_1_Y,0.556,0.972,0.707,0.735
2Y9H_1_F,1.0,1.0,1.0,1.0
4V99_1_C2,0.0,0.0,0.0,0.0
3RW6_1_H,0.655,0.864,0.745,0.752
4V9F_1_9,0.239,0.432,0.308,0.321
2ZZN_1_D,0.636,0.808,0.712,0.717
1KXK_1_A,0.613,0.792,0.691,0.697
7D8O_1_B,0.308,0.8,0.444,0.496
3NPQ_1_A,0.25,0.4,0.308,0.316
5Y58_1_X,0.909,1.0,0.952,0.953
3QJJ_1_Q,0.0,0.0,0.0,0.0
2C4Q_1_R,0.667,0.8,0.727,0.73
7MKY_1_A,0.618,0.913,0.737,0.751
5M0J_1_F,0.75,1.0,0.857,0.866
3D0U_1_A,0.56,0.904,0.691,0.711
5T83_1_A,0.333,0.667,0.444,0.471
2HW8_1_B,0.706,0.923,0.8,0.807
7OS0_1_F,0.75,0.75,0.75,0.75
