,PPV,TPR,F1,INF
6DU4_1_B,0.9,0.818,0.857,0.858
3EPH_1_E,0.706,0.889,0.787,0.792
1G2E_1_B,0.0,0.0,0.0,0.0
2OEU_1_A,0.444,0.8,0.571,0.596
7RYG_1_B,0.544,0.969,0.697,0.726
3JCS_1_6,0.0,0.0,0.0,0.0
1B23_1_R,0.344,0.647,0.449,0.472
5M0J_1_E,0.875,0.875,0.875,0.875
6X5M_1_r,0.9,1.0,0.947,0.949
7CPU_1_S6,0.588,0.952,0.727,0.748
6ZMI_1_CC,0.514,1.0,0.679,0.717
4M6D_1_H,0.333,0.636,0.438,0.461
3EGZ_1_B,0.633,0.905,0.745,0.757
5VJ9_1_C,1.0,1.0,1.0,1.0
2Y9H_1_F,1.0,1.0,1.0,1.0
6TFF_1_A,0.783,1.0,0.878,0.885
4Z31_1_E,0.833,1.0,0.909,0.913
7OS0_1_F,0.625,0.833,0.714,0.722
5AXM_1_P,0.594,1.0,0.745,0.771
6IV9_1_B,0.8,1.0,0.889,0.894
5WZG_1_B,0.0,0.0,0.0,0.0
6AAY_1_B,0.786,0.917,0.846,0.849
5D0B_1_F,0.75,1.0,0.857,0.866
5WWF_1_B,0.0,0.0,0.0,0.0
2QWY_1_C,0.207,0.667,0.316,0.371
3VJR_1_B,0.857,1.0,0.923,0.926
5JBG_1_X,0.9,1.0,0.947,0.949
4P95_1_A,0.303,0.714,0.426,0.465
7D8O_1_B,0.385,0.625,0.476,0.49
2ASB_1_B,0.0,0.0,0.0,0.0
7K16_1_P,0.25,0.857,0.387,0.463
7O1A_1_B8,0.606,1.0,0.755,0.778
6CFJ_1_1x,0.769,1.0,0.87,0.877
1L9A_1_B,0.463,0.861,0.602,0.631
4V8B_1_AB,0.658,1.0,0.794,0.811
7KGA_1_B,0.515,0.895,0.654,0.679
3HHN_1_E,0.787,0.98,0.873,0.878
2BH2_1_D,0.714,1.0,0.833,0.845
4QI2_1_G,1.0,1.0,1.0,1.0
1YLS_1_B,0.0,0.0,0.0,0.0
6Q8V_1_A,0.375,1.0,0.545,0.612
3IEV_1_D,0.0,0.0,0.0,0.0
7A9W_1_B,0.0,0.0,0.0,0.0
4ZLD_1_B,1.0,1.0,1.0,1.0
3AGV_1_S,0.0,0.0,0.0,0.0
7P3K_1_V,0.606,1.0,0.755,0.778
2B3J_1_E,0.667,1.0,0.8,0.816
7CPU_1_L7,0.547,0.972,0.7,0.729
7P48_1_5,0.645,1.0,0.784,0.803
7MQA_1_L0,0.0,0.0,0.0,0.0
4ZDO_1_E,0.417,0.789,0.545,0.574
1Y26_1_X,0.7,0.933,0.8,0.808
7EQJ_1_B,0.765,1.0,0.867,0.874
6XH2_1_D,0.818,1.0,0.9,0.905
4PRF_1_B,0.237,0.429,0.305,0.319
2C4Q_1_R,0.667,1.0,0.8,0.816
7QEP_1_2,0.586,1.0,0.739,0.766
1L2X_1_A,0.5,0.889,0.64,0.667
6AZ3_1_5,0.133,0.316,0.188,0.205
3SUX_1_X,0.825,0.917,0.868,0.87
6VRB_1_B,0.8,1.0,0.889,0.894
3D0U_1_A,0.81,0.971,0.883,0.887
1EC6_1_C,0.667,1.0,0.8,0.816
6ZVI_1_e,0.514,0.947,0.667,0.698
5CCB_1_N,0.541,1.0,0.702,0.735
3BOY_1_D,0.0,0.0,0.0,0.0
4JRC_1_B,0.448,0.684,0.542,0.554
6XRQ_1_B,0.0,0.0,0.0,0.0
5F5F_1_B,0.875,1.0,0.933,0.935
7B5K_1_x,0.645,1.0,0.784,0.803
6BHJ_1_E,0.0,0.0,0.0,0.0
3TS2_1_U,1.0,1.0,1.0,1.0
4X4N_1_D,0.786,0.917,0.846,0.849
5DM6_1_Y,0.556,1.0,0.714,0.745
7KKV_1_B,0.593,0.941,0.727,0.747
4TUW_1_C,1.0,1.0,1.0,1.0
2Y9H_1_J,1.0,1.0,1.0,1.0
4YYE_1_C,0.541,1.0,0.702,0.735
7MJV_1_E,1.0,1.0,1.0,1.0
5DEA_1_A,0.238,0.556,0.333,0.364
7MQA_1_L2,0.569,0.767,0.653,0.661
6XU8_1_A7,0.477,0.912,0.626,0.659
2Y9H_1_N,1.0,1.0,1.0,1.0
2Y9H_1_H,1.0,1.0,1.0,1.0
5ZQ8_1_D,0.667,1.0,0.8,0.816
5NDH_1_A,0.0,0.0,0.0,0.0
3RG5_1_B,0.7,0.757,0.727,0.728
5WT1_1_C,0.452,0.875,0.596,0.629
5FJ4_1_H,0.333,0.444,0.381,0.385
7OT5_1_z,0.407,0.786,0.537,0.566
5XH7_1_B,0.083,0.125,0.1,0.102
7KI3_1_C,0.75,1.0,0.857,0.866
7EOG_1_A,0.5,0.867,0.634,0.658
4FRG_1_B,0.486,0.818,0.61,0.631
6GSJ_1_3L,0.571,0.909,0.702,0.721
6XRQ_1_A,0.0,0.0,0.0,0.0
6W5C_1_B,0.0,0.0,0.0,0.0
7D81_1_A,0.773,0.944,0.85,0.854
5WZK_1_B,0.0,0.0,0.0,0.0
6UGG_1_B,0.636,1.0,0.778,0.798
6F4H_1_D,0.857,0.857,0.857,0.857
1HMH_1_A,0.556,1.0,0.714,0.745
4PCJ_1_A,0.588,1.0,0.741,0.767
4RGE_1_C,0.065,0.118,0.083,0.087
6KC8_1_B,0.714,1.0,0.833,0.845
5IB7_1_3L,0.583,0.955,0.724,0.746
6TB3_1_n,0.567,0.895,0.694,0.712
6ZU5_1_L70,0.557,0.971,0.708,0.736
5F5H_1_C,0.8,1.0,0.889,0.894
6KYV_1_G,1.0,1.0,1.0,1.0
4C8Y_1_C,0.8,1.0,0.889,0.894
6T4Q_1_6,0.156,0.2,0.175,0.177
7EU9_1_B,0.714,1.0,0.833,0.845
4C9D_1_D,0.6,1.0,0.75,0.775
3SNP_1_D,1.0,1.0,1.0,1.0
3IBK_1_A,0.0,0.0,0.0,0.0
7LJ3_1_A,0.477,1.0,0.646,0.691
6UFM_1_A,0.618,1.0,0.764,0.786
1Q96_1_A,0.462,0.857,0.6,0.629
2DRA_1_B,1.0,1.0,1.0,1.0
2Y8Y_1_B,1.0,1.0,1.0,1.0
4PWD_1_T,0.0,0.0,0.0,0.0
7K98_1_C,0.6,1.0,0.75,0.775
7NHN_1_B,0.422,0.73,0.535,0.555
5MSF_1_R,0.286,1.0,0.444,0.535
7A9X_1_B,0.0,0.0,0.0,0.0
1MMS_1_C,0.433,0.765,0.553,0.576
5F5F_1_F,0.857,1.0,0.923,0.926
5UDZ_1_W,0.857,1.0,0.923,0.926
4ZT0_1_D,0.696,0.842,0.762,0.765
6T4Q_1_7,0.559,1.0,0.717,0.748
7OZQ_1_H,0.571,0.727,0.64,0.645
6UFM_1_B,0.489,0.92,0.639,0.671
4L81_1_A,0.745,0.946,0.833,0.839
5D5L_1_A,0.579,0.846,0.688,0.7
5NS3_1_C,0.588,1.0,0.741,0.767
1H4S_1_T,0.586,0.85,0.694,0.706
7ELQ_1_A,0.522,0.857,0.649,0.669
4X4U_1_G,0.0,0.0,0.0,0.0
2ZUE_1_B,0.6,1.0,0.75,0.775
1KUQ_1_B,0.414,0.667,0.511,0.525
6KWQ_1_B,0.571,0.571,0.571,0.571
3ADD_1_C,0.684,0.897,0.776,0.783
2UWM_1_D,0.75,0.818,0.783,0.783
5WZJ_1_B,0.0,0.0,0.0,0.0
5B2P_1_B,0.314,0.647,0.423,0.451
6FZ0_1_A,0.0,0.0,0.0,0.0
6RJA_1_D,0.5,0.8,0.615,0.632
7C7L_1_C,0.545,0.8,0.649,0.661
5K7D_1_A,0.5,1.0,0.667,0.707
4QLM_1_A,0.509,0.818,0.628,0.646
3IBK_1_B,0.0,0.0,0.0,0.0
361D_1_B,0.778,0.875,0.824,0.825
4LX6_1_A,0.7,0.966,0.812,0.822
5L2L_1_D,0.0,0.0,0.0,0.0
7O80_1_AT,0.59,0.92,0.719,0.737
5ZTM_1_C,0.9,1.0,0.947,0.949
6PMO_1_A,0.731,0.864,0.792,0.794
4Z7K_1_C,0.0,0.0,0.0,0.0
5WLH_1_B,0.667,0.571,0.615,0.617
1MJI_1_D,0.588,1.0,0.741,0.767
3OXE_1_A,0.632,0.96,0.762,0.779
4QIL_1_C,1.0,1.0,1.0,1.0
7OAX_1_A,0.448,0.867,0.591,0.623
1U0B_1_A,0.556,1.0,0.714,0.745
6ERI_1_Ax,0.6,0.947,0.735,0.754
6LAX_1_A,0.72,0.947,0.818,0.826
4ATO_1_G,0.417,0.625,0.5,0.51
7LYT_1_B,0.857,0.857,0.857,0.857
6F4G_1_C,1.0,1.0,1.0,1.0
6KWR_1_B,0.286,0.5,0.364,0.378
5J7L_1_DB,0.578,0.974,0.725,0.75
7KGB_1_B,0.508,1.0,0.674,0.713
6JQ6_1_U,0.655,0.864,0.745,0.752
6CB3_1_B,0.553,0.897,0.684,0.704
4P5J_1_A,0.541,0.833,0.656,0.671
4YCO_1_D,0.714,0.962,0.82,0.829
6ASO_1_I,0.5,0.75,0.6,0.612
6S0Z_1_B,0.526,0.968,0.682,0.714
2Z75_1_B,0.407,0.786,0.537,0.566
2QUX_1_F,0.9,1.0,0.947,0.949
3GS5_1_C,0.524,0.786,0.629,0.642
2JLT_1_A,0.0,0.0,0.0,0.0
6ZDP_1_B,0.267,1.0,0.421,0.516
3TS2_1_V,1.0,1.0,1.0,1.0
5E81_1_2K,0.769,0.952,0.851,0.856
5DEA_1_C,0.25,0.556,0.345,0.373
5F9F_1_F,1.0,1.0,1.0,1.0
6FQ3_1_B,1.0,1.0,1.0,1.0
6UFJ_1_C,0.417,0.667,0.513,0.527
6ZMI_1_L7,0.547,0.972,0.7,0.729
6O16_1_C,0.0,0.0,0.0,0.0
1N78_1_C,0.6,1.0,0.75,0.775
5XTM_1_D,0.0,0.0,0.0,0.0
6GSJ_1_1K,0.586,0.81,0.68,0.689
6AZ4_1_A,0.667,0.857,0.75,0.756
7OX9_1_A,0.609,0.737,0.667,0.67
6YML_1_A,0.3,0.375,0.333,0.335
5FJC_1_A,0.432,0.633,0.514,0.523
6U8D_1_A,0.686,0.857,0.762,0.767
6ERI_1_AB,0.35,0.483,0.406,0.411
7R81_1_t1,0.706,1.0,0.828,0.84
4OOG_1_D,1.0,1.0,1.0,1.0
6SQN_1_Y,0.8,1.0,0.889,0.894
1F27_1_A,1.0,1.0,1.0,1.0
7KVT_1_B,0.188,0.9,0.31,0.411
7D3J_1_B,0.714,1.0,0.833,0.845
6R5Q_1_2,0.5,1.0,0.667,0.707
1S03_1_B,0.739,0.81,0.773,0.774
6UFG_1_A,0.307,0.605,0.407,0.431
2QUW_1_B,0.476,0.667,0.556,0.563
5D0A_1_F,1.0,1.0,1.0,1.0
5AOX_1_C,0.439,0.9,0.59,0.629
6WBR_1_B,0.84,0.955,0.894,0.895
5O7H_1_A,0.875,1.0,0.933,0.935
7MJW_1_G,1.0,1.0,1.0,1.0
5T5H_1_H,0.022,0.048,0.03,0.032
2ATW_1_B,0.0,0.0,0.0,0.0
6ZM6_1_x,0.656,1.0,0.792,0.81
6E8S_1_A,0.321,0.692,0.439,0.472
3P22_1_A,1.0,1.0,1.0,1.0
2I82_1_F,0.0,0.0,0.0,0.0
3HJW_1_D,0.727,1.0,0.842,0.853
5LYS_1_B,0.724,0.955,0.824,0.831
7O7Y_1_B7,0.254,0.5,0.337,0.356
5HC9_1_D,0.583,1.0,0.737,0.764
7RYG_1_v,0.625,1.0,0.769,0.791
6PMO_1_B,0.594,1.0,0.745,0.771
4K50_1_B,0.75,1.0,0.857,0.866
3AM1_1_B,0.829,1.0,0.906,0.91
4RUM_1_A,0.675,0.9,0.771,0.779
6N5P_1_A,0.439,0.735,0.549,0.568
3NDB_1_M,0.62,0.846,0.715,0.724
1ET4_1_A,0.176,0.6,0.273,0.325
6F4H_1_B,0.857,0.857,0.857,0.857
5T16_1_H,1.0,1.0,1.0,1.0
6TQB_1_B,1.0,1.0,1.0,1.0
3SIU_1_F,0.545,0.667,0.6,0.603
6ZM6_1_w,0.385,0.882,0.536,0.583
7EL1_1_B,0.8,0.889,0.842,0.843
3ZGZ_1_B,0.622,0.92,0.742,0.756
4PR6_1_B,0.103,0.286,0.151,0.171
6H9H_1_D,0.625,1.0,0.769,0.791
7B5K_1_z,0.618,1.0,0.764,0.786
4V99_1_C2,0.2,1.0,0.333,0.447
6HC5_1_A,0.833,0.833,0.833,0.833
5WTK_1_B,0.667,1.0,0.8,0.816
1ZL3_1_B,0.875,0.875,0.875,0.875
6E8T_1_D,0.381,0.571,0.457,0.467
5NWQ_1_A,0.259,0.778,0.389,0.449
1XOK_1_A,0.714,0.833,0.769,0.772
5UD5_1_C,0.613,1.0,0.76,0.783
6E8T_1_A,0.28,0.7,0.4,0.443
4Z0C_1_C,0.0,0.0,0.0,0.0
5XTM_1_B,0.0,0.0,0.0,0.0
4L8H_1_R,1.0,1.0,1.0,1.0
2ZZN_1_D,0.636,1.0,0.778,0.798
7OBR_1_1,0.317,0.551,0.402,0.418
7D7V_1_A,0.727,0.842,0.78,0.783
6SZV_1_V,0.5,1.0,0.667,0.707
6WOO_1_3,0.636,1.0,0.778,0.798
1SER_1_T,0.077,0.133,0.098,0.101
1JID_1_B,0.4,0.444,0.421,0.422
5X2G_1_B,0.444,0.762,0.561,0.582
4AY2_1_C,1.0,1.0,1.0,1.0
3OIN_1_C,1.0,1.0,1.0,1.0
4AOB_1_A,0.761,0.946,0.843,0.848
7OX8_1_A,0.5,0.846,0.629,0.65
3RW6_1_H,0.655,1.0,0.792,0.809
5HO4_1_B,0.0,0.0,0.0,0.0
5ZW4_1_D,1.0,1.0,1.0,1.0
4ENC_1_A,0.857,1.0,0.923,0.926
7R81_1_B1,0.567,0.971,0.716,0.742
7MKY_1_A,0.765,0.929,0.839,0.843
6VQV_1_L,0.0,0.0,0.0,0.0
6SY6_1_D,0.5,0.727,0.593,0.603
5SWD_1_B,0.615,0.96,0.75,0.769
1IL2_1_C,0.344,0.524,0.415,0.424
5HR7_1_D,0.606,1.0,0.755,0.778
6JOO_1_B,0.897,0.929,0.912,0.912
6DLR_1_A,0.534,0.816,0.646,0.66
7L0Z_1_G,0.784,0.967,0.866,0.87
7N2V_1_Pt,0.548,0.81,0.654,0.666
7OB9_1_R,0.0,0.0,0.0,0.0
6SVS_1_A,0.528,0.95,0.679,0.708
6XJQ_1_A,0.162,0.4,0.231,0.255
5H9F_1_L,0.625,0.625,0.625,0.625
6YS3_1_v,0.214,0.353,0.267,0.275
4JF2_1_A,0.722,0.963,0.825,0.834
6TC3_1_PTR1,0.138,0.2,0.163,0.166
5F5H_1_D,0.583,0.875,0.7,0.714
5V3F_1_A,0.0,0.0,0.0,0.0
1SDS_1_D,0.0,0.0,0.0,0.0
6TQA_1_G,1.0,1.0,1.0,1.0
6M0X_1_B,0.435,0.833,0.571,0.602
6AZ3_1_4,0.35,0.571,0.434,0.447
6YDP_1_BB,0.6,0.947,0.735,0.754
6YYM_1_B,0.0,0.0,0.0,0.0
5ID6_1_G,0.545,0.857,0.667,0.684
1S03_1_A,0.773,0.895,0.829,0.831
5D8H_1_A,0.474,0.692,0.563,0.573
7RQB_1_1B,0.53,1.0,0.693,0.728
6AZ3_1_3,0.227,0.378,0.283,0.293
5T5H_1_D,0.4,0.839,0.542,0.579
6AZ3_1_8,0.54,0.971,0.694,0.724
7AQC_1_B,0.561,1.0,0.719,0.749
2VPL_1_B,0.789,0.938,0.857,0.86
5T5H_1_G,0.291,0.5,0.368,0.381
3QJJ_1_Q,0.0,0.0,0.0,0.0
5BTM_1_A,0.455,1.0,0.625,0.674
6H9H_1_E,0.143,0.2,0.167,0.169
6MSF_1_S,1.0,1.0,1.0,1.0
6PRV_1_A,0.519,0.933,0.667,0.696
6B44_1_M,0.0,0.0,0.0,0.0
6UFG_1_B,0.677,1.0,0.808,0.823
6JJH_1_B,0.0,0.0,0.0,0.0
5XJ2_1_G,0.2,1.0,0.333,0.447
7ONU_1_T,0.714,0.909,0.8,0.806
7JNH_1_B,0.848,1.0,0.918,0.921
3JCS_1_5,0.143,0.192,0.164,0.166
6QW6_1_5,0.756,1.0,0.861,0.87
4AL5_1_B,0.833,1.0,0.909,0.913
3JCS_1_3,0.151,0.333,0.207,0.224
2HW8_1_B,0.882,1.0,0.938,0.939
1HMH_1_E,0.625,1.0,0.769,0.791
1EC6_1_D,0.8,1.0,0.889,0.894
4PKD_1_V,0.737,0.824,0.778,0.779
5TBW_1_AS,0.547,0.972,0.7,0.729
1RLG_1_D,0.0,0.0,0.0,0.0
5NDI_1_B,0.5,0.571,0.533,0.535
7O7Z_1_AH,0.733,0.815,0.772,0.773
4QOZ_1_A,1.0,1.0,1.0,1.0
7JIL_1_3,0.5,1.0,0.667,0.707
6LTU_1_B,0.833,1.0,0.909,0.913
5T83_1_A,0.333,0.667,0.444,0.471
6ZP4_1_1,0.571,0.952,0.714,0.738
6DB9_1_R,0.577,0.882,0.698,0.713
4V9F_1_9,0.448,0.968,0.612,0.658
3SKL_1_B,0.667,0.909,0.769,0.778
4FAR_1_A,0.618,0.872,0.724,0.734
6SY4_1_C,0.5,0.643,0.563,0.567
5WZI_1_B,0.0,0.0,0.0,0.0
4YAZ_1_R,0.386,0.773,0.515,0.546
4BW0_1_A,0.364,0.444,0.4,0.402
6FQL_1_B,1.0,1.0,1.0,1.0
5FQ5_1_A,0.36,1.0,0.529,0.6
6DCC_1_B,0.909,0.909,0.909,0.909
5M0J_1_F,0.875,0.875,0.875,0.875
1U9S_1_A,0.376,0.744,0.5,0.529
4ZNP_1_A,0.387,1.0,0.558,0.622
6R5Q_1_3,0.677,1.0,0.808,0.823
1GAX_1_D,0.677,1.0,0.808,0.823
7AQC_1_T,0.656,1.0,0.792,0.81
6E8U_1_B,0.269,0.583,0.368,0.396
7OSM_1_ASIT,0.389,0.7,0.5,0.522
4W5N_1_B,0.0,0.0,0.0,0.0
1XJR_1_A,0.458,0.846,0.595,0.623
5UZ6_1_A,1.0,1.0,1.0,1.0
6QW6_1_4,0.515,0.567,0.54,0.54
7JRR_1_A,0.0,0.0,0.0,0.0
4QEI_1_C,0.571,1.0,0.727,0.756
6H0R_1_A,0.929,1.0,0.963,0.964
1KXK_1_A,0.806,0.926,0.862,0.864
5XUZ_1_B,0.182,0.25,0.211,0.213
2OZB_1_C,1.0,1.0,1.0,1.0
6DME_1_A,0.519,0.933,0.667,0.696
4IFD_1_R,0.0,0.0,0.0,0.0
6AZ3_1_6,0.0,0.0,0.0,0.0
1OOA_1_C,0.923,1.0,0.96,0.961
7D7W_1_A,0.5,0.846,0.629,0.65
3TRZ_1_U,0.8,1.0,0.889,0.894
3FOZ_1_D,0.531,0.85,0.654,0.672
5WWE_1_B,0.0,0.0,0.0,0.0
6E1S_1_A,0.0,0.0,0.0,0.0
5E81_1_3L,0.6,1.0,0.75,0.775
2ZY6_1_A,0.563,0.75,0.643,0.65
1QTQ_1_B,0.576,1.0,0.731,0.759
2R8S_1_R,0.506,0.796,0.619,0.635
4XWF_1_A,0.92,0.958,0.939,0.939
1M5K_1_B,0.556,0.833,0.667,0.68
3V7E_1_C,0.612,1.0,0.759,0.782
6MSF_1_R,0.2,0.25,0.222,0.224
4C4W_1_H,0.786,1.0,0.88,0.886
5Y58_1_X,0.818,0.818,0.818,0.818
5M0I_1_F,0.875,0.875,0.875,0.875
5IBB_1_1L,0.355,0.55,0.431,0.442
4JXZ_1_B,0.613,1.0,0.76,0.783
6YL5_1_I,0.333,0.375,0.353,0.354
2A43_1_A,0.467,0.875,0.609,0.639
2ANN_1_B,0.0,0.0,0.0,0.0
3LA5_1_A,0.757,0.966,0.848,0.855
3SN2_1_B,0.923,1.0,0.96,0.961
4NLF_1_A,0.818,1.0,0.9,0.905
3KFU_1_L,0.618,1.0,0.764,0.786
6AJK_1_B,0.857,0.923,0.889,0.889
2AZX_1_D,0.576,1.0,0.731,0.759
6WJR_1_X,0.769,0.952,0.851,0.856
6XN5_1_R,0.0,0.0,0.0,0.0
6AAX_1_B,0.923,1.0,0.96,0.961
4LGT_1_E,0.857,1.0,0.923,0.926
6XA1_1_Bv,0.333,0.364,0.348,0.348
6YAL_1_1,0.568,1.0,0.724,0.753
5B63_1_D,0.593,0.8,0.681,0.689
