,PPV,TPR,F1,INF
4QQB_1_P,0.0,0.0,0.0,0.0
7D81_1_A,0.773,1.0,0.872,0.879
4V90_1_AV,0.484,0.652,0.556,0.562
4C4W_1_H,0.0,0.0,0.0,0.0
3SKL_1_B,0.667,1.0,0.8,0.816
2OEU_1_A,0.444,1.0,0.615,0.667
6E1S_1_A,0.0,0.0,0.0,0.0
3JCS_1_6,0.0,0.0,0.0,0.0
3HAX_1_E,0.762,1.0,0.865,0.873
6QW6_1_4,0.455,0.6,0.517,0.522
1HMH_1_E,0.5,1.0,0.667,0.707
5AH5_1_D,0.368,0.609,0.459,0.474
6UFJ_1_C,0.417,1.0,0.588,0.645
4ENC_1_A,0.714,1.0,0.833,0.845
5ZTM_1_C,0.9,1.0,0.947,0.949
7LYT_1_B,0.714,1.0,0.833,0.845
6AAY_1_B,0.714,1.0,0.833,0.845
1F1T_1_A,0.214,1.0,0.353,0.463
6ERI_1_Ax,0.45,0.9,0.6,0.636
7OAX_1_A,0.414,0.75,0.533,0.557
1B7F_1_Q,0.0,0.0,0.0,0.0
6AZ4_1_A,0.444,1.0,0.615,0.667
7EOG_1_A,0.0,0.0,0.0,0.0
3G9C_1_Q,0.627,0.974,0.763,0.781
7JNH_1_B,0.848,1.0,0.918,0.921
2I82_1_F,0.0,0.0,0.0,0.0
6TQB_1_B,0.875,1.0,0.933,0.935
6F4G_1_C,1.0,1.0,1.0,1.0
5L2L_1_D,0.0,0.0,0.0,0.0
3GS5_1_C,0.381,1.0,0.552,0.617
7ELQ_1_A,0.435,1.0,0.606,0.659
6WOO_1_3,0.636,0.913,0.75,0.762
6P7M_1_B,0.556,1.0,0.714,0.745
6AZ3_1_8,0.333,0.677,0.447,0.475
3IBK_1_A,0.0,0.0,0.0,0.0
2Y8W_1_B,1.0,1.0,1.0,1.0
6SVS_1_A,0.472,0.895,0.618,0.65
2PJP_1_B,0.8,0.889,0.842,0.843
6R5Q_1_3,0.581,0.9,0.706,0.723
6XA1_1_Bv,0.292,0.35,0.318,0.32
4X4U_1_G,0.6,1.0,0.75,0.775
6SKG_1_BB,0.522,0.854,0.648,0.668
7KGA_1_A,0.636,0.955,0.764,0.779
6N2V_1_A,0.489,0.759,0.595,0.609
1GAX_1_D,0.645,0.909,0.755,0.766
5UDZ_1_W,0.857,1.0,0.923,0.926
6AZ3_1_3,0.267,0.488,0.345,0.361
7EL1_1_B,0.75,0.833,0.789,0.791
4QEI_1_C,0.457,0.8,0.582,0.605
4K27_1_U,0.654,1.0,0.791,0.809
1MJI_1_D,0.529,1.0,0.692,0.728
3DD2_1_B,0.0,0.0,0.0,0.0
4QIL_1_C,1.0,1.0,1.0,1.0
4NLF_1_A,0.545,0.857,0.667,0.684
4LGT_1_E,0.429,1.0,0.6,0.655
7CPU_1_L7,0.453,0.674,0.542,0.553
4YCO_1_D,0.457,0.593,0.516,0.52
3NVI_1_F,0.286,1.0,0.444,0.535
5BTM_1_A,0.455,1.0,0.625,0.674
4JF2_1_A,0.667,0.96,0.787,0.8
5ZQ8_1_D,0.667,1.0,0.8,0.816
6N5P_1_A,0.368,0.7,0.483,0.508
3RG5_1_B,0.65,0.929,0.765,0.777
1OOA_1_C,0.692,1.0,0.818,0.832
3SNP_1_D,0.833,0.909,0.87,0.87
7OB9_1_R,0.0,0.0,0.0,0.0
4V8B_1_AB,0.447,0.654,0.531,0.541
4PWD_1_T,0.0,0.0,0.0,0.0
6UFM_1_A,0.588,0.833,0.69,0.7
6HC5_1_A,0.833,0.833,0.833,0.833
7K16_1_P,0.25,0.6,0.353,0.387
4N0T_1_B,0.364,1.0,0.533,0.603
5LYS_1_B,0.552,0.842,0.667,0.682
6ERI_1_AB,0.5,0.87,0.635,0.659
5FJ4_1_H,0.0,0.0,0.0,0.0
6F4H_1_B,0.857,1.0,0.923,0.926
6YDP_1_BB,0.467,0.875,0.609,0.639
7MQA_1_L0,0.0,0.0,0.0,0.0
5WWE_1_B,0.0,0.0,0.0,0.0
2Y9H_1_J,1.0,1.0,1.0,1.0
5WZG_1_B,0.0,0.0,0.0,0.0
6FQ3_1_B,0.8,1.0,0.889,0.894
1XOK_1_A,0.714,1.0,0.833,0.845
6UFG_1_A,0.347,0.634,0.448,0.469
6UFM_1_B,0.511,0.828,0.632,0.65
5WTI_1_B,0.311,0.636,0.418,0.445
6LT7_1_C,0.929,1.0,0.963,0.964
5F5H_1_D,0.5,0.857,0.632,0.655
5IB7_1_3L,0.583,0.875,0.7,0.714
5T5H_1_D,0.062,0.154,0.088,0.097
3MJA_1_B,0.833,0.833,0.833,0.833
2XLK_1_C,0.833,1.0,0.909,0.913
5MSF_1_R,0.714,1.0,0.833,0.845
5VJ9_1_C,1.0,1.0,1.0,1.0
4PKD_1_V,0.684,0.813,0.743,0.746
4P5J_1_A,0.514,0.792,0.623,0.638
3V7E_1_C,0.537,0.9,0.673,0.695
3X1L_1_I,0.0,0.0,0.0,0.0
7OSM_1_ASIT,0.306,0.393,0.344,0.346
3GS5_1_A,0.5,1.0,0.667,0.707
6B44_1_M,0.6,0.429,0.5,0.507
1SDS_1_D,0.0,0.0,0.0,0.0
5NFV_1_B,0.0,0.0,0.0,0.0
4TUW_1_C,1.0,1.0,1.0,1.0
1L9A_1_B,0.493,0.825,0.617,0.637
2ATW_1_B,0.0,0.0,0.0,0.0
5T5A_1_A,0.414,0.857,0.558,0.596
5W1H_1_B,0.571,1.0,0.727,0.756
6SQN_1_Y,0.8,1.0,0.889,0.894
3TS2_1_U,1.0,1.0,1.0,1.0
7RYG_1_v,0.438,0.7,0.538,0.553
6CFJ_1_1x,0.577,0.789,0.667,0.675
3P22_1_A,0.917,1.0,0.957,0.957
6VRB_1_B,0.8,1.0,0.889,0.894
6E8U_1_B,0.231,1.0,0.375,0.48
6YAL_1_1,0.459,0.708,0.557,0.57
3AKZ_1_E,0.432,0.727,0.542,0.561
1SER_1_T,0.077,0.133,0.098,0.101
6CB3_1_B,0.553,1.0,0.712,0.744
6YL5_1_I,0.333,0.375,0.353,0.354
6TFF_1_A,0.696,0.889,0.78,0.786
1S03_1_A,0.545,0.8,0.649,0.661
5JBG_1_X,0.8,1.0,0.889,0.894
1JID_1_B,0.4,0.5,0.444,0.447
5V3F_1_A,0.0,0.0,0.0,0.0
7OX9_1_A,0.565,0.722,0.634,0.639
2DRA_1_B,0.923,1.0,0.96,0.961
1EC6_1_D,0.8,1.0,0.889,0.894
7EQJ_1_B,0.5,0.654,0.567,0.572
2AZX_1_D,0.515,0.81,0.63,0.646
5UZ6_1_A,0.857,1.0,0.923,0.926
6OL3_1_C,0.811,1.0,0.896,0.901
5VW1_1_C,0.583,0.875,0.7,0.714
6ZMI_1_L7,0.453,0.674,0.542,0.553
3OVB_1_C,0.923,1.0,0.96,0.961
1EC6_1_C,0.667,1.0,0.8,0.816
7R81_1_t1,0.412,0.538,0.467,0.471
2UWM_1_D,0.75,1.0,0.857,0.866
5X2G_1_B,0.667,0.923,0.774,0.784
6XRQ_1_A,0.0,0.0,0.0,0.0
361D_1_A,0.875,1.0,0.933,0.935
1U0B_1_A,0.472,0.773,0.586,0.604
3NKB_1_B,0.306,0.579,0.4,0.421
6MSF_1_R,0.0,0.0,0.0,0.0
5WZK_1_B,0.0,0.0,0.0,0.0
1B23_1_R,0.344,0.579,0.431,0.446
4QLM_1_A,0.396,0.7,0.506,0.527
6DME_1_A,0.519,0.966,0.675,0.708
7OIF_1_z,0.537,0.786,0.638,0.649
6RJA_1_D,0.375,0.6,0.462,0.474
3AGV_1_S,0.0,0.0,0.0,0.0
6AJK_1_B,0.857,1.0,0.923,0.926
4FEN_1_B,0.514,1.0,0.679,0.717
3HHN_1_E,0.557,0.895,0.687,0.706
4RUM_1_A,0.625,0.862,0.725,0.734
2ASB_1_B,0.0,0.0,0.0,0.0
6E8S_1_A,0.286,1.0,0.444,0.535
4C8Z_1_C,0.75,1.0,0.857,0.866
7O1A_1_B8,0.485,0.696,0.571,0.581
5HR7_1_D,0.485,0.889,0.627,0.656
6FZ0_1_A,0.0,0.0,0.0,0.0
5XH7_1_B,0.25,0.3,0.273,0.274
6R5Q_1_2,0.111,0.25,0.154,0.167
6AZ3_1_5,0.156,0.259,0.194,0.201
3HJW_1_D,0.727,1.0,0.842,0.853
5F5F_1_B,0.5,1.0,0.667,0.707
4X4N_1_D,0.643,1.0,0.783,0.802
5M0H_1_A,0.684,1.0,0.813,0.827
3EPH_1_E,0.471,0.727,0.571,0.585
6H9H_1_E,0.571,0.5,0.533,0.535
1F7U_1_B,0.0,0.0,0.0,0.0
7O7Y_1_B7,0.444,0.7,0.544,0.558
4L81_1_A,0.66,0.969,0.785,0.799
1MMS_1_C,0.433,0.765,0.553,0.576
3TS2_1_V,1.0,1.0,1.0,1.0
3VJR_1_B,0.857,1.0,0.923,0.926
7K98_1_C,0.6,0.808,0.689,0.696
5F5H_1_C,0.7,1.0,0.824,0.837
6DB9_1_R,0.615,0.842,0.711,0.72
7DCO_1_B,0.443,0.608,0.512,0.519
6SY6_1_D,0.188,0.429,0.261,0.283
6PMO_1_B,0.344,0.5,0.407,0.415
1Q96_1_A,0.385,1.0,0.556,0.62
4X4V_1_B,0.917,1.0,0.957,0.957
2ANN_1_B,0.0,0.0,0.0,0.0
4C8Y_1_C,0.6,1.0,0.75,0.775
3RKF_1_C,0.571,1.0,0.727,0.756
3BOY_1_D,0.0,0.0,0.0,0.0
7L0Z_1_G,0.459,1.0,0.63,0.678
5O7H_1_A,0.625,1.0,0.769,0.791
6AAX_1_B,0.923,1.0,0.96,0.961
6XJQ_1_A,0.324,0.857,0.471,0.527
6PMO_1_A,0.654,0.895,0.756,0.765
6T4Q_1_6,0.031,0.04,0.035,0.035
7KKV_1_B,0.407,0.846,0.55,0.587
7D3J_1_B,0.714,1.0,0.833,0.845
5DH6_1_A,0.455,1.0,0.625,0.674
4QOZ_1_A,1.0,1.0,1.0,1.0
4RGE_1_C,0.0,0.0,0.0,0.0
2R8S_1_R,0.455,0.833,0.588,0.615
6BHJ_1_E,0.0,0.0,0.0,0.0
6ZDQ_1_C,0.591,0.765,0.667,0.672
6PIJ_1_1,0.333,0.333,0.333,0.333
5XJ2_1_G,0.6,1.0,0.75,0.775
7EU9_1_B,0.714,1.0,0.833,0.845
7NHN_1_B,0.266,0.586,0.366,0.395
5HC9_1_D,0.583,1.0,0.737,0.764
1G2E_1_B,0.0,0.0,0.0,0.0
7R81_1_B1,0.533,0.889,0.667,0.689
5Y85_1_D,0.556,0.833,0.667,0.68
5T5H_1_H,0.087,0.143,0.108,0.111
2F8K_1_B,0.714,1.0,0.833,0.845
6LAX_1_A,0.36,0.6,0.45,0.465
6X5M_1_r,0.9,1.0,0.947,0.949
6DVK_1_H,0.711,1.0,0.831,0.843
3MIJ_1_A,0.0,0.0,0.0,0.0
6JJH_1_B,0.0,0.0,0.0,0.0
6GSJ_1_1K,0.586,0.708,0.642,0.644
6Q8V_1_A,0.375,1.0,0.545,0.612
1A9N_1_Q,0.714,1.0,0.833,0.845
1M5K_1_B,0.556,1.0,0.714,0.745
7MQA_1_L2,0.586,0.739,0.654,0.658
4Z31_1_E,0.833,1.0,0.909,0.913
1RLG_1_D,0.0,0.0,0.0,0.0
6AZ3_1_4,0.338,0.5,0.403,0.411
7AQC_1_T,0.531,0.85,0.654,0.672
7D7V_1_A,0.455,0.556,0.5,0.503
3IBK_1_B,0.0,0.0,0.0,0.0
2QWY_1_C,0.207,1.0,0.343,0.455
1HMH_1_A,0.444,1.0,0.615,0.667
5AOX_1_C,0.537,0.815,0.647,0.661
4YYE_1_C,0.486,0.75,0.59,0.604
1L2X_1_A,0.313,1.0,0.476,0.559
6Y2L_1_B4,0.447,0.607,0.515,0.521
6RFL_1_U,0.467,0.737,0.571,0.586
6XRQ_1_B,0.0,0.0,0.0,0.0
5XUZ_1_B,0.0,0.0,0.0,0.0
6AZ3_1_6,0.429,0.75,0.545,0.567
4ZT0_1_D,0.609,0.778,0.683,0.688
6DU4_1_B,0.7,1.0,0.824,0.837
2OIU_1_Q,0.581,0.857,0.692,0.705
4KR6_1_D,0.909,0.909,0.909,0.909
3SIU_1_F,0.545,1.0,0.706,0.739
6ZDP_1_B,0.4,0.632,0.49,0.503
7MJW_1_G,0.75,1.0,0.857,0.866
5MGA_1_B,0.5,1.0,0.667,0.707
5SWD_1_B,0.308,0.857,0.453,0.514
5E81_1_1K,0.594,0.905,0.717,0.733
2ZY6_1_A,0.438,0.538,0.483,0.485
3EGZ_1_B,0.533,1.0,0.696,0.73
5ZW4_1_D,1.0,1.0,1.0,1.0
3LA5_1_A,0.568,1.0,0.724,0.753
7NQ4_1_C,1.0,1.0,1.0,1.0
5FQ5_1_A,0.6,0.833,0.698,0.707
4FRG_1_B,0.405,0.789,0.536,0.566
6YS3_1_v,0.214,0.429,0.286,0.303
1S03_1_B,0.522,0.75,0.615,0.626
5M0I_1_F,0.75,1.0,0.857,0.866
7OLC_1_3,0.525,0.886,0.66,0.682
2QUW_1_B,0.381,0.667,0.485,0.504
6UFG_1_B,0.645,0.952,0.769,0.784
3K1V_1_A,0.227,1.0,0.37,0.477
7KGB_1_B,0.459,0.966,0.622,0.666
7KGA_1_B,0.636,0.955,0.764,0.779
3ADD_1_C,0.842,0.914,0.877,0.877
5HO4_1_B,0.0,0.0,0.0,0.0
1YLS_1_B,0.0,0.0,0.0,0.0
5E81_1_3L,0.6,0.913,0.724,0.74
6YWE_1_bb,0.588,0.909,0.714,0.731
4W5N_1_B,0.0,0.0,0.0,0.0
3DIL_1_A,0.543,1.0,0.703,0.737
7MSF_1_R,1.0,1.0,1.0,1.0
3OXE_1_A,0.632,0.96,0.762,0.779
6YML_1_A,0.3,0.375,0.333,0.335
4ATO_1_G,0.333,0.5,0.4,0.408
6MWN_1_B,0.634,0.722,0.675,0.677
7OX8_1_A,0.591,0.765,0.667,0.672
7A9W_1_B,0.0,0.0,0.0,0.0
361D_1_B,0.778,0.875,0.824,0.825
6P2H_1_A,0.333,0.75,0.462,0.5
7C79_1_A,0.444,0.615,0.516,0.523
4L8H_1_R,1.0,1.0,1.0,1.0
5WLH_1_B,0.667,1.0,0.8,0.816
5TBW_1_AS,0.359,0.852,0.505,0.553
5CCB_1_N,0.405,0.625,0.492,0.503
5AXM_1_P,0.219,0.368,0.275,0.284
5D5L_1_A,0.579,0.957,0.721,0.744
5WTK_1_B,0.667,1.0,0.8,0.816
6UGI_1_A,0.923,1.0,0.96,0.961
6ZM6_1_w,0.231,0.429,0.3,0.314
6DCC_1_B,0.636,1.0,0.778,0.798
2QUX_1_F,0.9,1.0,0.947,0.949
5J7L_1_DB,0.328,0.778,0.462,0.505
6IFN_1_N,0.0,0.0,0.0,0.0
5NWQ_1_A,0.074,0.154,0.1,0.107
7P3K_1_V,0.576,0.95,0.717,0.74
6WJR_1_X,0.288,0.682,0.405,0.443
6E8T_1_A,0.28,1.0,0.438,0.529
7CPU_1_S6,0.471,0.727,0.571,0.585
6YYM_1_B,0.0,0.0,0.0,0.0
4OOG_1_D,1.0,1.0,1.0,1.0
3AM1_1_B,0.629,0.759,0.688,0.691
5D0B_1_F,0.625,1.0,0.769,0.791
4XWF_1_A,0.48,0.75,0.585,0.6
1ZBH_1_F,0.857,1.0,0.923,0.926
5WWF_1_B,0.0,0.0,0.0,0.0
5M0I_1_E,0.75,1.0,0.857,0.866
6KWR_1_B,0.286,0.333,0.308,0.309
2OZB_1_C,0.833,1.0,0.909,0.913
3CUL_1_C,0.676,1.0,0.807,0.822
7QEP_1_2,0.534,0.838,0.653,0.669
3IEV_1_D,0.0,0.0,0.0,0.0
5ID6_1_G,0.455,1.0,0.625,0.674
1KUQ_1_B,0.379,0.55,0.449,0.457
7B5K_1_z,0.176,0.24,0.203,0.206
6FQL_1_B,0.8,1.0,0.889,0.894
7OBR_1_1,0.125,0.192,0.152,0.155
4JRC_1_B,0.345,0.556,0.426,0.438
4ZLD_1_B,1.0,1.0,1.0,1.0
4YAZ_1_R,0.318,0.737,0.444,0.484
1N78_1_C,0.6,0.955,0.737,0.757
2JLT_1_A,0.0,0.0,0.0,0.0
6KC8_1_B,0.633,0.886,0.738,0.749
3TRZ_1_U,0.8,1.0,0.889,0.894
5B63_1_D,0.593,0.889,0.711,0.726
7MJV_1_E,0.75,1.0,0.857,0.866
4AOB_1_A,0.261,0.462,0.333,0.347
7OT5_1_z,0.296,0.364,0.327,0.328
7B5K_1_x,0.452,0.667,0.538,0.549
4P95_1_A,0.303,0.652,0.414,0.445
4AY2_1_C,0.875,1.0,0.933,0.935
6XU8_1_A7,0.292,0.5,0.369,0.382
4C9D_1_D,0.6,1.0,0.75,0.775
1R3E_1_C,0.714,1.0,0.833,0.845
5IBB_1_1L,0.387,0.571,0.462,0.47
4M6D_1_H,0.333,0.7,0.452,0.483
7REX_1_A,0.087,0.5,0.148,0.209
4V8D_1_CD,0.432,0.731,0.543,0.562
5NS3_1_C,0.529,1.0,0.692,0.728
5U30_1_B,0.314,0.5,0.386,0.396
6ASO_1_I,0.5,1.0,0.667,0.707
3BT7_1_D,1.0,1.0,1.0,1.0
7O7Y_1_AT,0.333,0.412,0.368,0.37
6IV9_1_B,0.8,0.889,0.842,0.843
6GSJ_1_3L,0.6,0.955,0.737,0.757
5UD5_1_C,0.742,0.92,0.821,0.826
6T4Q_1_7,0.471,0.889,0.615,0.647
4JXZ_1_B,0.484,0.789,0.6,0.618
6O16_1_C,0.0,0.0,0.0,0.0
6VQV_1_L,0.0,0.0,0.0,0.0
5NDH_1_A,0.0,0.0,0.0,0.0
5NDI_1_B,0.5,1.0,0.667,0.707
5H9F_1_L,0.625,1.0,0.769,0.791
2BH2_1_D,0.714,1.0,0.833,0.845
3SUX_1_X,0.525,0.955,0.677,0.708
2BTE_1_B,0.474,0.75,0.581,0.596
5D8H_1_A,0.395,0.682,0.5,0.519
3LQX_1_B,0.619,1.0,0.765,0.787
1U9S_1_A,0.329,0.667,0.441,0.469
7ODF_1_F,0.571,0.571,0.571,0.571
2Y9H_1_H,1.0,1.0,1.0,1.0
6S0Z_1_B,0.246,0.368,0.295,0.301
1IL2_1_C,0.188,0.4,0.255,0.274
7OJN_1_D,0.0,0.0,0.0,0.0
2B3J_1_E,0.667,1.0,0.8,0.816
4K50_1_B,0.75,1.0,0.857,0.866
5DM6_1_Y,0.54,0.944,0.687,0.714
2Y9H_1_F,1.0,1.0,1.0,1.0
4V99_1_C2,0.6,1.0,0.75,0.775
3RW6_1_H,0.655,1.0,0.792,0.809
4V9F_1_9,0.239,0.4,0.299,0.309
2ZZN_1_D,0.515,0.85,0.642,0.662
1KXK_1_A,0.613,0.792,0.691,0.697
7D8O_1_B,0.308,0.571,0.4,0.419
3NPQ_1_A,0.25,0.5,0.333,0.354
5Y58_1_X,0.909,1.0,0.952,0.953
3QJJ_1_Q,0.0,0.0,0.0,0.0
2C4Q_1_R,0.667,1.0,0.8,0.816
7MKY_1_A,0.618,1.0,0.764,0.786
5M0J_1_F,0.75,1.0,0.857,0.866
3D0U_1_A,0.476,1.0,0.645,0.69
5T83_1_A,0.333,0.727,0.457,0.492
2HW8_1_B,0.706,0.923,0.8,0.807
7OS0_1_F,0.625,1.0,0.769,0.791
