,PPV,TPR,F1,INF
5ZQ8_1_D,0.0,0.0,0.0,0.0
5NDH_1_A,0.0,0.0,0.0,0.0
3RG5_1_B,0.725,1.0,0.841,0.851
5WT1_1_C,0.581,1.0,0.735,0.762
5FJ4_1_H,0.0,0.0,0.0,0.0
7OT5_1_z,0.296,0.381,0.333,0.336
5XH7_1_B,0.0,0.0,0.0,0.0
7KI3_1_C,0.75,1.0,0.857,0.866
7EOG_1_A,0.538,1.0,0.7,0.734
4FRG_1_B,0.189,0.28,0.226,0.23
6GSJ_1_3L,0.629,0.957,0.759,0.775
6XRQ_1_A,0.0,0.0,0.0,0.0
6W5C_1_B,0.0,0.0,0.0,0.0
7D81_1_A,0.773,1.0,0.872,0.879
5WZK_1_B,0.0,0.0,0.0,0.0
6UGG_1_B,0.485,0.64,0.552,0.557
6F4H_1_D,0.857,1.0,0.923,0.926
1HMH_1_A,0.444,1.0,0.615,0.667
4PCJ_1_A,0.0,0.0,0.0,0.0
4RGE_1_C,0.0,0.0,0.0,0.0
6KC8_1_B,0.735,0.947,0.828,0.834
5IB7_1_3L,0.472,0.81,0.596,0.618
6TB3_1_n,0.667,1.0,0.8,0.816
6ZU5_1_L70,0.492,0.75,0.594,0.607
5F5H_1_C,0.7,1.0,0.824,0.837
6KYV_1_G,0.9,1.0,0.947,0.949
4C8Y_1_C,0.6,1.0,0.75,0.775
6T4Q_1_6,0.031,0.042,0.036,0.036
7EU9_1_B,0.714,1.0,0.833,0.845
4C9D_1_D,0.0,0.0,0.0,0.0
3SNP_1_D,0.833,1.0,0.909,0.913
3IBK_1_A,0.0,0.0,0.0,0.0
7LJ3_1_A,0.25,0.478,0.328,0.346
6UFM_1_A,0.529,0.72,0.61,0.617
1Q96_1_A,0.385,1.0,0.556,0.62
2DRA_1_B,0.923,1.0,0.96,0.961
2Y8Y_1_B,1.0,1.0,1.0,1.0
4PWD_1_T,0.0,0.0,0.0,0.0
7K98_1_C,0.6,0.955,0.737,0.757
7NHN_1_B,0.297,0.487,0.369,0.38
5MSF_1_R,0.714,1.0,0.833,0.845
7A9X_1_B,0.0,0.0,0.0,0.0
1MMS_1_C,0.433,0.765,0.553,0.576
5F5F_1_F,0.714,1.0,0.833,0.845
5UDZ_1_W,0.857,1.0,0.923,0.926
4ZT0_1_D,0.609,0.778,0.683,0.688
6T4Q_1_7,0.5,0.773,0.607,0.622
7OZQ_1_H,0.571,0.8,0.667,0.676
6UFM_1_B,0.553,0.897,0.684,0.704
4L81_1_A,0.574,0.9,0.701,0.719
5D5L_1_A,0.526,1.0,0.69,0.725
5NS3_1_C,0.529,1.0,0.692,0.728
1H4S_1_T,0.207,0.333,0.255,0.263
7ELQ_1_A,0.522,0.857,0.649,0.669
4X4U_1_G,0.6,1.0,0.75,0.775
2ZUE_1_B,0.457,0.667,0.542,0.552
1KUQ_1_B,0.448,0.722,0.553,0.569
6KWQ_1_B,0.857,1.0,0.923,0.926
3ADD_1_C,0.842,1.0,0.914,0.918
2UWM_1_D,0.75,1.0,0.857,0.866
5WZJ_1_B,0.0,0.0,0.0,0.0
5B2P_1_B,0.314,0.423,0.361,0.365
6FZ0_1_A,0.0,0.0,0.0,0.0
6RJA_1_D,0.5,0.706,0.585,0.594
7C7L_1_C,0.5,0.647,0.564,0.569
5K7D_1_A,0.227,0.455,0.303,0.321
4QLM_1_A,0.491,0.897,0.634,0.663
3IBK_1_B,0.0,0.0,0.0,0.0
361D_1_B,0.778,0.875,0.824,0.825
4LX6_1_A,0.525,1.0,0.689,0.725
5L2L_1_D,0.0,0.0,0.0,0.0
7O80_1_AT,0.59,0.92,0.719,0.737
5ZTM_1_C,0.9,1.0,0.947,0.949
6PMO_1_A,0.769,1.0,0.87,0.877
4Z7K_1_C,0.0,0.0,0.0,0.0
5WLH_1_B,0.667,1.0,0.8,0.816
1MJI_1_D,0.529,1.0,0.692,0.728
3OXE_1_A,0.632,0.96,0.762,0.779
4QIL_1_C,1.0,1.0,1.0,1.0
7OAX_1_A,0.31,0.563,0.4,0.418
1U0B_1_A,0.472,0.68,0.557,0.567
6ERI_1_Ax,0.483,0.806,0.604,0.624
6LAX_1_A,0.64,0.941,0.762,0.776
4ATO_1_G,0.333,0.444,0.381,0.385
7LYT_1_B,0.714,0.833,0.769,0.772
6F4G_1_C,1.0,1.0,1.0,1.0
6KWR_1_B,0.0,0.0,0.0,0.0
5J7L_1_DB,0.156,0.238,0.189,0.193
7KGB_1_B,0.492,1.0,0.659,0.701
6JQ6_1_U,0.621,0.857,0.72,0.729
6CB3_1_B,0.617,0.853,0.716,0.725
4P5J_1_A,0.486,0.783,0.6,0.617
4YCO_1_D,0.629,0.957,0.759,0.775
6ASO_1_I,0.5,0.667,0.571,0.577
6S0Z_1_B,0.123,0.206,0.154,0.159
2Z75_1_B,0.463,0.781,0.581,0.601
2QUX_1_F,0.9,1.0,0.947,0.949
3GS5_1_C,0.429,0.75,0.545,0.567
2JLT_1_A,0.0,0.0,0.0,0.0
6ZDP_1_B,0.4,0.545,0.462,0.467
3TS2_1_V,1.0,1.0,1.0,1.0
5E81_1_2K,0.769,1.0,0.87,0.877
5DEA_1_C,0.25,0.714,0.37,0.423
5F9F_1_F,0.909,1.0,0.952,0.953
6FQ3_1_B,1.0,1.0,1.0,1.0
6UFJ_1_C,0.208,0.5,0.294,0.323
6ZMI_1_L7,0.547,0.897,0.68,0.701
6O16_1_C,0.0,0.0,0.0,0.0
1N78_1_C,0.6,0.955,0.737,0.757
5XTM_1_D,0.15,0.333,0.207,0.224
6GSJ_1_1K,0.586,0.81,0.68,0.689
6AZ4_1_A,0.0,0.0,0.0,0.0
7OX9_1_A,0.609,0.737,0.667,0.67
6YML_1_A,0.3,0.375,0.333,0.335
5FJC_1_A,0.477,0.84,0.609,0.633
6U8D_1_A,0.743,1.0,0.852,0.862
6ERI_1_AB,0.55,0.846,0.667,0.682
7R81_1_t1,0.5,0.773,0.607,0.622
4OOG_1_D,1.0,1.0,1.0,1.0
6SQN_1_Y,0.8,1.0,0.889,0.894
1F27_1_A,1.0,1.0,1.0,1.0
7KVT_1_B,0.417,0.909,0.571,0.615
7D3J_1_B,0.714,1.0,0.833,0.845
6R5Q_1_2,0.139,0.238,0.175,0.182
1S03_1_B,0.696,0.889,0.78,0.786
6UFG_1_A,0.413,0.633,0.5,0.511
2QUW_1_B,0.286,0.5,0.364,0.378
5D0A_1_F,0.833,1.0,0.909,0.913
5AOX_1_C,0.683,0.933,0.789,0.798
6WBR_1_B,0.84,0.955,0.894,0.895
5O7H_1_A,0.625,1.0,0.769,0.791
7MJW_1_G,0.75,1.0,0.857,0.866
5T5H_1_H,0.109,0.172,0.133,0.137
2ATW_1_B,0.0,0.0,0.0,0.0
6ZM6_1_x,0.656,1.0,0.792,0.81
6E8S_1_A,0.286,0.8,0.421,0.478
3P22_1_A,0.917,1.0,0.957,0.957
2I82_1_F,0.0,0.0,0.0,0.0
3HJW_1_D,0.727,1.0,0.842,0.853
5LYS_1_B,0.724,1.0,0.84,0.851
7O7Y_1_B7,0.524,0.892,0.66,0.684
5HC9_1_D,0.583,1.0,0.737,0.764
7RYG_1_v,0.5,0.762,0.604,0.617
6PMO_1_B,0.625,1.0,0.769,0.791
4K50_1_B,0.75,1.0,0.857,0.866
3AM1_1_B,0.829,1.0,0.906,0.91
4RUM_1_A,0.7,0.966,0.812,0.822
6N5P_1_A,0.439,0.714,0.543,0.56
3NDB_1_M,0.662,0.979,0.79,0.805
1ET4_1_A,0.059,0.143,0.083,0.092
6F4H_1_B,0.857,1.0,0.923,0.926
5T16_1_H,1.0,1.0,1.0,1.0
6TQB_1_B,1.0,1.0,1.0,1.0
3SIU_1_F,0.727,1.0,0.842,0.853
6ZM6_1_w,0.128,0.263,0.172,0.184
7EL1_1_B,0.8,0.941,0.865,0.868
3ZGZ_1_B,0.432,0.64,0.516,0.526
4PR6_1_B,0.0,0.0,0.0,0.0
6H9H_1_D,0.625,1.0,0.769,0.791
7B5K_1_z,0.0,0.0,0.0,0.0
4V99_1_C2,0.0,0.0,0.0,0.0
6HC5_1_A,0.833,0.833,0.833,0.833
5WTK_1_B,0.667,1.0,0.8,0.816
1ZL3_1_B,0.875,1.0,0.933,0.935
6E8T_1_D,0.333,1.0,0.5,0.577
5NWQ_1_A,0.0,0.0,0.0,0.0
1XOK_1_A,0.857,1.0,0.923,0.926
5UD5_1_C,0.742,1.0,0.852,0.861
6E8T_1_A,0.28,1.0,0.438,0.529
4Z0C_1_C,1.0,1.0,1.0,1.0
5XTM_1_B,0.136,0.333,0.194,0.213
4L8H_1_R,1.0,1.0,1.0,1.0
2ZZN_1_D,0.636,0.913,0.75,0.762
7OBR_1_1,0.383,0.561,0.455,0.464
7D7V_1_A,0.727,1.0,0.842,0.853
6SZV_1_V,0.0,0.0,0.0,0.0
6WOO_1_3,0.636,1.0,0.778,0.798
1SER_1_T,0.346,0.429,0.383,0.385
1JID_1_B,0.4,0.5,0.444,0.447
5X2G_1_B,0.556,0.769,0.645,0.654
4AY2_1_C,0.875,1.0,0.933,0.935
3OIN_1_C,1.0,1.0,1.0,1.0
4AOB_1_A,0.391,0.692,0.5,0.52
7OX8_1_A,0.636,0.778,0.7,0.704
3RW6_1_H,0.655,1.0,0.792,0.809
5HO4_1_B,0.0,0.0,0.0,0.0
5ZW4_1_D,1.0,1.0,1.0,1.0
4ENC_1_A,0.238,0.417,0.303,0.315
7R81_1_B1,0.55,0.917,0.688,0.71
7MKY_1_A,0.588,0.87,0.702,0.715
6VQV_1_L,0.0,0.0,0.0,0.0
6SY6_1_D,0.375,1.0,0.545,0.612
5SWD_1_B,0.308,0.8,0.444,0.496
1IL2_1_C,0.344,0.524,0.415,0.424
5HR7_1_D,0.606,1.0,0.755,0.778
6JOO_1_B,0.655,0.613,0.633,0.634
6DLR_1_A,0.448,0.867,0.591,0.623
7L0Z_1_G,0.514,0.792,0.623,0.638
7N2V_1_Pt,0.581,0.818,0.679,0.689
7OB9_1_R,0.0,0.0,0.0,0.0
6SVS_1_A,0.528,0.792,0.633,0.646
6XJQ_1_A,0.459,1.0,0.63,0.678
5H9F_1_L,0.625,1.0,0.769,0.791
6YS3_1_v,0.214,0.375,0.273,0.283
4JF2_1_A,0.528,0.95,0.679,0.708
6TC3_1_PTR1,0.138,0.182,0.157,0.158
5F5H_1_D,0.5,0.857,0.632,0.655
5V3F_1_A,0.0,0.0,0.0,0.0
1SDS_1_D,0.0,0.0,0.0,0.0
6TQA_1_G,1.0,1.0,1.0,1.0
6M0X_1_B,0.565,0.867,0.684,0.7
6AZ3_1_4,0.513,0.719,0.599,0.607
6YDP_1_BB,0.4,0.632,0.49,0.503
6YYM_1_B,0.0,0.0,0.0,0.0
5ID6_1_G,0.455,1.0,0.625,0.674
1S03_1_A,0.727,0.941,0.821,0.827
5D8H_1_A,0.421,0.762,0.542,0.566
7RQB_1_1B,0.455,0.714,0.556,0.57
6AZ3_1_3,0.32,0.585,0.414,0.433
5T5H_1_D,0.0,0.0,0.0,0.0
6AZ3_1_8,0.333,0.568,0.42,0.435
7AQC_1_B,0.386,0.595,0.468,0.479
2VPL_1_B,0.842,1.0,0.914,0.918
5T5H_1_G,0.473,0.605,0.531,0.535
3QJJ_1_Q,0.0,0.0,0.0,0.0
5BTM_1_A,0.455,1.0,0.625,0.674
6H9H_1_E,0.0,0.0,0.0,0.0
6MSF_1_S,1.0,1.0,1.0,1.0
6PRV_1_A,0.519,0.933,0.667,0.696
6B44_1_M,0.0,0.0,0.0,0.0
6UFG_1_B,0.581,0.72,0.643,0.647
6JJH_1_B,0.0,0.0,0.0,0.0
5XJ2_1_G,0.6,1.0,0.75,0.775
7ONU_1_T,0.75,1.0,0.857,0.866
7JNH_1_B,0.848,0.966,0.903,0.905
3JCS_1_5,0.114,0.167,0.136,0.138
6QW6_1_5,0.805,1.0,0.892,0.897
4AL5_1_B,0.833,1.0,0.909,0.913
3JCS_1_3,0.14,0.277,0.186,0.197
2HW8_1_B,0.706,1.0,0.828,0.84
1HMH_1_E,0.5,1.0,0.667,0.707
1EC6_1_D,0.8,1.0,0.889,0.894
4PKD_1_V,0.789,0.938,0.857,0.86
5TBW_1_AS,0.406,0.605,0.486,0.496
1RLG_1_D,0.0,0.0,0.0,0.0
5NDI_1_B,0.5,1.0,0.667,0.707
7O7Z_1_AH,0.6,0.783,0.679,0.685
4QOZ_1_A,1.0,1.0,1.0,1.0
7JIL_1_3,0.167,0.303,0.215,0.225
6LTU_1_B,0.833,1.0,0.909,0.913
5T83_1_A,0.0,0.0,0.0,0.0
6ZP4_1_1,0.314,0.44,0.367,0.372
6DB9_1_R,0.654,1.0,0.791,0.809
4V9F_1_9,0.239,0.432,0.308,0.321
3SKL_1_B,0.667,1.0,0.8,0.816
4FAR_1_A,0.558,0.982,0.712,0.74
6SY4_1_C,0.389,1.0,0.56,0.624
5WZI_1_B,0.0,0.0,0.0,0.0
4YAZ_1_R,0.341,0.789,0.476,0.519
4BW0_1_A,0.545,1.0,0.706,0.739
6FQL_1_B,1.0,1.0,1.0,1.0
5FQ5_1_A,0.56,0.778,0.651,0.66
6DCC_1_B,0.636,0.875,0.737,0.746
5M0J_1_F,0.75,0.857,0.8,0.802
1U9S_1_A,0.459,0.83,0.591,0.617
4ZNP_1_A,0.516,1.0,0.681,0.718
6R5Q_1_3,0.516,0.696,0.593,0.599
1GAX_1_D,0.677,1.0,0.808,0.823
7AQC_1_T,0.375,0.48,0.421,0.424
6E8U_1_B,0.0,0.0,0.0,0.0
7OSM_1_ASIT,0.417,0.714,0.526,0.546
4W5N_1_B,0.0,0.0,0.0,0.0
1XJR_1_A,0.583,0.933,0.718,0.738
5UZ6_1_A,0.857,1.0,0.923,0.926
6QW6_1_4,0.455,0.556,0.5,0.503
7JRR_1_A,0.0,0.0,0.0,0.0
4QEI_1_C,0.486,0.773,0.596,0.613
6H0R_1_A,0.929,1.0,0.963,0.964
1KXK_1_A,0.613,0.792,0.691,0.697
5XUZ_1_B,0.0,0.0,0.0,0.0
2OZB_1_C,0.833,1.0,0.909,0.913
6DME_1_A,0.481,0.897,0.627,0.657
4IFD_1_R,1.0,1.0,1.0,1.0
6AZ3_1_6,0.5,0.875,0.636,0.661
1OOA_1_C,0.692,1.0,0.818,0.832
7D7W_1_A,0.727,0.941,0.821,0.827
3TRZ_1_U,0.8,1.0,0.889,0.894
3FOZ_1_D,0.313,0.417,0.357,0.361
5WWE_1_B,0.0,0.0,0.0,0.0
6E1S_1_A,0.0,0.0,0.0,0.0
5E81_1_3L,0.486,0.85,0.618,0.643
2ZY6_1_A,0.438,0.583,0.5,0.505
1QTQ_1_B,0.576,1.0,0.731,0.759
2R8S_1_R,0.468,0.735,0.571,0.586
4XWF_1_A,0.56,0.778,0.651,0.66
1M5K_1_B,0.583,0.84,0.689,0.7
3V7E_1_C,0.612,0.976,0.752,0.773
6MSF_1_R,1.0,1.0,1.0,1.0
4C4W_1_H,0.0,0.0,0.0,0.0
5Y58_1_X,0.909,1.0,0.952,0.953
5M0I_1_F,0.75,0.857,0.8,0.802
5IBB_1_1L,0.387,0.571,0.462,0.47
4JXZ_1_B,0.613,1.0,0.76,0.783
6YL5_1_I,0.333,0.375,0.353,0.354
2A43_1_A,0.267,1.0,0.421,0.516
2ANN_1_B,0.0,0.0,0.0,0.0
3LA5_1_A,0.568,1.0,0.724,0.753
3SN2_1_B,0.846,1.0,0.917,0.92
4NLF_1_A,0.636,0.875,0.737,0.746
3KFU_1_L,0.618,1.0,0.764,0.786
6AJK_1_B,0.857,1.0,0.923,0.926
2AZX_1_D,0.424,0.737,0.538,0.559
6WJR_1_X,0.481,0.806,0.602,0.623
6XN5_1_R,0.0,0.0,0.0,0.0
6AAX_1_B,0.923,1.0,0.96,0.961
4LGT_1_E,0.571,0.8,0.667,0.676
6XA1_1_Bv,0.292,0.333,0.311,0.312
6YAL_1_1,0.324,0.522,0.4,0.411
5B63_1_D,0.593,1.0,0.744,0.77
