,PPV,TPR,F1,INF
5ZQ8_1_D,0.667,0.667,0.667,0.667
5NDH_1_A,0.0,0.0,0.0,0.0
3RG5_1_B,0.65,1.0,0.788,0.806
5WT1_1_C,0.452,0.824,0.583,0.61
5FJ4_1_H,0.5,1.0,0.667,0.707
7OT5_1_z,0.259,0.412,0.318,0.327
5XH7_1_B,0.0,0.0,0.0,0.0
7KI3_1_C,0.75,1.0,0.857,0.866
7EOG_1_A,0.423,0.846,0.564,0.598
4FRG_1_B,0.351,0.722,0.473,0.504
6GSJ_1_3L,0.571,0.952,0.714,0.738
6XRQ_1_A,0.0,0.0,0.0,0.0
6W5C_1_B,0.0,0.0,0.0,0.0
7D81_1_A,0.727,0.941,0.821,0.827
5WZK_1_B,0.0,0.0,0.0,0.0
6UGG_1_B,0.364,0.632,0.462,0.479
6F4H_1_D,0.857,1.0,0.923,0.926
1HMH_1_A,0.444,1.0,0.615,0.667
4PCJ_1_A,0.471,0.889,0.615,0.647
4RGE_1_C,0.0,0.0,0.0,0.0
6KC8_1_B,0.633,0.969,0.765,0.783
5IB7_1_3L,0.472,0.895,0.618,0.65
6TB3_1_n,0.433,0.813,0.565,0.593
6ZU5_1_L70,0.18,0.324,0.232,0.242
5F5H_1_C,0.6,1.0,0.75,0.775
6KYV_1_G,0.9,1.0,0.947,0.949
4C8Y_1_C,0.6,1.0,0.75,0.775
6T4Q_1_6,0.031,0.063,0.042,0.044
7EU9_1_B,0.714,1.0,0.833,0.845
4C9D_1_D,0.0,0.0,0.0,0.0
3SNP_1_D,0.833,1.0,0.909,0.913
3IBK_1_A,0.0,0.0,0.0,0.0
7LJ3_1_A,0.386,1.0,0.557,0.622
6UFM_1_A,0.353,0.632,0.453,0.472
1Q96_1_A,0.462,0.857,0.6,0.629
2DRA_1_B,0.923,1.0,0.96,0.961
2Y8Y_1_B,1.0,1.0,1.0,1.0
4PWD_1_T,0.0,0.0,0.0,0.0
7K98_1_C,0.6,0.913,0.724,0.74
7NHN_1_B,0.219,0.424,0.289,0.305
5MSF_1_R,0.286,0.5,0.364,0.378
7A9X_1_B,0.0,0.0,0.0,0.0
1MMS_1_C,0.467,0.875,0.609,0.639
5F5F_1_F,0.0,0.0,0.0,0.0
5UDZ_1_W,0.857,1.0,0.923,0.926
4ZT0_1_D,0.609,0.737,0.667,0.67
6T4Q_1_7,0.353,0.706,0.471,0.499
7OZQ_1_H,0.571,0.889,0.696,0.713
6UFM_1_B,0.511,0.889,0.649,0.674
4L81_1_A,0.447,0.808,0.575,0.601
5D5L_1_A,0.5,0.95,0.655,0.689
5NS3_1_C,0.471,1.0,0.64,0.686
1H4S_1_T,0.345,0.625,0.444,0.464
7ELQ_1_A,0.348,1.0,0.516,0.59
4X4U_1_G,0.7,1.0,0.824,0.837
2ZUE_1_B,0.457,0.667,0.542,0.552
1KUQ_1_B,0.483,0.933,0.636,0.671
6KWQ_1_B,0.857,1.0,0.923,0.926
3ADD_1_C,0.816,1.0,0.899,0.903
2UWM_1_D,0.75,1.0,0.857,0.866
5WZJ_1_B,0.0,0.0,0.0,0.0
5B2P_1_B,0.229,0.421,0.296,0.31
6FZ0_1_A,0.0,0.0,0.0,0.0
6RJA_1_D,0.5,0.75,0.6,0.612
7C7L_1_C,0.364,0.64,0.464,0.482
5K7D_1_A,0.227,0.5,0.313,0.337
4QLM_1_A,0.358,1.0,0.528,0.599
3IBK_1_B,0.0,0.0,0.0,0.0
361D_1_B,0.778,0.875,0.824,0.825
4LX6_1_A,0.525,1.0,0.689,0.725
5L2L_1_D,0.0,0.0,0.0,0.0
7O80_1_AT,0.564,0.917,0.698,0.719
5ZTM_1_C,0.65,1.0,0.788,0.806
6PMO_1_A,0.769,1.0,0.87,0.877
4Z7K_1_C,0.0,0.0,0.0,0.0
5WLH_1_B,0.667,1.0,0.8,0.816
1MJI_1_D,0.471,1.0,0.64,0.686
3OXE_1_A,0.579,0.957,0.721,0.744
4QIL_1_C,0.833,1.0,0.909,0.913
7OAX_1_A,0.414,0.8,0.545,0.575
1U0B_1_A,0.417,0.789,0.545,0.574
6ERI_1_Ax,0.483,0.806,0.604,0.624
6LAX_1_A,0.64,0.941,0.762,0.776
4ATO_1_G,0.333,0.667,0.444,0.471
7LYT_1_B,0.714,1.0,0.833,0.845
6F4G_1_C,1.0,1.0,1.0,1.0
6KWR_1_B,0.0,0.0,0.0,0.0
5J7L_1_DB,0.156,0.333,0.213,0.228
7KGB_1_B,0.459,0.966,0.622,0.666
6JQ6_1_U,0.517,1.0,0.682,0.719
6CB3_1_B,0.66,1.0,0.795,0.812
4P5J_1_A,0.432,0.727,0.542,0.561
4YCO_1_D,0.4,0.737,0.519,0.543
6ASO_1_I,0.542,1.0,0.703,0.736
6S0Z_1_B,0.263,0.455,0.333,0.346
2Z75_1_B,0.444,0.8,0.571,0.596
2QUX_1_F,0.9,1.0,0.947,0.949
3GS5_1_C,0.238,0.556,0.333,0.364
2JLT_1_A,0.0,0.0,0.0,0.0
6ZDP_1_B,0.267,0.471,0.34,0.354
3TS2_1_V,1.0,1.0,1.0,1.0
5E81_1_2K,0.423,0.579,0.489,0.495
5DEA_1_C,0.25,0.833,0.385,0.456
5F9F_1_F,0.909,1.0,0.952,0.953
6FQ3_1_B,0.8,1.0,0.889,0.894
6UFJ_1_C,0.25,0.545,0.343,0.369
6ZMI_1_L7,0.453,0.829,0.586,0.613
6O16_1_C,0.0,0.0,0.0,0.0
1N78_1_C,0.571,0.909,0.702,0.721
5XTM_1_D,0.35,1.0,0.519,0.592
6GSJ_1_1K,0.31,0.529,0.391,0.405
6AZ4_1_A,0.556,1.0,0.714,0.745
7OX9_1_A,0.609,0.737,0.667,0.67
6YML_1_A,0.2,0.286,0.235,0.239
5FJC_1_A,0.477,0.808,0.6,0.621
6U8D_1_A,0.743,1.0,0.852,0.862
6ERI_1_AB,0.475,0.905,0.623,0.656
7R81_1_t1,0.176,0.333,0.231,0.243
4OOG_1_D,1.0,1.0,1.0,1.0
6SQN_1_Y,0.8,1.0,0.889,0.894
1F27_1_A,1.0,1.0,1.0,1.0
7KVT_1_B,0.396,0.864,0.543,0.585
7D3J_1_B,0.714,1.0,0.833,0.845
6R5Q_1_2,0.0,0.0,0.0,0.0
1S03_1_B,0.609,0.875,0.718,0.73
6UFG_1_A,0.253,0.463,0.328,0.343
2QUW_1_B,0.476,0.769,0.588,0.605
5D0A_1_F,0.833,1.0,0.909,0.913
5AOX_1_C,0.634,0.963,0.765,0.781
6WBR_1_B,0.64,0.762,0.696,0.698
5O7H_1_A,0.625,1.0,0.769,0.791
7MJW_1_G,0.75,1.0,0.857,0.866
5T5H_1_H,0.109,0.192,0.139,0.145
2ATW_1_B,0.0,0.0,0.0,0.0
6ZM6_1_x,0.531,1.0,0.694,0.729
6E8S_1_A,0.286,1.0,0.444,0.535
3P22_1_A,0.917,1.0,0.957,0.957
2I82_1_F,0.0,0.0,0.0,0.0
3HJW_1_D,0.727,1.0,0.842,0.853
5LYS_1_B,0.552,0.941,0.696,0.721
7O7Y_1_B7,0.444,0.824,0.577,0.605
5HC9_1_D,0.444,0.762,0.561,0.582
7RYG_1_v,0.5,0.941,0.653,0.686
6PMO_1_B,0.469,0.833,0.6,0.625
4K50_1_B,0.75,1.0,0.857,0.866
3AM1_1_B,0.829,1.0,0.906,0.91
4RUM_1_A,0.7,1.0,0.824,0.837
6N5P_1_A,0.421,0.857,0.565,0.601
3NDB_1_M,0.577,0.953,0.719,0.742
1ET4_1_A,0.059,0.143,0.083,0.092
6F4H_1_B,0.857,1.0,0.923,0.926
5T16_1_H,1.0,1.0,1.0,1.0
6TQB_1_B,1.0,1.0,1.0,1.0
3SIU_1_F,0.545,1.0,0.706,0.739
6ZM6_1_w,0.205,0.667,0.314,0.37
7EL1_1_B,0.65,0.813,0.722,0.727
3ZGZ_1_B,0.432,0.727,0.542,0.561
4PR6_1_B,0.179,0.368,0.241,0.257
6H9H_1_D,0.625,1.0,0.769,0.791
7B5K_1_z,0.147,0.217,0.175,0.179
4V99_1_C2,0.0,0.0,0.0,0.0
6HC5_1_A,0.833,0.833,0.833,0.833
5WTK_1_B,0.667,1.0,0.8,0.816
1ZL3_1_B,0.875,1.0,0.933,0.935
6E8T_1_D,0.333,1.0,0.5,0.577
5NWQ_1_A,0.222,0.75,0.343,0.408
1XOK_1_A,0.714,1.0,0.833,0.845
5UD5_1_C,0.613,1.0,0.76,0.783
6E8T_1_A,0.28,1.0,0.438,0.529
4Z0C_1_C,0.0,0.0,0.0,0.0
5XTM_1_B,0.318,1.0,0.483,0.564
4L8H_1_R,1.0,1.0,1.0,1.0
2ZZN_1_D,0.636,0.913,0.75,0.762
7OBR_1_1,0.267,0.492,0.346,0.362
7D7V_1_A,0.0,0.0,0.0,0.0
6SZV_1_V,0.0,0.0,0.0,0.0
6WOO_1_3,0.364,0.632,0.462,0.479
1SER_1_T,0.0,0.0,0.0,0.0
1JID_1_B,0.4,0.5,0.444,0.447
5X2G_1_B,0.556,0.87,0.678,0.695
4AY2_1_C,0.875,1.0,0.933,0.935
3OIN_1_C,1.0,1.0,1.0,1.0
4AOB_1_A,0.37,0.654,0.472,0.492
7OX8_1_A,0.636,0.737,0.683,0.685
3RW6_1_H,0.552,1.0,0.711,0.743
5HO4_1_B,0.0,0.0,0.0,0.0
5ZW4_1_D,1.0,1.0,1.0,1.0
4ENC_1_A,0.524,0.917,0.667,0.693
7R81_1_B1,0.517,0.886,0.653,0.676
7MKY_1_A,0.588,1.0,0.741,0.767
6VQV_1_L,0.0,0.0,0.0,0.0
6SY6_1_D,0.313,0.714,0.435,0.472
5SWD_1_B,0.462,1.0,0.632,0.679
1IL2_1_C,0.281,0.474,0.353,0.365
5HR7_1_D,0.485,1.0,0.653,0.696
6JOO_1_B,0.828,0.96,0.889,0.891
6DLR_1_A,0.414,0.923,0.571,0.618
7L0Z_1_G,0.459,0.944,0.618,0.659
7N2V_1_Pt,0.548,0.895,0.68,0.7
7OB9_1_R,0.0,0.0,0.0,0.0
6SVS_1_A,0.528,0.864,0.655,0.675
6XJQ_1_A,0.378,0.933,0.538,0.594
5H9F_1_L,0.625,1.0,0.769,0.791
6YS3_1_v,0.214,0.429,0.286,0.303
4JF2_1_A,0.528,0.95,0.679,0.708
6TC3_1_PTR1,0.0,0.0,0.0,0.0
5F5H_1_D,0.417,0.833,0.556,0.589
5V3F_1_A,0.222,1.0,0.364,0.471
1SDS_1_D,0.0,0.0,0.0,0.0
6TQA_1_G,1.0,1.0,1.0,1.0
6M0X_1_B,0.478,0.647,0.55,0.556
6AZ3_1_4,0.35,0.538,0.424,0.434
6YDP_1_BB,0.267,0.667,0.381,0.422
6YYM_1_B,0.0,0.0,0.0,0.0
5ID6_1_G,0.455,1.0,0.625,0.674
1S03_1_A,0.636,0.933,0.757,0.771
5D8H_1_A,0.421,0.8,0.552,0.58
7RQB_1_1B,0.394,0.788,0.525,0.557
6AZ3_1_3,0.28,0.553,0.372,0.393
5T5H_1_D,0.185,0.48,0.267,0.298
6AZ3_1_8,0.159,0.323,0.213,0.226
7AQC_1_B,0.439,0.806,0.568,0.595
2VPL_1_B,0.789,0.938,0.857,0.86
5T5H_1_G,0.145,0.242,0.182,0.188
3QJJ_1_Q,0.0,0.0,0.0,0.0
5BTM_1_A,0.455,1.0,0.625,0.674
6H9H_1_E,0.0,0.0,0.0,0.0
6MSF_1_S,0.0,0.0,0.0,0.0
6PRV_1_A,0.519,1.0,0.683,0.72
6B44_1_M,0.6,0.6,0.6,0.6
6UFG_1_B,0.387,0.632,0.48,0.494
6JJH_1_B,0.0,0.0,0.0,0.0
5XJ2_1_G,0.0,0.0,0.0,0.0
7ONU_1_T,0.536,1.0,0.698,0.732
7JNH_1_B,0.818,1.0,0.9,0.905
3JCS_1_5,0.114,0.182,0.14,0.144
6QW6_1_5,0.756,0.969,0.849,0.856
4AL5_1_B,0.833,1.0,0.909,0.913
3JCS_1_3,0.172,0.432,0.246,0.273
2HW8_1_B,0.706,1.0,0.828,0.84
1HMH_1_E,0.5,1.0,0.667,0.707
1EC6_1_D,0.8,1.0,0.889,0.894
4PKD_1_V,0.0,0.0,0.0,0.0
5TBW_1_AS,0.422,0.794,0.551,0.579
1RLG_1_D,0.25,0.5,0.333,0.354
5NDI_1_B,0.75,1.0,0.857,0.866
7O7Z_1_AH,0.567,0.85,0.68,0.694
4QOZ_1_A,1.0,1.0,1.0,1.0
7JIL_1_3,0.333,0.741,0.46,0.497
6LTU_1_B,0.833,1.0,0.909,0.913
5T83_1_A,0.354,0.739,0.479,0.512
6ZP4_1_1,0.429,0.714,0.536,0.553
6DB9_1_R,0.423,0.786,0.55,0.577
4V9F_1_9,0.164,0.333,0.22,0.234
3SKL_1_B,0.6,0.857,0.706,0.717
4FAR_1_A,0.347,0.793,0.483,0.524
6SY4_1_C,0.333,0.75,0.462,0.5
5WZI_1_B,0.0,0.0,0.0,0.0
4YAZ_1_R,0.318,0.778,0.452,0.497
4BW0_1_A,0.545,1.0,0.706,0.739
6FQL_1_B,1.0,1.0,1.0,1.0
5FQ5_1_A,0.56,0.875,0.683,0.7
6DCC_1_B,0.636,0.875,0.737,0.746
5M0J_1_F,0.75,0.857,0.8,0.802
1U9S_1_A,0.4,0.829,0.54,0.576
4ZNP_1_A,0.484,0.882,0.625,0.653
6R5Q_1_3,0.613,1.0,0.76,0.783
1GAX_1_D,0.645,0.952,0.769,0.784
7AQC_1_T,0.656,1.0,0.792,0.81
6E8U_1_B,0.192,1.0,0.323,0.439
7OSM_1_ASIT,0.278,0.556,0.37,0.393
4W5N_1_B,0.0,0.0,0.0,0.0
1XJR_1_A,0.417,0.833,0.556,0.589
5UZ6_1_A,0.857,1.0,0.923,0.926
6QW6_1_4,0.364,0.632,0.462,0.479
7JRR_1_A,0.0,0.0,0.0,0.0
4QEI_1_C,0.486,0.81,0.607,0.627
6H0R_1_A,0.929,1.0,0.963,0.964
1KXK_1_A,0.613,0.905,0.731,0.745
5XUZ_1_B,0.0,0.0,0.0,0.0
2OZB_1_C,0.583,1.0,0.737,0.764
6DME_1_A,0.241,0.565,0.338,0.369
4IFD_1_R,1.0,1.0,1.0,1.0
6AZ3_1_6,0.5,0.778,0.609,0.624
1OOA_1_C,0.692,1.0,0.818,0.832
7D7W_1_A,0.591,0.929,0.722,0.741
3TRZ_1_U,0.8,1.0,0.889,0.894
3FOZ_1_D,0.344,0.688,0.458,0.486
5WWE_1_B,0.0,0.0,0.0,0.0
6E1S_1_A,0.0,0.0,0.0,0.0
5E81_1_3L,0.486,0.944,0.642,0.677
2ZY6_1_A,0.438,0.583,0.5,0.505
1QTQ_1_B,0.576,1.0,0.731,0.759
2R8S_1_R,0.468,0.818,0.595,0.618
4XWF_1_A,0.64,0.889,0.744,0.754
1M5K_1_B,0.472,0.895,0.618,0.65
3V7E_1_C,0.597,1.0,0.748,0.773
6MSF_1_R,0.2,0.5,0.286,0.316
4C4W_1_H,0.0,0.0,0.0,0.0
5Y58_1_X,0.818,0.9,0.857,0.858
5M0I_1_F,0.75,0.857,0.8,0.802
5IBB_1_1L,0.355,0.55,0.431,0.442
4JXZ_1_B,0.516,0.889,0.653,0.677
6YL5_1_I,0.222,0.286,0.25,0.252
2A43_1_A,0.267,1.0,0.421,0.516
2ANN_1_B,0.0,0.0,0.0,0.0
3LA5_1_A,0.568,1.0,0.724,0.753
3SN2_1_B,0.769,1.0,0.87,0.877
4NLF_1_A,0.636,0.875,0.737,0.746
3KFU_1_L,0.559,0.95,0.704,0.729
6AJK_1_B,0.857,1.0,0.923,0.926
2AZX_1_D,0.576,1.0,0.731,0.759
6WJR_1_X,0.442,0.92,0.597,0.638
6XN5_1_R,0.0,0.0,0.0,0.0
6AAX_1_B,0.923,1.0,0.96,0.961
4LGT_1_E,0.714,1.0,0.833,0.845
6XA1_1_Bv,0.292,0.368,0.326,0.328
6YAL_1_1,0.514,0.95,0.667,0.698
5B63_1_D,0.593,1.0,0.744,0.77
