,PPV,TPR,F1,INF
7D80_Z,0.357,0.588,0.444,0.458
7DCO_B,0.343,0.571,0.429,0.443
7E8O_X,0.636,1.0,0.778,0.798
7EAF_A,0.489,0.815,0.611,0.631
7ELP_A,0.364,1.0,0.533,0.603
7ELP_B,0.333,1.0,0.5,0.577
7ELQ_A,0.348,1.0,0.516,0.59
7ELQ_B,0.333,1.0,0.5,0.577
7ELR_A,0.348,1.0,0.516,0.59
7ELR_B,0.348,1.0,0.516,0.59
7ELS_A,0.364,1.0,0.533,0.603
7ELS_B,0.333,1.0,0.5,0.577
7EQJ_A,0.471,0.727,0.571,0.585
7EQJ_B,0.471,0.727,0.571,0.585
7EZ0_N,0.408,0.766,0.532,0.559
7F36_E,0.278,0.526,0.364,0.382
7F36_F,0.344,0.524,0.415,0.424
7F36_G,0.324,0.55,0.407,0.422
7JIL_3,0.333,0.741,0.46,0.497
7JQC_i,0.153,0.407,0.222,0.249
7JQL_1B,0.397,0.794,0.529,0.562
7JQL_1x,0.407,0.55,0.468,0.473
7JQL_2B,0.385,0.735,0.505,0.532
7JQL_2x,0.393,0.579,0.468,0.477
7JQM_1B,0.391,0.794,0.524,0.557
7JQM_1x,0.423,0.579,0.489,0.495
7JQM_2B,0.388,0.788,0.52,0.553
7JQM_2x,0.407,0.55,0.468,0.473
7JQQ_K,0.385,0.862,0.532,0.576
7JQQ_L,0.403,0.862,0.549,0.59
7JQQ_M,0.424,0.893,0.575,0.615
7JQQ_N,0.373,0.862,0.521,0.567
7JQQ_O,0.375,0.857,0.522,0.567
7JSS_2,0.169,0.333,0.225,0.238
7JSS_5,0.606,1.0,0.755,0.778
7JSW_2,0.161,0.323,0.215,0.228
7JSW_5,0.588,1.0,0.741,0.767
7JSZ_2,0.155,0.3,0.205,0.216
7JSZ_5,0.606,1.0,0.755,0.778
7JT1_2,0.145,0.3,0.196,0.209
7JT1_5,0.69,1.0,0.816,0.83
7JT2_2,0.153,0.3,0.202,0.214
7JT2_5,0.606,1.0,0.755,0.778
7JT3_2,0.15,0.3,0.2,0.212
7JT3_5,0.645,1.0,0.784,0.803
7K00_b,0.156,0.333,0.213,0.228
7K00_Y,0.194,0.304,0.237,0.243
7K00_Z,0.625,1.0,0.769,0.791
7K50_2,0.161,0.333,0.217,0.232
7K50_5,0.645,1.0,0.784,0.803
7K50_6,0.633,0.95,0.76,0.776
7K50_7,0.629,0.957,0.759,0.775
7K51_2,0.175,0.333,0.23,0.242
7K51_5,0.656,0.955,0.778,0.791
7K51_6,0.645,1.0,0.784,0.803
7K52_2,0.172,0.333,0.227,0.24
7K52_5,0.688,0.957,0.8,0.811
7K52_6,0.645,1.0,0.784,0.803
7K53_2,0.164,0.333,0.22,0.234
7K53_5,0.645,1.0,0.784,0.803
7K53_6,0.655,0.95,0.776,0.789
7K53_7,0.611,0.957,0.746,0.765
7K54_2,0.164,0.333,0.22,0.234
7K54_5,0.611,0.957,0.746,0.765
7K54_6,0.606,1.0,0.755,0.778
7K55_2,0.159,0.323,0.213,0.226
7K55_5,0.629,0.957,0.759,0.775
7K55_6,0.556,1.0,0.714,0.745
7K98_C,0.6,0.913,0.724,0.74
7K98_F,0.583,0.913,0.712,0.73
7KD1_A,0.512,0.88,0.647,0.671
7KGA_A,0.636,1.0,0.778,0.798
7KGA_B,0.606,0.952,0.741,0.76
7KGB_B,0.459,0.966,0.622,0.666
7KGB_y,0.588,1.0,0.741,0.767
7LH5_AW,0.323,0.556,0.408,0.423
7LH5_BB,0.388,0.788,0.52,0.553
7LH5_CW,0.176,0.353,0.235,0.25
7LH5_DB,0.388,0.788,0.52,0.553
7LJ3_A,0.386,1.0,0.557,0.622
7LJ3_B,0.395,1.0,0.567,0.629
7LJ3_C,0.405,1.0,0.576,0.636
7LMB_B,0.482,0.794,0.6,0.619
7LS1_B2,0.467,0.8,0.589,0.611
7LS2_B2,0.452,0.8,0.577,0.601
7LV0_2,0.172,0.333,0.227,0.24
7LV0_5,0.688,0.957,0.8,0.811
7LV0_6,0.645,1.0,0.784,0.803
7LVA_A,0.548,0.821,0.657,0.671
7LVK_J,0.15,0.31,0.202,0.216
7LYF_A,0.672,0.953,0.788,0.801
7M4V_B,0.397,0.793,0.529,0.561
7M4W_B,0.4,0.828,0.539,0.575
7M4X_B,0.379,0.759,0.506,0.536
7M4X_v,0.5,0.941,0.653,0.686
7M4Y_B,0.407,0.828,0.545,0.58
7M4Y_v,0.533,0.941,0.681,0.708
7M4Z_B,0.411,0.793,0.541,0.571
7MD7_1B,0.394,0.788,0.525,0.557
7MD7_2B,0.419,0.788,0.547,0.575
7MDZ_2,0.424,0.737,0.538,0.559
7MDZ_7,0.468,0.829,0.598,0.623
7MQ8_L0,0.187,0.275,0.222,0.226
7MQ8_L2,0.322,0.514,0.396,0.407
7MQ9_L0,0.173,0.275,0.212,0.218
7MQ9_L2,0.295,0.486,0.367,0.379
7MQA_L2,0.345,0.541,0.421,0.432
7MRL_A,0.595,1.0,0.746,0.771
7MSC_B,0.467,0.966,0.629,0.671
7MSC_y,0.588,1.0,0.741,0.767
7MSH_B,0.448,0.897,0.598,0.634
7MSH_y,0.559,0.95,0.704,0.729
7MSM_B,0.444,0.966,0.609,0.655
7MSM_y,0.606,1.0,0.755,0.778
7MSZ_B,0.509,0.931,0.659,0.689
7MSZ_y,0.571,1.0,0.727,0.756
7MT2_B,0.467,0.966,0.629,0.671
7MT2_y,0.571,1.0,0.727,0.756
7MT3_B,0.452,0.966,0.615,0.66
7MT3_y,0.571,1.0,0.727,0.756
7MT7_B,0.438,0.966,0.602,0.65
7MT7_x,0.588,1.0,0.741,0.767
7MT7_y,0.571,1.0,0.727,0.756
7N1P_5,0.156,0.333,0.213,0.228
7N1P_Dt,0.407,0.647,0.5,0.513
7N2C_5,0.164,0.333,0.22,0.234
7N2C_Dt,0.379,0.647,0.478,0.495
7N2U_5,0.152,0.323,0.206,0.221
7N2U_Dt,0.393,0.647,0.489,0.504
7N2U_Pt,0.586,0.895,0.708,0.724
7N2V_5,0.156,0.333,0.213,0.228
7N2V_Dt,0.393,0.647,0.489,0.504
7N2V_Pt,0.548,0.895,0.68,0.7
7N30_5,0.159,0.333,0.215,0.23
7N30_Dt,0.393,0.647,0.489,0.504
7N31_5,0.159,0.333,0.215,0.23
7N31_Dt,0.355,0.647,0.458,0.479
7N31_Pt,0.567,0.895,0.694,0.712
7NBU_b,0.164,0.333,0.22,0.234
7NBU_V,0.581,0.947,0.72,0.742
7NFX_1,0.276,0.485,0.352,0.366
7NFX_7,0.492,0.829,0.617,0.638
7NHK_B,0.46,0.829,0.592,0.618
7NHL_B,0.23,0.438,0.301,0.317
7NHM_B,0.23,0.438,0.301,0.317
7NHN_B,0.219,0.424,0.289,0.305
7NRC_LB,0.4,0.765,0.525,0.553
7NRC_Sm,0.5,0.947,0.655,0.688
7NRC_Sn,0.485,0.727,0.582,0.594
7NRD_LB,0.406,0.765,0.531,0.557
7NRD_Sm,0.606,1.0,0.755,0.778
7NRD_Sn,0.41,0.727,0.525,0.546
7NSO_8,0.611,1.0,0.759,0.782
7NSO_B,0.156,0.323,0.211,0.225
7NSP_8,0.55,1.0,0.71,0.742
7NSP_B,0.156,0.333,0.213,0.228
7NSP_v,0.531,0.944,0.68,0.708
7NSQ_8,0.564,1.0,0.721,0.751
7NSQ_B,0.164,0.333,0.22,0.234
7NSQ_v,0.472,0.944,0.63,0.668
7NWG_33,0.118,0.211,0.151,0.157
7NWG_71,0.393,0.706,0.505,0.527
7NWG_q3,0.147,0.313,0.2,0.214
7NWH_7,0.5,0.829,0.624,0.644
7NWI_2,0.206,0.389,0.269,0.283
7NWI_7,0.475,0.829,0.604,0.628
7NWT_3,0.161,0.333,0.217,0.232
7NWW_3,0.161,0.333,0.217,0.232
7NWW_z,0.395,0.708,0.507,0.529
7O19_B8,0.667,1.0,0.8,0.816
7O19_BB,0.164,0.333,0.22,0.234
7O1A_B8,0.636,1.0,0.778,0.798
7O1A_BB,0.159,0.333,0.215,0.23
7O1C_B8,0.647,1.0,0.786,0.804
7O1C_BB,0.161,0.333,0.217,0.232
7O5B_Y,0.421,0.774,0.545,0.571
7O7Y_B7,0.444,0.824,0.577,0.605
7O7Z_AH,0.567,0.85,0.68,0.694
7O7Z_B7,0.438,0.824,0.571,0.6
7O80_AT,0.564,0.917,0.698,0.719
7O80_B7,0.438,0.824,0.571,0.6
7O81_AJ,0.2,0.389,0.264,0.279
7O81_AT,0.5,1.0,0.667,0.707
7O81_B7,0.444,0.824,0.577,0.605
7OBQ_1,0.157,0.317,0.21,0.223
7OBR_1,0.267,0.492,0.346,0.362
7OBR_7,0.492,0.829,0.617,0.638
7OH3_3,0.448,0.765,0.565,0.585
7OHQ_3,0.406,0.765,0.531,0.557
7OIF_3,0.161,0.333,0.217,0.232
7OIF_z,0.415,0.708,0.523,0.542
7OIG_3,0.154,0.333,0.211,0.226
7OIG_z,0.447,0.708,0.548,0.563
7OII_3,0.167,0.333,0.222,0.236
7OII_z,0.241,0.412,0.304,0.315
7OIZ_b,0.159,0.333,0.215,0.23
7OJ0_b,0.159,0.333,0.215,0.23
7OLC_3,0.542,0.889,0.674,0.694
7OLD_3,0.574,0.861,0.689,0.703
7OLD_5,0.333,0.588,0.426,0.443
7OPE_2,0.625,1.0,0.769,0.791
7OPE_B,0.455,0.806,0.581,0.605
7OSA_AB,0.4,0.788,0.531,0.561
7OSA_PSIT,0.324,0.524,0.4,0.412
7OSM_AB,0.426,0.765,0.547,0.571
7OSM_ASIT,0.278,0.556,0.37,0.393
7OSM_PSIT,0.294,0.5,0.37,0.383
7OT5_3,0.161,0.323,0.215,0.228
7OT5_z,0.259,0.412,0.318,0.327
7P3K_b,0.159,0.333,0.215,0.23
7P3K_V,0.606,1.0,0.755,0.778
7P48_5,0.548,0.85,0.667,0.683
7P48_B,0.241,0.438,0.311,0.325
7P7Q_B,0.439,0.829,0.574,0.603
7P7R_B,0.468,0.829,0.598,0.623
7P7S_B,0.468,0.829,0.598,0.623
7P7T_B,0.468,0.829,0.598,0.623
7P7T_C,0.357,0.625,0.455,0.472
7P7U_B,0.468,0.829,0.598,0.623
7PJS_B,0.159,0.333,0.215,0.23
7PJT_B,0.152,0.333,0.208,0.225
7PJT_v,0.486,0.947,0.643,0.679
7PJT_w,0.324,0.667,0.436,0.465
7PJU_B,0.167,0.333,0.222,0.236
7PJU_v,0.581,0.947,0.72,0.742
7PJU_w,0.324,0.611,0.423,0.445
7PJV_B,0.161,0.323,0.215,0.228
7PJV_v,0.545,0.947,0.692,0.719
7PJV_w,0.333,0.611,0.431,0.451
7PJW_B,0.167,0.333,0.222,0.236
7PJW_v,0.621,0.947,0.75,0.767
7PJW_w,0.333,0.611,0.431,0.451
7PJX_B,0.161,0.323,0.215,0.228
7PJX_v,0.545,0.947,0.692,0.719
7PJX_w,0.333,0.611,0.431,0.451
7PJY_B,0.156,0.323,0.211,0.225
7PJY_v,0.621,0.947,0.75,0.767
7PJY_w,0.355,0.611,0.449,0.466
7PJZ_B,0.141,0.323,0.196,0.213
7PJZ_v,0.6,0.947,0.735,0.754
7PJZ_w,0.324,0.611,0.423,0.445
7PWG_3,0.542,0.865,0.667,0.685
7PWO_3,0.552,0.865,0.674,0.691
7Q3L_2,0.389,0.778,0.519,0.55
7QEP_2,0.328,0.633,0.432,0.455
7QG8_A,0.412,0.737,0.528,0.551
7QG8_M,0.588,1.0,0.741,0.767
7QG8_O,0.153,0.3,0.202,0.214
7QGH_M,0.588,1.0,0.741,0.767
7QGH_O,0.153,0.3,0.202,0.214
7QGH_u,0.412,0.737,0.528,0.551
7QGN_A,0.412,0.737,0.528,0.551
7QGN_M,0.588,1.0,0.741,0.767
7QGN_O,0.153,0.3,0.202,0.214
7QGU_B,0.397,0.806,0.532,0.566
7QH4_B,0.397,0.806,0.532,0.566
7QV1_B,0.407,0.8,0.539,0.57
7QV2_B,0.431,0.806,0.562,0.59
7QV3_B,0.407,0.8,0.539,0.57
7QWQ_1,0.169,0.31,0.218,0.229
7QWQ_7,0.468,0.829,0.598,0.623
7QWR_7,0.468,0.829,0.598,0.623
7QWS_7,0.46,0.829,0.592,0.618
7QXA_B,0.04,0.065,0.049,0.051
7QXB_B,0.069,0.109,0.084,0.087
7QXS_B,0.068,0.109,0.084,0.086
7R6L_A,0.378,0.747,0.502,0.531
7R6M_A,0.332,0.709,0.452,0.485
7R6N_A,0.266,0.5,0.347,0.365
7R81_B1,0.517,0.886,0.653,0.676
7R81_t1,0.176,0.333,0.231,0.243
7R81_u1,0.2,0.353,0.255,0.266
7RQ8_1B,0.397,0.794,0.529,0.562
7RQ8_1w,0.226,0.318,0.264,0.268
7RQ8_1x,0.423,0.579,0.489,0.495
7RQ8_1y,0.233,0.333,0.275,0.279
7RQ8_2B,0.371,0.765,0.5,0.533
7RQ8_2x,0.407,0.55,0.468,0.473
7RQ9_1B,0.4,0.788,0.531,0.561
7RQ9_1w,0.241,0.333,0.28,0.284
7RQ9_1x,0.407,0.579,0.478,0.486
7RQ9_1y,0.241,0.333,0.28,0.284
7RQ9_2B,0.394,0.788,0.525,0.557
7RQ9_2x,0.407,0.579,0.478,0.486
7RQA_1B,0.394,0.765,0.52,0.549
7RQA_2B,0.388,0.788,0.52,0.553
7RQB_1B,0.394,0.788,0.525,0.557
7RQB_2B,0.403,0.794,0.535,0.566
7RQC_1B,0.382,0.788,0.515,0.549
7RQC_2B,0.382,0.788,0.515,0.549
7RQD_1B,0.388,0.788,0.52,0.553
7RQD_2B,0.397,0.794,0.529,0.562
7RQE_1B,0.382,0.788,0.515,0.549
7RQE_2B,0.409,0.794,0.54,0.57
7RR5_A,0.333,0.5,0.4,0.408
7RR5_C4,0.464,0.765,0.578,0.596
7RR5_P,0.182,0.286,0.222,0.228
7RYF_B,0.396,0.778,0.525,0.555
7RYF_v,0.516,0.941,0.667,0.697
7RYG_B,0.404,0.793,0.535,0.566
7RYG_v,0.5,0.941,0.653,0.686
7RYH_B,0.412,0.75,0.532,0.556
7S0S_i,0.424,0.903,0.577,0.619
7S1G_A,0.4,0.667,0.5,0.516
7S1G_J,0.145,0.31,0.198,0.212
7S1H_J,0.148,0.31,0.2,0.214
7S1I_A,0.4,0.667,0.5,0.516
7S1I_J,0.143,0.31,0.196,0.211
7S1J_J,0.145,0.31,0.198,0.212
7S1K_A,0.412,0.7,0.519,0.537
7S1K_J,0.143,0.31,0.196,0.211
7SAM_A,0.474,0.735,0.576,0.59
7SC6_C,0.435,0.755,0.552,0.573
7SCQ_C,0.391,0.735,0.511,0.536
7SS9_2,0.185,0.333,0.238,0.248
7SS9_5,0.677,0.955,0.792,0.804
7SS9_6,0.714,1.0,0.833,0.845
7SSD_2,0.167,0.333,0.222,0.236
7SSD_5,0.7,0.913,0.792,0.799
7SSD_6,0.667,1.0,0.8,0.816
7SSL_2,0.158,0.31,0.209,0.221
7SSL_5,0.588,0.87,0.702,0.715
7SSL_6,0.625,1.0,0.769,0.791
7SSN_2,0.167,0.333,0.222,0.236
7SSN_5,0.564,0.957,0.71,0.735
7SSN_6,0.556,1.0,0.714,0.745
7SSO_2,0.169,0.333,0.225,0.238
7SSO_5,0.606,0.909,0.727,0.742
7SSO_6,0.625,1.0,0.769,0.791
7SSW_2,0.158,0.31,0.209,0.221
7SSW_5,0.636,0.955,0.764,0.779
7SSW_6,0.8,1.0,0.889,0.894
7ST2_2,0.159,0.323,0.213,0.226
7ST2_5,0.629,0.957,0.759,0.775
7ST2_6,0.69,1.0,0.816,0.83
7ST6_2,0.167,0.333,0.222,0.236
7ST6_5,0.611,1.0,0.759,0.782
7ST6_6,0.625,1.0,0.769,0.791
7ST6_7,0.5,0.9,0.643,0.671
7ST7_2,0.161,0.323,0.215,0.228
7ST7_5,0.595,0.957,0.733,0.754
7ST7_6,0.588,1.0,0.741,0.767
7TDA_A,0.421,0.762,0.542,0.566
7TDB_A,0.432,0.762,0.552,0.574
7TDC_A,0.421,0.762,0.542,0.566
7TRC_B,0.5,0.955,0.656,0.691
7TRD_B,0.163,0.286,0.207,0.216
7TRE_B,0.153,0.289,0.2,0.21
7TRF_B,0.163,0.286,0.207,0.216
7V99_R,0.043,0.071,0.053,0.055
7V9A_R,0.0,0.0,0.0,0.0
7VNV_A,0.381,0.5,0.432,0.436
7VNV_B,0.364,0.471,0.41,0.414
7VNW_A,0.682,0.789,0.732,0.734
7VNW_B,0.609,0.7,0.651,0.653
1M5K_B,0.472,0.895,0.618,0.65
1M5K_E,0.5,0.895,0.642,0.669
1M5O_B,0.5,0.944,0.654,0.687
1M5O_E,0.515,0.944,0.667,0.698
1M5P_B,0.486,0.944,0.642,0.677
1M5P_E,0.531,0.944,0.68,0.708
1M5V_B,0.515,0.944,0.667,0.698
1M5V_E,0.515,0.944,0.667,0.698
3IZZ_D,0.167,0.333,0.222,0.236
4V9I_AY,0.0,0.0,0.0,0.0
4V9I_CY,0.0,0.0,0.0,0.0
5T5A_A,0.414,0.667,0.511,0.525
6JQ6_U,0.517,1.0,0.682,0.719
6LKQ_u,0.153,0.31,0.205,0.218
6LQM_5,0.475,0.829,0.604,0.628
6LSR_5,0.468,0.829,0.598,0.623
6LSS_5,0.475,0.829,0.604,0.628
6LU8_5,0.475,0.829,0.604,0.628
6M62_3,0.397,0.818,0.535,0.57
6NSH_RB,0.419,0.788,0.547,0.575
6NSH_YB,0.382,0.788,0.515,0.549
6NTA_RB,0.388,0.788,0.52,0.553
6NTA_YB,0.406,0.788,0.536,0.566
6NUO_QV,0.556,1.0,0.714,0.745
6NUO_RB,0.391,0.794,0.524,0.557
6NUO_XV,0.583,1.0,0.737,0.764
6NUO_YB,0.091,0.176,0.12,0.127
6NWY_QV,0.677,1.0,0.808,0.823
6NWY_RB,0.385,0.735,0.505,0.532
6NWY_XV,0.625,1.0,0.769,0.791
6NWY_YB,0.422,0.794,0.551,0.579
6O3M_QV,0.629,1.0,0.772,0.793
6O3M_RB,0.371,0.788,0.505,0.541
6O3M_XV,0.647,1.0,0.786,0.804
6O3M_YB,0.388,0.788,0.52,0.553
6O8W_B,0.571,0.824,0.675,0.686
6O8W_u,0.452,0.737,0.56,0.577
6O8X_B,0.438,0.778,0.56,0.583
6O8Y_B,0.435,0.794,0.563,0.588
6O8Z_B,0.483,0.824,0.609,0.631
6O90_B,0.491,0.771,0.6,0.615
6OF6_QV,0.645,1.0,0.784,0.803
6OF6_QW,0.567,0.773,0.654,0.662
6OF6_QY,0.471,0.727,0.571,0.585
6OF6_RB,0.394,0.788,0.525,0.557
6OF6_XV,0.667,1.0,0.8,0.816
6OF6_XW,0.367,0.611,0.458,0.473
6OF6_XY,0.483,0.667,0.56,0.567
6OF6_YB,0.403,0.794,0.535,0.566
6OJ2_QV,0.625,1.0,0.769,0.791
6OJ2_QW,0.444,0.762,0.561,0.582
6OJ2_QY,0.594,0.864,0.704,0.716
6OJ2_RB,0.419,0.788,0.547,0.575
6OJ2_XV,0.645,1.0,0.784,0.803
6OJ2_XW,0.421,0.8,0.552,0.58
6OJ2_XY,0.606,1.0,0.755,0.778
6OJ2_YB,0.409,0.794,0.54,0.57
6OM6_3,0.141,0.3,0.191,0.205
6OPE_QV,0.645,1.0,0.784,0.803
6OPE_QY,0.276,0.5,0.356,0.371
6OPE_RB,0.4,0.788,0.531,0.561
6OPE_XV,0.645,1.0,0.784,0.803
6OPE_XY,0.259,0.412,0.318,0.327
6OPE_YB,0.397,0.794,0.529,0.562
6ORD_QV,0.625,1.0,0.769,0.791
6ORD_QY,0.677,1.0,0.808,0.823
6ORD_RB,0.394,0.788,0.525,0.557
6ORD_XV,0.645,1.0,0.784,0.803
6ORD_XY,0.645,1.0,0.784,0.803
6ORD_YB,0.4,0.788,0.531,0.561
6OSI_QV,0.593,1.0,0.744,0.77
6OSI_RB,0.385,0.735,0.505,0.532
6OSI_XV,0.536,1.0,0.698,0.732
6OSI_YB,0.409,0.794,0.54,0.57
6PC5_J,0.15,0.31,0.202,0.216
6PC6_J,0.15,0.31,0.202,0.216
6PC7_J,0.148,0.31,0.2,0.214
6PC8_J,0.155,0.31,0.207,0.219
6PCH_J,0.145,0.31,0.198,0.212
6PCQ_J,0.158,0.31,0.209,0.221
6PCR_J,0.148,0.31,0.2,0.214
6PCS_J,0.153,0.31,0.205,0.218
6PCT_J,0.143,0.31,0.196,0.211
6SKF_BB,0.567,0.85,0.68,0.694
6SKG_BB,0.522,0.897,0.66,0.685
6SWA_s,0.397,0.714,0.51,0.532
6T3K_A,0.34,0.791,0.476,0.518
6T3S_A,0.354,0.791,0.489,0.529
6TB7_A,0.435,0.667,0.526,0.538
6TF1_A,0.435,0.667,0.526,0.538
6TF2_A,0.435,0.667,0.526,0.538
6TF3_A,0.435,0.667,0.526,0.538
6TFE_A,0.435,0.667,0.526,0.538
6TFF_A,0.435,0.667,0.526,0.538
6TFG_A,0.435,0.667,0.526,0.538
6TH6_BB,0.556,0.897,0.686,0.706
6TNN_V,0.377,0.697,0.489,0.513
6VMY_A,0.273,0.474,0.346,0.359
6VU3_A,0.368,0.778,0.5,0.535
6VU3_B,0.316,0.667,0.429,0.459
6VU3_d,0.161,0.333,0.217,0.232
6VVJ_A,0.694,0.977,0.811,0.823
6VWL_3,0.161,0.323,0.215,0.228
6VWL_5,0.424,0.778,0.549,0.574
6VWM_3,0.161,0.323,0.215,0.228
6VWM_5,0.289,0.611,0.393,0.421
6VWN_3,0.156,0.323,0.211,0.225
6VWN_5,0.282,0.579,0.379,0.404
6VWT_A,0.568,1.0,0.724,0.753
6VWT_B,0.568,1.0,0.724,0.753
6VWV_A,0.553,1.0,0.712,0.743
6VWV_B,0.553,1.0,0.712,0.743
6VYQ_A,0.368,0.778,0.5,0.535
6VYQ_B,0.316,0.667,0.429,0.459
6VYQ_d,0.161,0.333,0.217,0.232
6VYR_A,0.359,0.778,0.491,0.528
6VYR_B,0.316,0.667,0.429,0.459
6VYR_d,0.161,0.333,0.217,0.232
6VYS_A,0.368,0.778,0.5,0.535
6VYS_B,0.324,0.667,0.436,0.465
6VYS_d,0.161,0.333,0.217,0.232
6VYT_A,0.368,0.778,0.5,0.535
6VYT_B,0.316,0.667,0.429,0.459
6VYT_d,0.161,0.333,0.217,0.232
6VYU_A,0.368,0.778,0.5,0.535
6VYU_B,0.316,0.667,0.429,0.459
6VYU_d,0.161,0.333,0.217,0.232
6VYW_A,0.368,0.778,0.5,0.535
6VYW_B,0.316,0.667,0.429,0.459
6VYW_d,0.161,0.333,0.217,0.232
6VYX_A,0.359,0.778,0.491,0.528
6VYX_B,0.316,0.667,0.429,0.459
6VYX_d,0.161,0.333,0.217,0.232
6VYY_A,0.359,0.778,0.491,0.528
6VYY_B,0.316,0.667,0.429,0.459
6VYY_d,0.161,0.333,0.217,0.232
6VYZ_A,0.359,0.778,0.491,0.528
6VYZ_B,0.316,0.667,0.429,0.459
6VYZ_d,0.161,0.333,0.217,0.232
6VZ2_A,0.359,0.778,0.491,0.528
6VZ2_B,0.316,0.667,0.429,0.459
6VZ2_d,0.161,0.333,0.217,0.232
6VZ3_A,0.368,0.778,0.5,0.535
6VZ3_B,0.316,0.667,0.429,0.459
6VZ3_d,0.161,0.333,0.217,0.232
6VZ5_A,0.359,0.778,0.491,0.528
6VZ5_B,0.316,0.667,0.429,0.459
6VZ5_d,0.161,0.333,0.217,0.232
6VZ7_A,0.368,0.778,0.5,0.535
6VZ7_B,0.316,0.667,0.429,0.459
6VZ7_d,0.161,0.333,0.217,0.232
6VZJ_A,0.359,0.778,0.491,0.528
6VZJ_B,0.316,0.667,0.429,0.459
6VZJ_d,0.161,0.333,0.217,0.232
6W6L_E,0.453,0.829,0.586,0.613
6W6L_u,0.371,0.722,0.491,0.518
6W6L_v,0.277,0.65,0.388,0.424
6W6P_B,0.545,0.833,0.659,0.674
6W6V_A,0.308,0.481,0.376,0.385
6WD0_2,0.161,0.323,0.215,0.228
6WD0_5,0.667,1.0,0.8,0.816
6WD0_6,0.588,1.0,0.741,0.767
