,PPV,TPR,F1,INF
7K53_5,0.484,0.789,0.6,0.618
7K53_6,0.483,0.737,0.583,0.596
7K53_7,0.611,0.88,0.721,0.733
7K54_2,0.344,0.778,0.477,0.517
7K54_5,0.611,0.88,0.721,0.733
7K54_6,0.455,0.789,0.577,0.599
7K55_2,0.333,0.778,0.467,0.509
7K55_5,0.629,0.917,0.746,0.759
7K55_6,0.417,0.789,0.545,0.574
7K98_C,0.6,0.808,0.689,0.696
7K98_F,0.583,0.808,0.677,0.686
7KD1_A,0.465,0.741,0.571,0.587
7KGA_A,0.636,0.955,0.764,0.779
7KGA_B,0.636,0.955,0.764,0.779
7KGB_B,0.459,0.966,0.622,0.666
7KGB_y,0.441,0.789,0.566,0.59
7LH5_AW,0.452,0.583,0.509,0.513
7LH5_BB,0.507,0.81,0.624,0.641
7LH5_CW,0.206,0.269,0.233,0.235
7LH5_DB,0.507,0.791,0.618,0.633
7LJ3_A,0.364,0.762,0.492,0.526
7LJ3_B,0.372,0.762,0.5,0.532
7LJ3_C,0.381,0.762,0.508,0.539
7LMB_B,0.411,0.92,0.568,0.615
7LS1_B2,0.45,0.628,0.524,0.532
7LS2_B2,0.435,0.628,0.514,0.523
7LV0_2,0.362,0.778,0.494,0.531
7LV0_5,0.688,0.88,0.772,0.778
7LV0_6,0.484,0.789,0.6,0.618
7LVA_A,0.524,1.0,0.688,0.724
7LVK_J,0.333,0.769,0.465,0.506
7LYF_A,0.705,1.0,0.827,0.84
7M4V_B,0.534,0.816,0.646,0.66
7M4W_B,0.533,0.865,0.66,0.679
7M4X_B,0.517,0.789,0.625,0.639
7M4X_v,0.438,0.7,0.538,0.553
7M4Y_B,0.542,0.842,0.66,0.676
7M4Y_v,0.467,0.737,0.571,0.586
7M4Z_B,0.554,0.838,0.667,0.681
7MD7_1B,0.515,0.791,0.624,0.638
7MD7_2B,0.548,0.791,0.648,0.658
7MDZ_2,0.485,0.593,0.533,0.536
7MDZ_7,0.468,0.674,0.552,0.562
7MQ8_L0,0.227,0.309,0.262,0.265
7MQ8_L2,0.542,0.711,0.615,0.621
7MQ9_L0,0.21,0.309,0.25,0.255
7MQ9_L2,0.508,0.705,0.59,0.598
7MQA_L2,0.586,0.739,0.654,0.658
7MRL_A,0.649,1.0,0.787,0.805
7MSC_B,0.467,0.966,0.629,0.671
7MSC_y,0.441,0.789,0.566,0.59
7MSH_B,0.448,0.897,0.598,0.634
7MSH_y,0.412,0.737,0.528,0.551
7MSM_B,0.444,0.933,0.602,0.644
7MSM_y,0.455,0.789,0.577,0.599
7MSZ_B,0.509,0.9,0.651,0.677
7MSZ_y,0.429,0.789,0.556,0.582
7MT2_B,0.467,0.933,0.622,0.66
7MT2_y,0.429,0.789,0.556,0.582
7MT3_B,0.452,0.966,0.615,0.66
7MT3_y,0.429,0.789,0.556,0.582
7MT7_B,0.438,0.966,0.602,0.65
7MT7_x,0.441,0.789,0.566,0.59
7MT7_y,0.429,0.789,0.556,0.582
7N1P_5,0.328,0.778,0.462,0.505
7N1P_Dt,0.407,0.733,0.524,0.547
7N2C_5,0.344,0.778,0.477,0.517
7N2C_Dt,0.31,0.474,0.375,0.383
7N2U_5,0.318,0.778,0.452,0.497
7N2U_Dt,0.321,0.474,0.383,0.39
7N2U_Pt,0.552,0.696,0.615,0.62
7N2V_5,0.328,0.778,0.462,0.505
7N2V_Dt,0.321,0.474,0.383,0.39
7N2V_Pt,0.419,0.565,0.481,0.487
7N30_5,0.333,0.778,0.467,0.509
7N30_Dt,0.321,0.474,0.383,0.39
7N31_5,0.333,0.778,0.467,0.509
7N31_Dt,0.355,0.688,0.468,0.494
7N31_Pt,0.533,0.696,0.604,0.609
7NBU_b,0.344,0.778,0.477,0.517
7NBU_V,0.355,0.647,0.458,0.479
7NFX_1,0.129,0.192,0.155,0.158
7NFX_7,0.492,0.674,0.569,0.576
7NHK_B,0.317,0.571,0.408,0.426
7NHL_B,0.262,0.4,0.317,0.324
7NHM_B,0.262,0.4,0.317,0.324
7NHN_B,0.266,0.586,0.366,0.395
7NRC_LB,0.354,0.852,0.5,0.549
7NRC_Sm,0.417,0.652,0.508,0.521
7NRC_Sn,0.515,0.895,0.654,0.679
7NRD_LB,0.359,0.852,0.505,0.553
7NRD_Sm,0.455,0.789,0.577,0.599
7NRD_Sn,0.436,0.895,0.586,0.625
7NSO_8,0.472,0.654,0.548,0.556
7NSO_B,0.328,0.778,0.462,0.505
7NSP_8,0.425,0.68,0.523,0.538
7NSP_B,0.328,0.778,0.462,0.505
7NSP_v,0.531,0.85,0.654,0.672
7NSQ_8,0.436,0.654,0.523,0.534
7NSQ_B,0.344,0.778,0.477,0.517
7NSQ_v,0.472,0.85,0.607,0.634
7NWG_33,0.147,0.217,0.175,0.179
7NWG_71,0.426,0.619,0.505,0.514
7NWG_q3,0.147,0.278,0.192,0.202
7NWH_7,0.517,0.698,0.594,0.601
7NWI_2,0.294,0.714,0.417,0.458
7NWI_7,0.475,0.674,0.558,0.566
7NWT_3,0.339,0.778,0.472,0.513
7NWW_3,0.339,0.778,0.472,0.513
7NWW_z,0.512,0.759,0.611,0.623
7O19_B8,0.667,0.917,0.772,0.782
7O19_BB,0.344,0.778,0.477,0.517
7O1A_B8,0.485,0.696,0.571,0.581
7O1A_BB,0.333,0.778,0.467,0.509
7O1C_B8,0.647,0.917,0.759,0.77
7O1C_BB,0.339,0.778,0.472,0.513
7O5B_Y,0.351,0.625,0.449,0.468
7O7Y_B7,0.444,0.7,0.544,0.558
7O7Z_AH,0.6,0.947,0.735,0.754
7O7Z_B7,0.438,0.7,0.538,0.553
7O80_AT,0.308,0.571,0.4,0.419
7O80_B7,0.438,0.7,0.538,0.553
7O81_AJ,0.257,0.45,0.327,0.34
7O81_AT,0.368,0.875,0.519,0.568
7O81_B7,0.444,0.7,0.544,0.558
7OBQ_1,0.181,0.306,0.227,0.235
7OBR_1,0.125,0.192,0.152,0.155
7OBR_7,0.492,0.674,0.569,0.576
7OH3_3,0.379,0.846,0.524,0.567
7OHQ_3,0.344,0.846,0.489,0.539
7OIF_3,0.339,0.778,0.472,0.513
7OIF_z,0.537,0.786,0.638,0.649
7OIG_3,0.323,0.778,0.457,0.501
7OIG_z,0.579,0.786,0.667,0.674
7OII_3,0.35,0.778,0.483,0.522
7OII_z,0.276,0.364,0.314,0.317
7OIZ_b,0.333,0.778,0.467,0.509
7OJ0_b,0.333,0.778,0.467,0.509
7OLC_3,0.525,0.886,0.66,0.682
7OLD_3,0.556,0.857,0.674,0.69
7OLD_5,0.467,0.778,0.583,0.602
7OPE_2,0.375,0.522,0.436,0.442
7OPE_B,0.364,0.625,0.46,0.477
7OSA_AB,0.354,0.852,0.5,0.549
7OSA_PSIT,0.412,0.667,0.509,0.524
7OSM_AB,0.377,0.852,0.523,0.567
7OSM_ASIT,0.306,0.393,0.344,0.346
7OSM_PSIT,0.412,0.7,0.519,0.537
7OT5_3,0.339,0.778,0.472,0.513
7OT5_z,0.296,0.364,0.327,0.328
7P3K_b,0.333,0.778,0.467,0.509
7P3K_V,0.576,0.95,0.717,0.74
7P48_5,0.645,0.909,0.755,0.766
7P48_B,0.259,0.385,0.309,0.315
7P7Q_B,0.303,0.571,0.396,0.416
7P7R_B,0.323,0.571,0.412,0.429
7P7S_B,0.323,0.571,0.412,0.429
7P7T_B,0.323,0.571,0.412,0.429
7P7T_C,0.429,0.522,0.471,0.473
7P7U_B,0.323,0.571,0.412,0.429
7PJS_B,0.333,0.778,0.467,0.509
7PJT_B,0.318,0.778,0.452,0.497
7PJT_v,0.297,0.647,0.407,0.439
7PJT_w,0.405,0.652,0.5,0.514
7PJU_B,0.35,0.778,0.483,0.522
7PJU_v,0.355,0.647,0.458,0.479
7PJU_w,0.382,0.565,0.456,0.465
7PJV_B,0.339,0.778,0.472,0.513
7PJV_v,0.364,0.706,0.48,0.507
7PJV_w,0.394,0.565,0.464,0.472
7PJW_B,0.35,0.778,0.483,0.522
7PJW_v,0.379,0.647,0.478,0.495
7PJW_w,0.394,0.565,0.464,0.472
7PJX_B,0.339,0.778,0.472,0.513
7PJX_v,0.364,0.706,0.48,0.507
7PJX_w,0.394,0.565,0.464,0.472
7PJY_B,0.328,0.778,0.462,0.505
7PJY_v,0.379,0.647,0.478,0.495
7PJY_w,0.419,0.565,0.481,0.487
7PJZ_B,0.296,0.778,0.429,0.48
7PJZ_v,0.367,0.647,0.468,0.487
7PJZ_w,0.382,0.565,0.456,0.465
7PWG_3,0.627,0.925,0.747,0.762
7PWO_3,0.621,0.9,0.735,0.747
7Q3L_2,0.278,1.0,0.435,0.527
7QEP_2,0.534,0.838,0.653,0.669
7QG8_A,0.471,0.593,0.525,0.528
7QG8_M,0.559,0.792,0.655,0.665
7QG8_O,0.339,0.769,0.471,0.511
7QGH_M,0.559,0.792,0.655,0.665
7QGH_O,0.339,0.769,0.471,0.511
7QGH_u,0.471,0.593,0.525,0.528
7QGN_A,0.471,0.593,0.525,0.528
7QGN_M,0.559,0.792,0.655,0.665
7QGN_O,0.339,0.769,0.471,0.511
7QGU_B,0.317,0.625,0.421,0.445
7QH4_B,0.317,0.625,0.421,0.445
7QV1_B,0.339,0.645,0.444,0.468
7QV2_B,0.345,0.625,0.444,0.464
7QV3_B,0.339,0.645,0.444,0.468
7QWQ_1,0.182,0.311,0.23,0.238
7QWQ_7,0.468,0.674,0.552,0.562
7QWR_7,0.468,0.674,0.552,0.562
7QWS_7,0.46,0.674,0.547,0.557
7QXA_B,0.15,0.227,0.181,0.185
7QXB_B,0.157,0.225,0.185,0.188
7QXS_B,0.155,0.225,0.184,0.187
7R6L_A,0.314,0.643,0.422,0.449
7R6M_A,0.299,0.604,0.4,0.425
7R6N_A,0.37,0.79,0.504,0.541
7R81_B1,0.533,0.889,0.667,0.689
7R81_t1,0.412,0.538,0.467,0.471
7R81_u1,0.467,0.56,0.509,0.511
7RQ8_1B,0.515,0.795,0.625,0.64
7RQ8_1w,0.29,0.375,0.327,0.33
7RQ8_1x,0.577,0.789,0.667,0.675
7RQ8_1y,0.3,0.375,0.333,0.335
7RQ8_2B,0.486,0.773,0.596,0.613
7RQ8_2x,0.556,0.75,0.638,0.645
7RQ9_1B,0.523,0.791,0.63,0.643
7RQ9_1w,0.31,0.375,0.34,0.341
7RQ9_1x,0.556,0.789,0.652,0.662
7RQ9_1y,0.31,0.375,0.34,0.341
7RQ9_2B,0.515,0.791,0.624,0.638
7RQ9_2x,0.556,0.789,0.652,0.662
7RQA_1B,0.515,0.773,0.618,0.631
7RQA_2B,0.507,0.791,0.618,0.633
7RQB_1B,0.515,0.791,0.624,0.638
7RQB_2B,0.522,0.795,0.631,0.645
7RQC_1B,0.5,0.791,0.613,0.629
7RQC_2B,0.5,0.791,0.613,0.629
7RQD_1B,0.507,0.791,0.618,0.633
7RQD_2B,0.515,0.795,0.625,0.64
7RQE_1B,0.5,0.791,0.613,0.629
7RQE_2B,0.53,0.795,0.636,0.649
7RR5_A,0.389,0.583,0.467,0.476
7RR5_C4,0.411,0.852,0.554,0.591
7RR5_P,0.121,0.167,0.14,0.142
7RYF_B,0.547,0.829,0.659,0.673
7RYF_v,0.452,0.7,0.549,0.562
7RYG_B,0.544,0.816,0.653,0.666
7RYG_v,0.438,0.7,0.538,0.553
7RYH_B,0.569,0.806,0.667,0.677
7S0S_i,0.379,1.0,0.549,0.615
7S1G_A,0.343,1.0,0.511,0.586
7S1G_J,0.323,0.769,0.455,0.498
7S1H_J,0.328,0.769,0.46,0.502
7S1I_A,0.343,1.0,0.511,0.586
7S1I_J,0.317,0.769,0.449,0.494
7S1J_J,0.323,0.769,0.455,0.498
7S1K_A,0.353,1.0,0.522,0.594
7S1K_J,0.317,0.769,0.449,0.494
7SAM_A,0.658,0.877,0.752,0.76
7SC6_C,0.6,0.911,0.723,0.739
7SCQ_C,0.543,0.877,0.671,0.69
7SS9_2,0.389,0.778,0.519,0.55
7SS9_5,0.677,0.875,0.764,0.77
7SS9_6,0.536,0.833,0.652,0.668
7SSD_2,0.35,0.778,0.483,0.522
7SSD_5,0.7,0.875,0.778,0.783
7SSD_6,0.5,0.789,0.612,0.628
7SSL_2,0.351,0.769,0.482,0.52
7SSL_5,0.588,0.833,0.69,0.7
7SSL_6,0.469,0.789,0.588,0.608
7SSN_2,0.35,0.778,0.483,0.522
7SSN_5,0.564,0.88,0.688,0.705
7SSN_6,0.417,0.789,0.545,0.574
7SSO_2,0.356,0.778,0.488,0.526
7SSO_5,0.606,0.833,0.702,0.711
7SSO_6,0.469,0.789,0.588,0.608
7SSW_2,0.351,0.769,0.482,0.52
7SSW_5,0.636,0.875,0.737,0.746
7SSW_6,0.6,0.882,0.714,0.728
7ST2_2,0.333,0.778,0.467,0.509
7ST2_5,0.629,0.88,0.733,0.744
7ST2_6,0.517,0.789,0.625,0.639
7ST6_2,0.35,0.778,0.483,0.522
7ST6_5,0.611,0.917,0.733,0.748
7ST6_6,0.469,0.789,0.588,0.608
7ST6_7,0.361,0.722,0.481,0.511
7ST7_2,0.339,0.778,0.472,0.513
7ST7_5,0.595,0.917,0.721,0.738
7ST7_6,0.441,0.789,0.566,0.59
7TDA_A,0.447,0.85,0.586,0.617
7TDB_A,0.459,0.85,0.596,0.625
7TDC_A,0.447,0.85,0.586,0.617
7TRC_B,0.571,0.857,0.686,0.7
7TRD_B,0.163,0.23,0.19,0.193
7TRE_B,0.176,0.259,0.21,0.214
7TRF_B,0.174,0.246,0.204,0.207
7V99_R,0.255,0.353,0.296,0.3
7V9A_R,0.196,0.306,0.239,0.245
7VNV_A,0.381,0.4,0.39,0.39
7VNV_B,0.364,0.381,0.372,0.372
7VNW_A,0.591,0.684,0.634,0.636
7VNW_B,0.522,0.6,0.558,0.56
1M5K_B,0.556,1.0,0.714,0.745
1M5K_E,0.588,1.0,0.741,0.767
1M5O_B,0.588,1.0,0.741,0.767
1M5O_E,0.606,1.0,0.755,0.778
1M5P_B,0.571,1.0,0.727,0.756
1M5P_E,0.625,1.0,0.769,0.791
1M5V_B,0.606,1.0,0.755,0.778
1M5V_E,0.606,1.0,0.755,0.778
3IZZ_D,0.0,0.0,0.0,0.0
4V9I_AY,0.074,0.125,0.093,0.096
4V9I_CY,0.074,0.125,0.093,0.096
5T5A_A,0.414,0.857,0.558,0.596
6JQ6_U,0.621,1.0,0.766,0.788
6LKQ_u,0.339,0.769,0.471,0.511
6LQM_5,0.475,0.674,0.558,0.566
6LSR_5,0.468,0.674,0.552,0.562
6LSS_5,0.475,0.674,0.558,0.566
6LU8_5,0.475,0.674,0.558,0.566
6M62_3,0.324,0.815,0.463,0.513
6NSH_RB,0.548,0.81,0.654,0.666
6NSH_YB,0.5,0.791,0.613,0.629
6NTA_RB,0.507,0.791,0.618,0.633
6NTA_YB,0.531,0.791,0.636,0.648
6NUO_QV,0.583,0.913,0.712,0.73
6NUO_RB,0.507,0.795,0.619,0.635
6NUO_XV,0.611,0.917,0.733,0.748
6NUO_YB,0.182,0.273,0.218,0.223
6NWY_QV,0.71,0.917,0.8,0.807
6NWY_RB,0.523,0.791,0.63,0.643
6NWY_XV,0.625,0.909,0.741,0.754
6NWY_YB,0.547,0.795,0.648,0.66
6O3M_QV,0.629,0.917,0.746,0.759
6O3M_RB,0.486,0.791,0.602,0.62
6O3M_XV,0.647,0.917,0.759,0.77
6O3M_YB,0.507,0.791,0.618,0.633
6O8W_B,0.347,0.5,0.41,0.416
6O8W_u,0.484,0.556,0.517,0.518
6O8X_B,0.297,0.543,0.384,0.401
6O8Y_B,0.29,0.529,0.375,0.392
6O8Z_B,0.328,0.576,0.418,0.434
6O90_B,0.364,0.571,0.444,0.456
6OF6_QV,0.484,0.789,0.6,0.618
6OF6_QW,0.467,0.583,0.519,0.522
6OF6_QY,0.471,0.667,0.552,0.56
6OF6_RB,0.515,0.791,0.624,0.638
6OF6_XV,0.5,0.789,0.612,0.628
6OF6_XW,0.167,0.227,0.192,0.195
6OF6_XY,0.414,0.545,0.471,0.475
6OF6_YB,0.522,0.795,0.631,0.645
6OJ2_QV,0.469,0.789,0.588,0.608
6OJ2_QW,0.5,0.783,0.61,0.626
6OJ2_QY,0.531,0.739,0.618,0.627
6OJ2_RB,0.548,0.791,0.648,0.658
6OJ2_XV,0.484,0.789,0.6,0.618
6OJ2_XW,0.368,0.609,0.459,0.474
6OJ2_XY,0.485,0.762,0.593,0.608
6OJ2_YB,0.53,0.795,0.636,0.649
6OM6_3,0.313,0.741,0.44,0.481
6OPE_QV,0.484,0.789,0.6,0.618
6OPE_QY,0.31,0.45,0.367,0.374
6OPE_RB,0.523,0.791,0.63,0.643
6OPE_XV,0.484,0.789,0.6,0.618
6OPE_XY,0.259,0.333,0.292,0.294
6OPE_YB,0.515,0.795,0.625,0.64
6ORD_QV,0.469,0.789,0.588,0.608
6ORD_QY,0.548,0.85,0.667,0.683
6ORD_RB,0.515,0.791,0.624,0.638
6ORD_XV,0.484,0.789,0.6,0.618
6ORD_XY,0.516,0.8,0.627,0.643
6ORD_YB,0.523,0.791,0.63,0.643
6OSI_QV,0.593,0.889,0.711,0.726
6OSI_RB,0.523,0.791,0.63,0.643
6OSI_XV,0.536,0.789,0.638,0.65
6OSI_YB,0.53,0.795,0.636,0.649
6PC5_J,0.333,0.769,0.465,0.506
6PC6_J,0.333,0.769,0.465,0.506
6PC7_J,0.328,0.769,0.46,0.502
6PC8_J,0.345,0.769,0.476,0.515
6PCH_J,0.323,0.769,0.455,0.498
6PCQ_J,0.351,0.769,0.482,0.52
6PCR_J,0.328,0.769,0.46,0.502
6PCS_J,0.339,0.769,0.471,0.511
6PCT_J,0.317,0.769,0.449,0.494
6SKF_BB,0.567,0.829,0.673,0.686
6SKG_BB,0.522,0.854,0.648,0.668
6SWA_s,0.381,0.558,0.453,0.461
6T3K_A,0.51,0.864,0.642,0.664
6T3S_A,0.516,0.839,0.639,0.658
6TB7_A,0.696,0.889,0.78,0.786
6TF1_A,0.696,0.889,0.78,0.786
6TF2_A,0.696,0.889,0.78,0.786
6TF3_A,0.696,0.889,0.78,0.786
6TFE_A,0.696,0.889,0.78,0.786
6TFF_A,0.696,0.889,0.78,0.786
6TFG_A,0.696,0.889,0.78,0.786
6TH6_BB,0.571,0.857,0.686,0.7
6TNN_V,0.279,0.5,0.358,0.373
6VMY_A,0.288,0.452,0.352,0.361
6VU3_A,0.289,0.5,0.367,0.38
6VU3_B,0.237,0.409,0.3,0.311
6VU3_d,0.339,0.778,0.472,0.513
6VVJ_A,0.677,0.977,0.8,0.813
6VWL_3,0.339,0.778,0.472,0.513
6VWL_5,0.485,0.615,0.542,0.546
6VWM_3,0.323,0.741,0.449,0.489
6VWM_5,0.342,0.481,0.4,0.406
6VWN_3,0.313,0.741,0.44,0.481
6VWN_5,0.333,0.481,0.394,0.401
6VWT_A,0.622,1.0,0.767,0.788
6VWT_B,0.622,1.0,0.767,0.788
6VWV_A,0.605,1.0,0.754,0.778
6VWV_B,0.605,1.0,0.754,0.778
6VYQ_A,0.289,0.5,0.367,0.38
6VYQ_B,0.237,0.409,0.3,0.311
6VYQ_d,0.339,0.778,0.472,0.513
6VYR_A,0.282,0.5,0.361,0.376
6VYR_B,0.237,0.409,0.3,0.311
6VYR_d,0.339,0.778,0.472,0.513
6VYS_A,0.289,0.5,0.367,0.38
6VYS_B,0.243,0.409,0.305,0.315
6VYS_d,0.339,0.778,0.472,0.513
6VYT_A,0.289,0.5,0.367,0.38
6VYT_B,0.237,0.409,0.3,0.311
6VYT_d,0.339,0.778,0.472,0.513
6VYU_A,0.289,0.5,0.367,0.38
6VYU_B,0.237,0.409,0.3,0.311
6VYU_d,0.339,0.778,0.472,0.513
6VYW_A,0.289,0.5,0.367,0.38
6VYW_B,0.237,0.409,0.3,0.311
6VYW_d,0.339,0.778,0.472,0.513
6VYX_A,0.282,0.5,0.361,0.376
6VYX_B,0.237,0.409,0.3,0.311
6VYX_d,0.339,0.778,0.472,0.513
6VYY_A,0.282,0.5,0.361,0.376
6VYY_B,0.237,0.409,0.3,0.311
6VYY_d,0.339,0.778,0.472,0.513
6VYZ_A,0.282,0.5,0.361,0.376
6VYZ_B,0.237,0.409,0.3,0.311
6VYZ_d,0.339,0.778,0.472,0.513
6VZ2_A,0.282,0.5,0.361,0.376
6VZ2_B,0.237,0.409,0.3,0.311
6VZ2_d,0.339,0.778,0.472,0.513
6VZ3_A,0.289,0.5,0.367,0.38
6VZ3_B,0.237,0.409,0.3,0.311
6VZ3_d,0.339,0.778,0.472,0.513
6VZ5_A,0.282,0.5,0.361,0.376
6VZ5_B,0.237,0.409,0.3,0.311
6VZ5_d,0.339,0.778,0.472,0.513
6VZ7_A,0.289,0.5,0.367,0.38
6VZ7_B,0.237,0.409,0.3,0.311
6VZ7_d,0.339,0.778,0.472,0.513
6VZJ_A,0.282,0.5,0.361,0.376
6VZJ_B,0.237,0.409,0.3,0.311
6VZJ_d,0.339,0.778,0.472,0.513
6W6L_E,0.453,0.674,0.542,0.553
6W6L_u,0.371,0.65,0.473,0.491
6W6L_v,0.234,0.846,0.367,0.445
6W6P_B,0.364,0.571,0.444,0.456
6W6V_A,0.392,0.618,0.48,0.492
6WD0_2,0.339,0.778,0.472,0.513
6WD0_5,0.5,0.789,0.612,0.628
6WD0_6,0.441,0.789,0.566,0.59
