,PPV,TPR,F1,INF
7JQL_2x,0.393,0.611,0.478,0.49
7JQM_1B,0.551,1.0,0.71,0.742
7JQM_1x,0.423,0.611,0.5,0.508
7JQM_2B,0.552,1.0,0.712,0.743
7JQM_2x,0.407,0.611,0.489,0.499
7JQQ_K,0.431,0.8,0.56,0.587
7JQQ_L,0.435,0.771,0.557,0.58
7JQQ_M,0.475,0.824,0.602,0.625
7JQQ_N,0.403,0.794,0.535,0.566
7JQQ_O,0.438,0.848,0.577,0.609
7JSS_2,0.61,1.0,0.758,0.781
7JSS_5,0.606,1.0,0.755,0.778
7JSW_2,0.581,1.0,0.735,0.762
7JSW_5,0.588,1.0,0.741,0.767
7JSZ_2,0.603,1.0,0.753,0.777
7JSZ_5,0.606,1.0,0.755,0.778
7JT1_2,0.565,0.972,0.714,0.741
7JT1_5,0.69,1.0,0.816,0.83
7JT2_2,0.593,0.972,0.737,0.759
7JT2_5,0.606,1.0,0.755,0.778
7JT3_2,0.583,0.972,0.729,0.753
7JT3_5,0.645,1.0,0.784,0.803
7K00_b,0.563,1.0,0.72,0.75
7K00_Y,0.583,1.0,0.737,0.764
7K00_Z,0.625,1.0,0.769,0.791
7K50_2,0.581,1.0,0.735,0.762
7K50_5,0.645,1.0,0.784,0.803
7K50_6,0.633,0.95,0.76,0.776
7K50_7,0.629,1.0,0.772,0.793
7K51_2,0.632,1.0,0.774,0.795
7K51_5,0.656,0.955,0.778,0.791
7K51_6,0.645,1.0,0.784,0.803
7K52_2,0.621,1.0,0.766,0.788
7K52_5,0.688,1.0,0.815,0.829
7K52_6,0.645,1.0,0.784,0.803
7K53_2,0.59,1.0,0.742,0.768
7K53_5,0.645,1.0,0.784,0.803
7K53_6,0.655,0.95,0.776,0.789
7K53_7,0.611,1.0,0.759,0.782
7K54_2,0.59,1.0,0.742,0.768
7K54_5,0.611,1.0,0.759,0.782
7K54_6,0.606,1.0,0.755,0.778
7K55_2,0.571,1.0,0.727,0.756
7K55_5,0.629,1.0,0.772,0.793
7K55_6,0.556,1.0,0.714,0.745
7K98_C,0.6,0.955,0.737,0.757
7K98_F,0.583,0.955,0.724,0.746
7KD1_A,0.256,0.524,0.344,0.366
7KGA_A,0.515,0.944,0.667,0.698
7KGA_B,0.515,1.0,0.68,0.718
7KGB_B,0.492,0.968,0.652,0.69
7KGB_y,0.588,1.0,0.741,0.767
7LH5_AW,0.419,0.684,0.52,0.536
7LH5_BB,0.552,1.0,0.712,0.743
7LH5_CW,0.265,0.474,0.34,0.354
7LH5_DB,0.552,1.0,0.712,0.743
7LJ3_A,0.477,1.0,0.646,0.691
7LJ3_B,0.488,1.0,0.656,0.699
7LJ3_C,0.5,1.0,0.667,0.707
7LMB_B,0.357,0.69,0.471,0.496
7LS1_B2,0.533,0.914,0.674,0.698
7LS2_B2,0.516,0.914,0.66,0.687
7LV0_2,0.621,1.0,0.766,0.788
7LV0_5,0.688,1.0,0.815,0.829
7LV0_6,0.645,1.0,0.784,0.803
7LVA_A,0.548,0.821,0.657,0.671
7LVK_J,0.583,1.0,0.737,0.764
7LYF_A,0.689,0.955,0.8,0.811
7M4V_B,0.534,0.969,0.689,0.72
7M4W_B,0.533,1.0,0.696,0.73
7M4X_B,0.517,0.938,0.667,0.696
7M4X_v,0.5,0.941,0.653,0.686
7M4Y_B,0.542,1.0,0.703,0.736
7M4Y_v,0.533,0.941,0.681,0.708
7M4Z_B,0.554,0.969,0.705,0.732
7MD7_1B,0.561,1.0,0.718,0.749
7MD7_2B,0.597,1.0,0.747,0.773
7MDZ_2,0.636,1.0,0.778,0.798
7MDZ_7,0.548,0.971,0.701,0.73
7MQ8_L0,0.267,0.408,0.323,0.33
7MQ8_L2,0.39,0.523,0.447,0.451
7MQ9_L0,0.247,0.408,0.308,0.317
7MQ9_L2,0.361,0.537,0.431,0.44
7MQA_L2,0.328,0.463,0.384,0.39
7MRL_A,0.649,1.0,0.787,0.805
7MSC_B,0.517,1.0,0.681,0.719
7MSC_y,0.588,1.0,0.741,0.767
7MSH_B,0.5,0.935,0.652,0.684
7MSH_y,0.559,0.95,0.704,0.729
7MSM_B,0.492,1.0,0.66,0.701
7MSM_y,0.606,1.0,0.755,0.778
7MSZ_B,0.547,0.967,0.699,0.727
7MSZ_y,0.571,1.0,0.727,0.756
7MT2_B,0.517,1.0,0.681,0.719
7MT2_y,0.571,1.0,0.727,0.756
7MT3_B,0.5,1.0,0.667,0.707
7MT3_y,0.571,1.0,0.727,0.756
7MT7_B,0.484,1.0,0.653,0.696
7MT7_x,0.588,1.0,0.741,0.767
7MT7_y,0.571,1.0,0.727,0.756
7N1P_5,0.563,1.0,0.72,0.75
7N1P_Dt,0.741,1.0,0.851,0.861
7N2C_5,0.59,1.0,0.742,0.768
7N2C_Dt,0.69,1.0,0.816,0.83
7N2U_5,0.545,1.0,0.706,0.739
7N2U_Dt,0.714,1.0,0.833,0.845
7N2U_Pt,0.586,0.895,0.708,0.724
7N2V_5,0.563,1.0,0.72,0.75
7N2V_Dt,0.714,1.0,0.833,0.845
7N2V_Pt,0.516,1.0,0.681,0.718
7N30_5,0.571,1.0,0.727,0.756
7N30_Dt,0.714,1.0,0.833,0.845
7N31_5,0.571,1.0,0.727,0.756
7N31_Dt,0.645,1.0,0.784,0.803
7N31_Pt,0.567,0.895,0.694,0.712
7NBU_b,0.59,1.0,0.742,0.768
7NBU_V,0.355,0.579,0.44,0.453
7NFX_1,0.578,0.807,0.673,0.683
7NFX_7,0.576,0.971,0.723,0.748
7NHK_B,0.571,0.973,0.72,0.746
7NHL_B,0.475,1.0,0.644,0.689
7NHM_B,0.475,1.0,0.644,0.689
7NHN_B,0.516,1.0,0.68,0.718
7NRC_LB,0.492,0.914,0.64,0.671
7NRC_Sm,0.611,1.0,0.759,0.782
7NRC_Sn,0.515,0.895,0.654,0.679
7NRD_LB,0.5,0.914,0.646,0.676
7NRD_Sm,0.606,1.0,0.755,0.778
7NRD_Sn,0.436,0.895,0.586,0.625
7NSO_8,0.694,1.0,0.82,0.833
7NSO_B,0.563,1.0,0.72,0.75
7NSP_8,0.625,1.0,0.769,0.791
7NSP_B,0.563,1.0,0.72,0.75
7NSP_v,0.656,1.0,0.792,0.81
7NSQ_8,0.641,1.0,0.781,0.801
7NSQ_B,0.59,1.0,0.742,0.768
7NSQ_v,0.583,1.0,0.737,0.764
7NWG_33,0.147,0.238,0.182,0.187
7NWG_71,0.459,0.8,0.583,0.606
7NWG_q3,0.206,0.389,0.269,0.283
7NWH_7,0.586,0.971,0.731,0.755
7NWI_2,0.294,0.588,0.392,0.416
7NWI_7,0.557,0.971,0.708,0.736
7NWT_3,0.581,1.0,0.735,0.762
7NWW_3,0.581,1.0,0.735,0.762
7NWW_z,0.605,1.0,0.754,0.778
7O19_B8,0.636,1.0,0.778,0.798
7O19_BB,0.59,1.0,0.742,0.768
7O1A_B8,0.636,1.0,0.778,0.798
7O1A_BB,0.571,1.0,0.727,0.756
7O1C_B8,0.618,1.0,0.764,0.786
7O1C_BB,0.581,1.0,0.735,0.762
7O5B_Y,0.526,0.968,0.682,0.714
7O7Y_B7,0.508,0.97,0.667,0.702
7O7Z_AH,0.133,0.211,0.163,0.168
7O7Z_B7,0.5,0.97,0.66,0.696
7O80_AT,0.385,0.625,0.476,0.49
7O80_B7,0.5,0.97,0.66,0.696
7O81_AJ,0.571,1.0,0.727,0.756
7O81_AT,0.5,1.0,0.667,0.707
7O81_B7,0.508,0.97,0.667,0.702
7OBQ_1,0.566,0.904,0.696,0.715
7OBR_1,0.575,0.841,0.683,0.696
7OBR_7,0.576,0.971,0.723,0.748
7OH3_3,0.517,0.882,0.652,0.676
7OHQ_3,0.469,0.882,0.612,0.643
7OIF_3,0.581,1.0,0.735,0.762
7OIF_z,0.634,1.0,0.776,0.796
7OIG_3,0.554,1.0,0.713,0.744
7OIG_z,0.684,1.0,0.813,0.827
7OII_3,0.6,1.0,0.75,0.775
7OII_z,0.276,0.421,0.333,0.341
7OIZ_b,0.571,1.0,0.727,0.756
7OJ0_b,0.571,1.0,0.727,0.756
7OLC_3,0.559,0.943,0.702,0.726
7OLD_3,0.611,0.943,0.742,0.759
7OLD_5,0.467,0.737,0.571,0.586
7OPE_2,0.656,1.0,0.792,0.81
7OPE_B,0.582,1.0,0.736,0.763
7OSA_AB,0.477,0.886,0.62,0.65
7OSA_PSIT,0.588,1.0,0.741,0.767
7OSM_AB,0.508,0.886,0.646,0.671
7OSM_ASIT,0.389,0.7,0.5,0.522
7OSM_PSIT,0.559,1.0,0.717,0.748
7OT5_3,0.581,1.0,0.735,0.762
7OT5_z,0.296,0.421,0.348,0.353
7P3K_b,0.571,1.0,0.727,0.756
7P3K_V,0.606,1.0,0.755,0.778
7P48_5,0.645,1.0,0.784,0.803
7P48_B,0.483,1.0,0.651,0.695
7P7Q_B,0.545,0.973,0.699,0.729
7P7R_B,0.581,0.973,0.727,0.752
7P7S_B,0.581,0.973,0.727,0.752
7P7T_B,0.581,0.973,0.727,0.752
7P7T_C,0.429,0.667,0.522,0.535
7P7U_B,0.581,0.973,0.727,0.752
7PJS_B,0.571,1.0,0.727,0.756
7PJT_B,0.545,1.0,0.706,0.739
7PJT_v,0.297,0.579,0.393,0.415
7PJT_w,0.541,1.0,0.702,0.735
7PJU_B,0.6,1.0,0.75,0.775
7PJU_v,0.355,0.579,0.44,0.453
7PJU_w,0.588,1.0,0.741,0.767
7PJV_B,0.581,1.0,0.735,0.762
7PJV_v,0.364,0.632,0.462,0.479
7PJV_w,0.606,1.0,0.755,0.778
7PJW_B,0.583,0.972,0.729,0.753
7PJW_v,0.379,0.579,0.458,0.469
7PJW_w,0.606,1.0,0.755,0.778
7PJX_B,0.581,1.0,0.735,0.762
7PJX_v,0.364,0.632,0.462,0.479
7PJX_w,0.606,1.0,0.755,0.778
7PJY_B,0.563,1.0,0.72,0.75
7PJY_v,0.379,0.579,0.458,0.469
7PJY_w,0.645,1.0,0.784,0.803
7PJZ_B,0.507,1.0,0.673,0.712
7PJZ_v,0.367,0.579,0.449,0.461
7PJZ_w,0.588,1.0,0.741,0.767
7PWG_3,0.576,0.944,0.716,0.738
7PWO_3,0.569,0.917,0.702,0.722
7Q3L_2,0.444,0.8,0.571,0.596
7QEP_2,0.603,1.0,0.753,0.777
7QG8_A,0.618,1.0,0.764,0.786
7QG8_M,0.588,1.0,0.741,0.767
7QG8_O,0.593,1.0,0.745,0.77
7QGH_M,0.588,1.0,0.741,0.767
7QGH_O,0.593,1.0,0.745,0.77
7QGH_u,0.618,1.0,0.764,0.786
7QGN_A,0.618,1.0,0.764,0.786
7QGN_M,0.588,1.0,0.741,0.767
7QGN_O,0.593,1.0,0.745,0.77
7QGU_B,0.508,1.0,0.674,0.713
7QH4_B,0.508,1.0,0.674,0.713
7QV1_B,0.525,0.969,0.681,0.713
7QV2_B,0.552,1.0,0.711,0.743
7QV3_B,0.525,0.969,0.681,0.713
7QWQ_1,0.519,0.727,0.606,0.615
7QWQ_7,0.548,0.971,0.701,0.73
7QWR_7,0.548,0.971,0.701,0.73
7QWS_7,0.54,0.971,0.694,0.724
7QXA_B,0.09,0.13,0.107,0.108
7QXB_B,0.137,0.2,0.163,0.166
7QXS_B,0.136,0.2,0.162,0.165
7R6L_A,0.517,0.908,0.659,0.686
7R6M_A,0.429,0.814,0.562,0.591
7R6N_A,0.486,0.866,0.622,0.648
7R81_B1,0.5,0.882,0.638,0.664
7R81_t1,0.529,0.783,0.632,0.644
7R81_u1,0.6,0.818,0.692,0.701
7RQ8_1B,0.559,1.0,0.717,0.748
7RQ8_1w,0.645,1.0,0.784,0.803
7RQ8_1x,0.423,0.611,0.5,0.508
7RQ8_1y,0.667,1.0,0.8,0.816
7RQ8_2B,0.529,0.974,0.685,0.717
7RQ8_2x,0.407,0.611,0.489,0.499
7RQ9_1B,0.569,1.0,0.725,0.754
7RQ9_1w,0.69,1.0,0.816,0.83
7RQ9_1x,0.407,0.611,0.489,0.499
7RQ9_1y,0.69,1.0,0.816,0.83
7RQ9_2B,0.561,1.0,0.718,0.749
7RQ9_2x,0.407,0.611,0.489,0.499
7RQA_1B,0.561,0.974,0.712,0.739
7RQA_2B,0.552,1.0,0.712,0.743
7RQB_1B,0.561,1.0,0.718,0.749
7RQB_2B,0.567,1.0,0.724,0.753
7RQC_1B,0.544,1.0,0.705,0.738
7RQC_2B,0.544,1.0,0.705,0.738
7RQD_1B,0.552,1.0,0.712,0.743
7RQD_2B,0.559,1.0,0.717,0.748
7RQE_1B,0.544,1.0,0.705,0.738
7RQE_2B,0.576,1.0,0.731,0.759
7RR5_A,0.611,1.0,0.759,0.782
7RR5_C4,0.554,0.886,0.681,0.7
7RR5_P,0.545,0.818,0.655,0.668
7RYF_B,0.547,0.967,0.699,0.727
7RYF_v,0.516,0.941,0.667,0.697
7RYG_B,0.544,0.969,0.697,0.726
7RYG_v,0.5,0.941,0.653,0.686
7RYH_B,0.569,0.935,0.707,0.729
7S0S_i,0.515,1.0,0.68,0.718
7S1G_A,0.6,1.0,0.75,0.775
7S1G_J,0.565,1.0,0.722,0.751
7S1H_J,0.574,1.0,0.729,0.757
7S1I_A,0.6,1.0,0.75,0.775
7S1I_J,0.556,1.0,0.714,0.745
7S1J_J,0.565,1.0,0.722,0.751
7S1K_A,0.618,1.0,0.764,0.786
7S1K_J,0.556,1.0,0.714,0.745
7SAM_A,0.5,0.809,0.618,0.636
7SC6_C,0.447,0.809,0.576,0.601
7SCQ_C,0.402,0.787,0.532,0.563
7SS9_2,0.667,1.0,0.8,0.816
7SS9_5,0.677,0.955,0.792,0.804
7SS9_6,0.714,1.0,0.833,0.845
7SSD_2,0.6,1.0,0.75,0.775
7SSD_5,0.7,0.955,0.808,0.817
7SSD_6,0.667,1.0,0.8,0.816
7SSL_2,0.614,1.0,0.761,0.784
7SSL_5,0.588,0.909,0.714,0.731
7SSL_6,0.625,1.0,0.769,0.791
7SSN_2,0.6,1.0,0.75,0.775
7SSN_5,0.564,1.0,0.721,0.751
7SSN_6,0.556,1.0,0.714,0.745
7SSO_2,0.61,1.0,0.758,0.781
7SSO_5,0.606,0.952,0.741,0.76
7SSO_6,0.625,1.0,0.769,0.791
7SSW_2,0.596,0.971,0.739,0.761
7SSW_5,0.636,0.955,0.764,0.779
7SSW_6,0.8,1.0,0.889,0.894
7ST2_2,0.571,1.0,0.727,0.756
7ST2_5,0.629,1.0,0.772,0.793
7ST2_6,0.69,1.0,0.816,0.83
7ST6_2,0.6,1.0,0.75,0.775
7ST6_5,0.611,1.0,0.759,0.782
7ST6_6,0.625,1.0,0.769,0.791
7ST6_7,0.5,0.9,0.643,0.671
7ST7_2,0.581,1.0,0.735,0.762
7ST7_5,0.595,1.0,0.746,0.771
7ST7_6,0.588,1.0,0.741,0.767
7TDA_A,0.5,0.95,0.655,0.689
7TDB_A,0.514,0.95,0.667,0.698
7TDC_A,0.5,0.95,0.655,0.689
7TRC_B,0.548,0.885,0.676,0.696
7TRD_B,0.244,0.362,0.292,0.297
7TRE_B,0.259,0.393,0.312,0.319
7TRF_B,0.256,0.379,0.306,0.312
7V99_R,0.213,0.328,0.258,0.264
7V9A_R,0.143,0.205,0.168,0.171
7VNV_A,0.19,0.222,0.205,0.206
7VNV_B,0.182,0.222,0.2,0.201
7VNW_A,0.682,0.789,0.732,0.734
7VNW_B,0.609,0.737,0.667,0.67
1M5K_B,0.556,0.87,0.678,0.695
1M5K_E,0.588,0.87,0.702,0.715
1M5O_B,0.588,0.87,0.702,0.715
1M5O_E,0.606,0.87,0.714,0.726
1M5P_B,0.571,0.87,0.69,0.705
1M5P_E,0.625,0.87,0.727,0.737
1M5V_B,0.606,0.87,0.714,0.726
1M5V_E,0.606,0.87,0.714,0.726
3IZZ_D,0.0,0.0,0.0,0.0
4V9I_AY,0.0,0.0,0.0,0.0
4V9I_CY,0.0,0.0,0.0,0.0
5T5A_A,0.414,0.632,0.5,0.511
6JQ6_U,0.517,0.789,0.625,0.639
6LKQ_u,0.593,1.0,0.745,0.77
6LQM_5,0.557,0.971,0.708,0.736
6LSR_5,0.548,0.971,0.701,0.73
6LSS_5,0.557,0.971,0.708,0.736
6LU8_5,0.557,0.971,0.708,0.736
6M62_3,0.426,0.829,0.563,0.594
6NSH_RB,0.597,1.0,0.747,0.773
6NSH_YB,0.544,1.0,0.705,0.738
6NTA_RB,0.552,1.0,0.712,0.743
6NTA_YB,0.578,1.0,0.733,0.76
6NUO_QV,0.556,1.0,0.714,0.745
6NUO_RB,0.536,0.974,0.692,0.723
6NUO_XV,0.583,1.0,0.737,0.764
6NUO_YB,0.242,0.421,0.308,0.319
6NWY_QV,0.677,1.0,0.808,0.823
6NWY_RB,0.538,0.921,0.68,0.704
6NWY_XV,0.625,1.0,0.769,0.791
6NWY_YB,0.578,0.974,0.725,0.75
6O3M_QV,0.6,1.0,0.75,0.775
6O3M_RB,0.529,1.0,0.692,0.727
6O3M_XV,0.618,1.0,0.764,0.786
6O3M_YB,0.552,1.0,0.712,0.743
6O8W_B,0.653,0.941,0.771,0.784
6O8W_u,0.677,1.0,0.808,0.823
6O8X_B,0.547,0.921,0.686,0.71
6O8Y_B,0.516,0.889,0.653,0.677
6O8Z_B,0.603,0.946,0.737,0.756
6O90_B,0.6,0.892,0.717,0.732
6OF6_QV,0.645,1.0,0.784,0.803
6OF6_QW,0.533,0.8,0.64,0.653
6OF6_QY,0.471,0.762,0.582,0.599
6OF6_RB,0.561,1.0,0.718,0.749
6OF6_XV,0.667,1.0,0.8,0.816
6OF6_XW,0.367,0.611,0.458,0.473
6OF6_XY,0.483,0.667,0.56,0.567
6OF6_YB,0.567,1.0,0.724,0.753
6OJ2_QV,0.625,1.0,0.769,0.791
6OJ2_QW,0.528,0.95,0.679,0.708
6OJ2_QY,0.594,0.905,0.717,0.733
6OJ2_RB,0.597,1.0,0.747,0.773
6OJ2_XV,0.645,1.0,0.784,0.803
6OJ2_XW,0.395,0.75,0.517,0.544
6OJ2_XY,0.576,1.0,0.731,0.759
6OJ2_YB,0.576,1.0,0.731,0.759
6OM6_3,0.547,0.972,0.7,0.729
6OPE_QV,0.645,1.0,0.784,0.803
6OPE_QY,0.552,0.842,0.667,0.682
6OPE_RB,0.569,1.0,0.725,0.754
6OPE_XV,0.645,1.0,0.784,0.803
6OPE_XY,0.556,0.75,0.638,0.645
6OPE_YB,0.559,1.0,0.717,0.748
6ORD_QV,0.625,1.0,0.769,0.791
6ORD_QY,0.645,1.0,0.784,0.803
6ORD_RB,0.561,1.0,0.718,0.749
6ORD_XV,0.645,1.0,0.784,0.803
6ORD_XY,0.613,1.0,0.76,0.783
6ORD_YB,0.569,1.0,0.725,0.754
6OSI_QV,0.593,1.0,0.744,0.77
6OSI_RB,0.538,0.921,0.68,0.704
6OSI_XV,0.536,1.0,0.698,0.732
6OSI_YB,0.576,1.0,0.731,0.759
6PC5_J,0.583,1.0,0.737,0.764
6PC6_J,0.583,1.0,0.737,0.764
6PC7_J,0.574,1.0,0.729,0.757
6PC8_J,0.603,1.0,0.753,0.777
6PCH_J,0.565,1.0,0.722,0.751
6PCQ_J,0.614,1.0,0.761,0.784
6PCR_J,0.574,1.0,0.729,0.757
6PCS_J,0.593,1.0,0.745,0.77
6PCT_J,0.556,1.0,0.714,0.745
6SKF_BB,0.617,0.925,0.74,0.755
6SKG_BB,0.582,0.975,0.729,0.753
6SWA_s,0.46,0.829,0.592,0.618
6T3K_A,0.4,0.8,0.533,0.566
6T3S_A,0.417,0.784,0.544,0.572
6TB7_A,0.696,0.941,0.8,0.809
6TF1_A,0.696,0.941,0.8,0.809
6TF2_A,0.696,0.941,0.8,0.809
6TF3_A,0.696,0.941,0.8,0.809
6TFE_A,0.696,0.941,0.8,0.809
6TFF_A,0.696,0.941,0.8,0.809
6TFG_A,0.696,0.941,0.8,0.809
6TH6_BB,0.635,0.976,0.769,0.787
6TNN_V,0.475,0.879,0.617,0.646
6VMY_A,0.0,0.0,0.0,0.0
6VU3_A,0.526,1.0,0.69,0.725
6VU3_B,0.474,0.9,0.621,0.653
6VU3_d,0.581,1.0,0.735,0.762
6VVJ_A,0.629,0.975,0.765,0.783
6VWL_3,0.581,1.0,0.735,0.762
6VWL_5,0.636,1.0,0.778,0.798
6VWM_3,0.516,0.889,0.653,0.677
6VWM_5,0.474,0.857,0.61,0.637
6VWN_3,0.516,0.917,0.66,0.688
6VWN_5,0.462,0.857,0.6,0.629
6VWT_A,0.568,1.0,0.724,0.753
6VWT_B,0.568,1.0,0.724,0.753
6VWV_A,0.553,1.0,0.712,0.743
6VWV_B,0.553,1.0,0.712,0.743
6VYQ_A,0.526,1.0,0.69,0.725
6VYQ_B,0.474,0.9,0.621,0.653
6VYQ_d,0.581,1.0,0.735,0.762
6VYR_A,0.513,1.0,0.678,0.716
6VYR_B,0.474,0.9,0.621,0.653
6VYR_d,0.581,1.0,0.735,0.762
6VYS_A,0.526,1.0,0.69,0.725
6VYS_B,0.486,0.9,0.632,0.662
6VYS_d,0.581,1.0,0.735,0.762
6VYT_A,0.526,1.0,0.69,0.725
6VYT_B,0.474,0.9,0.621,0.653
6VYT_d,0.581,1.0,0.735,0.762
6VYU_A,0.526,1.0,0.69,0.725
6VYU_B,0.474,0.9,0.621,0.653
6VYU_d,0.581,1.0,0.735,0.762
6VYW_A,0.526,1.0,0.69,0.725
6VYW_B,0.474,0.9,0.621,0.653
6VYW_d,0.581,1.0,0.735,0.762
6VYX_A,0.513,1.0,0.678,0.716
6VYX_B,0.474,0.9,0.621,0.653
6VYX_d,0.581,1.0,0.735,0.762
6VYY_A,0.513,1.0,0.678,0.716
6VYY_B,0.474,0.9,0.621,0.653
6VYY_d,0.581,1.0,0.735,0.762
6VYZ_A,0.513,1.0,0.678,0.716
6VYZ_B,0.474,0.9,0.621,0.653
6VYZ_d,0.581,1.0,0.735,0.762
6VZ2_A,0.513,1.0,0.678,0.716
6VZ2_B,0.474,0.9,0.621,0.653
6VZ2_d,0.581,1.0,0.735,0.762
6VZ3_A,0.526,1.0,0.69,0.725
6VZ3_B,0.474,0.9,0.621,0.653
6VZ3_d,0.581,1.0,0.735,0.762
6VZ5_A,0.513,1.0,0.678,0.716
6VZ5_B,0.474,0.9,0.621,0.653
6VZ5_d,0.581,1.0,0.735,0.762
6VZ7_A,0.526,1.0,0.69,0.725
6VZ7_B,0.474,0.9,0.621,0.653
6VZ7_d,0.581,1.0,0.735,0.762
6VZJ_A,0.513,1.0,0.678,0.716
6VZJ_B,0.474,0.9,0.621,0.653
6VZJ_d,0.581,1.0,0.735,0.762
6W6L_E,0.531,0.971,0.687,0.718
6W6L_u,0.543,0.95,0.691,0.718
6W6L_v,0.255,0.75,0.381,0.438
6W6P_B,0.673,0.974,0.796,0.809
6W6V_A,0.383,0.613,0.472,0.485
6WD0_2,0.581,1.0,0.735,0.762
6WD0_5,0.667,1.0,0.8,0.816
6WD0_6,0.588,1.0,0.741,0.767
