,PPV,TPR,F1,INF
7D80_a,0.586,0.953,0.726,0.747
7D80_X,0.303,0.588,0.4,0.422
7D80_y,0.567,0.81,0.667,0.677
7D80_Z,0.5,0.737,0.596,0.607
7DCO_B,0.257,0.643,0.367,0.407
7E8O_X,0.727,0.96,0.828,0.836
7EAF_A,0.556,0.833,0.667,0.68
7ELP_A,0.545,1.0,0.706,0.739
7ELP_B,0.5,1.0,0.667,0.707
7ELQ_A,0.522,1.0,0.686,0.722
7ELQ_B,0.5,1.0,0.667,0.707
7ELR_A,0.522,1.0,0.686,0.722
7ELR_B,0.522,1.0,0.686,0.722
7ELS_A,0.545,1.0,0.706,0.739
7ELS_B,0.5,1.0,0.667,0.707
7EQJ_A,0.765,1.0,0.867,0.874
7EQJ_B,0.765,1.0,0.867,0.874
7EZ0_N,0.398,0.86,0.544,0.585
7F36_E,0.722,1.0,0.839,0.85
7F36_F,0.813,1.0,0.897,0.901
7F36_G,0.765,1.0,0.867,0.874
7JIL_3,0.617,0.974,0.755,0.775
7JQC_i,0.181,0.65,0.283,0.343
7JQL_1B,0.676,0.939,0.786,0.797
7JQL_1x,0.815,0.917,0.863,0.864
7JQL_2B,0.646,0.875,0.743,0.752
7JQL_2x,0.786,0.957,0.863,0.867
7JQM_1B,0.667,0.939,0.78,0.791
7JQM_1x,0.846,0.957,0.898,0.9
7JQM_2B,0.657,0.936,0.772,0.784
7JQM_2x,0.815,0.917,0.863,0.864
7JQQ_K,0.477,0.795,0.596,0.616
7JQQ_L,0.452,0.718,0.554,0.569
7JQQ_M,0.492,0.744,0.592,0.605
7JQQ_N,0.463,0.795,0.585,0.606
7JQQ_O,0.438,0.757,0.554,0.575
7JSS_2,0.746,0.978,0.846,0.854
7JSS_5,0.758,1.0,0.862,0.87
7JSW_2,0.71,0.978,0.822,0.833
7JSW_5,0.765,1.0,0.867,0.874
7JSZ_2,0.741,0.977,0.843,0.851
7JSZ_5,0.758,1.0,0.862,0.87
7JT1_2,0.694,0.956,0.804,0.814
7JT1_5,0.897,1.0,0.945,0.947
7JT2_2,0.729,0.956,0.827,0.835
7JT2_5,0.788,1.0,0.881,0.888
7JT3_2,0.717,0.956,0.819,0.828
7JT3_5,0.871,1.0,0.931,0.933
7K00_b,0.688,0.978,0.807,0.82
7K00_Y,0.694,1.0,0.82,0.833
7K00_Z,0.813,1.0,0.897,0.901
7K50_2,0.71,0.978,0.822,0.833
7K50_5,0.839,1.0,0.912,0.916
7K50_6,0.767,0.92,0.836,0.84
7K50_7,0.743,1.0,0.852,0.862
7K51_2,0.772,1.0,0.871,0.879
7K51_5,0.781,0.962,0.862,0.867
7K51_6,0.774,0.96,0.857,0.862
7K52_2,0.759,0.978,0.854,0.861
7K52_5,0.813,1.0,0.897,0.901
7K52_6,0.839,1.0,0.912,0.916
7K53_2,0.721,0.978,0.83,0.84
7K53_5,0.839,1.0,0.912,0.916
7K53_6,0.759,0.917,0.83,0.834
7K53_7,0.722,1.0,0.839,0.85
7K54_2,0.721,0.978,0.83,0.84
7K54_5,0.722,1.0,0.839,0.85
7K54_6,0.788,1.0,0.881,0.888
7K55_2,0.698,0.978,0.815,0.826
7K55_5,0.743,1.0,0.852,0.862
7K55_6,0.722,1.0,0.839,0.85
7K98_C,0.743,0.963,0.839,0.846
7K98_F,0.722,0.963,0.825,0.834
7KD1_A,0.721,0.939,0.816,0.823
7KGA_A,0.606,1.0,0.755,0.778
7KGA_B,0.727,1.0,0.842,0.853
7KGB_B,0.639,0.975,0.772,0.79
7KGB_y,0.794,1.0,0.885,0.891
7LH5_AW,0.452,0.609,0.519,0.524
7LH5_BB,0.657,0.936,0.772,0.784
7LH5_CW,0.382,0.52,0.441,0.446
7LH5_DB,0.672,0.978,0.796,0.811
7LJ3_A,0.545,0.96,0.696,0.724
7LJ3_B,0.558,0.96,0.706,0.732
7LJ3_C,0.571,0.96,0.716,0.741
7LMB_B,0.464,0.929,0.619,0.657
7LS1_B2,0.683,0.872,0.766,0.772
7LS2_B2,0.661,0.872,0.752,0.76
7LV0_2,0.759,0.978,0.854,0.861
7LV0_5,0.813,1.0,0.897,0.901
7LV0_6,0.839,1.0,0.912,0.916
7LVA_A,0.5,0.913,0.646,0.676
7LVK_J,0.717,0.977,0.827,0.837
7LYF_A,0.754,0.958,0.844,0.85
7M4V_B,0.672,0.951,0.788,0.8
7M4W_B,0.667,0.952,0.784,0.797
7M4X_B,0.655,0.927,0.768,0.779
7M4X_v,0.625,1.0,0.769,0.791
7M4Y_B,0.678,0.952,0.792,0.804
7M4Y_v,0.633,1.0,0.776,0.796
7M4Z_B,0.696,0.929,0.796,0.804
7MD7_1B,0.682,0.938,0.789,0.8
7MD7_2B,0.71,0.917,0.8,0.807
7MDZ_2,0.818,1.0,0.9,0.905
7MDZ_7,0.694,0.915,0.789,0.797
7MQ8_L0,0.293,0.537,0.379,0.397
7MQ8_L2,0.492,0.853,0.624,0.647
7MQ9_L0,0.272,0.537,0.361,0.382
7MQ9_L2,0.459,0.824,0.589,0.615
7MQA_L2,0.534,0.939,0.681,0.709
7MRL_A,0.784,1.0,0.879,0.885
7MSC_B,0.633,0.95,0.76,0.776
7MSC_y,0.794,1.0,0.885,0.891
7MSH_B,0.621,0.9,0.735,0.747
7MSH_y,0.735,0.962,0.833,0.841
7MSM_B,0.603,0.95,0.738,0.757
7MSM_y,0.818,1.0,0.9,0.905
7MSZ_B,0.698,0.949,0.804,0.814
7MSZ_y,0.771,1.0,0.871,0.878
7MT2_B,0.633,0.95,0.76,0.776
7MT2_y,0.771,1.0,0.871,0.878
7MT3_B,0.629,0.951,0.757,0.774
7MT3_y,0.743,1.0,0.852,0.862
7MT7_B,0.609,0.951,0.743,0.761
7MT7_x,0.794,1.0,0.885,0.891
7MT7_y,0.771,1.0,0.871,0.878
7N1P_5,0.688,0.978,0.807,0.82
7N1P_Dt,0.815,1.0,0.898,0.903
7N2C_5,0.721,0.978,0.83,0.84
7N2C_Dt,0.724,1.0,0.84,0.851
7N2U_5,0.667,0.978,0.793,0.807
7N2U_Dt,0.75,1.0,0.857,0.866
7N2U_Pt,0.724,1.0,0.84,0.851
7N2V_5,0.688,0.978,0.807,0.82
7N2V_Dt,0.75,1.0,0.857,0.866
7N2V_Pt,0.742,1.0,0.852,0.861
7N30_5,0.698,0.978,0.815,0.826
7N30_Dt,0.75,1.0,0.857,0.866
7N31_5,0.698,0.978,0.815,0.826
7N31_Dt,0.71,1.0,0.83,0.842
7N31_Pt,0.7,1.0,0.824,0.837
7NBU_b,0.721,0.978,0.83,0.84
7NBU_V,0.71,0.957,0.815,0.824
7NFX_1,0.095,0.208,0.13,0.14
7NFX_7,0.729,0.915,0.811,0.817
7NHK_B,0.651,0.891,0.752,0.762
7NHL_B,0.656,0.889,0.755,0.763
7NHM_B,0.639,0.867,0.736,0.744
7NHN_B,0.656,0.933,0.771,0.783
7NRC_LB,0.554,0.857,0.673,0.689
7NRC_Sm,0.722,1.0,0.839,0.85
7NRC_Sn,0.818,1.0,0.9,0.905
7NRD_LB,0.563,0.857,0.679,0.694
7NRD_Sm,0.818,1.0,0.9,0.905
7NRD_Sn,0.692,1.0,0.818,0.832
7NSO_8,0.778,1.0,0.875,0.882
7NSO_B,0.688,0.978,0.807,0.82
7NSP_8,0.675,1.0,0.806,0.822
7NSP_B,0.688,0.978,0.807,0.82
7NSP_v,0.813,1.0,0.897,0.901
7NSQ_8,0.718,1.0,0.836,0.847
7NSQ_B,0.721,0.978,0.83,0.84
7NSQ_v,0.722,1.0,0.839,0.85
7NWG_33,0.176,0.25,0.207,0.21
7NWG_71,0.541,0.767,0.635,0.644
7NWG_q3,0.559,0.792,0.655,0.665
7NWH_7,0.707,0.911,0.796,0.803
7NWI_2,0.706,0.96,0.814,0.823
7NWI_7,0.705,0.915,0.796,0.803
7NWT_3,0.71,0.978,0.822,0.833
7NWW_3,0.71,0.978,0.822,0.833
7NWW_z,0.535,0.852,0.657,0.675
7O19_B8,0.758,1.0,0.862,0.87
7O19_BB,0.721,0.978,0.83,0.84
7O1A_B8,0.727,1.0,0.842,0.853
7O1A_BB,0.698,0.978,0.815,0.826
7O1C_B8,0.735,1.0,0.847,0.857
7O1C_BB,0.71,0.978,0.822,0.833
7O5B_Y,0.526,0.75,0.619,0.628
7O7Y_B7,0.667,0.913,0.771,0.78
7O7Z_AH,0.6,0.9,0.72,0.735
7O7Z_B7,0.656,0.913,0.764,0.774
7O80_AT,0.615,0.889,0.727,0.74
7O80_B7,0.656,0.913,0.764,0.774
7O81_AJ,0.629,1.0,0.772,0.793
7O81_AT,0.605,0.958,0.742,0.762
7O81_B7,0.667,0.913,0.771,0.78
7OBQ_1,0.12,0.238,0.16,0.169
7OBR_1,0.092,0.208,0.127,0.138
7OBR_7,0.729,0.915,0.811,0.817
7OH3_3,0.603,0.875,0.714,0.727
7OHQ_3,0.547,0.854,0.667,0.683
7OIF_3,0.71,0.978,0.822,0.833
7OIF_z,0.561,0.852,0.676,0.691
7OIG_3,0.677,0.978,0.8,0.814
7OIG_z,0.605,0.852,0.708,0.718
7OII_3,0.733,0.978,0.838,0.847
7OII_z,0.31,0.9,0.462,0.528
7OIZ_b,0.698,0.978,0.815,0.826
7OJ0_b,0.698,0.978,0.815,0.826
7OLC_3,0.678,0.952,0.792,0.804
7OLD_3,0.741,0.976,0.842,0.85
7OLD_5,0.533,0.727,0.615,0.623
7OPE_2,0.75,1.0,0.857,0.866
7OPE_B,0.618,0.791,0.694,0.699
7OSA_AB,0.569,0.881,0.692,0.708
7OSA_PSIT,0.765,1.0,0.867,0.874
7OSM_AB,0.607,0.881,0.718,0.731
7OSM_ASIT,0.472,0.63,0.54,0.545
7OSM_PSIT,0.706,1.0,0.828,0.84
7OT5_3,0.71,0.978,0.822,0.833
7OT5_z,0.333,0.9,0.486,0.548
7P3K_b,0.698,0.978,0.815,0.826
7P3K_V,0.667,0.957,0.786,0.799
7P48_5,0.71,0.917,0.8,0.807
7P48_B,0.672,0.886,0.765,0.772
7P7Q_B,0.621,0.891,0.732,0.744
7P7R_B,0.661,0.891,0.759,0.768
7P7S_B,0.661,0.891,0.759,0.768
7P7T_B,0.661,0.891,0.759,0.768
7P7T_C,0.75,0.955,0.84,0.846
7P7U_B,0.661,0.891,0.759,0.768
7PJS_B,0.698,0.978,0.815,0.826
7PJT_B,0.667,0.978,0.793,0.807
7PJT_v,0.568,0.913,0.7,0.72
7PJT_w,0.595,1.0,0.746,0.771
7PJU_B,0.733,0.978,0.838,0.847
7PJU_v,0.71,0.957,0.815,0.824
7PJU_w,0.647,1.0,0.786,0.804
7PJV_B,0.71,0.978,0.822,0.833
7PJV_v,0.636,0.955,0.764,0.779
7PJV_w,0.667,1.0,0.8,0.816
7PJW_B,0.717,0.956,0.819,0.828
7PJW_v,0.655,0.905,0.76,0.77
7PJW_w,0.667,1.0,0.8,0.816
7PJX_B,0.71,0.978,0.822,0.833
7PJX_v,0.636,0.955,0.764,0.779
7PJX_w,0.667,1.0,0.8,0.816
7PJY_B,0.688,0.978,0.807,0.82
7PJY_v,0.724,0.913,0.808,0.813
7PJY_w,0.71,1.0,0.83,0.842
7PJZ_B,0.62,0.978,0.759,0.778
7PJZ_v,0.733,0.957,0.83,0.838
7PJZ_w,0.618,0.955,0.75,0.768
7PWG_3,0.678,0.816,0.741,0.744
7PWO_3,0.672,0.796,0.729,0.732
7Q3L_2,0.278,1.0,0.435,0.527
7QEP_2,0.707,0.891,0.788,0.794
7QG8_A,0.794,0.964,0.871,0.875
7QG8_M,0.706,1.0,0.828,0.84
7QG8_O,0.729,0.977,0.835,0.844
7QGH_M,0.706,1.0,0.828,0.84
7QGH_O,0.729,0.977,0.835,0.844
7QGH_u,0.794,0.964,0.871,0.875
7QGN_A,0.794,0.964,0.871,0.875
7QGN_M,0.706,1.0,0.828,0.84
7QGN_O,0.729,0.977,0.835,0.844
7QGU_B,0.54,0.791,0.642,0.653
7QH4_B,0.54,0.791,0.642,0.653
7QV1_B,0.576,0.81,0.673,0.683
7QV2_B,0.603,0.833,0.7,0.709
7QV3_B,0.576,0.81,0.673,0.683
7QWQ_1,0.156,0.273,0.198,0.206
7QWQ_7,0.694,0.915,0.789,0.797
7QWR_7,0.694,0.915,0.789,0.797
7QWS_7,0.683,0.915,0.782,0.79
7QXA_B,0.06,0.2,0.092,0.11
7QXB_B,0.108,0.275,0.155,0.172
7QXS_B,0.107,0.275,0.154,0.171
7R6L_A,0.273,0.595,0.375,0.403
7R6M_A,0.245,0.542,0.337,0.364
7R6N_A,0.277,0.649,0.389,0.424
7R81_B1,0.683,0.953,0.796,0.807
7R81_t1,0.706,0.96,0.814,0.823
7R81_u1,0.767,0.958,0.852,0.857
7RQ8_1B,0.676,0.939,0.786,0.797
7RQ8_1w,0.645,0.952,0.769,0.784
7RQ8_1x,0.808,0.955,0.875,0.878
7RQ8_1y,0.7,1.0,0.824,0.837
7RQ8_2B,0.643,0.918,0.756,0.768
7RQ8_2x,0.778,0.913,0.84,0.843
7RQ9_1B,0.692,0.938,0.796,0.806
7RQ9_1w,0.655,0.95,0.776,0.789
7RQ9_1x,0.778,0.955,0.857,0.862
7RQ9_1y,0.724,1.0,0.84,0.851
7RQ9_2B,0.682,0.938,0.789,0.8
7RQ9_2x,0.778,0.955,0.857,0.862
7RQA_1B,0.682,0.918,0.783,0.791
7RQA_2B,0.672,0.938,0.783,0.794
7RQB_1B,0.682,0.938,0.789,0.8
7RQB_2B,0.687,0.939,0.793,0.803
7RQC_1B,0.662,0.938,0.776,0.788
7RQC_2B,0.662,0.938,0.776,0.788
7RQD_1B,0.672,0.938,0.783,0.794
7RQD_2B,0.676,0.939,0.786,0.797
7RQE_1B,0.662,0.938,0.776,0.788
7RQE_2B,0.697,0.939,0.8,0.809
7RR5_A,0.694,1.0,0.82,0.833
7RR5_C4,0.661,0.881,0.755,0.763
7RR5_P,0.727,1.0,0.842,0.853
7RYF_B,0.698,0.949,0.804,0.814
7RYF_v,0.613,0.95,0.745,0.763
7RYG_B,0.684,0.951,0.796,0.807
7RYG_v,0.594,0.95,0.731,0.751
7RYH_B,0.725,0.925,0.813,0.819
7S0S_i,0.576,0.927,0.71,0.73
7S1G_A,0.743,0.963,0.839,0.846
7S1G_J,0.694,0.977,0.811,0.823
7S1H_J,0.705,0.977,0.819,0.83
7S1I_A,0.743,0.963,0.839,0.846
7S1I_J,0.683,0.977,0.804,0.817
7S1J_J,0.694,0.977,0.811,0.823
7S1K_A,0.765,0.963,0.852,0.858
7S1K_J,0.683,0.977,0.804,0.817
7SAM_A,0.566,0.915,0.699,0.719
7SC6_C,0.494,0.913,0.641,0.672
7SCQ_C,0.457,0.894,0.604,0.639
7SS9_2,0.778,0.955,0.857,0.862
7SS9_5,0.806,0.962,0.877,0.881
7SS9_6,0.857,0.96,0.906,0.907
7SSD_2,0.733,0.978,0.838,0.847
7SSD_5,0.833,0.962,0.893,0.895
7SSD_6,0.867,1.0,0.929,0.931
7SSL_2,0.754,0.977,0.851,0.859
7SSL_5,0.706,0.923,0.8,0.807
7SSL_6,0.813,1.0,0.897,0.901
7SSN_2,0.733,0.978,0.838,0.847
7SSN_5,0.667,1.0,0.8,0.816
7SSN_6,0.75,1.0,0.857,0.866
7SSO_2,0.746,0.978,0.846,0.854
7SSO_5,0.727,0.96,0.828,0.836
7SSO_6,0.844,1.0,0.915,0.919
7SSW_2,0.737,0.955,0.832,0.839
7SSW_5,0.758,0.962,0.847,0.853
7SSW_6,0.88,0.957,0.917,0.917
7ST2_2,0.698,0.978,0.815,0.826
7ST2_5,0.743,1.0,0.852,0.862
7ST2_6,0.828,1.0,0.906,0.91
7ST6_2,0.733,0.978,0.838,0.847
7ST6_5,0.722,1.0,0.839,0.85
7ST6_6,0.844,1.0,0.915,0.919
7ST6_7,0.611,0.917,0.733,0.748
7ST7_2,0.71,0.978,0.822,0.833
7ST7_5,0.703,1.0,0.825,0.838
7ST7_6,0.794,1.0,0.885,0.891
7TDA_A,0.605,0.852,0.708,0.718
7TDB_A,0.622,0.852,0.719,0.728
7TDC_A,0.605,0.852,0.708,0.718
7TRC_B,0.548,0.885,0.676,0.696
7TRD_B,0.174,0.326,0.227,0.238
7TRE_B,0.2,0.395,0.266,0.281
7TRF_B,0.186,0.348,0.242,0.254
7V99_R,0.074,0.194,0.108,0.12
7V9A_R,0.286,0.8,0.421,0.478
7VNV_A,0.476,0.909,0.625,0.658
7VNV_B,0.455,0.909,0.606,0.643
7VNW_A,0.636,0.933,0.757,0.771
7VNW_B,0.609,0.875,0.718,0.73
1M5K_B,0.389,0.737,0.509,0.535
1M5K_E,0.412,0.737,0.528,0.551
1M5O_B,0.412,0.737,0.528,0.551
1M5O_E,0.424,0.737,0.538,0.559
1M5P_B,0.4,0.737,0.519,0.543
1M5P_E,0.438,0.778,0.56,0.583
1M5V_B,0.424,0.737,0.538,0.559
1M5V_E,0.424,0.737,0.538,0.559
3IZZ_D,0.0,0.0,0.0,0.0
4V9I_AY,0.148,0.235,0.182,0.187
4V9I_CY,0.148,0.235,0.182,0.187
5T5A_A,0.414,0.8,0.545,0.575
6JQ6_U,0.517,1.0,0.682,0.719
6LKQ_u,0.729,0.977,0.835,0.844
6LQM_5,0.705,0.915,0.796,0.803
6LSR_5,0.694,0.915,0.789,0.797
6LSS_5,0.705,0.915,0.796,0.803
6LU8_5,0.705,0.915,0.796,0.803
6M62_3,0.485,0.825,0.611,0.633
6NSH_RB,0.71,0.917,0.8,0.807
6NSH_YB,0.662,0.938,0.776,0.788
6NTA_RB,0.672,0.938,0.783,0.794
6NTA_YB,0.703,0.938,0.804,0.812
6NUO_QV,0.667,1.0,0.8,0.816
6NUO_RB,0.652,0.918,0.763,0.774
6NUO_XV,0.694,1.0,0.82,0.833
6NUO_YB,0.273,0.375,0.316,0.32
6NWY_QV,0.742,0.958,0.836,0.843
6NWY_RB,0.615,0.833,0.708,0.716
6NWY_XV,0.656,0.913,0.764,0.774
6NWY_YB,0.688,0.898,0.779,0.786
6O3M_QV,0.714,1.0,0.833,0.845
6O3M_RB,0.629,0.917,0.746,0.759
6O3M_XV,0.735,1.0,0.847,0.857
6O3M_YB,0.642,0.896,0.748,0.758
6O8W_B,0.694,0.829,0.756,0.759
6O8W_u,0.839,1.0,0.912,0.916
6O8X_B,0.594,0.826,0.691,0.7
6O8Y_B,0.548,0.791,0.648,0.658
6O8Z_B,0.655,0.864,0.745,0.752
6O90_B,0.655,0.818,0.727,0.732
6OF6_QV,0.839,1.0,0.912,0.916
6OF6_QW,0.633,0.731,0.679,0.68
6OF6_QY,0.529,0.72,0.61,0.617
6OF6_RB,0.682,0.938,0.789,0.8
6OF6_XV,0.833,1.0,0.909,0.913
6OF6_XW,0.467,0.636,0.538,0.545
6OF6_XY,0.586,0.708,0.642,0.644
6OF6_YB,0.687,0.939,0.793,0.803
6OJ2_QV,0.813,1.0,0.897,0.901
6OJ2_QW,0.639,0.92,0.754,0.767
6OJ2_QY,0.688,0.846,0.759,0.763
6OJ2_RB,0.726,0.938,0.818,0.825
6OJ2_XV,0.839,1.0,0.912,0.916
6OJ2_XW,0.5,0.76,0.603,0.616
6OJ2_XY,0.667,0.957,0.786,0.799
6OJ2_YB,0.697,0.939,0.8,0.809
6OM6_3,0.641,0.953,0.766,0.782
6OPE_QV,0.839,1.0,0.912,0.916
6OPE_QY,0.621,0.783,0.692,0.697
6OPE_RB,0.692,0.938,0.796,0.806
6OPE_XV,0.839,1.0,0.912,0.916
6OPE_XY,0.704,0.792,0.745,0.746
6OPE_YB,0.676,0.939,0.786,0.797
6ORD_QV,0.813,1.0,0.897,0.901
6ORD_QY,0.774,0.96,0.857,0.862
6ORD_RB,0.667,0.917,0.772,0.782
6ORD_XV,0.839,1.0,0.912,0.916
6ORD_XY,0.742,0.958,0.836,0.843
6ORD_YB,0.677,0.917,0.779,0.788
6OSI_QV,0.63,0.944,0.756,0.771
6OSI_RB,0.631,0.837,0.719,0.726
6OSI_XV,0.571,0.941,0.711,0.733
6OSI_YB,0.682,0.918,0.783,0.791
6PC5_J,0.717,0.977,0.827,0.837
6PC6_J,0.717,0.977,0.827,0.837
6PC7_J,0.705,0.977,0.819,0.83
6PC8_J,0.741,0.977,0.843,0.851
6PCH_J,0.694,0.977,0.811,0.823
6PCQ_J,0.754,0.977,0.851,0.859
6PCR_J,0.705,0.977,0.819,0.83
6PCS_J,0.729,0.977,0.835,0.844
6PCT_J,0.683,0.977,0.804,0.817
6SKF_BB,0.633,0.864,0.731,0.74
6SKG_BB,0.612,0.911,0.732,0.747
6SWA_s,0.603,0.809,0.691,0.698
6T3K_A,0.465,0.877,0.608,0.639
6T3S_A,0.443,0.817,0.574,0.602
6TB7_A,0.783,0.947,0.857,0.861
6TF1_A,0.783,0.947,0.857,0.861
6TF2_A,0.783,0.947,0.857,0.861
6TF3_A,0.783,0.947,0.857,0.861
6TFE_A,0.783,0.947,0.857,0.861
6TFF_A,0.783,0.947,0.857,0.861
6TFG_A,0.783,0.947,0.857,0.861
6TH6_BB,0.667,0.933,0.778,0.789
6TNN_V,0.492,0.667,0.566,0.573
6VMY_A,0.515,0.944,0.667,0.698
6VU3_A,0.605,0.92,0.73,0.746
6VU3_B,0.579,0.846,0.688,0.7
6VU3_d,0.71,0.978,0.822,0.833
6VVJ_A,0.548,0.85,0.667,0.683
6VWL_3,0.71,0.978,0.822,0.833
6VWL_5,0.697,0.885,0.78,0.785
6VWM_3,0.645,0.889,0.748,0.757
6VWM_5,0.605,0.852,0.708,0.718
6VWN_3,0.641,0.911,0.752,0.764
6VWN_5,0.615,0.857,0.716,0.726
6VWT_A,0.541,0.952,0.69,0.717
6VWT_B,0.541,0.952,0.69,0.717
6VWV_A,0.526,0.952,0.678,0.708
6VWV_B,0.526,0.952,0.678,0.708
6VYQ_A,0.605,0.92,0.73,0.746
6VYQ_B,0.579,0.846,0.688,0.7
6VYQ_d,0.71,0.978,0.822,0.833
6VYR_A,0.59,0.92,0.719,0.737
6VYR_B,0.579,0.846,0.688,0.7
6VYR_d,0.71,0.978,0.822,0.833
6VYS_A,0.605,0.92,0.73,0.746
6VYS_B,0.595,0.846,0.698,0.709
6VYS_d,0.71,0.978,0.822,0.833
6VYT_A,0.605,0.92,0.73,0.746
6VYT_B,0.579,0.846,0.688,0.7
6VYT_d,0.71,0.978,0.822,0.833
6VYU_A,0.605,0.92,0.73,0.746
6VYU_B,0.579,0.846,0.688,0.7
6VYU_d,0.71,0.978,0.822,0.833
6VYW_A,0.605,0.92,0.73,0.746
6VYW_B,0.579,0.846,0.688,0.7
6VYW_d,0.71,0.978,0.822,0.833
6VYX_A,0.59,0.92,0.719,0.737
6VYX_B,0.579,0.846,0.688,0.7
6VYX_d,0.71,0.978,0.822,0.833
6VYY_A,0.59,0.92,0.719,0.737
6VYY_B,0.579,0.846,0.688,0.7
6VYY_d,0.71,0.978,0.822,0.833
6VYZ_A,0.59,0.92,0.719,0.737
6VYZ_B,0.579,0.846,0.688,0.7
6VYZ_d,0.71,0.978,0.822,0.833
6VZ2_A,0.59,0.92,0.719,0.737
6VZ2_B,0.579,0.846,0.688,0.7
6VZ2_d,0.71,0.978,0.822,0.833
6VZ3_A,0.605,0.92,0.73,0.746
6VZ3_B,0.579,0.846,0.688,0.7
6VZ3_d,0.71,0.978,0.822,0.833
6VZ5_A,0.59,0.92,0.719,0.737
6VZ5_B,0.579,0.846,0.688,0.7
6VZ5_d,0.71,0.978,0.822,0.833
6VZ7_A,0.605,0.92,0.73,0.746
6VZ7_B,0.579,0.846,0.688,0.7
6VZ7_d,0.71,0.978,0.822,0.833
6VZJ_A,0.59,0.92,0.719,0.737
6VZJ_B,0.579,0.846,0.688,0.7
6VZJ_d,0.71,0.978,0.822,0.833
6W6L_E,0.672,0.915,0.775,0.784
6W6L_u,0.629,0.88,0.733,0.744
6W6L_v,0.34,0.727,0.464,0.498
6W6P_B,0.727,0.889,0.8,0.804
6W6V_A,0.4,0.787,0.53,0.561
6WD0_2,0.71,0.978,0.822,0.833
6WD0_5,0.833,1.0,0.909,0.913
6WD0_6,0.765,1.0,0.867,0.874
