,PPV,TPR,F1,INF
7NSQ_B,0.607,0.974,0.747,0.769
7NSQ_v,0.583,1.0,0.737,0.764
7NWG_33,0.147,0.238,0.182,0.187
7NWG_71,0.459,0.778,0.577,0.598
7NWG_q3,0.441,0.75,0.556,0.575
7NWH_7,0.603,0.972,0.745,0.766
7NWI_2,0.529,0.947,0.679,0.708
7NWI_7,0.574,0.972,0.722,0.747
7NWT_3,0.597,0.974,0.74,0.762
7NWW_3,0.597,0.974,0.74,0.762
7NWW_z,0.488,0.913,0.636,0.668
7O19_B8,0.636,1.0,0.778,0.798
7O19_BB,0.607,0.974,0.747,0.769
7O1A_B8,0.606,1.0,0.755,0.778
7O1A_BB,0.587,0.974,0.733,0.756
7O1C_B8,0.618,1.0,0.764,0.786
7O1C_BB,0.597,0.974,0.74,0.762
7O5B_Y,0.526,0.968,0.682,0.714
7O7Y_B7,0.254,0.5,0.337,0.356
7O7Z_AH,0.733,0.815,0.772,0.773
7O7Z_B7,0.25,0.5,0.333,0.354
7O80_AT,0.59,0.92,0.719,0.737
7O80_B7,0.25,0.5,0.333,0.354
7O81_AJ,0.571,1.0,0.727,0.756
7O81_AT,0.553,1.0,0.712,0.743
7O81_B7,0.254,0.5,0.337,0.356
7OBQ_1,0.41,0.723,0.523,0.544
7OBR_1,0.317,0.551,0.402,0.418
7OBR_7,0.593,0.972,0.737,0.759
7OH3_3,0.586,0.971,0.731,0.755
7OHQ_3,0.531,0.971,0.687,0.718
7OIF_3,0.597,0.974,0.74,0.762
7OIF_z,0.512,0.913,0.656,0.684
7OIG_3,0.569,0.974,0.718,0.744
7OIG_z,0.553,0.913,0.689,0.71
7OII_3,0.617,0.974,0.755,0.775
7OII_z,0.379,0.786,0.512,0.546
7OIZ_b,0.587,0.974,0.733,0.756
7OJ0_b,0.587,0.974,0.733,0.756
7OLC_3,0.593,0.972,0.737,0.759
7OLD_3,0.648,0.972,0.778,0.794
7OLD_5,0.5,0.833,0.625,0.645
7OPE_2,0.656,1.0,0.792,0.81
7OPE_B,0.582,1.0,0.736,0.763
7OSA_AB,0.538,0.972,0.693,0.724
7OSA_PSIT,0.588,1.0,0.741,0.767
7OSM_AB,0.574,0.972,0.722,0.747
7OSM_ASIT,0.389,0.7,0.5,0.522
7OSM_PSIT,0.559,1.0,0.717,0.748
7OT5_3,0.597,0.974,0.74,0.762
7OT5_z,0.407,0.786,0.537,0.566
7P3K_b,0.587,0.974,0.733,0.756
7P3K_V,0.606,1.0,0.755,0.778
7P48_5,0.645,1.0,0.784,0.803
7P48_B,0.569,1.0,0.725,0.754
7P7Q_B,0.318,0.656,0.429,0.457
7P7R_B,0.339,0.656,0.447,0.471
7P7S_B,0.339,0.656,0.447,0.471
7P7T_B,0.339,0.656,0.447,0.471
7P7T_C,0.464,0.684,0.553,0.564
7P7U_B,0.339,0.656,0.447,0.471
7PJS_B,0.587,0.974,0.733,0.756
7PJT_B,0.561,0.974,0.712,0.739
7PJT_v,0.568,1.0,0.724,0.753
7PJT_w,0.541,1.0,0.702,0.735
7PJU_B,0.617,0.974,0.755,0.775
7PJU_v,0.677,1.0,0.808,0.823
7PJU_w,0.559,0.95,0.704,0.729
7PJV_B,0.597,0.974,0.74,0.762
7PJV_v,0.636,1.0,0.778,0.798
7PJV_w,0.576,0.95,0.717,0.74
7PJW_B,0.6,0.947,0.735,0.754
7PJW_v,0.69,1.0,0.816,0.83
7PJW_w,0.576,0.95,0.717,0.74
7PJX_B,0.597,0.974,0.74,0.762
7PJX_v,0.636,1.0,0.778,0.798
7PJX_w,0.576,0.95,0.717,0.74
7PJY_B,0.578,0.974,0.725,0.75
7PJY_v,0.724,1.0,0.84,0.851
7PJY_w,0.613,0.95,0.745,0.763
7PJZ_B,0.521,0.974,0.679,0.712
7PJZ_v,0.7,1.0,0.824,0.837
7PJZ_w,0.559,0.95,0.704,0.729
7PWG_3,0.593,0.972,0.737,0.759
7PWO_3,0.603,0.972,0.745,0.766
7Q3L_2,0.111,0.167,0.133,0.136
7QEP_2,0.586,1.0,0.739,0.766
7QG8_A,0.676,1.0,0.807,0.822
7QG8_M,0.588,1.0,0.741,0.767
7QG8_O,0.593,1.0,0.745,0.77
7QGH_M,0.588,1.0,0.741,0.767
7QGH_O,0.593,1.0,0.745,0.77
7QGH_u,0.676,1.0,0.807,0.822
7QGN_A,0.676,1.0,0.807,0.822
7QGN_M,0.588,1.0,0.741,0.767
7QGN_O,0.593,1.0,0.745,0.77
7QGU_B,0.508,1.0,0.674,0.713
7QH4_B,0.508,1.0,0.674,0.713
7QV1_B,0.525,0.969,0.681,0.713
7QV2_B,0.552,1.0,0.711,0.743
7QV3_B,0.525,0.969,0.681,0.713
7QWQ_1,0.377,0.537,0.443,0.45
7QWQ_7,0.565,0.972,0.714,0.741
7QWR_7,0.565,0.972,0.714,0.741
7QWS_7,0.556,0.972,0.707,0.735
7QXA_B,0.16,0.333,0.216,0.231
7QXB_B,0.343,0.574,0.429,0.444
7QXS_B,0.34,0.574,0.427,0.442
7R6L_A,0.483,0.703,0.572,0.583
7R6M_A,0.397,0.689,0.503,0.523
7R6N_A,0.532,0.773,0.63,0.641
7R81_B1,0.567,0.971,0.716,0.742
7R81_t1,0.706,1.0,0.828,0.84
7R81_u1,0.767,0.958,0.852,0.857
7RQ8_1B,0.529,1.0,0.692,0.728
7RQ8_1w,0.355,0.524,0.423,0.431
7RQ8_1x,0.769,1.0,0.87,0.877
7RQ8_1y,0.4,0.571,0.471,0.478
7RQ8_2B,0.5,0.972,0.66,0.697
7RQ8_2x,0.741,1.0,0.851,0.861
7RQ9_1B,0.538,1.0,0.7,0.734
7RQ9_1w,0.379,0.5,0.431,0.435
7RQ9_1x,0.741,1.0,0.851,0.861
7RQ9_1y,0.414,0.571,0.48,0.486
7RQ9_2B,0.53,1.0,0.693,0.728
7RQ9_2x,0.741,1.0,0.851,0.861
7RQA_1B,0.53,0.972,0.686,0.718
7RQA_2B,0.522,1.0,0.686,0.723
7RQB_1B,0.53,1.0,0.693,0.728
7RQB_2B,0.537,1.0,0.699,0.733
7RQC_1B,0.515,1.0,0.68,0.717
7RQC_2B,0.515,1.0,0.68,0.717
7RQD_1B,0.522,1.0,0.686,0.723
7RQD_2B,0.529,1.0,0.692,0.728
7RQE_1B,0.515,1.0,0.68,0.717
7RQE_2B,0.545,1.0,0.706,0.739
7RR5_A,0.611,1.0,0.759,0.782
7RR5_C4,0.625,0.972,0.761,0.78
7RR5_P,0.667,1.0,0.8,0.816
7RYF_B,0.547,0.967,0.699,0.727
7RYF_v,0.645,1.0,0.784,0.803
7RYG_B,0.544,0.969,0.697,0.726
7RYG_v,0.625,1.0,0.769,0.791
7RYH_B,0.569,0.935,0.707,0.729
7S0S_i,0.455,0.968,0.619,0.663
7S1G_A,0.657,0.958,0.78,0.794
7S1G_J,0.565,1.0,0.722,0.751
7S1H_J,0.574,1.0,0.729,0.757
7S1I_A,0.657,0.958,0.78,0.794
7S1I_J,0.556,1.0,0.714,0.745
7S1J_J,0.565,1.0,0.722,0.751
7S1K_A,0.676,0.958,0.793,0.805
7S1K_J,0.556,1.0,0.714,0.745
7SAM_A,0.5,0.76,0.603,0.616
7SC6_C,0.447,0.731,0.555,0.572
7SCQ_C,0.402,0.685,0.507,0.525
7SS9_2,0.685,0.974,0.804,0.817
7SS9_5,0.645,0.952,0.769,0.784
7SS9_6,0.714,1.0,0.833,0.845
7SSD_2,0.617,0.974,0.755,0.775
7SSD_5,0.667,0.952,0.784,0.797
7SSD_6,0.667,1.0,0.8,0.816
7SSL_2,0.632,0.973,0.766,0.784
7SSL_5,0.559,0.905,0.691,0.711
7SSL_6,0.625,1.0,0.769,0.791
7SSN_2,0.617,0.974,0.755,0.775
7SSN_5,0.538,1.0,0.7,0.734
7SSN_6,0.556,1.0,0.714,0.745
7SSO_2,0.627,0.974,0.763,0.781
7SSO_5,0.606,0.952,0.741,0.76
7SSO_6,0.625,1.0,0.769,0.791
7SSW_2,0.614,0.946,0.745,0.762
7SSW_5,0.606,0.952,0.741,0.76
7SSW_6,0.8,1.0,0.889,0.894
7ST2_2,0.587,0.974,0.733,0.756
7ST2_5,0.6,1.0,0.75,0.775
7ST2_6,0.69,1.0,0.816,0.83
7ST6_2,0.617,0.974,0.755,0.775
7ST6_5,0.583,1.0,0.737,0.764
7ST6_6,0.625,1.0,0.769,0.791
7ST6_7,0.5,0.9,0.643,0.671
7ST7_2,0.597,0.974,0.74,0.762
7ST7_5,0.568,1.0,0.724,0.753
7ST7_6,0.588,1.0,0.741,0.767
7TDA_A,0.342,0.929,0.5,0.564
7TDB_A,0.351,0.929,0.51,0.571
7TDC_A,0.342,0.929,0.5,0.564
7TRC_B,0.405,0.63,0.493,0.505
7TRD_B,0.186,0.302,0.23,0.237
7TRE_B,0.212,0.36,0.267,0.276
7TRF_B,0.198,0.321,0.245,0.252
7V99_R,0.309,0.46,0.369,0.377
7V9A_R,0.304,0.425,0.354,0.359
7VNV_A,0.333,0.389,0.359,0.36
7VNV_B,0.318,0.35,0.333,0.334
7VNW_A,0.455,0.625,0.526,0.533
7VNW_B,0.435,0.556,0.488,0.491
1M5K_B,0.556,0.833,0.667,0.68
1M5K_E,0.588,0.833,0.69,0.7
1M5O_B,0.559,0.95,0.704,0.729
1M5O_E,0.576,0.95,0.717,0.74
1M5P_B,0.543,0.95,0.691,0.718
1M5P_E,0.594,0.95,0.731,0.751
1M5V_B,0.576,0.95,0.717,0.74
1M5V_E,0.576,0.95,0.717,0.74
3IZZ_D,0.0,0.0,0.0,0.0
4V9I_AY,0.185,0.385,0.25,0.267
4V9I_CY,0.185,0.385,0.25,0.267
5T5A_A,0.414,0.706,0.522,0.54
6JQ6_U,0.655,0.864,0.745,0.752
6LKQ_u,0.593,1.0,0.745,0.77
6LQM_5,0.574,0.972,0.722,0.747
6LSR_5,0.565,0.972,0.714,0.741
6LSS_5,0.574,0.972,0.722,0.747
6LU8_5,0.574,0.972,0.722,0.747
6M62_3,0.456,0.861,0.596,0.627
6NSH_RB,0.565,1.0,0.722,0.751
6NSH_YB,0.515,1.0,0.68,0.717
6NTA_RB,0.522,1.0,0.686,0.723
6NTA_YB,0.547,1.0,0.707,0.74
6NUO_QV,0.556,1.0,0.714,0.745
6NUO_RB,0.507,0.972,0.667,0.702
6NUO_XV,0.583,1.0,0.737,0.764
6NUO_YB,0.227,0.417,0.294,0.308
6NWY_QV,0.677,1.0,0.808,0.823
6NWY_RB,0.523,0.944,0.673,0.703
6NWY_XV,0.625,1.0,0.769,0.791
6NWY_YB,0.547,0.972,0.7,0.729
6O3M_QV,0.6,1.0,0.75,0.775
6O3M_RB,0.5,1.0,0.667,0.707
6O3M_XV,0.618,1.0,0.764,0.786
6O3M_YB,0.522,1.0,0.686,0.723
6O8W_B,0.633,0.939,0.756,0.771
6O8W_u,0.774,1.0,0.873,0.88
6O8X_B,0.516,0.943,0.667,0.697
6O8Y_B,0.484,0.909,0.632,0.663
6O8Z_B,0.569,0.971,0.717,0.743
6O90_B,0.564,0.912,0.697,0.717
6OF6_QV,0.645,1.0,0.784,0.803
6OF6_QW,0.567,0.81,0.667,0.677
6OF6_QY,0.441,0.714,0.545,0.561
6OF6_RB,0.53,1.0,0.693,0.728
6OF6_XV,0.667,1.0,0.8,0.816
6OF6_XW,0.367,0.611,0.458,0.473
6OF6_XY,0.448,0.65,0.531,0.54
6OF6_YB,0.537,1.0,0.699,0.733
6OJ2_QV,0.625,1.0,0.769,0.791
6OJ2_QW,0.556,0.952,0.702,0.727
6OJ2_QY,0.563,0.857,0.679,0.694
6OJ2_RB,0.565,1.0,0.722,0.751
6OJ2_XV,0.645,1.0,0.784,0.803
6OJ2_XW,0.421,0.762,0.542,0.566
6OJ2_XY,0.576,1.0,0.731,0.759
6OJ2_YB,0.545,1.0,0.706,0.739
6OM6_3,0.547,0.946,0.693,0.719
6OPE_QV,0.645,1.0,0.784,0.803
6OPE_QY,0.483,0.824,0.609,0.631
6OPE_RB,0.538,1.0,0.7,0.734
6OPE_XV,0.645,1.0,0.784,0.803
6OPE_XY,0.481,0.722,0.578,0.59
6OPE_YB,0.529,1.0,0.692,0.728
6ORD_QV,0.625,1.0,0.769,0.791
6ORD_QY,0.645,0.952,0.769,0.784
6ORD_RB,0.53,1.0,0.693,0.728
6ORD_XV,0.645,1.0,0.784,0.803
6ORD_XY,0.613,0.95,0.745,0.763
6ORD_YB,0.538,1.0,0.7,0.734
6OSI_QV,0.444,0.923,0.6,0.641
6OSI_RB,0.523,0.944,0.673,0.703
6OSI_XV,0.393,0.917,0.55,0.6
6OSI_YB,0.545,1.0,0.706,0.739
6PC5_J,0.583,1.0,0.737,0.764
6PC6_J,0.583,1.0,0.737,0.764
6PC7_J,0.574,1.0,0.729,0.757
6PC8_J,0.603,1.0,0.753,0.777
6PCH_J,0.565,1.0,0.722,0.751
6PCQ_J,0.614,1.0,0.761,0.784
6PCR_J,0.574,1.0,0.729,0.757
6PCS_J,0.593,1.0,0.745,0.77
6PCT_J,0.556,1.0,0.714,0.745
6SKF_BB,0.583,0.897,0.707,0.724
6SKG_BB,0.552,0.949,0.698,0.724
6SWA_s,0.476,0.833,0.606,0.63
6T3K_A,0.6,0.851,0.704,0.715
6T3S_A,0.667,0.877,0.757,0.765
6TB7_A,0.783,1.0,0.878,0.885
6TF1_A,0.783,1.0,0.878,0.885
6TF2_A,0.783,1.0,0.878,0.885
6TF3_A,0.783,1.0,0.878,0.885
6TFE_A,0.783,1.0,0.878,0.885
6TFF_A,0.783,1.0,0.878,0.885
6TFG_A,0.783,1.0,0.878,0.885
6TH6_BB,0.603,0.95,0.738,0.757
6TNN_V,0.459,0.848,0.596,0.624
6VMY_A,0.303,0.588,0.4,0.422
6VU3_A,0.526,1.0,0.69,0.725
6VU3_B,0.474,0.9,0.621,0.653
6VU3_d,0.597,0.974,0.74,0.762
6VVJ_A,0.597,0.925,0.725,0.743
6VWL_3,0.597,0.974,0.74,0.762
6VWL_5,0.636,1.0,0.778,0.798
6VWM_3,0.532,0.868,0.66,0.68
6VWM_5,0.474,0.857,0.61,0.637
6VWN_3,0.531,0.895,0.667,0.689
6VWN_5,0.513,0.833,0.635,0.654
6VWT_A,0.757,0.933,0.836,0.84
6VWT_B,0.757,0.933,0.836,0.84
6VWV_A,0.737,0.933,0.824,0.829
6VWV_B,0.737,0.933,0.824,0.829
6VYQ_A,0.526,1.0,0.69,0.725
6VYQ_B,0.474,0.9,0.621,0.653
6VYQ_d,0.597,0.974,0.74,0.762
6VYR_A,0.513,1.0,0.678,0.716
6VYR_B,0.474,0.9,0.621,0.653
6VYR_d,0.597,0.974,0.74,0.762
6VYS_A,0.526,1.0,0.69,0.725
6VYS_B,0.486,0.9,0.632,0.662
6VYS_d,0.597,0.974,0.74,0.762
6VYT_A,0.526,1.0,0.69,0.725
6VYT_B,0.474,0.9,0.621,0.653
6VYT_d,0.597,0.974,0.74,0.762
6VYU_A,0.526,1.0,0.69,0.725
6VYU_B,0.474,0.9,0.621,0.653
6VYU_d,0.597,0.974,0.74,0.762
6VYW_A,0.526,1.0,0.69,0.725
6VYW_B,0.474,0.9,0.621,0.653
6VYW_d,0.597,0.974,0.74,0.762
6VYX_A,0.513,1.0,0.678,0.716
6VYX_B,0.474,0.9,0.621,0.653
6VYX_d,0.597,0.974,0.74,0.762
6VYY_A,0.513,1.0,0.678,0.716
6VYY_B,0.474,0.9,0.621,0.653
6VYY_d,0.597,0.974,0.74,0.762
6VYZ_A,0.513,1.0,0.678,0.716
6VYZ_B,0.474,0.9,0.621,0.653
6VYZ_d,0.597,0.974,0.74,0.762
6VZ2_A,0.513,1.0,0.678,0.716
6VZ2_B,0.474,0.9,0.621,0.653
6VZ2_d,0.597,0.974,0.74,0.762
6VZ3_A,0.526,1.0,0.69,0.725
6VZ3_B,0.474,0.9,0.621,0.653
6VZ3_d,0.597,0.974,0.74,0.762
6VZ5_A,0.513,1.0,0.678,0.716
6VZ5_B,0.474,0.9,0.621,0.653
6VZ5_d,0.597,0.974,0.74,0.762
6VZ7_A,0.526,1.0,0.69,0.725
6VZ7_B,0.474,0.9,0.621,0.653
6VZ7_d,0.597,0.974,0.74,0.762
6VZJ_A,0.513,1.0,0.678,0.716
6VZJ_B,0.474,0.9,0.621,0.653
6VZJ_d,0.597,0.974,0.74,0.762
6W6L_E,0.547,0.972,0.7,0.729
6W6L_u,0.543,0.95,0.691,0.718
6W6L_v,0.319,0.75,0.448,0.489
6W6P_B,0.636,1.0,0.778,0.798
6W6V_A,0.45,0.701,0.548,0.562
6WD0_2,0.597,0.974,0.74,0.762
6WD0_5,0.667,1.0,0.8,0.816
6WD0_6,0.588,1.0,0.741,0.767
