,PPV,TPR,F1,INF
5BTM_1_A,0.833,1.0,0.909,0.913
4JF2_1_A,0.792,0.95,0.864,0.867
5ZQ8_1_D,1.0,1.0,1.0,1.0
6N5P_1_A,0.639,0.852,0.73,0.738
3RG5_1_B,0.867,1.0,0.929,0.931
1OOA_1_C,1.0,1.0,1.0,1.0
3SNP_1_D,0.833,1.0,0.909,0.913
7OB9_1_R,0.0,0.0,0.0,0.0
4V8B_1_AB,0.857,0.9,0.878,0.878
6UFM_1_A,0.545,0.75,0.632,0.64
6HC5_1_A,0.833,0.833,0.833,0.833
7K16_1_P,0.375,0.462,0.414,0.416
4N0T_1_B,0.563,1.0,0.72,0.75
5LYS_1_B,0.762,0.941,0.842,0.847
6ERI_1_AB,0.75,0.9,0.818,0.822
5FJ4_1_H,0.75,1.0,0.857,0.866
6F4H_1_B,1.0,1.0,1.0,1.0
6YDP_1_BB,0.421,0.727,0.533,0.553
2Y9H_1_J,1.0,1.0,1.0,1.0
6FQ3_1_B,0.8,1.0,0.889,0.894
1XOK_1_A,0.833,1.0,0.909,0.913
6UFG_1_A,0.413,0.475,0.442,0.443
6UFM_1_B,0.793,0.92,0.852,0.854
5WTI_1_B,0.2,0.286,0.235,0.239
6LT7_1_C,0.929,1.0,0.963,0.964
5F5H_1_D,0.833,1.0,0.909,0.913
5IB7_1_3L,0.692,0.9,0.783,0.789
5T5H_1_D,0.364,0.522,0.429,0.436
3MJA_1_B,1.0,1.0,1.0,1.0
2XLK_1_C,1.0,1.0,1.0,1.0
5MSF_1_R,0.4,0.5,0.444,0.447
5VJ9_1_C,1.0,1.0,1.0,1.0
4PKD_1_V,0.0,0.0,0.0,0.0
4P5J_1_A,0.593,0.727,0.653,0.656
3V7E_1_C,0.87,1.0,0.93,0.933
7OSM_1_ASIT,0.692,0.6,0.643,0.645
3GS5_1_A,0.75,1.0,0.857,0.866
6B44_1_M,1.0,1.0,1.0,1.0
5NFV_1_B,0.0,0.0,0.0,0.0
4TUW_1_C,1.0,1.0,1.0,1.0
1L9A_1_B,0.692,0.818,0.75,0.753
5T5A_1_A,0.571,0.667,0.615,0.617
5W1H_1_B,0.8,1.0,0.889,0.894
6SQN_1_Y,1.0,1.0,1.0,1.0
3TS2_1_U,1.0,1.0,1.0,1.0
7RYG_1_v,0.8,0.941,0.865,0.868
6CFJ_1_1x,0.524,0.579,0.55,0.551
3P22_1_A,1.0,1.0,1.0,1.0
6VRB_1_B,0.8,1.0,0.889,0.894
6E8U_1_B,0.714,1.0,0.833,0.845
6YAL_1_1,0.9,0.947,0.923,0.923
3AKZ_1_E,0.81,0.944,0.872,0.874
1SER_1_T,0.0,0.0,0.0,0.0
6CB3_1_B,0.939,1.0,0.969,0.969
6YL5_1_I,0.333,0.4,0.364,0.365
6TFF_1_A,0.5,0.667,0.571,0.577
1S03_1_A,0.778,0.933,0.848,0.852
5JBG_1_X,0.889,1.0,0.941,0.943
1JID_1_B,0.5,0.5,0.5,0.5
5V3F_1_A,1.0,1.0,1.0,1.0
7OX9_1_A,0.824,0.824,0.824,0.824
2DRA_1_B,1.0,1.0,1.0,1.0
1EC6_1_D,1.0,1.0,1.0,1.0
7EQJ_1_B,0.727,0.727,0.727,0.727
2AZX_1_D,0.947,1.0,0.973,0.973
5UZ6_1_A,1.0,1.0,1.0,1.0
6OL3_1_C,0.935,1.0,0.966,0.967
5VW1_1_C,0.824,0.933,0.875,0.877
6ZMI_1_L7,0.778,0.903,0.836,0.838
3OVB_1_C,1.0,1.0,1.0,1.0
1EC6_1_C,1.0,1.0,1.0,1.0
7R81_1_t1,0.25,0.313,0.278,0.28
2UWM_1_D,0.9,1.0,0.947,0.949
5X2G_1_B,0.833,0.909,0.87,0.87
361D_1_A,1.0,1.0,1.0,1.0
1U0B_1_A,0.75,0.882,0.811,0.813
3NKB_1_B,0.737,0.7,0.718,0.718
6MSF_1_R,0.2,0.5,0.286,0.316
1B23_1_R,0.5,0.625,0.556,0.559
4QLM_1_A,0.543,1.0,0.704,0.737
6DME_1_A,0.419,0.591,0.491,0.498
7OIF_1_z,0.708,0.81,0.756,0.757
6RJA_1_D,0.571,0.857,0.686,0.7
6AJK_1_B,1.0,1.0,1.0,1.0
4FEN_1_B,0.826,1.0,0.905,0.909
3HHN_1_E,0.733,0.892,0.805,0.809
4RUM_1_A,0.931,0.964,0.947,0.948
6E8S_1_A,1.0,1.0,1.0,1.0
4C8Z_1_C,1.0,1.0,1.0,1.0
7O1A_1_B8,0.955,1.0,0.977,0.977
5HR7_1_D,0.762,1.0,0.865,0.873
6FZ0_1_A,0.0,0.0,0.0,0.0
5XH7_1_B,0.0,0.0,0.0,0.0
6R5Q_1_2,0.0,0.0,0.0,0.0
6AZ3_1_5,0.52,0.65,0.578,0.581
3HJW_1_D,1.0,1.0,1.0,1.0
5F5F_1_B,0.0,0.0,0.0,0.0
4X4N_1_D,1.0,1.0,1.0,1.0
5M0H_1_A,0.6,1.0,0.75,0.775
3EPH_1_E,0.722,0.929,0.813,0.819
6H9H_1_E,0.0,0.0,0.0,0.0
1F7U_1_B,0.353,0.4,0.375,0.376
7O7Y_1_B7,0.771,0.9,0.831,0.833
4L81_1_A,0.677,0.875,0.764,0.77
1MMS_1_C,0.929,0.929,0.929,0.929
3TS2_1_V,1.0,1.0,1.0,1.0
3VJR_1_B,1.0,1.0,1.0,1.0
7K98_1_C,0.955,1.0,0.977,0.977
5F5H_1_C,0.857,1.0,0.923,0.926
6DB9_1_R,0.611,0.786,0.688,0.693
7DCO_1_B,0.511,0.6,0.552,0.554
6SY6_1_D,0.8,1.0,0.889,0.894
6PMO_1_B,0.682,0.833,0.75,0.754
1Q96_1_A,1.0,1.0,1.0,1.0
4X4V_1_B,0.909,1.0,0.952,0.953
2ANN_1_B,0.0,0.0,0.0,0.0
4C8Y_1_C,0.75,1.0,0.857,0.866
3RKF_1_C,0.833,0.952,0.889,0.891
7L0Z_1_G,0.81,0.944,0.872,0.874
5O7H_1_A,1.0,1.0,1.0,1.0
6AAX_1_B,1.0,1.0,1.0,1.0
6XJQ_1_A,0.722,0.867,0.788,0.791
6PMO_1_A,0.95,1.0,0.974,0.975
6T4Q_1_6,0.238,0.333,0.278,0.282
7KKV_1_B,0.857,0.9,0.878,0.878
7D3J_1_B,0.833,1.0,0.909,0.913
5DH6_1_A,0.0,0.0,0.0,0.0
4QOZ_1_A,1.0,1.0,1.0,1.0
4RGE_1_C,0.1,0.182,0.129,0.135
2R8S_1_R,0.778,0.897,0.833,0.835
6BHJ_1_E,1.0,1.0,1.0,1.0
6ZDQ_1_C,0.222,0.571,0.32,0.356
6PIJ_1_1,0.8,1.0,0.889,0.894
5XJ2_1_G,0.0,0.0,0.0,0.0
7EU9_1_B,0.833,1.0,0.909,0.913
7NHN_1_B,0.424,0.483,0.452,0.453
5HC9_1_D,0.727,0.842,0.78,0.783
7R81_1_B1,0.861,0.939,0.899,0.899
5Y85_1_D,1.0,1.0,1.0,1.0
5T5H_1_H,0.185,0.227,0.204,0.205
2F8K_1_B,0.667,1.0,0.8,0.816
6LAX_1_A,1.0,1.0,1.0,1.0
6X5M_1_r,1.0,1.0,1.0,1.0
6DVK_1_H,0.968,1.0,0.984,0.984
6GSJ_1_1K,0.5,0.875,0.636,0.661
6Q8V_1_A,0.6,1.0,0.75,0.775
1A9N_1_Q,1.0,1.0,1.0,1.0
1M5K_1_B,0.778,0.933,0.848,0.852
7MQA_1_L2,0.465,0.556,0.506,0.508
4Z31_1_E,0.0,0.0,0.0,0.0
1RLG_1_D,0.4,0.667,0.5,0.516
6AZ3_1_4,0.563,0.675,0.614,0.616
7AQC_1_T,0.95,1.0,0.974,0.975
7D7V_1_A,0.0,0.0,0.0,0.0
2QWY_1_C,0.462,1.0,0.632,0.679
1HMH_1_A,1.0,1.0,1.0,1.0
5AOX_1_C,0.867,1.0,0.929,0.931
4YYE_1_C,0.476,0.714,0.571,0.583
1L2X_1_A,0.625,1.0,0.769,0.791
6Y2L_1_B4,0.65,0.765,0.703,0.705
6RFL_1_U,0.444,0.571,0.5,0.504
5XUZ_1_B,0.0,0.0,0.0,0.0
6AZ3_1_6,0.7,1.0,0.824,0.837
4ZT0_1_D,0.824,0.778,0.8,0.8
6DU4_1_B,1.0,1.0,1.0,1.0
2OIU_1_Q,0.957,1.0,0.978,0.978
4KR6_1_D,0.9,0.9,0.9,0.9
3SIU_1_F,0.75,1.0,0.857,0.866
6ZDP_1_B,0.381,0.5,0.432,0.436
7MJW_1_G,1.0,1.0,1.0,1.0
5MGA_1_B,0.0,0.0,0.0,0.0
5SWD_1_B,0.783,1.0,0.878,0.885
5E81_1_1K,0.643,0.75,0.692,0.694
2ZY6_1_A,0.778,0.778,0.778,0.778
3EGZ_1_B,1.0,1.0,1.0,1.0
5ZW4_1_D,1.0,1.0,1.0,1.0
3LA5_1_A,0.833,1.0,0.909,0.913
7NQ4_1_C,1.0,1.0,1.0,1.0
5FQ5_1_A,0.824,0.933,0.875,0.877
4FRG_1_B,0.52,0.765,0.619,0.631
6YS3_1_v,1.0,1.0,1.0,1.0
1S03_1_B,0.778,0.933,0.848,0.852
5M0I_1_F,1.0,1.0,1.0,1.0
7OLC_1_3,0.838,0.912,0.873,0.874
2QUW_1_B,0.833,0.909,0.87,0.87
6UFG_1_B,0.545,0.75,0.632,0.64
3K1V_1_A,0.625,1.0,0.769,0.791
7KGB_1_B,0.9,0.964,0.931,0.932
7KGA_1_B,0.69,0.952,0.8,0.81
3ADD_1_C,0.939,1.0,0.969,0.969
1YLS_1_B,0.0,0.0,0.0,0.0
5E81_1_3L,0.75,0.923,0.828,0.832
6YWE_1_bb,1.0,1.0,1.0,1.0
3DIL_1_A,0.774,0.889,0.828,0.83
7MSF_1_R,1.0,1.0,1.0,1.0
3OXE_1_A,0.846,0.957,0.898,0.9
6YML_1_A,0.333,0.4,0.364,0.365
4ATO_1_G,0.571,0.667,0.615,0.617
6MWN_1_B,0.933,1.0,0.966,0.966
7OX8_1_A,0.824,0.778,0.8,0.8
361D_1_B,1.0,1.0,1.0,1.0
6P2H_1_A,0.85,1.0,0.919,0.922
7C79_1_A,0.605,0.7,0.649,0.651
4L8H_1_R,1.0,1.0,1.0,1.0
5WLH_1_B,0.8,1.0,0.889,0.894
5TBW_1_AS,0.703,0.813,0.754,0.756
5CCB_1_N,0.826,0.95,0.884,0.886
5AXM_1_P,0.25,0.313,0.278,0.28
5D5L_1_A,0.792,0.95,0.864,0.867
5WTK_1_B,0.8,1.0,0.889,0.894
6UGI_1_A,1.0,1.0,1.0,1.0
6ZM6_1_w,0.421,0.667,0.516,0.53
6DCC_1_B,0.778,0.875,0.824,0.825
2QUX_1_F,1.0,1.0,1.0,1.0
5J7L_1_DB,0.278,0.333,0.303,0.304
5NWQ_1_A,0.364,0.5,0.421,0.426
7P3K_1_V,0.952,1.0,0.976,0.976
6WJR_1_X,0.71,0.917,0.8,0.807
6E8T_1_A,1.0,1.0,1.0,1.0
7CPU_1_S6,0.824,0.824,0.824,0.824
4OOG_1_D,1.0,1.0,1.0,1.0
3AM1_1_B,0.967,1.0,0.983,0.983
5D0B_1_F,0.833,1.0,0.909,0.913
4XWF_1_A,0.842,0.889,0.865,0.865
1ZBH_1_F,1.0,1.0,1.0,1.0
5M0I_1_E,1.0,1.0,1.0,1.0
6KWR_1_B,0.0,0.0,0.0,0.0
2OZB_1_C,0.7,1.0,0.824,0.837
3CUL_1_C,0.962,1.0,0.98,0.981
7QEP_1_2,0.543,0.679,0.603,0.607
5ID6_1_G,1.0,1.0,1.0,1.0
1KUQ_1_B,0.737,0.933,0.824,0.829
7B5K_1_z,0.211,0.25,0.229,0.229
6FQL_1_B,1.0,1.0,1.0,1.0
7OBR_1_1,0.405,0.508,0.451,0.454
4JRC_1_B,0.824,0.875,0.848,0.849
4ZLD_1_B,0.0,0.0,0.0,0.0
4YAZ_1_R,0.56,0.778,0.651,0.66
1N78_1_C,0.909,0.952,0.93,0.93
2JLT_1_A,0.0,0.0,0.0,0.0
6KC8_1_B,0.795,0.969,0.873,0.878
3TRZ_1_U,1.0,1.0,1.0,1.0
5B63_1_D,0.889,1.0,0.941,0.943
7MJV_1_E,1.0,1.0,1.0,1.0
4AOB_1_A,0.586,0.739,0.654,0.658
7OT5_1_z,0.368,0.438,0.4,0.401
7B5K_1_x,0.238,0.278,0.256,0.257
4P95_1_A,0.45,0.675,0.54,0.551
4AY2_1_C,1.0,1.0,1.0,1.0
6XU8_1_A7,0.567,0.654,0.607,0.609
4C9D_1_D,0.0,0.0,0.0,0.0
1R3E_1_C,1.0,1.0,1.0,1.0
5IBB_1_1L,0.786,0.733,0.759,0.759
4M6D_1_H,0.667,1.0,0.8,0.816
7REX_1_A,1.0,1.0,1.0,1.0
4V8D_1_CD,0.833,1.0,0.909,0.913
5NS3_1_C,0.8,1.0,0.889,0.894
5U30_1_B,0.321,0.563,0.409,0.425
6ASO_1_I,0.765,1.0,0.867,0.874
3BT7_1_D,1.0,1.0,1.0,1.0
7O7Y_1_AT,0.412,0.467,0.438,0.438
6IV9_1_B,0.889,0.889,0.889,0.889
6GSJ_1_3L,0.895,1.0,0.944,0.946
5UD5_1_C,0.792,1.0,0.884,0.89
6T4Q_1_7,0.6,0.75,0.667,0.671
4JXZ_1_B,0.8,0.889,0.842,0.843
5NDH_1_A,0.0,0.0,0.0,0.0
5NDI_1_B,0.857,1.0,0.923,0.926
5H9F_1_L,1.0,1.0,1.0,1.0
2BH2_1_D,1.0,1.0,1.0,1.0
3SUX_1_X,0.733,0.917,0.815,0.82
2BTE_1_B,0.708,0.81,0.756,0.757
5D8H_1_A,0.882,0.882,0.882,0.882
3LQX_1_B,0.867,1.0,0.929,0.931
1U9S_1_A,0.694,0.829,0.756,0.759
7ODF_1_F,1.0,1.0,1.0,1.0
2Y9H_1_H,1.0,1.0,1.0,1.0
6S0Z_1_B,0.517,0.536,0.526,0.526
1IL2_1_C,0.45,0.529,0.486,0.488
7OJN_1_D,0.0,0.0,0.0,0.0
2B3J_1_E,1.0,1.0,1.0,1.0
4K50_1_B,1.0,1.0,1.0,1.0
5DM6_1_Y,0.429,0.6,0.5,0.507
2Y9H_1_F,1.0,1.0,1.0,1.0
4V99_1_C2,0.0,0.0,0.0,0.0
3RW6_1_H,0.842,1.0,0.914,0.918
4V9F_1_9,0.344,0.367,0.355,0.355
2ZZN_1_D,0.955,1.0,0.977,0.977
1KXK_1_A,0.826,0.905,0.864,0.865
7D8O_1_B,0.0,0.0,0.0,0.0
3NPQ_1_A,0.286,0.571,0.381,0.404
5Y58_1_X,0.9,0.9,0.9,0.9
2C4Q_1_R,1.0,1.0,1.0,1.0
7MKY_1_A,0.769,1.0,0.87,0.877
5M0J_1_F,1.0,1.0,1.0,1.0
3D0U_1_A,0.732,0.872,0.796,0.799
5T83_1_A,0.609,0.7,0.651,0.653
2HW8_1_B,1.0,1.0,1.0,1.0
7OS0_1_F,1.0,1.0,1.0,1.0
