,PPV,TPR,F1,INF
4ZDO_1_E,0.63,0.68,0.654,0.654
6H0R_1_A,0.923,1.0,0.96,0.961
1ZL3_1_B,1.0,1.0,1.0,1.0
5XH7_1_B,1.0,1.0,1.0,1.0
6VRB_1_B,0.8,1.0,0.889,0.894
6KWR_1_B,0.833,1.0,0.909,0.913
7OSM_1_ASIT,0.923,0.857,0.889,0.889
5AOX_1_C,0.8,0.923,0.857,0.859
3P22_1_A,1.0,1.0,1.0,1.0
3OIN_1_C,1.0,1.0,1.0,1.0
6FQL_1_B,0.8,1.0,0.889,0.894
1L9A_1_B,0.974,1.0,0.987,0.987
3K1V_1_A,0.625,1.0,0.769,0.791
7D7W_1_A,0.842,0.941,0.889,0.89
5AH5_1_D,0.478,0.524,0.5,0.501
2R8S_1_R,0.733,0.786,0.759,0.759
7D8O_1_B,0.0,0.0,0.0,0.0
5Y85_1_D,0.5,0.556,0.526,0.527
6YDP_1_BB,0.579,0.611,0.595,0.595
2C4Q_1_R,1.0,1.0,1.0,1.0
4C8Z_1_C,1.0,1.0,1.0,1.0
7RQB_1_1B,0.622,0.793,0.697,0.702
6AZ3_1_3,0.5,0.575,0.535,0.536
3EGZ_1_B,0.941,0.941,0.941,0.941
3TS2_1_U,1.0,1.0,1.0,1.0
7D7V_1_A,0.842,1.0,0.914,0.918
1KXK_1_A,0.826,0.792,0.809,0.809
7RYG_1_B,0.75,0.857,0.8,0.802
2Y9H_1_F,1.0,1.0,1.0,1.0
4XWF_1_A,0.737,0.824,0.778,0.779
4YYE_1_C,0.524,0.647,0.579,0.582
7OZQ_1_H,1.0,1.0,1.0,1.0
361D_1_A,1.0,1.0,1.0,1.0
6TFF_1_A,0.5,0.667,0.571,0.577
5DEA_1_A,0.714,0.833,0.769,0.772
5XJ2_1_G,0.5,1.0,0.667,0.707
2VPL_1_B,1.0,1.0,1.0,1.0
5B2P_1_B,0.524,0.55,0.537,0.537
7AQC_1_B,0.677,0.7,0.689,0.689
6H9H_1_D,0.0,0.0,0.0,0.0
5NFV_1_B,1.0,1.0,1.0,1.0
3MXH_1_R,0.24,0.273,0.255,0.256
6TQA_1_G,0.875,1.0,0.933,0.935
2UWM_1_D,0.9,1.0,0.947,0.949
4C8Y_1_C,0.75,1.0,0.857,0.866
5V3F_1_A,0.0,0.0,0.0,0.0
4BW0_1_A,0.5,0.5,0.5,0.5
7QEP_1_2,0.914,0.889,0.901,0.901
7R81_1_B1,0.806,0.806,0.806,0.806
4KR6_1_D,0.9,0.9,0.9,0.9
3NKB_1_B,0.737,0.667,0.7,0.701
5ZW4_1_D,1.0,1.0,1.0,1.0
2HW8_1_B,1.0,1.0,1.0,1.0
4ZLD_1_B,1.0,1.0,1.0,1.0
6JOO_1_B,0.692,0.621,0.655,0.656
3SKL_1_B,0.833,1.0,0.909,0.913
7O7Y_1_AT,0.353,0.353,0.353,0.353
5DH6_1_A,0.833,1.0,0.909,0.913
6MSF_1_S,0.0,0.0,0.0,0.0
7MJV_1_E,1.0,1.0,1.0,1.0
4YAZ_1_R,0.6,0.714,0.652,0.655
7B5K_1_x,0.238,0.263,0.25,0.25
3MJA_1_B,1.0,1.0,1.0,1.0
7RYG_1_v,0.6,0.522,0.558,0.56
4L81_1_A,0.839,0.929,0.881,0.882
6U8D_1_A,0.926,1.0,0.962,0.962
1OOA_1_C,1.0,1.0,1.0,1.0
3SN2_1_B,0.917,1.0,0.957,0.957
6KWQ_1_B,1.0,1.0,1.0,1.0
4NLF_1_A,1.0,1.0,1.0,1.0
4M6D_1_H,0.0,0.0,0.0,0.0
7D81_1_A,1.0,1.0,1.0,1.0
5T5H_1_H,0.185,0.208,0.196,0.196
6UFM_1_A,0.955,1.0,0.977,0.977
6ZU5_1_L70,0.314,0.367,0.338,0.339
4V90_1_AV,0.95,1.0,0.974,0.975
7OB9_1_R,0.0,0.0,0.0,0.0
6RFL_1_U,0.5,0.6,0.545,0.548
7B5K_1_z,0.0,0.0,0.0,0.0
3RW6_1_H,1.0,1.0,1.0,1.0
6UFG_1_A,0.522,0.545,0.533,0.533
6XJQ_1_A,0.667,0.8,0.727,0.73
4ZNP_1_A,0.762,1.0,0.865,0.873
1HMH_1_E,1.0,1.0,1.0,1.0
3GS5_1_C,0.727,0.8,0.762,0.763
7MJW_1_G,0.0,0.0,0.0,0.0
7P3K_1_V,0.952,1.0,0.976,0.976
3VJR_1_B,1.0,1.0,1.0,1.0
4Z7K_1_C,0.0,0.0,0.0,0.0
6AZ4_1_A,1.0,1.0,1.0,1.0
7OX9_1_A,0.412,0.389,0.4,0.4
7CPU_1_S6,0.353,0.316,0.333,0.334
7LJ3_1_A,0.19,0.211,0.2,0.2
7KGA_1_A,0.75,1.0,0.857,0.866
5XTM_1_B,0.5,0.5,0.5,0.5
7AS8_1_2,0.263,0.25,0.256,0.256
5CCB_1_N,0.696,0.762,0.727,0.728
7EL1_1_B,1.0,1.0,1.0,1.0
5E81_1_1K,0.571,1.0,0.727,0.756
7K98_1_C,0.955,1.0,0.977,0.977
4PR6_1_B,0.0,0.0,0.0,0.0
4X4V_1_B,1.0,1.0,1.0,1.0
2ZUE_1_B,0.318,0.368,0.341,0.342
6ZM6_1_w,0.316,0.4,0.353,0.355
3RKF_1_C,0.833,1.0,0.909,0.913
5ZTM_1_C,0.941,1.0,0.97,0.97
3ZGZ_1_B,0.56,0.636,0.596,0.597
7EQJ_1_B,0.273,0.375,0.316,0.32
1EC6_1_C,1.0,1.0,1.0,1.0
4K27_1_U,1.0,1.0,1.0,1.0
1N78_1_C,0.727,0.762,0.744,0.744
4N0T_1_B,0.375,0.462,0.414,0.416
6SY4_1_C,1.0,1.0,1.0,1.0
5F5F_1_F,1.0,1.0,1.0,1.0
4V8D_1_CD,0.5,0.545,0.522,0.522
6M0X_1_B,0.867,0.929,0.897,0.897
