,PPV,TPR,F1,INF
7ODF_1_F,1.0,1.0,1.0,1.0
5WTI_1_B,0.6,0.72,0.655,0.657
7OJN_1_D,0.0,0.0,0.0,0.0
1E7K_1_C,0.0,0.0,0.0,0.0
5AH5_1_D,0.0,0.0,0.0,0.0
7C79_1_A,0.568,0.597,0.582,0.582
5T5A_1_A,0.286,0.4,0.333,0.338
6DVK_1_H,1.0,1.0,1.0,1.0
6Y2L_1_B4,0.95,1.0,0.974,0.975
5U30_1_B,0.429,0.48,0.453,0.454
5DH6_1_A,0.833,1.0,0.909,0.913
7REX_1_A,0.8,1.0,0.889,0.894
1ZBH_1_F,0.833,1.0,0.909,0.913
4X4V_1_B,0.909,1.0,0.952,0.953
7DCO_1_B,0.957,0.957,0.957,0.957
4C8Z_1_C,1.0,1.0,1.0,1.0
3GS5_1_A,0.75,1.0,0.857,0.866
3NPQ_1_A,0.429,0.5,0.462,0.463
5M0I_1_E,0.0,0.0,0.0,0.0
2F8K_1_B,0.833,1.0,0.909,0.913
7OIF_1_z,0.958,1.0,0.979,0.979
3AKZ_1_E,0.952,1.0,0.976,0.976
6OL3_1_C,0.696,0.762,0.727,0.728
3MJA_1_B,0.889,1.0,0.941,0.943
5W1H_1_B,0.8,1.0,0.889,0.894
3MXH_1_R,0.24,0.261,0.25,0.25
4V90_1_AV,0.9,1.0,0.947,0.949
1F1T_1_A,0.3,0.6,0.4,0.424
5VW1_1_C,0.471,0.727,0.571,0.585
7O7Y_1_AT,0.294,0.333,0.313,0.313
7NQ4_1_C,1.0,1.0,1.0,1.0
3NKB_1_B,0.368,0.5,0.424,0.429
7N2V_1_Dt,0.905,1.0,0.95,0.951
6XKO_1_A,0.0,0.0,0.0,0.0
7KGA_1_A,0.75,0.84,0.792,0.794
3G9C_1_Q,0.524,0.564,0.543,0.544
6P2H_1_A,0.3,0.353,0.324,0.325
2BTE_1_B,0.417,0.435,0.426,0.426
6MWN_1_B,0.867,0.867,0.867,0.867
1F7U_1_B,0.353,0.375,0.364,0.364
5HR6_1_C,0.524,0.688,0.595,0.6
3LQX_1_B,1.0,1.0,1.0,1.0
1QU2_1_T,0.455,0.476,0.465,0.465
6PIJ_1_1,1.0,1.0,1.0,1.0
5Y85_1_D,1.0,1.0,1.0,1.0
3CUL_1_C,0.577,0.577,0.577,0.577
1R3E_1_C,0.8,1.0,0.889,0.894
3OVB_1_C,0.917,1.0,0.957,0.957
6DU4_1_B,0.857,1.0,0.923,0.926
3EPH_1_E,0.722,0.929,0.813,0.819
2OEU_1_A,0.8,0.8,0.8,0.8
7RYG_1_B,0.75,0.8,0.774,0.775
3JCS_1_6,0.0,0.0,0.0,0.0
1B23_1_R,0.3,0.375,0.333,0.335
5M0J_1_E,0.0,0.0,0.0,0.0
6X5M_1_r,1.0,1.0,1.0,1.0
7CPU_1_S6,0.471,0.5,0.485,0.485
6ZMI_1_CC,0.5,0.714,0.588,0.598
4M6D_1_H,0.0,0.0,0.0,0.0
3EGZ_1_B,0.882,1.0,0.938,0.939
5VJ9_1_C,0.833,1.0,0.909,0.913
2Y9H_1_F,0.714,1.0,0.833,0.845
6TFF_1_A,0.45,0.643,0.529,0.538
4Z31_1_E,1.0,1.0,1.0,1.0
7OS0_1_F,1.0,1.0,1.0,1.0
5AXM_1_P,0.25,0.25,0.25,0.25
6IV9_1_B,0.889,0.889,0.889,0.889
6AAY_1_B,1.0,1.0,1.0,1.0
5D0B_1_F,0.667,1.0,0.8,0.816
2QWY_1_C,0.308,0.5,0.381,0.392
5JBG_1_X,0.889,1.0,0.941,0.943
3VJR_1_B,1.0,1.0,1.0,1.0
4P95_1_A,0.383,0.469,0.422,0.424
7D8O_1_B,0.0,0.0,0.0,0.0
7K16_1_P,0.375,0.6,0.462,0.474
7O1A_1_B8,0.909,1.0,0.952,0.953
6CFJ_1_1x,0.952,1.0,0.976,0.976
1L9A_1_B,0.692,0.711,0.701,0.701
4V8B_1_AB,0.619,0.591,0.605,0.605
7KGA_1_B,0.724,1.0,0.84,0.851
3HHN_1_E,0.667,0.882,0.759,0.767
2BH2_1_D,1.0,1.0,1.0,1.0
4QI2_1_G,1.0,1.0,1.0,1.0
1YLS_1_B,0.0,0.0,0.0,0.0
6Q8V_1_A,0.0,0.0,0.0,0.0
4ZLD_1_B,1.0,1.0,1.0,1.0
7P3K_1_V,0.857,1.0,0.923,0.926
2B3J_1_E,0.0,0.0,0.0,0.0
7CPU_1_L7,0.889,0.941,0.914,0.915
7P48_1_5,0.952,1.0,0.976,0.976
4ZDO_1_E,0.593,0.696,0.64,0.642
1Y26_1_X,0.8,1.0,0.889,0.894
7EQJ_1_B,0.273,0.333,0.3,0.302
6XH2_1_D,0.8,1.0,0.889,0.894
4PRF_1_B,0.0,0.0,0.0,0.0
2C4Q_1_R,0.833,1.0,0.909,0.913
7QEP_1_2,0.914,0.941,0.928,0.928
1L2X_1_A,0.625,1.0,0.769,0.791
6AZ3_1_5,0.48,0.462,0.471,0.471
3SUX_1_X,0.7,0.7,0.7,0.7
6VRB_1_B,0.8,1.0,0.889,0.894
3D0U_1_A,0.589,0.673,0.629,0.63
1EC6_1_C,0.75,1.0,0.857,0.866
6ZVI_1_e,0.9,0.947,0.923,0.923
5CCB_1_N,0.913,1.0,0.955,0.956
4JRC_1_B,0.353,0.353,0.353,0.353
5F5F_1_B,0.667,1.0,0.8,0.816
7B5K_1_x,0.238,0.227,0.233,0.233
6BHJ_1_E,0.0,0.0,0.0,0.0
3TS2_1_U,1.0,1.0,1.0,1.0
4X4N_1_D,0.9,1.0,0.947,0.949
5DM6_1_Y,0.571,0.645,0.606,0.607
7KKV_1_B,0.905,0.95,0.927,0.927
4TUW_1_C,1.0,1.0,1.0,1.0
2Y9H_1_J,0.667,1.0,0.8,0.816
4YYE_1_C,0.667,0.737,0.7,0.701
7MJV_1_E,1.0,1.0,1.0,1.0
5DEA_1_A,0.571,0.8,0.667,0.676
7MQA_1_L2,0.86,0.949,0.902,0.904
6XU8_1_A7,0.567,0.63,0.596,0.597
2Y9H_1_N,0.714,1.0,0.833,0.845
2Y9H_1_H,0.714,1.0,0.833,0.845
5ZQ8_1_D,0.0,0.0,0.0,0.0
5NDH_1_A,0.8,1.0,0.889,0.894
3RG5_1_B,0.867,1.0,0.929,0.931
5WT1_1_C,0.2,0.222,0.211,0.211
5FJ4_1_H,0.0,0.0,0.0,0.0
7OT5_1_z,0.421,0.4,0.41,0.41
5XH7_1_B,1.0,1.0,1.0,1.0
7KI3_1_C,1.0,1.0,1.0,1.0
7EOG_1_A,0.333,0.385,0.357,0.358
4FRG_1_B,0.28,0.35,0.311,0.313
6GSJ_1_3L,0.947,1.0,0.973,0.973
6W5C_1_B,0.833,1.0,0.909,0.913
7D81_1_A,1.0,1.0,1.0,1.0
6UGG_1_B,0.227,0.227,0.227,0.227
6F4H_1_D,1.0,1.0,1.0,1.0
1HMH_1_A,1.0,1.0,1.0,1.0
4PCJ_1_A,0.833,1.0,0.909,0.913
4RGE_1_C,0.2,0.5,0.286,0.316
6KC8_1_B,0.923,1.0,0.96,0.961
5IB7_1_3L,1.0,1.0,1.0,1.0
6TB3_1_n,0.571,0.632,0.6,0.601
6ZU5_1_L70,0.771,0.771,0.771,0.771
5F5H_1_C,1.0,1.0,1.0,1.0
6KYV_1_G,0.889,1.0,0.941,0.943
4C8Y_1_C,0.0,0.0,0.0,0.0
6T4Q_1_6,0.0,0.0,0.0,0.0
7EU9_1_B,0.833,1.0,0.909,0.913
4C9D_1_D,0.0,0.0,0.0,0.0
3SNP_1_D,0.833,1.0,0.909,0.913
7LJ3_1_A,0.0,0.0,0.0,0.0
6UFM_1_A,0.273,0.3,0.286,0.286
1Q96_1_A,0.667,1.0,0.8,0.816
2DRA_1_B,0.917,1.0,0.957,0.957
2Y8Y_1_B,0.833,1.0,0.909,0.913
7K98_1_C,0.727,0.762,0.744,0.744
7NHN_1_B,0.576,0.543,0.559,0.559
5MSF_1_R,0.8,1.0,0.889,0.894
1MMS_1_C,0.786,0.846,0.815,0.815
5F5F_1_F,0.8,1.0,0.889,0.894
5UDZ_1_W,0.833,1.0,0.909,0.913
4ZT0_1_D,0.824,0.778,0.8,0.8
6T4Q_1_7,0.8,0.842,0.821,0.821
7OZQ_1_H,1.0,1.0,1.0,1.0
6UFM_1_B,0.793,0.92,0.852,0.854
4L81_1_A,0.677,0.808,0.737,0.74
5D5L_1_A,0.792,1.0,0.884,0.89
5NS3_1_C,0.9,1.0,0.947,0.949
1H4S_1_T,0.75,0.789,0.769,0.769
7ELQ_1_A,0.6,0.692,0.643,0.645
4X4U_1_G,0.714,1.0,0.833,0.845
2ZUE_1_B,0.682,0.652,0.667,0.667
1KUQ_1_B,0.632,0.706,0.667,0.668
6KWQ_1_B,1.0,1.0,1.0,1.0
3ADD_1_C,0.364,0.375,0.369,0.369
2UWM_1_D,0.8,1.0,0.889,0.894
5B2P_1_B,0.524,0.688,0.595,0.6
6FZ0_1_A,0.0,0.0,0.0,0.0
6RJA_1_D,0.429,0.474,0.45,0.451
7C7L_1_C,0.629,0.815,0.71,0.716
5K7D_1_A,0.417,0.5,0.455,0.456
4QLM_1_A,0.4,0.5,0.444,0.447
361D_1_B,0.833,1.0,0.909,0.913
4LX6_1_A,0.84,1.0,0.913,0.917
7O80_1_AT,0.435,0.455,0.444,0.445
5ZTM_1_C,1.0,1.0,1.0,1.0
6PMO_1_A,0.95,1.0,0.974,0.975
4Z7K_1_C,0.0,0.0,0.0,0.0
5WLH_1_B,0.8,1.0,0.889,0.894
1MJI_1_D,0.8,1.0,0.889,0.894
3OXE_1_A,0.923,0.96,0.941,0.941
4QIL_1_C,1.0,1.0,1.0,1.0
7OAX_1_A,0.8,0.8,0.8,0.8
1U0B_1_A,0.75,0.789,0.769,0.769
6ERI_1_Ax,0.771,0.794,0.783,0.783
6LAX_1_A,1.0,1.0,1.0,1.0
4ATO_1_G,0.0,0.0,0.0,0.0
7LYT_1_B,1.0,1.0,1.0,1.0
6F4G_1_C,1.0,1.0,1.0,1.0
6KWR_1_B,0.0,0.0,0.0,0.0
5J7L_1_DB,0.278,0.27,0.274,0.274
7KGB_1_B,0.933,1.0,0.966,0.966
6JQ6_1_U,0.895,0.944,0.919,0.919
6CB3_1_B,0.818,0.844,0.831,0.831
4P5J_1_A,0.63,0.773,0.694,0.698
4YCO_1_D,0.909,1.0,0.952,0.953
6ASO_1_I,0.647,1.0,0.786,0.804
6S0Z_1_B,0.586,0.567,0.576,0.576
2Z75_1_B,0.75,0.8,0.774,0.775
2QUX_1_F,0.889,1.0,0.941,0.943
3GS5_1_C,0.727,0.8,0.762,0.763
2JLT_1_A,0.0,0.0,0.0,0.0
6ZDP_1_B,0.476,0.526,0.5,0.501
3TS2_1_V,1.0,1.0,1.0,1.0
5E81_1_2K,0.952,1.0,0.976,0.976
5DEA_1_C,0.571,0.8,0.667,0.676
5F9F_1_F,0.9,1.0,0.947,0.949
6FQ3_1_B,0.8,1.0,0.889,0.894
6UFJ_1_C,0.333,0.444,0.381,0.385
6ZMI_1_L7,0.917,0.943,0.93,0.93
1N78_1_C,0.682,0.75,0.714,0.715
5XTM_1_D,0.273,0.375,0.316,0.32
6GSJ_1_1K,1.0,1.0,1.0,1.0
6AZ4_1_A,1.0,1.0,1.0,1.0
7OX9_1_A,0.471,0.421,0.444,0.445
6YML_1_A,0.0,0.0,0.0,0.0
5FJC_1_A,0.552,0.696,0.615,0.62
6U8D_1_A,0.63,0.68,0.654,0.654
6ERI_1_AB,0.875,0.875,0.875,0.875
7R81_1_t1,0.0,0.0,0.0,0.0
4OOG_1_D,0.929,1.0,0.963,0.964
6SQN_1_Y,1.0,1.0,1.0,1.0
1F27_1_A,0.8,1.0,0.889,0.894
7KVT_1_B,0.909,0.952,0.93,0.93
7D3J_1_B,0.833,1.0,0.909,0.913
6R5Q_1_2,0.267,0.4,0.32,0.327
1S03_1_B,0.833,0.938,0.882,0.884
6UFG_1_A,0.391,0.429,0.409,0.41
2QUW_1_B,0.75,0.9,0.818,0.822
5D0A_1_F,0.8,1.0,0.889,0.894
5AOX_1_C,0.433,0.52,0.473,0.475
6WBR_1_B,0.955,1.0,0.977,0.977
5O7H_1_A,1.0,1.0,1.0,1.0
7MJW_1_G,0.0,0.0,0.0,0.0
5T5H_1_H,0.333,0.375,0.353,0.354
6ZM6_1_x,0.905,1.0,0.95,0.951
6E8S_1_A,0.875,1.0,0.933,0.935
3P22_1_A,1.0,1.0,1.0,1.0
2I82_1_F,0.857,1.0,0.923,0.926
3HJW_1_D,0.938,1.0,0.968,0.968
5LYS_1_B,1.0,1.0,1.0,1.0
7O7Y_1_B7,0.914,0.941,0.928,0.928
5HC9_1_D,0.909,1.0,0.952,0.953
7RYG_1_v,0.55,0.524,0.537,0.537
6PMO_1_B,0.864,1.0,0.927,0.929
4K50_1_B,1.0,1.0,1.0,1.0
3AM1_1_B,0.833,0.862,0.847,0.848
4RUM_1_A,0.552,0.593,0.571,0.572
6N5P_1_A,0.5,0.581,0.537,0.539
3NDB_1_M,0.978,1.0,0.989,0.989
1ET4_1_A,0.125,0.167,0.143,0.144
6F4H_1_B,1.0,1.0,1.0,1.0
5T16_1_H,1.0,1.0,1.0,1.0
6TQB_1_B,1.0,1.0,1.0,1.0
3SIU_1_F,0.875,1.0,0.933,0.935
6ZM6_1_w,0.211,0.25,0.229,0.229
7EL1_1_B,1.0,1.0,1.0,1.0
3ZGZ_1_B,0.92,1.0,0.958,0.959
4PR6_1_B,0.0,0.0,0.0,0.0
6H9H_1_D,0.833,1.0,0.909,0.913
7B5K_1_z,0.211,0.222,0.216,0.216
4V99_1_C2,0.0,0.0,0.0,0.0
6HC5_1_A,0.833,0.833,0.833,0.833
5WTK_1_B,0.8,1.0,0.889,0.894
1ZL3_1_B,1.0,1.0,1.0,1.0
6E8T_1_D,0.0,0.0,0.0,0.0
5NWQ_1_A,0.0,0.0,0.0,0.0
1XOK_1_A,1.0,1.0,1.0,1.0
5UD5_1_C,0.958,1.0,0.979,0.979
6E8T_1_A,0.0,0.0,0.0,0.0
4Z0C_1_C,1.0,1.0,1.0,1.0
5XTM_1_B,0.3,0.375,0.333,0.335
4L8H_1_R,0.875,1.0,0.933,0.935
2ZZN_1_D,0.909,1.0,0.952,0.953
7OBR_1_1,0.622,0.657,0.639,0.639
7D7V_1_A,0.0,0.0,0.0,0.0
6SZV_1_V,0.0,0.0,0.0,0.0
6WOO_1_3,1.0,1.0,1.0,1.0
1SER_1_T,0.7,0.875,0.778,0.783
1JID_1_B,0.5,0.5,0.5,0.5
5X2G_1_B,0.5,0.444,0.471,0.471
4AY2_1_C,1.0,1.0,1.0,1.0
3OIN_1_C,0.75,1.0,0.857,0.866
4AOB_1_A,0.207,0.273,0.235,0.238
7OX8_1_A,0.824,0.824,0.824,0.824
3RW6_1_H,1.0,1.0,1.0,1.0
5ZW4_1_D,0.8,1.0,0.889,0.894
4ENC_1_A,0.333,0.417,0.37,0.373
7R81_1_B1,0.889,0.941,0.914,0.915
7MKY_1_A,0.769,1.0,0.87,0.877
6SY6_1_D,1.0,1.0,1.0,1.0
5SWD_1_B,0.435,0.667,0.526,0.538
1IL2_1_C,0.35,0.368,0.359,0.359
5HR7_1_D,0.905,1.0,0.95,0.951
6JOO_1_B,0.692,0.621,0.655,0.656
6DLR_1_A,0.0,0.0,0.0,0.0
7L0Z_1_G,0.762,0.8,0.78,0.781
7N2V_1_Pt,0.381,0.5,0.432,0.436
7OB9_1_R,0.0,0.0,0.0,0.0
6SVS_1_A,0.5,0.75,0.6,0.612
6XJQ_1_A,0.0,0.0,0.0,0.0
5H9F_1_L,1.0,1.0,1.0,1.0
6YS3_1_v,1.0,1.0,1.0,1.0
4JF2_1_A,0.792,1.0,0.884,0.89
6TC3_1_PTR1,1.0,1.0,1.0,1.0
5F5H_1_D,1.0,1.0,1.0,1.0
5V3F_1_A,0.0,0.0,0.0,0.0
6TQA_1_G,1.0,1.0,1.0,1.0
6M0X_1_B,0.867,0.929,0.897,0.897
6AZ3_1_4,0.813,0.886,0.848,0.849
6YDP_1_BB,0.579,0.786,0.667,0.674
5ID6_1_G,1.0,1.0,1.0,1.0
1S03_1_A,0.833,0.938,0.882,0.884
5D8H_1_A,0.824,0.875,0.848,0.849
7RQB_1_1B,0.757,0.757,0.757,0.757
6AZ3_1_3,0.522,0.632,0.571,0.574
5T5H_1_D,0.0,0.0,0.0,0.0
6AZ3_1_8,0.528,0.559,0.543,0.543
7AQC_1_B,0.71,0.688,0.698,0.699
2VPL_1_B,1.0,1.0,1.0,1.0
5T5H_1_G,0.722,0.765,0.743,0.743
5BTM_1_A,0.833,1.0,0.909,0.913
6H9H_1_E,0.833,1.0,0.909,0.913
6MSF_1_S,0.0,0.0,0.0,0.0
6PRV_1_A,0.929,1.0,0.963,0.964
6B44_1_M,0.0,0.0,0.0,0.0
6UFG_1_B,0.864,1.0,0.927,0.929
5XJ2_1_G,0.5,1.0,0.667,0.707
7ONU_1_T,0.95,1.0,0.974,0.975
7JNH_1_B,0.964,1.0,0.982,0.982
3JCS_1_5,0.222,0.2,0.211,0.211
6QW6_1_5,0.941,1.0,0.97,0.97
4AL5_1_B,1.0,1.0,1.0,1.0
3JCS_1_3,0.447,0.515,0.479,0.48
2HW8_1_B,0.917,1.0,0.957,0.957
1HMH_1_E,1.0,1.0,1.0,1.0
1EC6_1_D,0.75,1.0,0.857,0.866
4PKD_1_V,1.0,1.0,1.0,1.0
5TBW_1_AS,0.838,0.838,0.838,0.838
1RLG_1_D,0.4,0.667,0.5,0.516
5NDI_1_B,0.571,1.0,0.727,0.756
7O7Z_1_AH,0.692,0.9,0.783,0.789
4QOZ_1_A,1.0,1.0,1.0,1.0
7JIL_1_3,0.323,0.357,0.339,0.339
6LTU_1_B,0.833,1.0,0.909,0.913
5T83_1_A,0.174,0.222,0.195,0.197
6ZP4_1_1,0.952,1.0,0.976,0.976
6DB9_1_R,0.833,0.882,0.857,0.857
4V9F_1_9,0.5,0.5,0.5,0.5
3SKL_1_B,0.833,1.0,0.909,0.913
4FAR_1_A,0.479,0.558,0.516,0.517
6SY4_1_C,1.0,1.0,1.0,1.0
4YAZ_1_R,0.6,0.833,0.698,0.707
4BW0_1_A,0.5,0.5,0.5,0.5
6FQL_1_B,0.8,1.0,0.889,0.894
5FQ5_1_A,0.235,0.308,0.267,0.269
6DCC_1_B,0.778,1.0,0.875,0.882
5M0J_1_F,0.0,0.0,0.0,0.0
1U9S_1_A,0.449,0.537,0.489,0.491
4ZNP_1_A,0.524,0.647,0.579,0.582
6R5Q_1_3,0.905,1.0,0.95,0.951
1GAX_1_D,0.5,0.647,0.564,0.569
7AQC_1_T,0.5,0.588,0.541,0.542
6E8U_1_B,0.0,0.0,0.0,0.0
7OSM_1_ASIT,0.615,0.615,0.615,0.615
1XJR_1_A,0.933,1.0,0.966,0.966
5UZ6_1_A,1.0,1.0,1.0,1.0
6QW6_1_4,0.536,0.625,0.577,0.579
7JRR_1_A,1.0,1.0,1.0,1.0
4QEI_1_C,0.524,0.611,0.564,0.566
6H0R_1_A,0.923,1.0,0.96,0.961
1KXK_1_A,0.826,0.792,0.809,0.809
5XUZ_1_B,0.0,0.0,0.0,0.0
2OZB_1_C,0.9,1.0,0.947,0.949
6DME_1_A,0.419,0.52,0.464,0.467
4IFD_1_R,1.0,1.0,1.0,1.0
6AZ3_1_6,0.0,0.0,0.0,0.0
1OOA_1_C,0.889,1.0,0.941,0.943
7D7W_1_A,0.842,1.0,0.914,0.918
3TRZ_1_U,1.0,1.0,1.0,1.0
3FOZ_1_D,0.5,0.5,0.5,0.5
6E1S_1_A,0.571,1.0,0.727,0.756
5E81_1_3L,0.938,1.0,0.968,0.968
2ZY6_1_A,0.778,0.875,0.824,0.825
1QTQ_1_B,0.5,0.556,0.526,0.527
2R8S_1_R,0.356,0.381,0.368,0.368
4XWF_1_A,0.737,0.824,0.778,0.779
1M5K_1_B,0.944,0.895,0.919,0.919
3V7E_1_C,0.674,0.775,0.721,0.723
6MSF_1_R,0.6,1.0,0.75,0.775
4C4W_1_H,0.0,0.0,0.0,0.0
5Y58_1_X,1.0,1.0,1.0,1.0
5M0I_1_F,0.0,0.0,0.0,0.0
5IBB_1_1L,0.643,0.6,0.621,0.621
4JXZ_1_B,0.9,1.0,0.947,0.949
6YL5_1_I,0.0,0.0,0.0,0.0
2A43_1_A,0.0,0.0,0.0,0.0
2ANN_1_B,0.0,0.0,0.0,0.0
3LA5_1_A,0.833,1.0,0.909,0.913
3SN2_1_B,0.917,1.0,0.957,0.957
4NLF_1_A,0.833,1.0,0.909,0.913
3KFU_1_L,0.909,1.0,0.952,0.953
6AJK_1_B,1.0,1.0,1.0,1.0
2AZX_1_D,0.895,1.0,0.944,0.946
6WJR_1_X,0.71,0.759,0.733,0.734
6AAX_1_B,1.0,1.0,1.0,1.0
4LGT_1_E,0.667,0.8,0.727,0.73
6XA1_1_Bv,0.0,0.0,0.0,0.0
6YAL_1_1,0.55,0.647,0.595,0.597
5B63_1_D,0.833,1.0,0.909,0.913
